state	year	fips	county	cd	ld	sd	precinct	g2008_USP_tv	g2008_USP_dv	g2008_USP_rv	g2008_USS_rv	g2008_USS_dv	s2008_USS_dv	s2008_USS_rv	g2008_USH_dv	g2008_USH_rv	g2008_USH_tv	g2008_USS_tv	s2008_USS_tv
"MS"	2008	19	"CHOCTAW"	1	35	15	"District 5"	952.0	225.0	727.0	748.0	185.0	244.0	692.0	437.0	501.0	948.0	933.0	936.0
"MS"	2008	19	"CHOCTAW"	1	35	15	"W Weir"	211.0	87.0	124.0	127.0	78.0	81.0	120.0	116.0	88.0	205.0	205.0	201.0
"MS"	2008	19	"CHOCTAW"	1	35	15	"E Weir"	332.0	269.0	63.0	79.0	230.0	193.0	105.0	274.0	53.0	328.0	309.0	298.0
"MS"	2008	155	"WEBSTER"	1	35	15	"Cadaretta"	120.0	15.0	105.0	109.0	11.0	22.0	95.0	45.0	71.0	120.0	120.0	117.0
"MS"	2008	43	"GRENADA"	1	35	8	"Providence Gore Sprs"	182.0	42.0	140.0	145.0	37.0	55.0	127.0	68.0	114.0	183.0	182.0	182.0
"MS"	2008	19	"CHOCTAW"	1	35	15	"Fentress"	292.0	86.0	206.0	204.0	82.0	91.0	194.0	158.0	123.0	285.0	286.0	285.0
"MS"	2008	155	"WEBSTER"	1	35	15	"Clarkson"	296.0	13.0	283.0	275.0	10.0	29.0	258.0	82.0	206.0	290.0	285.0	287.0
"MS"	2008	105	"OKTIBBEHA"	3	35	15	"CRAIG SPRINGS/Bradley/Sturgis"	186.29231	45.1963	141.09602	141.66573	39.49929	52.602417	128.75249	48.42461	132.3606	180.7852	181.16501	181.3549
"MS"	2008	155	"WEBSTER"	3	35	15	"Maben"	430.0	154.0	276.0	291.0	130.0	151.0	268.0	148.0	271.0	419.0	421.0	419.0
"MS"	2008	19	"CHOCTAW"	1	35	15	"Chester"	248.0	92.0	156.0	157.0	79.0	82.0	150.0	138.0	103.0	244.0	236.0	232.0
"MS"	2008	155	"WEBSTER"	1	35	15	"Grady"	242.0	53.0	189.0	184.0	56.0	69.0	174.0	115.0	129.0	245.0	240.0	243.0
"MS"	2008	19	"CHOCTAW"	1	35	15	"Hebron"	206.0	37.0	169.0	170.0	30.0	40.0	160.0	96.0	104.0	206.0	200.0	200.0
"MS"	2008	155	"WEBSTER"	1	35	15	"Walthall"	347.0	41.0	306.0	302.0	38.0	64.0	274.0	137.0	205.0	347.0	340.0	338.0
"MS"	2008	155	"WEBSTER"	1	35	15	"Big Black"	271.0	21.0	250.0	245.0	22.0	58.0	204.0	97.0	172.0	269.0	267.0	262.0
"MS"	2008	19	"CHOCTAW"	1	35	15	"Reform"	294.0	112.0	182.0	191.0	101.0	104.0	186.0	194.0	106.0	300.0	292.0	290.0
"MS"	2008	155	"WEBSTER"	1	35	15	"Eupora 2"	296.0	57.0	239.0	243.0	49.0	65.0	229.0	125.0	173.0	299.0	292.0	294.0
