state	year	county	cd	ld	sd	countyprecinct_code	precinct_code	precinct	g2006_USS_dv	g2006_USS_rv	g2006_USS_tv	g2006_USH_rv	g2006_USH_dv	g2006_USH_tv	cd2	g2006_USH_rv2	g2006_USH_dv2	g2006_USH_tv2
"MS"	2006	"LEAKE"	2	27	18	"079-W CAR"	"W CAR"	"Carthage W"	355	146	506	95	414	509				
"MS"	2006	"LEAKE"	2	27	18	"079-WIGGI"	"WIGGI"	"Wiggins"	117	49	169	37	132	169				
"MS"	2006	"LEFLORE"	2	30	24	"083-35"	"35"	"Minter City"	59	96	155	79	81	160				
"MS"	2006	"LEFLORE"	2	46	14	"083-36"	"36"	"Gwd N"	191	2061	2271	1808	418	2226				
"MS"	2006	"LEFLORE"	2	32	24	"083-40"	"40"	"Gwd Central"	108	25	133	12	145	157				
"MS"	2006	"LEFLORE"	2	32	24	"083-41"	"41"	"Gwd W"	311	127	442	82	389	471				
"MS"	2006	"LEFLORE"	2	32	24	"083-42"	"42"	"Musu"	100	14	114	4	114	118				
"MS"	2006	"LEFLORE"	2	34	24	"083-43"	"43"	"Schlater"	43	98	143	72	85	157				
"MS"	2006	"LEFLORE"	2	32	24	"083-44"	"44"	"Gwd SW"	157	21	179	6	186	192				
"MS"	2006	"LEFLORE"	2	34	24	"083-45"	"45"	"Itta Bena N"	317	173	493	108	427	535				
"MS"	2006	"LEFLORE"	2	34	24	"083-46"	"46"	"Itta Bena S"	92	52	150	37	116	153				
"MS"	2006	"LEFLORE"	2	32	24	"083-47"	"47"	"Rising Sun"	238	33	279	16	285	301				
"MS"	2006	"LEFLORE"	2	34	24	"083-48"	"48"	"Sidon"	56	73	132	49	92	141				
"MS"	2006	"LEFLORE"	2	32	24	"083-51"	"51"	"Gwd S"	305	21	327	8	348	356				
"MS"	2006	"LEFLORE"	2	32	14	"083-52"	"52"	"Gwd SE"	387	252	642	172	464	636				
"MS"	2006	"LEFLORE"	2	32	14	"083-59"	"59"	"Gwd NE"	229	151	382	107	285	392				
"MS"	2006	"LEFLORE"	2	32	24	"083-68"	"68"	"Gwd E"	507	49	562	16	566	582				
"MS"	2006	"MADISON"	2	72	25	"089-313"	"313"	"Tougaloo"	70	4	75	1	75	76				
"MS"	2006	"MADISON"	2	56	25	"089-316"	"316"	"Parkway"	247	843	1105	805	297	1102				
"MS"	2006	"MADISON"	2	57	21	"089-406"	"406"	"Mt Levi Full Gospel"			0			0				
"MS"	2006	"MADISON"	2	57	21	"089-407"	"407"	"Canton 7"	111	10	122	4	117	121				
"MS"	2006	"MADISON"	2	56	25	"089-409"	"409"	"Gluckstadt"	101	593	699	562	135	697				
"MS"	2006	"MADISON"	2	57	21	"089-414"	"414"	"Magnolia Hts"	377	107	488	90	400	490				
"MS"	2006	"MADISON"	2	57	21	"089-415"	"415"	"Virilia"	43	77	121	63	57	120				
"MS"	2006	"MADISON"	2	57	21	"089-416"	"416"	"Canton 5"	308	19	329	3	333	336				
"MS"	2006	"MADISON"	2	57	21	"089-417"	"417"	"New Industrial Park"	126	35	163	34	129	163				
"MS"	2006	"MADISON"	2	57	21	"089-418"	"418"	"Baptist Family Life"	284	21	308	10	303	313				
"MS"	2006	"MADISON"	2	57	21	"089-419"	"419"	"Canton 3"	48	120	169	105	61	166				
"MS"	2006	"MADISON"	2	27	21	"089-517"	"517"	"Camden"	267	51	323	42	282	324				
"MS"	2006	"MADISON"	2	27	21	"089-518"	"518"	"Cameron"	48	68	119	58	59	117				
"MS"	2006	"MADISON"	2	27	21	"089-519"	"519"	"Couparie"	22	10	35	9	23	32				
"MS"	2006	"MADISON"	2	27	21	"089-520"	"520"	"Sharon"	281	51	334	36	297	333				
"MS"	2006	"MADISON"	2	57	21	"089-521"	"521"	"Canton 1"	338	232	574	205	374	579				
"MS"	2006	"MADISON"	2	57	21	"089-522"	"522"	"Canton 4"	489	118	615	90	529	619				
"MS"	2006	"MADISON"	2	27	21	"089-523"	"523"	"Luther Branson"	277	76	353	68	285	353				
"MS"	2006	"MADISON"	2	57	21	"089-524"	"524"	"Bible Church"	139	13	155	10	144	154				
"MS"	2006	"MADISON"	2	57	21	"089-527"	"527"	"Canton 2"	321	515	845	478	358	836				
"MS"	2006	"MONTGOMERY"	2	46	15	"097-ALV"	"ALV"	"Alva"	11	17	29	18	11	29				
"MS"	2006	"MONTGOMERY"	2	46	14	"097-DH1"	"DH1"	"Duck Hill 1"	47	105	155	82	70	152				
"MS"	2006	"MONTGOMERY"	2	46	14	"097-DH2"	"DH2"	"Duck Hill 2"	42	105	148	87	63	150				
"MS"	2006	"MONTGOMERY"	2	34	14	"097-EW1"	"EW1"	"Winona E 1"	80	69	151	41	109	150				
"MS"	2006	"MONTGOMERY"	2	34	14	"097-EW2"	"EW2"	"Winona E 2"	98	84	183	51	122	173				
"MS"	2006	"MONTGOMERY"	2	46	15	"097-KL1"	"KL1"	"Kilmichael 1"	56	88	144	65	78	143				
"MS"	2006	"MONTGOMERY"	2	46	15	"097-KL2"	"KL2"	"Kilmichael 2"	85	91	178	62	116	178				
"MS"	2006	"MONTGOMERY"	2	46	15	"097-LOD"	"LOD"	"Lodi"	97	32	129	21	108	129				
"MS"	2006	"MONTGOMERY"	2	46	15	"097-MTP"	"MTP"	"Mt Pisgah"	15	80	96	68	24	92				
"MS"	2006	"MONTGOMERY"	2	46	15	"097-NAT"	"NAT"	"Nations"	25	111	136	89	42	131				
"MS"	2006	"MONTGOMERY"	2	46	15	"097-NDH"	"NDH"	"N Duck Hill N"	42	48	94	35	70	105				
"MS"	2006	"MONTGOMERY"	2	46	15	"097-NKL"	"NKL"	"N Kilmichael N"	72	10	84	7	75	82				
"MS"	2006	"MONTGOMERY"	2	46	15	"097-NMPS"	"NMPS"	"N Mt Pisgah Sweethome"	29	34	64	19	45	64				
"MS"	2006	"MONTGOMERY"	2	46	14	"097-NW1"	"NW1"	"Winona N 1"	26	187	216	141	66	207				
"MS"	2006	"MONTGOMERY"	2	46	14	"097-NW2"	"NW2"	"Winona N 2"	22	176	200	136	57	193				
"MS"	2006	"MONTGOMERY"	2	46	14	"097-NW3"	"NW3"	"Winona N 3"	20	152	174	129	40	169				
"MS"	2006	"MONTGOMERY"	2	46	15	"097-PPC"	"PPC"	"Poplar"	9	54	65	45	17	62				
"MS"	2006	"MONTGOMERY"	2	34	14	"097-SEW"	"SEW"	"SE Winona"	34	88	123	54	63	117				
"MS"	2006	"MONTGOMERY"	2	46	15	"097-STW"	"STW"	"Stewart"	4	43	48	41	6	47				
"MS"	2006	"MONTGOMERY"	2	34	14	"097-SW1"	"SW1"	"Winona S 1"	160	89	250	53	196	249				
"MS"	2006	"MONTGOMERY"	2	46	14	"097-SW2"	"SW2"	"Winona S 2"	118	87	209	66	148	214				
"MS"	2006	"MONTGOMERY"	2	34	14	"097-SW3"	"SW3"	"Winona S 3"	128	56	185	38	143	181				
"MS"	2006	"MONTGOMERY"	2	46	14	"097-WW1"	"WW1"	"Winona W 1"	32	171	206	150	54	204				
"MS"	2006	"MONTGOMERY"	2	46	14	"097-WW2"	"WW2"	"Winona W 2"	32	129	161	100	58	158				
"MS"	2006	"QUITMAN"	2	9	11	"119-1"	"1"	"Crenshaw"	69	4	75	1	75	76				
"MS"	2006	"QUITMAN"	2	26	11	"119-10"	"10"	"W Lambert"	137	50	192	36	162	198				
"MS"	2006	"QUITMAN"	2	30	11	"119-12"	"12"	"Lambert"	134	72	213	53	157	210				
"MS"	2006	"QUITMAN"	2	26	11	"119-13"	"13"	"Crowder"	19	153	173	126	40	166				
"MS"	2006	"QUITMAN"	2	9	11	"119-2"	"2"	"Sledge"	131	29	165	7	160	167				
"MS"	2006	"QUITMAN"	2	9	11	"119-3"	"3"	"Darling"	100	32	135	17	123	140				
"MS"	2006	"QUITMAN"	2	9	11	"119-5"	"5"	"Belen"	73	60	133	47	95	142				
"MS"	2006	"QUITMAN"	2	9	11	"119-6"	"6"	"Dist 3 N"	143	172	321	166	161	327				
"MS"	2006	"QUITMAN"	2	9	11	"119-7"	"7"	"NW Marks"	180	104	289	95	195	290				
"MS"	2006	"QUITMAN"	2	26	11	"119-8"	"8"	"Dist 3 S"	61	120	185	111	75	186				
"MS"	2006	"QUITMAN"	2	9	11	"119-9"	"9"	"SW Marks"	135	38	175	27	149	176				
"MS"	2006	"SHARKEY"	2	54	22	"125-1RF"	"1RF"	"Rolling Fork 1"	130	252	388	171	215	386				
"MS"	2006	"SHARKEY"	2	51	22	"125-1SF"	"1SF"	"Spanish Fort 1"	6	28	35	22	13	35				
"MS"	2006	"SHARKEY"	2	51	22	"125-2CAR"	"2CAR"	"Cary 2"	148	91	244	61	186	247				
"MS"	2006	"SHARKEY"	2	51	22	"125-2RF"	"2RF"	"Rolling Fork 2"	20	5	25	1	24	25				
"MS"	2006	"SHARKEY"	2	51	22	"125-3RF"	"3RF"	"Rolling Fork 3"	242	49	293	21	289	310				
"MS"	2006	"SHARKEY"	2	51	22	"125-4ANG"	"4ANG"	"Anguilla 4"	122	151	274	105	168	273				
"MS"	2006	"SHARKEY"	2	51	22	"125-4RF"	"4RF"	"Rolling Fork 4"	29	1	30	0	30	30				
"MS"	2006	"SHARKEY"	2	51	22	"125-4STB"	"4STB"	"Straight Bayou 4"	10	38	48	32	15	47				
"MS"	2006	"SHARKEY"	2	51	22	"125-5ANG"	"5ANG"	"Anguilla 5"	107	12	121	1	123	124				
"MS"	2006	"SHARKEY"	2	51	22	"125-5DC"	"5DC"	"Delta City 5"	86	80	169	63	107	170				
"MS"	2006	"SUNFLOWER"	2	31	13	"133-11"	"11"	"Inverness 1-1"	164	250	418	202	216	418				
"MS"	2006	"SUNFLOWER"	2	31	13	"133-12"	"12"	"Moorhead 1-2"	283	135	422	99	319	418				
"MS"	2006	"SUNFLOWER"	2	31	13	"133-13"	"13"	"Indianola 1 SE 1-3"	232	29	263	5	255	260				
"MS"	2006	"SUNFLOWER"	2	31	13	"133-21"	"21"	"Indianola 2 W 2-1"	119	150	271	120	153	273				
"MS"	2006	"SUNFLOWER"	2	31	13	"133-22"	"22"	"Indianola 2 E 2-2"	692	53	750	13	744	757				
"MS"	2006	"SUNFLOWER"	2	31	13	"133-31"	"31"	"Indianola 3 S 3-1"	204	360	571	315	253	568				
"MS"	2006	"SUNFLOWER"	2	28	13	"133-32"	"32"	"Indianola 3 N 3-2"	73	141	216	116	95	211				
"MS"	2006	"SUNFLOWER"	2	28	13	"133-33"	"33"	"Indianola 3 NE 3-3"	36	165	202	134	63	197				
"MS"	2006	"SUNFLOWER"	2	31	13	"133-34"	"34"	"Sunflower 3 3-4"	4	24	29	19	10	29				
"MS"	2006	"SUNFLOWER"	2	28	13	"133-41"	"41"	"Fairview 4-1"	11	55	66	46	21	67				
"MS"	2006	"SUNFLOWER"	2	31	13	"133-42"	"42"	"Boyer-Linn 4-2"	103	125	231	84	145	229				
"MS"	2006	"SUNFLOWER"	2	31	13	"133-43"	"43"	"Doddsville 4-3"	56	45	103	23	78	101				
"MS"	2006	"SUNFLOWER"	2	31	13	"133-44"	"44"	"Ruleville 4-4"	438	235	692	130	611	741				
"MS"	2006	"SUNFLOWER"	2	31	13	"133-45"	"45"	"Sunflower 4 4-5"	195	79	276	45	230	275				
"MS"	2006	"SUNFLOWER"	2	30	13	"133-51"	"51"	"Ruleville N 5-1"	48	129	179	94	71	165				
"MS"	2006	"SUNFLOWER"	2	31	13	"133-52"	"52"	"Sunflower Plantat 5-2"	13	80	93	61	30	91				
"MS"	2006	"SUNFLOWER"	2	30	13	"133-53"	"53"	"Rome 5-3"	48	84	133	63	69	132				
"MS"	2006	"SUNFLOWER"	2	30	13	"133-54"	"54"	"Drew 5-4"	354	375	738	250	476	726				
"MS"	2006	"TALLAHATCHIE"	2	10	9	"135-101"	"101"	"Teasdale"	26	141	170	100	64	164				
"MS"	2006	"TALLAHATCHIE"	2	33	9	"135-102"	"102"	"Enid"	64	96	161	57	100	157				
"MS"	2006	"TALLAHATCHIE"	2	33	24	"135-103"	"103"	"Springhill"	20	87	107	53	53	106				
"MS"	2006	"TALLAHATCHIE"	2	33	9	"135-104"	"104"	"Charleston 1"	174	274	463	175	283	458				
"MS"	2006	"TALLAHATCHIE"	2	33	9	"135-201"	"201"	"Charleston 2"	336	288	645	177	464	641				
"MS"	2006	"TALLAHATCHIE"	2	30	9	"135-202"	"202"	"Brazil"	17	14	33	5	27	32				
"MS"	2006	"TALLAHATCHIE"	2	30	9	"135-203"	"203"	"Webb 2"	67	20	88	19	67	86				
"MS"	2006	"TALLAHATCHIE"	2	30	24	"135-204"	"204"	"Summer 2"	19	113	134	85	43	128				
"MS"	2006	"TALLAHATCHIE"	2	33	24	"135-301"	"301"	"Charleston 3"	124	170	306	97	217	314				
"MS"	2006	"TALLAHATCHIE"	2	33	24	"135-302"	"302"	"Paynes"	123	203	336	125	203	328				
"MS"	2006	"TALLAHATCHIE"	2	33	24	"135-303"	"303"	"Leverette"	47	120	167	64	97	161				
"MS"	2006	"TALLAHATCHIE"	2	33	14	"135-304"	"304"	"Cascilla"	54	151	205	87	111	198				
"MS"	2006	"TALLAHATCHIE"	2	33	24	"135-305"	"305"	"Murphreesboro"	24	148	176	93	69	162				
"MS"	2006	"TALLAHATCHIE"	2	33	14	"135-306"	"306"	"Rosenbloom"	6	84	92	54	35	89				
"MS"	2006	"TALLAHATCHIE"	2	30	24	"135-401"	"401"	"Tippo"	67	111	181	57	118	175				
"MS"	2006	"TALLAHATCHIE"	2	30	24	"135-402"	"402"	"Phillip"	56	52	109	29	80	109				
"MS"	2006	"TALLAHATCHIE"	2	30	24	"135-403"	"403"	"Glendora"	245	47	295	17	287	304				
"MS"	2006	"TALLAHATCHIE"	2	30	24	"135-404"	"404"	"Webb 4"	47	40	89	29	57	86				
"MS"	2006	"TALLAHATCHIE"	2	30	9	"135-405"	"405"	"Blue Cane"	12	19	33	4	28	32				
"MS"	2006	"TALLAHATCHIE"	2	30	24	"135-501"	"501"	"Webb 5"	156	33	191	10	177	187				
"MS"	2006	"TALLAHATCHIE"	2	30	24	"135-502"	"502"	"Summer 5"	82	38	121	31	87	118				
"MS"	2006	"TALLAHATCHIE"	2	30	24	"135-503"	"503"	"Tutwiler"	225	103	333	60	281	341				
"MS"	2006	"TUNICA"	2	25	11	"143-001"	"1"	"Robinsonville"	27	24	53	22	30	52				
"MS"	2006	"TUNICA"	2	25	11	"143-001A"	"001A"	"Banks"	90	20	112	13	101	114				
"MS"	2006	"TUNICA"	2	9	11	"143-002"	"2"	"Watsonville"	44	12	58	6	53	59				
"MS"	2006	"TUNICA"	2	9	11	"143-003"	"3"	"Prichard"	90	20	114	11	100	111				
"MS"	2006	"TUNICA"	2	9	11	"143-004"	"4"	"Tunica"	155	100	263	69	192	261				
"MS"	2006	"TUNICA"	2	9	11	"143-005"	"5"	"Courthouse"	90	153	251	124	130	254				
"MS"	2006	"TUNICA"	2	9	11	"143-006"	"6"	"Evansville Hwy 61"	220	63	293	45	257	302				
"MS"	2006	"TUNICA"	2	9	11	"143-007"	"7"	"Justice Court"	129	81	217	57	161	218				
"MS"	2006	"TUNICA"	2	25	11	"143-008"	"8"	"Mhoon Landing"	22	31	54	19	33	52				
"MS"	2006	"TUNICA"	2	25	11	"143-009"	"9"	"West End Store"	20	16	37	12	27	39				
"MS"	2006	"TUNICA"	2	9	11	"143-010"	"10"	"Supt Education"	34	65	103	53	50	103				
"MS"	2006	"TUNICA"	2	9	11	"143-011"	"11"	"Two Mile Lake"	88	57	157	37	123	160				
"MS"	2006	"WARREN"	2	56	23	"149-113"	"113"	"Oak Ridge"	21	56	80	56	25	81				
"MS"	2006	"WARREN"	2	54	23	"149-123"	"123"	"Redwood"	15	74	89	70	19	89				
"MS"	2006	"WARREN"	2	54	23	"149-133"	"133"	"Bovina"	127	480	615	424	184	608				
"MS"	2006	"WARREN"	2	54	23	"149-135"	"135"	"Culkin"	400	1712	2129	1519	583	2102				
"MS"	2006	"WARREN"	2	55	23	"149-211"	"211"	"Cedar Grove"	334	153	496	110	394	504				
"MS"	2006	"WARREN"	2	55	23	"149-212"	"212"	"Kings"	261	215	482	164	323	487				
"MS"	2006	"WARREN"	2	55	23	"149-214"	"214"	"St Aloysius"	160	31	191	8	182	190				
"MS"	2006	"WARREN"	2	55	23	"149-221"	"221"	"Auditorium"	412	133	549	73	485	558				
"MS"	2006	"WARREN"	2	55	23	"149-222"	"222"	"Brunswick"	24	120	144	104	36	140				
"MS"	2006	"WARREN"	2	54	23	"149-225"	"225"	"Prec 3-61"	29	73	104	67	39	106				
"MS"	2006	"WARREN"	2	55	23	"149-332"	"332"	"American Legion"	548	237	792	183	607	790				
"MS"	2006	"WARREN"	2	55	23	"149-336"	"336"	"Vicksburg Jr High"	486	381	871	281	584	865				
"MS"	2006	"WARREN"	2	55	23	"149-342"	"342"	"Fire #7"	193	189	390	144	245	389				
"MS"	2006	"WARREN"	2	55	23	"149-441"	"441"	"Jett"	313	401	725	339	379	718				
"MS"	2006	"WARREN"	2	85	23	"149-443"	"443"	"Goodrum"	113	366	483	323	153	476				
"MS"	2006	"WARREN"	2	54	23	"149-444"	"444"	"Yokena"	61	222	286	169	112	281				
"MS"	2006	"WARREN"	2	55	23	"149-452"	"452"	"Elks Lodge"	178	605	791	526	256	782				
"MS"	2006	"WARREN"	2	54	23	"149-531"	"531"	"Beechwood"	120	688	822	623	185	808				
"MS"	2006	"WARREN"	2	54	23	"149-551"	"551"	"Moose Lodge"	129	517	657	477	173	650				
"MS"	2006	"WARREN"	2	54	23	"149-553"	"553"	"Tingleville"	325	288	621	247	371	618				
"MS"	2006	"WARREN"	2	54	23	"149-558"	"558"	"Plumbers Union"	111	456	573	377	189	566				
"MS"	2006	"WARREN"	2	54	23	"149-559"	"559"	"YMCA"	61	253	315	222	86	308				
"MS"	2006	"WASHINGTON"	2	34	22	"151-1-1"	"1-Jan"	"St James Episcopal"	344	549	904	432	469	901				
"MS"	2006	"WASHINGTON"	2	50	22	"151-1-2"	"2-Jan"	"Covenant Pres"	163	631	802	563	237	800				
"MS"	2006	"WASHINGTON"	2	34	22	"151-1-3"	"3-Jan"	"Swiftwater Baptist"	21	187	209	159	40	199				
"MS"	2006	"WASHINGTON"	2	51	22	"151-1-4"	"4-Jan"	"Glen Allan Library"	65	136	208	123	89	212				
"MS"	2006	"WASHINGTON"	2	50	22	"151-2-1"	"1-Feb"	"Ward's Rec"	196	625	833	527	279	806				
"MS"	2006	"WASHINGTON"	2	49	12	"151-2-2"	"2-Feb"	"Buster Brown Center"	400	295	705	236	480	716				
"MS"	2006	"WASHINGTON"	2	50	22	"151-2-3"	"3-Feb"	"Arcola City Hall"	142	110	255	89	177	266				
"MS"	2006	"WASHINGTON"	2	49	12	"151-2-4"	"4-Feb"	"Potter House"	107	15	123	7	120	127				
"MS"	2006	"WASHINGTON"	2	49	12	"151-3-1"	"1-Mar"	"Tempe Drive"	138	115	254	93	162	255				
"MS"	2006	"WASHINGTON"	2	49	12	"151-3-2"	"2-Mar"	"Brent Center"	262	34	297	9	304	313				
"MS"	2006	"WASHINGTON"	2	50	12	"151-3-3"	"3-Mar"	"Extension Bldg"	157	24	186	16	186	202				
"MS"	2006	"WASHINGTON"	2	50	12	"151-3-4"	"4-Mar"	"Old American Legion"	389	178	576	133	450	583				
"MS"	2006	"WASHINGTON"	2	50	12	"151-3-5"	"5-Mar"	"Metcalfe Municipal"	190	21	212	4	228	232				
"MS"	2006	"WASHINGTON"	2	49	12	"151-4-1"	"1-Apr"	"Elks Lodge"	740	126	881	56	843	899				
"MS"	2006	"WASHINGTON"	2	28	22	"151-4-2"	"2-Apr"	"Leland Health"	393	348	744	278	485	763				
"MS"	2006	"WASHINGTON"	2	28	22	"151-4-3"	"3-Apr"	"Leland Rotary"	249	283	541	250	305	555				
"MS"	2006	"WASHINGTON"	2	50	22	"151-5-1"	"1-May"	"Hollandale City Hall"	395	256	670	172	504	676				
"MS"	2006	"WASHINGTON"	2	34	22	"151-5-2"	"2-May"	"Darlove"	19	25	44	24	25	49				
"MS"	2006	"WASHINGTON"	2	49	12	"151-5-3"	"3-May"	"Grace Methodist"	267	239	514	202	318	520				
"MS"	2006	"WASHINGTON"	2	49	12	"151-5-4"	"4-May"	"Greenville Ind Coll"	402	49	463	11	467	478				
"MS"	2006	"YAZOO"	2	56	23	"163-1-1"	"1-Jan"	"Mechanicsburg"	26	269	298	240	49	289				
"MS"	2006	"YAZOO"	2	27	21	"163-1-2"	"2-Jan"	"Bentonia E"	66	128	197	102	95	197				
"MS"	2006	"YAZOO"	2	27	21	"163-1-3"	"3-Jan"	"Bentonia W"	182	112	296	103	200	303				
"MS"	2006	"YAZOO"	2	56	21	"163-1-4"	"4-Jan"	"Center Ridge"	17	222	240	189	42	231				
"MS"	2006	"YAZOO"	2	56	21	"163-1-5"	"5-Jan"	"Dover"	27	127	159	123	38	161				
"MS"	2006	"YAZOO"	2	56	21	"163-1-6"	"6-Jan"	"Robinette"	23	150	174	139	33	172				
"MS"	2006	"YAZOO"	2	56	23	"163-1-7"	"7-Jan"	"Satartia"	10	43	54	37	17	54				
"MS"	2006	"YAZOO"	2	51	23	"163-1-8"	"8-Jan"	"Valley"	3	72	75	58	16	74				
"MS"	2006	"YAZOO"	2	56	21	"163-2-1"	"1-Feb"	"Benton"	123	333	467	292	175	467				
"MS"	2006	"YAZOO"	2	51	21	"163-2-2"	"2-Feb"	"Ward 2"	104	294	404	264	134	398				
"MS"	2006	"YAZOO"	2	27	21	"163-2-3"	"3-Feb"	"Deasonville"	137	201	341	158	194	352				
"MS"	2006	"YAZOO"	2	27	21	"163-2-4"	"4-Feb"	"Harttown"	78	52	131	35	99	134				
"MS"	2006	"YAZOO"	2	56	22	"163-2-5"	"5-Feb"	"Zion"	23	137	160	118	43	161				
"MS"	2006	"YAZOO"	2	27	21	"163-2-6"	"6-Feb"	"Fugates"	119	163	285	138	155	293				
"MS"	2006	"YAZOO"	2	51	21	"163-3-1"	"1-Mar"	"3-1 W"	188	7	195	5	189	194				
"MS"	2006	"YAZOO"	2	51	21	"163-3-2"	"2-Mar"	"3-2 E"	214	102	320	89	242	331				
"MS"	2006	"YAZOO"	2	51	21	"163-3-3"	"3-Mar"	"Jonestown"	95	8	104	4	102	106				
"MS"	2006	"YAZOO"	2	51	21	"163-3-4"	"4-Mar"	"3-4 S"	81	95	176	84	92	176				
"MS"	2006	"YAZOO"	2	47	22	"163-4-1"	"1-Apr"	"Eden"	16	99	117	85	30	115				
"MS"	2006	"YAZOO"	2	27	21	"163-4-2"	"2-Apr"	"Midway E"	100	59	162	53	114	167				
"MS"	2006	"YAZOO"	2	47	22	"163-4-3"	"3-Apr"	"Midway W"	14	100	115	86	26	112				
"MS"	2006	"YAZOO"	2	47	22	"163-4-4"	"4-Apr"	"Ward 4"	197	418	620	376	248	624				
"MS"	2006	"YAZOO"	2	47	22	"163-4-5"	"5-Apr"	"Free Run"	6	71	78	59	19	78				
"MS"	2006	"YAZOO"	2	47	22	"163-5-1"	"1-May"	"Lake City"	27	81	110	80	29	109				
"MS"	2006	"YAZOO"	2	51	22	"163-5-3"	"3-May"	"Holly Bluff"	63	80	145	56	96	152				
"MS"	2006	"YAZOO"	2	47	21	"163-5-4"	"4-May"	"Ward 5"	452	60	518	33	495	528				
"MS"	2006	"COPIAH"	2						237	413	664	369	295	664				
"MS"	2006	"COPIAH"	2						85	146	232	115	120	235				
"MS"	2006	"HINDS"	2						124	82	213	60	150	210				
"MS"	2006	"HINDS"	2						72	10	82	7	75	82				
"MS"	2006	"HINDS"	2						25	3	29	4	24	28				
"MS"	2006	"HINDS"	2						61	16	78	7	70	77				
"MS"	2006	"JEFFERSON"	2						263	93	364	48	318	366				
"MS"	2006	"JEFFERSON"	2						8	13	21	11	10	21				
"MS"	2006	"JEFFERSON"	2						18	16	34	14	21	35				
"MS"	2006	"LEFLORE"	2						26	69	96	61	36	97				
"MS"	2006	"LEFLORE"	2						43	74	119	46	75	121				
"MS"	2006	"LEFLORE"	2						7	21	28	4	27	31				
"MS"	2006	"MADISON"	2						351	12	365	7	359	366				
"MS"	2006	"ADAMS"	3	94	37	"001-AP"	"AP"	"Airport 5"	216	94	315	124		270				
"MS"	2006	"ADAMS"	3	96	37	"001-BF"	"BF"	"By Pass Fire 1"	266	136	406	163		323				
"MS"	2006	"ADAMS"	3	97	37	"001-BL"	"BL"	"Bellemont 1"	166	727	907	746		872				
"MS"	2006	"ADAMS"	3	97	37	"001-BP"	"BP"	"Beau Pre 2"	137	190	330	208		293				
"MS"	2006	"ADAMS"	3	94	37	"001-CD"	"CD"	"Concord 3"	231	28	261	57		203				
"MS"	2006	"ADAMS"	3	97	37	"001-CH"	"CH"	"Courthouse 1"	83	312	404	317		392				
"MS"	2006	"ADAMS"	3	94	37	"001-CR"	"CR"	"Carpenter 4"	125	93	219	108		183				
"MS"	2006	"ADAMS"	3	94	37	"001-DP"	"DP"	"Duncan Park 2"	120	326	449	355		439				
"MS"	2006	"ADAMS"	3	94	38	"001-FM"	"FM"	"Foster Mound 5"	429	52	482	130		410				
"MS"	2006	"ADAMS"	3	97	37	"001-KG"	"KG"	"Kingston 2"	76	251	328	249		315				
"MS"	2006	"ADAMS"	3	85	37	"001-LP"	"LP"	"Lincoln Park 2"	48	319	371	325		361				
"MS"	2006	"ADAMS"	3	94	37	"001-MG"	"MG"	"Morgantown 4"	118	92	212	116		197				
"MS"	2006	"ADAMS"	3	94	37	"001-MH"	"MH"	"Maryland Heights 3"	187	18	207	42		127				
"MS"	2006	"ADAMS"	3	94	37	"001-NPS"	"NPS"	"Nps Multi Purpose 3"	90	97	189	107		185				
"MS"	2006	"ADAMS"	3	94	38	"001-NS"	"NS"	"Northside 4"	340	20	363	67		290				
"MS"	2006	"ADAMS"	3	94	37	"001-OK"	"OK"	"Oakland 5"	127	378	512	378		476				
"MS"	2006	"ADAMS"	3	85	37	"001-PL"	"PL"	"Palestine 3"	198	134	333	147		287				
"MS"	2006	"ADAMS"	3	94	37	"001-PR"	"PR"	"Pien Ridge 4"	191	45	236	68		175				
"MS"	2006	"ADAMS"	3	94	38	"001-TH"	"TH"	"Thompson 4"	234	26	265	54		157				
"MS"	2006	"ADAMS"	3	85	37	"001-WS"	"WS"	"Washington 5"	88	174	265	194		252				
"MS"	2006	"AMITE"	3	97	37	"005-110"	"110"	"E Gloster"	38	125	164	137		159				
"MS"	2006	"AMITE"	3	96	37	"005-111"	"111"	"Liberty"	68	241	316	258		310				
"MS"	2006	"AMITE"	3	97	37	"005-112"	"112"	"New Zion"	67	167	239	172		228				
"MS"	2006	"AMITE"	3	97	37	"005-113"	"113"	"Zion Hill"	26	174	204	182		197				
"MS"	2006	"AMITE"	3	96	38	"005-210"	"210"	"Amite River"	136	52	193	73		186				
"MS"	2006	"AMITE"	3	96	38	"005-211"	"211"	"Ariel"	75	19	95	24		67				
"MS"	2006	"AMITE"	3	96	38	"005-212"	"212"	"Berwick"	133	37	174	66		146				
"MS"	2006	"AMITE"	3	96	38	"005-214"	"214"	"Street"	43	83	129	87		128				
"MS"	2006	"AMITE"	3	96	37	"005-310"	"310"	"Crosby"	82	61	144	61		127				
"MS"	2006	"AMITE"	3	96	38	"005-311"	"311"	"Gloster"	375	151	547	180		518				
"MS"	2006	"AMITE"	3	97	37	"005-312"	"312"	"Homochitto"	13	41	54	46		54				
"MS"	2006	"AMITE"	3	97	37	"005-313"	"313"	"Onell"	10	117	127	117		128				
"MS"	2006	"AMITE"	3	96	37	"005-410"	"410"	"E Fork"	80	239	322	257		314				
"MS"	2006	"AMITE"	3	96	37	"005-411"	"411"	"E Liberty"	53	126	182	129		180				
