state	year	county	vtd	g2010_VOTE_tv	g2010_VOTE_dv	g2010_VOTE_rv	g2010_USS_tv	g2010_USS_dv	g2010_USS_rv	cd	g2010_USH_dv	g2010_USH_rv	g2010_USH_tv	cd2	g2010_USH_dv2	g2010_USH_rv2	g2010_USH_tv2	ld	g2010_STH_dv	g2010_STH_rv	g2010_STH_tv	ld2	g2010_STH_dv2	g2010_STH_rv2	g2010_STH_tv2	ld3	g2010_STH_dv3	g2010_STH_rv3	g2010_STH_tv3	sd	g2010_STS_dv	g2010_STS_rv	g2010_STS_tv	sd2	g2010_STS_dv2	g2010_STS_rv2	g2010_STS_tv2	sd3	g2010_STS_dv3	g2010_STS_rv3	g2010_STS_tv3
"NC"	2010	"Buncombe"	"65.1"	625	346	274	1310	616	659	11	805	549	1354					115	660	697	1357									49	694	644	1338								
"NC"	2010	"Buncombe"	"66.1"	363	229	131	746	407	316	11	474	276	750					115	433	324	757									49	440	308	748								
"NC"	2010	"Buncombe"	"67.1"	548	295	249	1278	619	625	11	760	542	1302					114	638	652	1290									49	670	623	1293								
"NC"	2010	"Buncombe"	"68.1"	644	293	341	1651	588	1003	11	909	810	1719					116	360	551	911	114	289	481	770					49	709	979	1688								
"NC"	2010	"Buncombe"	"69.1"	521	257	262	1282	495	753	11	694	621	1315					116	518	790	1308									49	563	746	1309								
"NC"	2010	"Buncombe"	"70.1"	419	257	159	828	427	371	11	546	303	849					116	456	383	839	114	3	8	11					49	458	377	835								
"NC"	2010	"Buncombe"	"71.1"	822	444	369	1746	818	888	11	1040	747	1787					114	847	901	1748	116	2	3	5					49	931	825	1756								
"NC"	2010	"Buncombe"	"100.1"	1291	939	341	2653	1634	961	11	1892	822	2714					115	1757	940	2697									48	1781	879	2660	48	15	9	24				
"NC"	2010	"Buncombe"	"101.1"	1382	727	644	3074	1295	1713	11	1688	1495	3183					116	1484	1667	3151									48	1325	1766	3091								
"NC"	2010	"Buncombe"	"102.1"	1064	612	447	2467	1172	1237	11	1451	1079	2530					116	761	886	1647	115	514	351	865					48	1138	1293	2431								
"NC"	2010	"Buncombe"	"103.1"	857	576	273	1960	1133	792	11	1345	680	2025					115	1251	770	2021									49	1245	748	1993								
"NC"	2010	"Buncombe"	"104.1"	703	516	182	1704	1089	578	11	1258	479	1737					114	1144	588	1732									49	1200	519	1719								
"NC"	2010	"Buncombe"	"105.1"	586	349	231	1068	565	472	11	701	388	1089					116	575	461	1036	114	21	13	34					49	625	455	1080								
"NC"	2010	"Buncombe"	"106.1"	783	542	234	1663	1011	596	11	1197	512	1709					114	793	336	1129	116	280	284	564					49	1087	596	1683								
"NC"	2010	"Buncombe"	"107.1"	1142	552	583	2398	942	1400	11	1309	1155	2464					114	995	1451	2446									49	1063	1380	2443								
"NC"	2010	"Burke"	"1"	352	152	193	1206	471	714	10	425	773	1198					86	438	765	1203									44	528	659	1209								
"NC"	2010	"Burke"	"3"	129	32	96	497	132	350	10	109	379	488					86	130	365	495									44	145	340	495								
"NC"	2010	"Burke"	"11"	376	80	290	914	221	675	10	202	698	900					86	188	717	905									44	229	653	915								
"NC"	2010	"Burke"	"12"	289	47	237	757	149	584	10	134	623	757					85	136	614	750									44	144	594	759								
"NC"	2010	"Burke"	"13"	349	60	286	979	172	781	10	171	804	975					85	172	789	961									44	185	765	975								
"NC"	2010	"Burke"	"14"	304	61	241	764	159	592	10	140	625	765					85	127	591	718	86	13	22	35					44	153	591	764								
"NC"	2010	"Burke"	"15"	237	59	175	544	142	392	10	138	404	542					85	128	402	530									44	145	384	537								
"NC"	2010	"Burke"	"18"	84	37	47	208	93	110	10	73	133	206					86	74	132	206									44	90	108	205								
"NC"	2010	"Burke"	"19"	97	44	52	305	113	189	10	105	200	305					86	100	202	302									44	126	175	307								
"NC"	2010	"Burke"	"20"	149	79	67	451	183	262	10	167	277	444					86	185	261	446									44	206	232	449								
"NC"	2010	"Burke"	"21"	162	71	88	562	218	327	10	202	358	560					86	183	372	555									44	234	310	564								
"NC"	2010	"Burke"	"22"	264	74	189	815	254	546	10	224	587	811					86	210	593	803									44	257	542	812								
"NC"	2010	"Burke"	"24"	304	98	204	1085	378	694	10	339	738	1077					86	295	785	1080									44	434	635	1083								
"NC"	2010	"Burke"	"29"	306	105	197	805	222	562	10	209	587	796					85	216	571	787									44	227	555	802								
"NC"	2010	"Burke"	"31"	297	215	80	766	469	280	10	451	307	758					86	466	301	767									44	500	246	763								
"NC"	2010	"Burke"	"34"	259	163	93	843	419	410	10	403	416	819					86	399	435	834									44	474	345	839								
"NC"	2010	"Burke"	"35"	236	164	68	640	355	276	10	324	305	629					86	325	307	632									44	372	247	637								
"NC"	2010	"Burke"	"36"	241	110	127	763	311	430	10	260	493	753					86	283	472	755									44	313	422	759								
"NC"	2010	"Burke"	"38"	273	124	147	859	341	498	10	297	555	852					86	321	538	859									44	371	460	855								
"NC"	2010	"Burke"	"39"	214	128	85	658	311	332	10	297	351	648					86	291	359	650									44	357	286	655								
"NC"	2010	"Burke"	"40"	201	99	97	705	273	409	10	251	442	693					86	262	425	687									44	297	388	702								
"NC"	2010	"Burke"	"47"	570	391	170	1485	800	644	10	722	737	1459					86	763	710	1473									44	866	578	1482								
"NC"	2010	"Burke"	"48"	272	154	112	978	415	544	10	383	585	968					86	388	581	969									44	476	481	979								
"NC"	2010	"Burke"	"51"	400	186	202	1180	428	722	10	389	780	1169					86	414	756	1170									44	462	679	1182								
"NC"	2010	"Burke"	"52"	192	100	88	468	211	244	10	190	273	463					85	204	249	453									44	222	222	463								
"NC"	2010	"Burke"	"53"	315	124	181	819	277	517	10	251	562	813					85	274	531	805									44	279	505	816								
"NC"	2010	"Burke"	"62"	118	53	63	330	129	193	10	135	192	327					86	132	200	332									44	143	176	327								
"NC"	2010	"Burke"	"64"	92	40	49	320	103	211	10	91	227	318					85	94	217	311									44	103	211	323								
"NC"	2010	"Burke"	"65"	109	36	71	416	144	264	10	105	310	415					85	131	274	405									44	147	261	420								
"NC"	2010	"Burke"	"66"	309	128	171	682	257	411	10	239	437	676					86	249	429	678									44	271	390	682								
"NC"	2010	"Burke"	"70"	268	114	145	1017	360	633	10	299	706	1005					86	303	702	1005									44	392	589	1014								
"NC"	2010	"Cabarrus"	"01-02"	250	56	190	1005	242	735									83		780	780									36	229	748	977								
"NC"	2010	"Cabarrus"	"01-04"	508	222	280	1480	522	933									83		1031	1031									36	512	948	1460								
"NC"	2010	"Cabarrus"	"01-06"	403	155	247	1350	482	849									82		968	968									36	444	877	1321								
"NC"	2010	"Cabarrus"	"01-07"	309	107	201	1215	345	847									83		929	929									36	295	893	1188								
"NC"	2010	"Cabarrus"	"01-08"	307	144	160	1105	380	695									83		791	791									36	364	724	1088								
"NC"	2010	"Cabarrus"	"01-09"	135	25	110	509	114	386									82		423	423									36	92	409	501								
"NC"	2010	"Cabarrus"	"01-10"	415	153	261	1054	361	673									82		747	747									36	333	707	1040								
"NC"	2010	"Cabarrus"	"02-01"	299	131	166	1116	378	707									82		844	844									36	354	757	1111								
"NC"	2010	"Cabarrus"	"02-02"	558	224	330	1748	560	1158									82		1288	1288									36	536	1187	1723								
"NC"	2010	"Cabarrus"	"02-03"	651	248	398	2036	627	1362									82		1511	1511									36	591	1418	2009								
"NC"	2010	"Cabarrus"	"02-05"	442	167	272	1628	473	1112									82		1254	1254									36	427	1186	1613								
"NC"	2010	"Cabarrus"	"02-06"	328	188	136	1056	480	550									82		706	706									36	444	599	1043								
"NC"	2010	"Cabarrus"	"02-07"	305	86	216	1358	363	969									82		1106	1106									36	285	1046	1331								
"NC"	2010	"Cabarrus"	"02-08"	615	305	306	1746	680	1036	12	664	1017	1728					82		1175	1175									36	674	1054	1728								
"NC"	2010	"Cabarrus"	"02-09"	663	334	329	1667	703	937	12	709	932	1662					82		1070	1070									36	691	952	1643								
"NC"	2010	"Cabarrus"	"03-00"	415	109	303	1406	318	1043	12	304	1044	1397					82		1068	1068									36	410	967	1377								
"NC"	2010	"Cabarrus"	"04-01"	343	207	133	1012	445	551									83		678	678									36	405	598	1003								
"NC"	2010	"Cabarrus"	"04-02"	354	237	114	846	434	398									83		511	511									36	417	431	848								
"NC"	2010	"Cabarrus"	"04-03"	478	292	180	1172	534	610									83		726	726									36	496	657	1153								
"NC"	2010	"Cabarrus"	"04-04"	236	144	91	587	272	306									83		354	354									36	262	320	582								
"NC"	2010	"Cabarrus"	"04-05"	208	87	119	488	177	299									83		345	345									36	169	318	487								
"NC"	2010	"Cabarrus"	"04-06"	249	137	108	593	265	319									83		398	398									36	243	347	590								
"NC"	2010	"Cabarrus"	"04-07"	182	41	141	747	174	561									83		640	640									36	148	595	743								
"NC"	2010	"Cabarrus"	"04-08"	143	32	109	522	136	371									83		426	426									36	132	383	515								
"NC"	2010	"Cabarrus"	"04-09"	314	133	181	1005	312	669									83		751	751									36	309	695	1004								
"NC"	2010	"Cabarrus"	"04-10"	368	147	220	1342	416	900									83		1026	1026									36	370	955	1325								
"NC"	2010	"Cabarrus"	"05-00"	297	71	223	1125	271	831									83		895	895									36	207	897	1104								
"NC"	2010	"Cabarrus"	"06-00"	183	28	154	960	189	743									83		786	786									36	167	767	934								
"NC"	2010	"Cabarrus"	"07-00"	126	18	108	472	90	372									83		382	382									36	86	383	469								
"NC"	2010	"Cabarrus"	"08-00"	339	85	245	1766	429	1309									83		1437	1437									36	369	1381	1750								
"NC"	2010	"Cabarrus"	"09-00"	254	46	204	1020	183	809									83		861	861									36	192	805	997								
"NC"	2010	"Cabarrus"	"10-00"	503	131	367	1928	449	1435									83		1535	1535									36	435	1460	1895								
"NC"	2010	"Cabarrus"	"11-01"	462	254	205	1437	557	847									83		971	971									36	553	871	1424								
"NC"	2010	"Cabarrus"	"11-02"	254	66	186	1184	307	849									83		944	944									36	260	907	1167								
"NC"	2010	"Cabarrus"	"12-01"	66	49	17	278	149	123									82		163	163									36	114	155	269								
"NC"	2010	"Cabarrus"	"12-02"	259	192	63	558	323	216									82		294	294									36	328	227	555								
"NC"	2010	"Cabarrus"	"12-03"	188	78	107	882	282	585									82		678	678									36	214	658	872								
"NC"	2010	"Cabarrus"	"12-04"	239	124	110	972	411	530									82		668	668									36	313	654	967								
"NC"	2010	"Cabarrus"	"12-05"	150	40	107	1052	329	692									82		837	837									36	237	809	1046								
"NC"	2010	"Cabarrus"	"12-06"	182	119	61	640	268	349									82		412	412									36	241	390	631								
"NC"	2010	"Cabarrus"	"12-07"	304	297	7	475	433	42									82		91	91									36	419	48	467								
"NC"	2010	"Cabarrus"	"12-08"	176	93	82	440	176	251									82		301	301									36	175	260	435								
"NC"	2010	"Cabarrus"	"12-09"	230	72	151	824	216	587									82		656	656									36	190	634	824								
"NC"	2010	"Cabarrus"	"12-10"	107	38	66	563	184	369									82		444	444									36	122	436	558								
"NC"	2010	"Cabarrus"	"12-11"	159	73	85	583	219	347									82		423	423									36	173	409	582								
"NC"	2010	"Cabarrus"	"12-12"	226	105	117	784	264	496									82		567	567									36	263	514	777								
"NC"	2010	"Caldwell"	"PR01"	433	182	239	1317	465	800	10	409	891	1300					84		868	868									44	551	718	1309								
"NC"	2010	"Caldwell"	"PR02"	188	62	124	685	237	413	10	195	489	684					84		480	480									44	277	399	693								
"NC"	2010	"Caldwell"	"PR05"	398	98	294	1349	384	919	10	317	1019	1336					87		1092	1092									44	454	875	1355								
"NC"	2010	"Caldwell"	"PR06"	238	64	167	893	262	612	10	207	677	884					87		723	723									44	321	553	897								
"NC"	2010	"Caldwell"	"PR07"	226	40	179	777	196	559	10	169	596	765					84		578	578									44	244	505	768								
"NC"	2010	"Caldwell"	"PR08"	160	57	102	495	159	307	10	140	336	476					87		347	347									44	208	273	495								
"NC"	2010	"Caldwell"	"PR09"	199	144	53	421	289	128	10	248	145	393					87		166	166									44	306	108	420								
"NC"	2010	"Caldwell"	"PR12"	208	116	86	535	263	255	10	219	298	517					84		277	277	87		17	17					44	282	247	540								
"NC"	2010	"Caldwell"	"PR13"	391	97	284	1255	308	908	10	262	981	1243					87		1007	1007									44	379	829	1246								
"NC"	2010	"Caldwell"	"PR14"	407	104	298	1173	340	790	10	312	852	1164					87		965	965									44	375	753	1162								
"NC"	2010	"Caldwell"	"PR15"	450	96	351	1376	348	995	10	339	1021	1360					87		1102	1102									44	361	971	1360								
"NC"	2010	"Caldwell"	"PR16"	212	134	77	646	332	285	10	305	325	630					87		379	379									44	378	257	649								
"NC"	2010	"Caldwell"	"PR17"	203	68	134	824	251	542	10	211	595	806					87		619	619									44	340	466	822								
"NC"	2010	"Caldwell"	"PR18"	488	146	333	2074	642	1375	10	579	1474	2053					87		1542	1542									44	845	1196	2083								
"NC"	2010	"Caldwell"	"PR19"	219	117	98	574	244	310	10	212	347	559					87		357	357									44	272	287	574								
"NC"	2010	"Caldwell"	"PR21"	408	128	268	1232	371	828	10	301	930	1231					87		967	967									44	439	774	1236								
"NC"	2010	"Caldwell"	"PR22"	342	79	254	1246	332	881	10	264	977	1241					87		1006	1006	84		10	10					44	407	814	1236								
"NC"	2010	"Caldwell"	"PR23"	265	77	184	778	225	525	10	203	567	770					87		585	585									44	264	494	772								
"NC"	2010	"Caldwell"	"PR24"	249	73	173	767	236	508	10	202	554	756					87		607	607									44	256	486	755								
"NC"	2010	"Caldwell"	"PR25"	216	45	167	754	203	526	10	162	584	746					87		598	598									44	261	467	750								
"NC"	2010	"Caldwell"	"PR27"	147	46	97	356	105	243	10	86	262	348					87		253	253									44	119	229	354								
"NC"	2010	"Caldwell"	"PR28"	450	56	391	1448	298	1105	10	246	1184	1430					87		1277	1277									44	354	1049	1428								
"NC"	2010	"Caldwell"	"PR29"	350	156	182	1020	418	568	10	333	660	993					87		686	686									44	459	535	1019								
"NC"	2010	"Camden"	"CH"	297	155	132	1340	452	852	3	345	950	1337					1	731	631	1362									1	668	683	1351								
"NC"	2010	"Camden"	"SH"	182	77	99	797	234	543	3	165	616	807					1	395	418	813									1	383	428	811								
"NC"	2010	"Camden"	"SM"	302	132	167	958	328	610	3	272	652	958					1	423	532	955									1	411	539	950								
"NC"	2010	"Carteret"	"ABCH"	306	63	240	705	158	534	3	113	578	705					13	144	553	697									2	180	518	698								
"NC"	2010	"Carteret"	"ATLN"	82	37	45	256	79	166	3	53	195	256					13	97	156	253									2	126	132	258								
"NC"	2010	"Carteret"	"BCRK"	290	192	97	845	170	655	3	128	697	842					13	166	669	835									2	206	620	826								
"NC"	2010	"Carteret"	"BETT"	47	8	39	166	33	131	3	18	141	166					13	36	127	163									2	49	117	166								
"NC"	2010	"Carteret"	"BFT1"	315	183	129	724	366	347	3	306	392	718					13	356	360	716									2	404	315	719								
"NC"	2010	"Carteret"	"BFT2"	612	238	369	1524	548	939	3	413	1055	1519					13	530	967	1497									2	655	861	1516								
"NC"	2010	"Carteret"	"BOGU"	478	74	401	1022	169	835	3	146	843	1021					13	172	848	1020									2	211	799	1010								
"NC"	2010	"Carteret"	"CCCP"	555	85	467	1255	223	1001	3	176	1039	1250					13	211	1036	1247									2	257	992	1249								
"NC"	2010	"Carteret"	"CDIS"	43	20	23	106	36	69	3	20	86	106					13	44	59	103									2	66	42	108								
"NC"	2010	"Carteret"	"DAVI"	73	25	48	170	52	116	3	34	130	169					13	61	105	166									2	76	93	169								
"NC"	2010	"Carteret"	"EMIS"	635	148	484	1661	457	1174	3	331	1286	1662					13	390	1265	1655									2	471	1176	1647								
"NC"	2010	"Carteret"	"HAIS"	365	105	259	605	163	437	3	119	475	605					13	163	441	604									2	206	398	604								
"NC"	2010	"Carteret"	"HARL"	123	20	102	317	47	263	3	40	266	316					13	50	265	315									2	60	251	311								
"NC"	2010	"Carteret"	"IBSP"	80	33	47	176	60	114	3	54	119	177					13	55	115	170									2	67	105	172								
"NC"	2010	"Carteret"	"MARS"	82	32	50	225	69	149	3	52	165	223					13	78	141	219									2	104	120	224								
"NC"	2010	"Carteret"	"MCRK"	103	9	93	238	39	192	3	16	211	237					13	33	200	233									2	47	187	234								
"NC"	2010	"Carteret"	"MERR"	132	55	77	259	87	164	3	75	178	259					13	94	161	255									2	106	150	256								
"NC"	2010	"Carteret"	"MHD1"	415	163	249	1025	328	670	3	258	735	1018					13	329	681	1010									2	373	640	1013								
"NC"	2010	"Carteret"	"MHD2"	452	150	298	1076	369	677	3	288	746	1069					13	344	720	1064									2	410	658	1068								
"NC"	2010	"Carteret"	"MHD3"	715	188	522	1660	430	1190	3	326	1289	1656					13	418	1219	1637									2	489	1151	1640								
"NC"	2010	"Carteret"	"MHD4"	560	121	438	1496	339	1115	3	259	1178	1492					13	344	1144	1488									2	391	1097	1488								
"NC"	2010	"Carteret"	"NPT1"	603	164	425	1386	320	1025	3	242	1095	1387					13	308	1067	1375									2	386	989	1375								
"NC"	2010	"Carteret"	"NPT2"	461	59	394	1018	129	864	3	97	897	1020					13	143	866	1009									2	197	806	1003								
"NC"	2010	"Carteret"	"NRIV"	166	131	33	250	143	104	3	163	112	279					13	169	108	277									2	181	97	278								
"NC"	2010	"Carteret"	"OTST"	283	54	222	769	173	581	3	115	638	776					13	177	582	759									2	261	515	776								
"NC"	2010	"Carteret"	"PELE"	221	48	171	469	97	362	3	74	382	468					13	94	374	468									2	103	363	466								
"NC"	2010	"Carteret"	"PKNL"	319	74	244	823	229	582	3	169	620	818					13	197	616	813									2	239	572	811								
"NC"	2010	"Carteret"	"SLVL"	65	27	37	123	41	80	3	37	86	123					13	44	79	123									2	54	65	119								
"NC"	2010	"Carteret"	"SMYR"	43	11	32	142	41	96	3	30	106	140					13	42	96	138									2	57	83	140								
"NC"	2010	"Carteret"	"STAC"	25	5	20	87	16	71	3	6	80	86					13	15	72	87									2	22	66	88								
"NC"	2010	"Carteret"	"STEL"	242	36	205	438	79	350	3	62	362	437					13	74	361	435									2	87	348	435								
"NC"	2010	"Carteret"	"WILD"	575	124	447	1315	270	1009	3	201	1060	1306					13	265	1039	1304									2	307	999	1306								
"NC"	2010	"Carteret"	"WILL"	60	13	47	147	37	108	3	29	118	148					13	37	107	144									2	60	86	146								
"NC"	2010	"Carteret"	"WIRE"	239	82	154	560	184	369	3	144	398	559					13	172	384	556									2	203	357	560								
"NC"	2010	"Caswell"	"ANDE"	163	81	81	406	131	266	13	168	236	404					50	153	249	402									24	147	238	405								
"NC"	2010	"Caswell"	"HIGH"	240	178	62	449	248	196	13	282	162	444					50	303	148	451									24	253	191	451								
"NC"	2010	"Caswell"	"LEAS"	152	114	34	314	167	140	13	189	114	303					50	189	120	309									24	162	133	307								
"NC"	2010	"Caswell"	"LOCU"	565	434	130	905	546	348	13	608	300	908					50	603	302	905									24	564	328	905								
"NC"	2010	"Caswell"	"MILT"	625	502	119	1034	649	370	13	715	309	1024					50	690	334	1024									24	676	341	1033								
"NC"	2010	"Caswell"	"PELH"	643	318	319	1290	482	782	13	591	693	1284					50	592	696	1288									24	504	757	1287								
"NC"	2010	"Caswell"	"PROS"	196	79	114	422	128	282	13	176	244	420					50	158	261	419									24	128	275	424								
"NC"	2010	"Caswell"	"PROVI"	221	117	102	410	165	240	13	201	207	408					50	195	213	408									24	178	223	412								
"NC"	2010	"Caswell"	"STON"	437	237	194	859	336	499	13	399	456	855					50	359	492	851									24	352	464	859								
"NC"	2010	"Caswell"	"YAN2"	275	181	93	575	265	303	13	334	237	571					50	313	261	574									24	272	290	575								
"NC"	2010	"Caswell"	"YAN4"	244	212	31	423	281	133	13	301	121	422					50	298	122	420									24	283	127	423								
