state	year	county	precinct	cd	g2006_USH_dv	g2006_USH_rv	g2006_USH_tv	cd2	g2006_USH_dv2	g2006_USH_rv2	g2006_USH_tv2	sd	g2006_STS_dv	g2006_STS_rv	g2006_STS_tv	sd2	g2006_STS_dv2	g2006_STS_rv2	g2006_STS_tv2	ld	g2006_STH_dv	g2006_STH_rv	g2006_STH_tv	ld2	g2006_STH_dv2	g2006_STH_rv2	g2006_STH_tv2	ld3	g2006_STH_dv3	g2006_STH_rv3	g2006_STH_tv3
"NC"	2006	"FORSYTH"	"NORTHWEST MIDDLE SCHOOL"	5	320	429	749					31		427	427	32	88		88	72	262		262	74		240	240				
"NC"	2006	"FORSYTH"	"OAK SUMMIT UNITED METHODIST"	12	459	355	814					32	558		558					72	533		533								
"NC"	2006	"FORSYTH"	"OLD TOWN BAPTIST"	5	514	664	1178					32	702		702					74		807	807	72	0		0				
"NC"	2006	"FORSYTH"	"OLD TOWN RECREATION"	5	228	266	494					32	311		311					74		281	281	72	46		46				
"NC"	2006	"FORSYTH"	"PAISLEY MIDDLE SCHOOL"	12	183	6	189					32	170		170					72	183		183								
"NC"	2006	"FORSYTH"	"PARKLAND HIGH SCHOOL"	12	416	347	763					32	490		490					71	427		427	75		21	21				
"NC"	2006	"FORSYTH"	"PARKWAY UNITED CHURCH"	5	425	227	652					31		267	267	32	149		149	75		209	209	71	181		181				
"NC"	2006	"FORSYTH"	"PFAFFTOWN CHRISTIAN"	5	530	671	1201					31		853	853					74		824	824								
"NC"	2006	"FORSYTH"	"PHILO MIDDLE SCHOOL"	12	270	219	489					32	330		330					71	285		285								
"NC"	2006	"FORSYTH"	"PIEDMONT BAPTIST COLLEGE"	12	344	156	500					32	385		385					71	277		277	74		58	58				
"NC"	2006	"FORSYTH"	"PINEY GROVE ELEMENTARY"	5	191	347	538					31		365	365					73		385	385								
"NC"	2006	"FORSYTH"	"PINEY GROVE FIRE STATION"	5	253	407	660					31		459	459					73		468	468								
"NC"	2006	"FORSYTH"	"POLO PARK RECREATION"	5	328	307	635					31		428	428					74		393	393								
"NC"	2006	"FORSYTH"	"PROVIDENCE MORAVIAN CHURCH"	5	202	383	585					31		413	413					74		349	349	72	52		52				
"NC"	2006	"FORSYTH"	"REYNOLDS HIGH GIRLS GYM"	5	547	321	868					31		550	550					74		519	519								
"NC"	2006	"FORSYTH"	"ROBINWOOD AT KERNERSVILLE"	5	394	793	1187					31		913	913					73		940	940								
"NC"	2006	"FORSYTH"	"RURAL HALL ELEM SCHOOL"	5	251	357	608					31		409	409					74		333	333	72	76		76				
"NC"	2006	"FORSYTH"	"SEDGE GARDEN ELEM SCH"	5	435	590	1025					31		636	636	32	43		43	73		712	712								
"NC"	2006	"FORSYTH"	"SEDGE GARDEN RECREATION"	12	468	415	883					32	450		450	31		156	156	73		358	358	71	213		213				
"NC"	2006	"FORSYTH"	"SHERWOOD FOREST ELEM SCHOOL"	5	347	383	730					31		549	549					74		525	525								
"NC"	2006	"FORSYTH"	"SHILOH LUTHERAN CHURCH"	5	681	1008	1689					31		1285	1285					75		877	877	74		349	349				
"NC"	2006	"FORSYTH"	"SIMS RECREATION CENTER"	12	125	6	131					32	125		125					71	128		128								
"NC"	2006	"FORSYTH"	"SOUTH FORK ELEMENTARY"	5	245	186	431					31		269	269					74		252	252								
"NC"	2006	"FORSYTH"	"SOUTHEAST MIDDLE SCHOOL"	5	155	301	456					31		333	333					73		336	336								
"NC"	2006	"FORSYTH"	"SOUTHWEST ELEM SCHOOL"	5	570	924	1494					31		1141	1141					75		1092	1092								
"NC"	2006	"FORSYTH"	"ST ANDREWS METHODIST CHURCH"	12	545	54	599					32	535		535					71	556		556								
"NC"	2006	"FORSYTH"	"ST ANDREWS PRES CHURCH"	12	360	272	632					32	280		280	31		126	126	72	399		399	74		12	12				
"NC"	2006	"FORSYTH"	"ST ANNES EPISCOPAL"	5	445	361	806					31		528	528					72	466		466								
"NC"	2006	"FORSYTH"	"SUMMIT SCHOOL"	5	442	436	878					31		669	669					74		615	615								
"NC"	2006	"FORSYTH"	"TOBACCOVILLE COMMUNITY CENTER"	5	255	410	665					31		467	467					74		466	466								
"NC"	2006	"FORSYTH"	"TRINITY MORAV CHURCH"	12	274	76	350					32	287		287					71	288		288								
"NC"	2006	"FORSYTH"	"TRINITY UNITED METH"	5	361	481	842					31		585	585					74		574	574								
"NC"	2006	"FORSYTH"	"UNION CROSS ELEM SCHOOL"	5	228	483	711					31		533	533					73		522	522								
"NC"	2006	"FORSYTH"	"UNITY MORAVIAN CHURCH"	5	385	743	1128					31		869	869					75		851	851								
"NC"	2006	"FORSYTH"	"VFW POST 9010"	5	202	370	572					31		432	432					75		421	421								
"NC"	2006	"FORSYTH"	"VIENNA ELEMENTARY SCHOOL"	5	462	612	1074					31		764	764					74		732	732								
"NC"	2006	"FORSYTH"	"WALKERTOWN LIBRARY"	5	345	519	864					31		601	601					74		400	400	73		179	179				
"NC"	2006	"FORSYTH"	"WARD ELEMENTARY SCHOOL"	5	345	320	665					32	404		404					75		425	425								
"NC"	2006	"FORSYTH"	"WESTVIEW BAPTIST CHURCH"	5	477	455	932					32	599		599					75		595	595								
"NC"	2006	"FORSYTH"	"WHITAKER ELEMENTARY"	5	407	577	984					31		798	798					74		755	755								
"NC"	2006	"FORSYTH"	"WINSTON LAKE FAM YMCA"	12	396	35	431					32	391		391					71	406		406								
"NC"	2006	"FORSYTH"	"WSFC SCHOOLS ADMINISTRATION BLDG"	12	203	92	295					32	233		233					71	152		152	74		48	48				
"NC"	2006	"FRANKLIN"	"BUNN"	2	463	164	627					7	371	244	615					49	395	227	622								
"NC"	2006	"FRANKLIN"	"CEDAR ROCK"	2	442	164	606					7	348	245	593					49	349	263	612								
"NC"	2006	"FRANKLIN"	"CYPRESS CREEK"	2	373	273	646					7	318	332	650					49	326	319	645								
"NC"	2006	"FRANKLIN"	"EAST FRANKLINTON"	2	638	145	783					7	578	201	779					49	560	219	779								
"NC"	2006	"FRANKLIN"	"EAST HARRIS"	2	375	271	646					7	251	387	638					49	255	392	647								
"NC"	2006	"FRANKLIN"	"EAST LOUISBURG COUNTRY"	2	550	139	689					7	449	231	680					49	463	224	687								
"NC"	2006	"FRANKLIN"	"EAST YOUNGSVILLE"	2	423	433	856					7	341	514	855					49	383	471	854								
"NC"	2006	"FRANKLIN"	"GOLD MINE"	2	313	113	426					7	253	155	408					49	271	161	432								
"NC"	2006	"FRANKLIN"	"HAYESVILLE"	2	326	117	443					7	252	192	444					49	277	168	445								
"NC"	2006	"FRANKLIN"	"LOUISBURG CITY"	2	509	129	638					7	443	189	632					49	490	152	642								
"NC"	2006	"FRANKLIN"	"PEARCES"	2	228	248	476					7	149	320	469					49	177	299	476								
"NC"	2006	"FRANKLIN"	"PILOT"	2	423	254	677					7	328	316	644					49	360	308	668								
"NC"	2006	"FRANKLIN"	"SANDY CREEK"	2	430	114	544					7	365	173	538					49	388	160	548								
"NC"	2006	"FRANKLIN"	"WEST FRANKLINTON"	2	570	265	835					7	456	376	832					49	501	338	839								
"NC"	2006	"FRANKLIN"	"WEST HARRIS"	2	397	334	731					7	299	422	721					49	336	396	732								
"NC"	2006	"FRANKLIN"	"WEST LOUISBURG COUNTRY"	2	359	92	451					7	288	156	444					49	319	133	452								
"NC"	2006	"FRANKLIN"	"WEST YOUNGSVILLE 1"	2	285	327	612					7	231	379	610					49	263	350	613								
"NC"	2006	"FRANKLIN"	"WEST YOUNGSVILLE 2"	2	327	351	678					7	268	404	672					49	291	382	673								
"NC"	2006	"GASTON"	"ALEXIS"	9	131	670	801					41		671	671					110	239	543	782								
"NC"	2006	"GASTON"	"ARMSTRONG"	9	84	201	285					43	203		203					109		196	196								
"NC"	2006	"GASTON"	"ASHBROOK"	9	359	1009	1368					43	939		939					108	488	839	1327								
"NC"	2006	"GASTON"	"BELMONT #1"	9	199	443	642					43	396		396					108	265	359	624								
"NC"	2006	"GASTON"	"BELMONT #2"	9	185	342	527					43	352		352					108	250	253	503								
"NC"	2006	"GASTON"	"BELMONT #3"	9	101	286	387					43	224		224					108	146	229	375								
"NC"	2006	"GASTON"	"BESSEMER CITY #1"	9	139	531	670					43	427		427					110	244	418	662								
"NC"	2006	"GASTON"	"BESSEMER CITY #2"	9	163	358	521					43	355		355					110	240	274	514								
"NC"	2006	"GASTON"	"CATAWBA HEIGHTS"	9	100	416	516					43	307		307					108	211	295	506								
"NC"	2006	"GASTON"	"CHERRYVILLE #1"	10	137	362	499					43	375		375					110	171	333	504								
"NC"	2006	"GASTON"	"CHERRYVILLE #2"	10	242	656	898					43	673		673					110	289	597	886								
"NC"	2006	"GASTON"	"CHERRYVILLE #3"	10	188	361	549					43	406		406					110	216	327	543								
"NC"	2006	"GASTON"	"CRAMERTON"	9	165	615	780					43	444		444					108	275	486	761								
"NC"	2006	"GASTON"	"CROWDERS MOUNTAIN"	10	221	624	845					43	490		490					109		657	657								
"NC"	2006	"GASTON"	"DALLAS #1"	9	186	545	731					43	502		502					110	293	429	722								
"NC"	2006	"GASTON"	"DALLAS #2"	9	111	391	502					43	381		381					110	170	323	493								
"NC"	2006	"GASTON"	"FLINT GROVES"	9	176	492	668					43	474		474					110	159	261	420	108	105	127	232				
"NC"	2006	"GASTON"	"FOREST HEIGHTS"	10	315	653	968					43	600		600					109		699	699								
"NC"	2006	"GASTON"	"GARDNER PARK"	9	119	336	455					43	324		324					108	179	267	446								
"NC"	2006	"GASTON"	"GASTON DAY"	9	178	704	882					43	589		589					109		698	698								
"NC"	2006	"GASTON"	"GRIER"	9	143	347	490					43	355		355					108	209	271	480								
"NC"	2006	"GASTON"	"HEALTH CENTER"	9	173	243	416					43	318		318					109		233	233								
"NC"	2006	"GASTON"	"HIGH SHOALS"	9	102	444	546					43	346		346					110	161	370	531								
"NC"	2006	"GASTON"	"HIGHLAND"	9	236	57	293					43	291		291					109		57	57								
"NC"	2006	"GASTON"	"LANDERS CHAPEL"	9	95	241	336	10	19	56	75	43	263		263					110	159	248	407								
"NC"	2006	"GASTON"	"LOWELL"	9	130	349	479					43	319		319					108	207	254	461								
"NC"	2006	"GASTON"	"LUCIA"	9	118	378	496					41		400	400					108	169	318	487								
"NC"	2006	"GASTON"	"MCADENVILLE"	9	81	264	345					43	201		201					108	143	195	338								
"NC"	2006	"GASTON"	"MOUNT HOLLY #1"	9	158	405	563					41		394	394					108	266	292	558								
"NC"	2006	"GASTON"	"MOUNT HOLLY #2"	9	209	765	974					41		780	780					108	358	597	955								
"NC"	2006	"GASTON"	"MYRTLE"	9	261	133	394					43	343		343					109		140	140								
"NC"	2006	"GASTON"	"NEW HOPE"	9	192	630	822					43	472		472					109		514	514	108	29	85	114				
"NC"	2006	"GASTON"	"PLEASANT RIDGE"	9	159	226	385					43	296		296					109		235	235								
"NC"	2006	"GASTON"	"RANLO"	9	117	327	444					43	298		298					108	180	246	426								
"NC"	2006	"GASTON"	"ROBINSON #1"	9	326	1043	1369					43	916		916					109		1039	1039								
"NC"	2006	"GASTON"	"ROBINSON #2"	9	229	694	923					43	629		629					109		686	686								
"NC"	2006	"GASTON"	"SHERWOOD"	9	237	583	820					43	629		629					108	331	461	792								
"NC"	2006	"GASTON"	"SOUTH GASTONIA"	9	242	746	988	10	5	4	9	43	594		594					109		744	744								
"NC"	2006	"GASTON"	"SOUTH POINT"	9	180	535	715					43	395		395					108	142	274	416	109		199	199				
"NC"	2006	"GASTON"	"STANLEY #1"	9	166	607	773					41		630	630					108	328	436	764								
"NC"	2006	"GASTON"	"STANLEY #2"	9	268	825	1093					41		848	848					108	452	621	1073								
"NC"	2006	"GASTON"	"TRYON"	10	97	256	353					43	225		225					110	112	243	355								
"NC"	2006	"GASTON"	"UNION"	9	174	607	781					43	476		476					109		585	585								
"NC"	2006	"GASTON"	"VICTORY"	9	198	282	480					43	358		358					109		298	298								
"NC"	2006	"GASTON"	"WOODHILL"	9	116	177	293					43	216		216					110	172	116	288								
"NC"	2006	"GASTON"	"YORK CHESTER"	9	107	202	309					43	217		217					109		200	200								
"NC"	2006	"GATES"	"PRECINCT #1"	1	442		442					4	390	136	526					5	369	162	531								
"NC"	2006	"GATES"	"PRECINCT #2"	1	244		244					4	192	128	320					5	174	169	343								
"NC"	2006	"GATES"	"PRECINCT #3"	1	424		424					4	375	137	512					5	348	185	533								
"NC"	2006	"GATES"	"PRECINCT #4 NORTH"	1	223		223					4	182	163	345					5	167	183	350								
"NC"	2006	"GATES"	"PRECINCT #4 SOUTH"	1	311		311					4	272	82	354					5	266	101	367								
"NC"	2006	"GATES"	"PRECINCT #5"	1	198		198					4	166	103	269					5	148	130	278								
"NC"	2006	"GRAHAM"	"EAST WARD"	11	358	386	744					50	414	323	737					120		491	491								
"NC"	2006	"GRAHAM"	"STECOAH"	11	168	305	473					50	193	281	474					120		336	336								
"NC"	2006	"GRAHAM"	"TAPOCO"	11	44	156	200					50	57	145	202					120		164	164								
"NC"	2006	"GRAHAM"	"WEST WARD"	11	323	481	804					50	459	346	805					120		531	531								
"NC"	2006	"GRANVILLE"	"ANTIOCH"	13	273	48	321					7	272	50	322					32	297		297								
"NC"	2006	"GRANVILLE"	"BEREA"	13	237	144	381					7	227	152	379					32	289		289								
"NC"	2006	"GRANVILLE"	"BRASSFIELD"	13	513	580	1093					7	499	592	1091					32	668		668								
"NC"	2006	"GRANVILLE"	"BUTNER"	13	415	238	653					7	435	220	655					32	534		534								
"NC"	2006	"GRANVILLE"	"CORINTH"	13	238	130	368					7	242	133	375					32	309		309								
"NC"	2006	"GRANVILLE"	"CREDLE"	1	337		337					7	314	93	407					32	369		369								
"NC"	2006	"GRANVILLE"	"CREEDMOOR"	13	570	392	962					7	515	430	945					32	680		680								
"NC"	2006	"GRANVILLE"	"EAST OXFORD"	1	403		403					7	374	105	479					32	452		452								
"NC"	2006	"GRANVILLE"	"OAK HILL"	13	267	101	368					7	250	118	368					32	297		297								
"NC"	2006	"GRANVILLE"	"SALEM"	1	222		222					7	175	144	319					32	275		275								
"NC"	2006	"GRANVILLE"	"SASSAFRAS FORK"	13	347	164	511					7	325	185	510					32	449		449								
"NC"	2006	"GRANVILLE"	"SOUTH OXFORD"	1	299		299					7	280	67	347					32	321		321								
"NC"	2006	"GRANVILLE"	"TALLY HO"	13	320	294	614					7	332	292	624					32	407		407								
"NC"	2006	"GRANVILLE"	"WEST OXFORD ELEM."	1	244		244					7	223	59	282					32	257		257								
"NC"	2006	"GREENE"	"ARBA"	1	197		197					5	196	56	252					10	193	58	251								
"NC"	2006	"GREENE"	"BEAR GARDEN"	1	152		152					5	154	62	216					10	145	73	218								
"NC"	2006	"GREENE"	"BULL HEAD"	1	154		154					5	151	58	209					10	138	73	211								
"NC"	2006	"GREENE"	"CASTORIA"	1	110		110					5	98	77	175					10	95	80	175								
"NC"	2006	"GREENE"	"HOOKERTON"	1	137		137					5	120	87	207					10	114	92	206								
"NC"	2006	"GREENE"	"MAURY"	1	347		347					5	299	195	494					10	305	188	493								
"NC"	2006	"GREENE"	"SHINE"	1	239		239					5	232	138	370					10	219	142	361								
"NC"	2006	"GREENE"	"SNOW HILL 1"	1	357		357					5	356	109	465					10	357	106	463								
"NC"	2006	"GREENE"	"SUGG"	1	179		179					5	168	89	257					10	152	105	257								
"NC"	2006	"GREENE"	"WALSTONBURG"	1	198		198					5	194	73	267					10	196	72	268								
"NC"	2006	"GUILFORD"	"CG1"	6	314	389	703					27	482		482					62		386	386								
"NC"	2006	"GUILFORD"	"CG2"	6	270	478	748					27	503		503					62		452	452								
"NC"	2006	"GUILFORD"	"CG3"	13	1100	710	1810					27	1241		1241					62		1096	1096								
"NC"	2006	"GUILFORD"	"FEN1"	12	797	378	1175					28	883		883					58	800	368	1168								
"NC"	2006	"GUILFORD"	"FEN2"	6	214	635	849					26	287	543	830					58	305	517	822								
"NC"	2006	"GUILFORD"	"FR1"	6	263	440	703					28	402		402					57	352	339	691								
"NC"	2006	"GUILFORD"	"FR2"	6	312	583	895					28	491		491					61		555	555	57	64	33	97				
"NC"	2006	"GUILFORD"	"FR3"	6	132	382	514					26	168	330	498					62		390	390								
"NC"	2006	"GUILFORD"	"FR4"	6	169	444	613					26	208	396	604					62		469	469								
"NC"	2006	"GUILFORD"	"FR5A"	6	161	358	519					26	197	318	515					62		389	389								
"NC"	2006	"GUILFORD"	"FR5B"	6	177	340	517					26	201	309	510					62		372	372								
"NC"	2006	"GUILFORD"	"G01"	13	226	38	264					27	232		232					59	221	46	267								
"NC"	2006	"GUILFORD"	"G02"	13	182	76	258					27	193		193					59	165	90	255								
"NC"	2006	"GUILFORD"	"G03"	13	457	55	512					28	485		485					58	464	44	508								
"NC"	2006	"GUILFORD"	"G04"	12	357	39	396					28	371		371					58	351	46	397								
"NC"	2006	"GUILFORD"	"G05"	13	447	43	490					28	488		488					58	471	20	491								
"NC"	2006	"GUILFORD"	"G06"	13	475	45	520					28	508		508					58	491	33	524								
"NC"	2006	"GUILFORD"	"G07"	13	295	105	400					27	310		310					59	281	113	394								
"NC"	2006	"GUILFORD"	"G08"	13	417	182	599					27	474		474					59	419	187	606								
"NC"	2006	"GUILFORD"	"G09"	13	299	109	408					27	322		322					59	291	112	403								
"NC"	2006	"GUILFORD"	"G10"	13	504	164	668					27	527		527					59	479	186	665								
"NC"	2006	"GUILFORD"	"G11"	13	457	104	561					27	493		493					59	433	133	566								
"NC"	2006	"GUILFORD"	"G12"	13	392	74	466					27	403		403					59	375	91	466								
"NC"	2006	"GUILFORD"	"G13"	13	507	149	656					27	516		516					59	473	182	655								
"NC"	2006	"GUILFORD"	"G14"	13	525	150	675					27	553		553					59	482	201	683								
"NC"	2006	"GUILFORD"	"G15"	13	455	157	612					27	492		492					57	453	164	617								
"NC"	2006	"GUILFORD"	"G16"	6	269	567	836					27	594		594					57	501	335	836								
"NC"	2006	"GUILFORD"	"G17"	13	569	311	880					27	633		633					59	503	388	891								
"NC"	2006	"GUILFORD"	"G18"	6	139	503	642					27	460		460					59	312	315	627								
"NC"	2006	"GUILFORD"	"G19"	6	185	510	695					27	555		555					59	359	319	678								
"NC"	2006	"GUILFORD"	"G20"	6	328	774	1102					27	826		826					59	585	495	1080								
"NC"	2006	"GUILFORD"	"G21"	6	398	878	1276					27	871		871					59	624	638	1262								
"NC"	2006	"GUILFORD"	"G22"	6	240	621	861					27	578		578					59	404	438	842								
"NC"	2006	"GUILFORD"	"G23"	13	333	180	513					27	384		384					59	320	200	520								
"NC"	2006	"GUILFORD"	"G24"	13	305	130	435					27	323		323					62		203	203								
"NC"	2006	"GUILFORD"	"G25"	13	447	239	686					27	487		487					62		374	374								
"NC"	2006	"GUILFORD"	"G26"	13	479	147	626					27	523		523					59	464	160	624								
"NC"	2006	"GUILFORD"	"G27"	6	455	748	1203					27	767		767					62		703	703								
"NC"	2006	"GUILFORD"	"G28"	13	317	159	476					27	337		337					62		266	266								
"NC"	2006	"GUILFORD"	"G29"	13	367	163	530					27	386		386					62		284	284								
"NC"	2006	"GUILFORD"	"G30"	6	271	579	850					27	516		516					62		535	535								
"NC"	2006	"GUILFORD"	"G31"	6	270	460	730					27	478		478					59	411	304	715								
"NC"	2006	"GUILFORD"	"G32"	6	415	1016	1431					27	900		900					62		903	903								
"NC"	2006	"GUILFORD"	"G33"	6	294	793	1087					27	716		716					57	609	486	1095								
"NC"	2006	"GUILFORD"	"G34"	6	341	780	1121					27	770		770					57	625	492	1117								
"NC"	2006	"GUILFORD"	"G35"	6	254	485	739					27	514		514					57	447	285	732								
"NC"	2006	"GUILFORD"	"G36"	13	521	260	781					27	592		592					57	489	294	783								
"NC"	2006	"GUILFORD"	"G37"	13	452	205	657					27	510		510					57	445	228	673								
"NC"	2006	"GUILFORD"	"G38"	13	642	326	968					27	680		680					57	585	378	963								
"NC"	2006	"GUILFORD"	"G39"	13	458	195	653					26	231	188	419	27	177		177	62		244	244	57	165	74	239				
"NC"	2006	"GUILFORD"	"G40A"	6	443	764	1207					26	546	629	1175					62		793	793								
"NC"	2006	"GUILFORD"	"G40B"	6	148	415	563					27	346		346					62		365	365								
"NC"	2006	"GUILFORD"	"G41A"	6	206	307	513					26	246	249	495					62		323	323								
"NC"	2006	"GUILFORD"	"G41B"	6	168	400	568					26	238	312	550					62		388	388								
"NC"	2006	"GUILFORD"	"G42A"	6	300	641	941					27	540		540					62		599	599								
"NC"	2006	"GUILFORD"	"G42B"	6	165	243	408					27	297		297					62		177	177								
"NC"	2006	"GUILFORD"	"G43"	6	282	306	588					27	419		419					57	361	226	587								
"NC"	2006	"GUILFORD"	"G44"	13	388	66	454					27	390		390					59	366	89	455								
"NC"	2006	"GUILFORD"	"G45"	13	166	43	209					27	174		174					59	161	43	204								
"NC"	2006	"GUILFORD"	"G46"	12	422	16	438					28	427		427					60	348	28	376	58	54	4	58				
"NC"	2006	"GUILFORD"	"G47"	13	370	109	479					27	391		391					60	227	119	346	57	92	36	128				
"NC"	2006	"GUILFORD"	"G48"	13	611	173	784					27	629		629					57	591	194	785								
"NC"	2006	"GUILFORD"	"G49"	13	193	61	254					27	209		209					57	186	64	250								
"NC"	2006	"GUILFORD"	"G50"	13	327	137	464					27	363		363					57	324	137	461								
"NC"	2006	"GUILFORD"	"G51"	13	320	151	471					27	345		345					57	299	169	468								
"NC"	2006	"GUILFORD"	"G52"	12	484	62	546					27	444		444	28	42		42	60	442	83	525	58	7	3	10				
"NC"	2006	"GUILFORD"	"G53"	12	662	71	733					28	668		668					60	606	125	731	58	3	0	3				
"NC"	2006	"GUILFORD"	"G54"	12	409	69	478					27	434		434					60	385	92	477								
"NC"	2006	"GUILFORD"	"G55"	12	587	143	730					27	615		615					60	521	198	719								
"NC"	2006	"GUILFORD"	"G56"	13	433	156	589					27	453		453					57	430	160	590								
"NC"	2006	"GUILFORD"	"G57"	12	444	134	578					27	481		481					60	395	181	576								
"NC"	2006	"GUILFORD"	"G58"	13	316	84	400					27	326		326					57	320	81	401								
"NC"	2006	"GUILFORD"	"G59"	13	164	59	223	12	124	48	172	27	317		317					60	263	136	399								
"NC"	2006	"GUILFORD"	"G60"	13	247	124	371					27	273		273					57	248	120	368								
"NC"	2006	"GUILFORD"	"G61"	12	396	119	515					27	416		416					57	389	123	512								
"NC"	2006	"GUILFORD"	"G62"	12	256	201	457					27	315		315					57	270	193	463								
"NC"	2006	"GUILFORD"	"G63"	6	247	356	603					27	420		420					57	365	231	596								
"NC"	2006	"GUILFORD"	"G64"	6	221	240	461	12	85	35	120	27	283		283	28	154		154	57	375	197	572	62		1	1				
"NC"	2006	"GUILFORD"	"G65"	12	359	288	647					28	437		437					57	373	282	655								
"NC"	2006	"GUILFORD"	"G66"	12	374	406	780					28	491		491					57	404	381	785								
"NC"	2006	"GUILFORD"	"G67"	12	161	8	169					28	165		165					58	154	13	167								
"NC"	2006	"GUILFORD"	"G68"	12	184	8	192					28	188		188					58	188	6	194								
"NC"	2006	"GUILFORD"	"G69"	12	457	29	486					28	471		471					58	454	33	487								
"NC"	2006	"GUILFORD"	"G70"	12	416	13	429					28	422		422					58	409	23	432								
"NC"	2006	"GUILFORD"	"G71"	12	386	10	396					28	380		380					58	379	16	395								
"NC"	2006	"GUILFORD"	"G72"	13	417	47	464					28	439		439					58	419	47	466								
"NC"	2006	"GUILFORD"	"G73"	12	546	16	562					28	547		547					58	531	26	557								
"NC"	2006	"GUILFORD"	"G74"	12	837	22	859					28	841		841					58	812	49	861								
"NC"	2006	"GUILFORD"	"G75"	12	529	33	562					28	542		542					58	528	37	565								
"NC"	2006	"GUILFORD"	"GIB"	6	208	363	571					26	258	300	558					58	275	288	563								
"NC"	2006	"GUILFORD"	"GR"	6	135	532	667					26	189	459	648					58	208	439	647								
"NC"	2006	"GUILFORD"	"H01"	12	139	107	246					28	154		154					61		135	135								
"NC"	2006	"GUILFORD"	"H02"	12	194	289	483					28	231		231					61		345	345	60	1	0	1				
"NC"	2006	"GUILFORD"	"H03"	12	150	65	215					28	160		160					60	106	35	141	61		36	36				
