state	year	county	town	ward	precinct	cd	sd	ld	g2008_USP_dv	g2008_USP_rv	g2008_USP_tv	g2008_USS_dv	g2008_USS_rv	g2008_USS_tv	g2008_USH_dv	g2008_USH_rv	g2008_USH_tv
"MI"	2008	58	14	0	2	15		56	358	282	652	433	162	618	440	161	623
"MI"	2008	58	14	0	3	15		56	369	311	691	424	199	652	439	208	662
"MI"	2008	58	14	0	4	15		56	421	395	827	495	270	792	522	256	803
"MI"	2008	58	14	0	5	15		56	609	356	981	711	199	954	721	189	955
"MI"	2008	58	14	0	6	15		56	556	405	975	637	253	926	665	240	941
"MI"	2008	58	14	0	7	15		56	480	490	991	580	313	932	601	305	939
"MI"	2008	58	14	0	8	15		56	393	377	792	458	256	759	479	249	767
"MI"	2008	58	14	0	9	15		56	429	241	679	469	167	652	466	165	650
"MI"	2008	58	14	0	901	15		56	1282	1117	2442	1596	738	2397	1650	694	2409
"MI"	2008	58	16	0	1	15		56	602	802	1434	691	596	1341	711	580	1350
"MI"	2008	58	16	0	2	15		56	625	685	1322	729	502	1274	750	483	1279
"MI"	2008	58	18	0	1	15		56	451	448	916	521	306	869	541	298	880
"MI"	2008	58	18	0	2	15		56	505	617	1138	619	424	1079	640	413	1092
"MI"	2008	58	18	0	901	15		56	312	298	635	374	228	625	402	207	627
"MI"	2008	58	20	0	1	15		56	874	648	1555	1000	433	1508	1001	428	1507
"MI"	2008	58	22	0	1	15		55	417	459	903	495	331	867	498	329	868
"MI"	2008	58	24	0	1	15		56	377	246	634	426	149	606	432	160	612
"MI"	2008	58	24	0	2	15		56	419	192	627	469	105	603	481	102	612
"MI"	2008	58	24	0	3	15		56	283	287	580	343	192	551	360	180	558
"MI"	2008	58	24	0	4	15		56	592	451	1051	656	306	998	699	281	1009
"MI"	2008	58	24	0	5	15		56	486	536	1037	591	367	986	613	356	1001
"MI"	2008	58	24	0	6	15		56	401	430	857	517	263	816	516	278	834
"MI"	2008	58	24	0	901	15		56	968	924	1914	1192	643	1873	1263	585	1882
"MI"	2008	58	26	0	1	15		56	435	556	1016	529	393	965	564	369	972
"MI"	2008	58	26	0	2	15		56	606	581	1208	713	406	1157	733	400	1176
"MI"	2008	58	26	0	903	15		56	380	461	851	517	298	833	531	290	840
"MI"	2008	58	28	0	1	15		55	792	828	1654	880	644	1582	932	605	1600
"MI"	2008	58	30	0	1	15		55	462	515	1000	491	412	950	493	417	951
"MI"	2008	58	30	0	2	15		55	367	504	883	383	399	813	393	387	813
"MI"	2008	58	30	0	901	15		55	258	295	562	302	231	546	321	211	550
"MI"	2008	58	52	0	1	15		56	412	280	702	448	190	673	479	172	684
"MI"	2008	58	54	0	1	15		55	532	375	920	559	271	861	537	282	857
"MI"	2008	58	56	0	1	15		56	725	422	1171	779	292	1125	811	282	1138
"MI"	2008	58	56	0	2	15		56	611	422	1060	656	303	1009	666	298	1013
"MI"	2008	58	56	0	3	15		56	319	273	604	370	184	580	373	187	587
"MI"	2008	58	56	0	3	15		56	454	97	561	466	60	545	460	65	547
"MI"	2008	58	56	0	4	15		56	716	556	1298	778	412	1240	817	383	1258
"MI"	2008	58	56	0	5	15		56	600	597	1211	740	381	1153	761	368	1168
"MI"	2008	58	56	0	6	15		56	667	582	1266	776	391	1202	818	365	1218
"MI"	2008	58	56	0	901	15		56	1440	1022	2497	1725	650	2433	1789	604	2453
"MI"	2008	58	58	0	1	15		55	310	251	570	339	191	548	343	188	554
"MI"	2008	58	9999	0	9999				0	6	7	0	0	0	0	0	0
"MI"	2008	59	2	0	1	4		70	540	449	1006	573	363	982	392	546	976
"MI"	2008	59	4	0	1	4		70	202	352	568	247	280	551	140	398	555
"MI"	2008	59	6	0	1	4		70	290	374	687	325	318	673	220	427	669
"MI"	2008	59	8	0	1	4		70	647	574	1248	695	478	1221	412	756	1211
"MI"	2008	59	10	0	1	4		70	585	570	1169	653	438	1138	395	690	1126
"MI"	2008	59	12	0	1	4		70	235	273	519	264	217	499	147	338	503
"MI"	2008	59	14	0	1	4		70	507	598	1126	572	484	1086	364	698	1091
"MI"	2008	59	16	0	1	4		70	693	677	1389	743	558	1350	450	850	1335
"MI"	2008	59	16	0	2	4		70	322	275	607	328	246	587	238	332	581
"MI"	2008	59	18	0	1	4		70	498	493	1007	552	387	991	352	595	981
"MI"	2008	59	18	0	2	4		70	168	131	310	206	89	306	114	182	307
"MI"	2008	59	20	0	1	4		70	392	417	827	421	346	807	265	500	799
"MI"	2008	59	22	0	1	4		70	265	311	589	300	237	558	192	360	562
"MI"	2008	59	24	0	1	4		70	507	543	1068	548	440	1024	354	664	1036
"MI"	2008	59	26	0	1	4		70	194	246	447	207	207	433	134	279	430
"MI"	2008	59	26	0	2	4		70	220	254	480	238	223	470	150	303	462
"MI"	2008	59	28	0	1	4		70	749	783	1564	823	629	1515	513	922	1501
"MI"	2008	59	30	0	1	4		70	676	884	1591	719	766	1549	507	940	1508
"MI"	2008	59	32	0	1	4		70	379	411	806	417	332	781	271	482	780
"MI"	2008	59	34	0	1	4		70	543	604	1177	572	505	1136	392	676	1127
"MI"	2008	59	34	0	2	4		70	398	474	880	417	414	864	323	491	851
"MI"	2008	59	36	0	1	4		70	524	655	1206	573	534	1165	360	783	1179
"MI"	2008	59	38	0	1	4		70	664	582	1286	730	466	1252	465	720	1239
"MI"	2008	59	40	0	1	4		70	432	562	1023	474	488	999	323	621	982
"MI"	2008	59	52	0	1	4		70	270	253	531	302	195	511	164	334	509
"MI"	2008	59	54	0	1	4		70	394	281	684	414	232	669	268	372	654
"MI"	2008	59	54	0	2	4		70	424	298	747	473	216	726	284	389	713
"MI"	2008	59	54	0	3	4		70	380	292	686	404	238	663	234	400	659
"MI"	2008	59	54	0	4	4		70	321	152	488	320	114	463	205	243	461
"MI"	2008	59	54	0	901	4		70	499	321	837	561	249	831	352	454	823
"MI"	2008	59	56	0	1	4		70	290	202	498	309	159	485	211	260	485
"MI"	2008	59	9999	0	9999				0	0	0	0	0	-2	0	0	0
"MI"	2008	60	2	0	1	1		106	649	741	1417	810	523	1387	932	420	1401
"MI"	2008	60	4	0	1	1		106	149	209	362	177	162	348	221	130	354
"MI"	2008	60	6	0	1	1		106	462	538	1027	565	373	985	673	301	1003
"MI"	2008	60	8	0	1	1		106	477	523	1021	618	356	1008	707	285	1013
"MI"	2008	60	10	0	1	1		106	81	89	178	95	68	175	116	52	174
"MI"	2008	60	12	0	1	1		106	184	225	420	233	156	401	263	132	405
"MI"	2008	60	12	0	2	1		106	161	206	373	191	166	362	230	129	363
"MI"	2008	60	14	0	1	1		106	109	156	267	134	110	254	160	96	262
"MI"	2008	60	16	0	1	1		106	131	154	295	154	123	287	188	96	291
"MI"	2008	61	2	0	1	2		91	661	481	1168	697	392	1139	475	616	1135
"MI"	2008	61	4	0	1	2		91	531	695	1252	576	614	1222	371	803	1217
"MI"	2008	61	6	0	1	2		91	844	522	1401	908	387	1347	647	631	1338
"MI"	2008	61	8	0	1	2		91	634	439	1085	647	353	1036	438	571	1035
"MI"	2008	61	8	0	2	2		91	644	352	1018	660	281	981	455	477	968
"MI"	2008	61	8	0	3	2		91	333	184	526	351	130	502	247	246	502
"MI"	2008	61	8	0	4	2		91	428	295	735	427	252	710	278	397	702
"MI"	2008	61	8	0	901	2		91	580	383	978	620	304	954	493	435	958
"MI"	2008	61	10	0	1	2		91	715	380	1112	735	299	1072	546	503	1080
"MI"	2008	61	10	0	2	2		91	1070	529	1631	1106	396	1570	800	700	1560
"MI"	2008	61	10	0	3	2		91	997	458	1481	1041	348	1443	798	598	1436
"MI"	2008	61	12	0	1	2		92	413	365	792	425	308	770	274	465	764
"MI"	2008	61	12	0	2	2		92	472	274	760	469	233	732	325	372	725
"MI"	2008	61	12	0	3	2		92	387	249	644	382	213	621	265	327	617
"MI"	2008	61	12	0	901	2		92	541	402	956	560	353	934	448	463	936
"MI"	2008	61	14	0	1	2		91	628	651	1302	638	564	1247	386	816	1239
"MI"	2008	61	14	0	2	2		91	851	541	1417	894	438	1371	574	757	1364
"MI"	2008	61	14	0	3	2		91	705	615	1348	769	504	1307	486	791	1306
"MI"	2008	61	14	0	4	2		91	649	639	1313	731	513	1274	434	793	1265
"MI"	2008	61	14	0	901	2		91	1079	837	1946	1182	690	1910	874	999	1909
"MI"	2008	61	16	0	1	2		91	602	422	1061	640	341	1036	452	524	1034
"MI"	2008	61	18	0	1	2		92	463	353	831	497	278	798	289	487	795
"MI"	2008	61	18	0	2	2		92	446	277	739	466	226	714	308	390	713
"MI"	2008	61	18	0	3	2		92	601	391	1006	624	306	962	407	530	962
"MI"	2008	61	18	0	4	2		92	278	205	491	300	159	475	182	279	475
"MI"	2008	61	18	0	901	2		92	848	637	1507	922	521	1477	697	733	1460
"MI"	2008	61	20	0	1	2		91	457	362	838	500	292	818	322	473	821
"MI"	2008	61	22	0	1	2		91	412	336	762	411	288	726	312	397	732
"MI"	2008	61	24	0	1	2		92	400	188	599	403	145	576	286	264	565
"MI"	2008	61	24	0	2	2		92	461	227	701	478	173	676	341	316	676
"MI"	2008	61	24	0	3	2		92	663	438	1119	674	351	1055	454	583	1062
"MI"	2008	61	24	0	4	2		92	825	389	1240	835	311	1184	589	561	1175
"MI"	2008	61	24	0	5	2		92	541	237	792	577	160	759	380	349	750
"MI"	2008	61	24	0	6	2		92	555	221	792	543	172	746	386	340	745
"MI"	2008	61	24	0	7	2		92	564	151	728	550	135	708	427	257	701
"MI"	2008	61	24	0	901	2		92	1353	695	2082	1460	553	2066	1168	853	2058
"MI"	2008	61	26	0	1	2		91	593	803	1431	669	660	1377	433	902	1376
"MI"	2008	61	28	0	1	2		91	715	522	1266	767	413	1226	537	638	1220
"MI"	2008	61	30	0	1	2		91	566	395	971	584	332	944	379	544	946
"MI"	2008	61	32	0	1	2		91	456	405	869	507	327	853	336	497	848
"MI"	2008	61	52	0	1	2		91	802	587	1421	882	449	1372	564	775	1363
"MI"	2008	61	54	0	1	2		92	992	176	1176	960	136	1128	818	281	1125
"MI"	2008	61	54	0	2	2		92	1035	179	1227	1039	139	1207	875	304	1195
"MI"	2008	61	54	0	3	2		92	700	146	858	698	103	838	588	230	837
"MI"	2008	61	54	0	4	2		92	906	36	944	866	30	916	834	73	920
"MI"	2008	61	54	0	5	2		92	1021	84	1116	968	71	1071	861	171	1071
"MI"	2008	61	54	0	6	2		92	832	92	934	792	87	917	708	182	917
"MI"	2008	61	54	0	7	2		92	918	77	1005	874	65	973	807	144	974
"MI"	2008	61	54	0	8	2		92	470	75	551	444	73	536	384	141	539
"MI"	2008	61	54	0	9	2		92	783	255	1053	760	200	1014	597	384	1023
"MI"	2008	61	54	0	10	2		92	438	172	622	450	137	608	337	247	603
"MI"	2008	61	54	0	11	2		92	733	285	1038	767	219	1012	559	428	1011
"MI"	2008	61	54	0	12	2		92	530	246	793	559	191	777	387	361	767
"MI"	2008	61	54	0	13	2		92	384	261	656	423	199	644	277	351	642
"MI"	2008	61	54	0	901	2		92	2307	846	3192	2396	675	3133	2046	1037	3128
"MI"	2008	61	56	0	2	2		92	699	46	753	666	43	727	631	81	726
"MI"	2008	61	56	0	3	2		92	738	12	751	697	14	731	677	38	728
"MI"	2008	61	56	0	4	2		92	720	26	751	674	31	727	649	62	725
"MI"	2008	61	56	0	5	2		92	756	5	763	728	8	752	705	37	747
"MI"	2008	61	56	0	6	2		92	1119	58	1181	1069	42	1134	1003	116	1142
"MI"	2008	61	56	0	7	2		92	987	11	1006	938	20	988	918	60	990
"MI"	2008	61	58	0	1	2		92	428	296	734	446	249	721	299	393	708
"MI"	2008	61	58	0	2	2		92	396	495	901	462	397	873	240	620	873
"MI"	2008	61	58	0	901	2		92	390	392	791	431	336	778	295	471	779
"MI"	2008	61	60	0	1	2		91	362	334	704	386	272	675	254	402	675
"MI"	2008	61	60	0	2	2		91	260	151	417	275	110	402	194	197	404
"MI"	2008	61	60	0	3	2		91	416	301	734	448	237	712	288	394	709
"MI"	2008	61	60	0	4	2		91	690	271	981	697	210	952	510	405	951
"MI"	2008	61	60	0	5	2		91	486	508	1001	507	433	963	329	620	963
"MI"	2008	61	60	0	6	2		91	552	526	1095	588	430	1049	340	684	1048
"MI"	2008	61	60	0	7	2		91	507	295	814	504	253	781	336	432	788
"MI"	2008	61	60	0	8	2		91	316	195	517	332	153	503	224	259	496
"MI"	2008	61	60	0	9	2		91	380	308	694	403	225	651	237	406	658
"MI"	2008	61	60	0	10	2		91	498	461	981	522	396	954	307	627	953
"MI"	2008	61	60	0	11	2		91	406	246	666	420	192	643	291	326	638
"MI"	2008	61	60	0	901	2		91	2724	2382	5157	3009	1995	5080	2174	2832	5069
"MI"	2008	61	62	0	1	2		91	477	272	759	505	221	738	325	400	733
"MI"	2008	61	62	0	2	2		91	453	261	726	472	220	707	293	390	702
"MI"	2008	61	62	0	901	2		91	387	260	654	436	205	649	318	318	646
"MI"	2008	61	64	0	1	2		91	643	414	1081	684	331	1053	461	559	1048
"MI"	2008	61	64	0	901	2		91	219	157	383	234	136	375	187	183	373
"MI"	2008	62	2	0	1	2		100	507	661	1188	524	585	1155	334	751	1155
"MI"	2008	62	4	0	1	2		100	130	224	361	158	173	351	94	240	350
"MI"	2008	62	6	0	1	2		100	99	121	227	113	93	218	78	127	215
"MI"	2008	62	8	0	1	2		100	552	413	978	567	351	950	401	492	945
"MI"	2008	62	10	0	1	2		100	513	428	971	550	337	939	378	510	937
"MI"	2008	62	12	0	1	2		100	278	352	642	301	304	634	192	408	630
"MI"	2008	62	12	0	2	2		100	602	626	1248	628	544	1218	427	722	1211
"MI"	2008	62	14	0	1	2		100	826	814	1670	850	714	1627	563	991	1629
"MI"	2008	62	16	0	1	2		100	490	649	1152	547	561	1135	319	761	1131
"MI"	2008	62	18	0	1	2		100	494	355	863	526	286	839	384	422	841
"MI"	2008	62	20	0	1	2		100	474	775	1274	510	674	1238	326	857	1233
"MI"	2008	62	22	0	1	2		100	439	363	819	468	297	801	317	421	793
"MI"	2008	62	24	0	1	2		100	504	613	1138	524	562	1113	326	730	1119
"MI"	2008	62	26	0	1	2		100	115	123	241	112	109	233	85	132	232
"MI"	2008	62	28	0	1	2		100	544	900	1487	601	794	1461	390	987	1455
"MI"	2008	62	30	0	1	2		100	41	81	123	55	66	124	37	80	121
"MI"	2008	62	32	0	1	2		100	209	178	395	231	138	394	150	217	390
"MI"	2008	62	34	0	1	2		100	333	280	623	349	229	609	251	327	603
"MI"	2008	62	36	0	1	2		100	217	105	330	226	78	316	179	129	316
"MI"	2008	62	38	0	1	2		100	58	98	158	63	83	153	39	104	153
"MI"	2008	62	40	0	1	2		100	114	183	303	131	155	294	93	188	293
"MI"	2008	62	42	0	1	2		100	609	756	1384	654	680	1366	383	933	1363
"MI"	2008	62	44	0	1	2		100	513	523	1061	535	454	1033	346	631	1037
"MI"	2008	62	46	0	1	2		100	84	57	150	71	52	135	50	73	133
"MI"	2008	62	48	0	1	2		100	215	241	464	231	189	441	156	259	439
"MI"	2008	62	52	0	1	2		100	507	577	1117	537	527	1093	335	713	1090
"MI"	2008	62	52	0	2	2		100	506	569	1088	519	512	1055	319	696	1054
"MI"	2008	62	54	0	1	2		100	133	209	350	148	178	341	89	240	342
"MI"	2008	62	56	0	1	2		100	435	369	816	470	304	800	297	467	795
"MI"	2008	62	58	0	1	2		100	249	219	484	264	181	473	161	276	469
"MI"	2008	63	2	0	1	8		46	342	612	980	401	485	931	241	605	901
"MI"	2008	63	2	0	2	8		46	337	576	931	384	452	880	230	567	846
"MI"	2008	63	2	0	3	8		46	276	385	680	291	333	658	188	412	637
"MI"	2008	63	2	0	904	8		46	384	675	1081	432	589	1045	281	726	1034
"MI"	2008	63	6	0	1	9		40	147	175	324	176	140	319	127	189	321
"MI"	2008	63	6	0	2	9		40	134	114	250	135	101	244	112	124	245
"MI"	2008	63	6	0	3	9		40	309	284	598	352	216	587	275	288	588
"MI"	2008	63	6	0	4	9		40	277	318	605	300	268	586	245	313	587
"MI"	2008	63	6	0	5	9		40	180	174	356	221	122	349	155	189	352
"MI"	2008	63	6	0	6	9		40	276	345	627	293	304	609	241	351	616
"MI"	2008	63	6	0	7	9		40	140	149	291	156	119	282	119	152	285
"MI"	2008	63	6	0	8	9		40	304	615	925	364	536	915	231	666	917
"MI"	2008	63	6	0	9	9		40	312	357	681	336	294	656	230	397	662
"MI"	2008	63	6	0	10	9		40	378	327	710	420	252	690	317	351	693
"MI"	2008	63	6	0	11	9		40	338	299	652	371	243	635	291	324	638
"MI"	2008	63	6	0	12	9		40	357	262	634	362	217	606	319	257	616
"MI"	2008	63	6	0	13	9		40	243	297	547	274	245	537	220	293	534
"MI"	2008	63	6	0	14	9		40	254	332	594	284	281	576	209	355	579
"MI"	2008	63	6	0	15	9		40	116	147	266	123	134	260	95	161	262
"MI"	2008	63	6	0	16	9		40	271	197	472	296	161	463	227	227	467
"MI"	2008	63	6	0	17	9		40	179	107	291	182	100	289	155	118	290
"MI"	2008	63	6	0	18	9		40	217	193	415	227	157	404	189	197	403
"MI"	2008	63	6	0	19	9		40	208	297	509	254	222	494	169	311	502
"MI"	2008	63	6	0	20	9		40	327	213	547	352	169	536	298	224	535
"MI"	2008	63	6	0	21	9		40	221	231	455	243	188	444	199	223	441
"MI"	2008	63	6	0	22	9		40	286	270	562	328	214	556	245	287	556
"MI"	2008	63	6	0	23	9		40	145	245	393	168	199	382	123	245	386
"MI"	2008	63	6	0	24	9		40	156	223	388	186	185	381	131	240	380
"MI"	2008	63	6	0	25	9		40	273	113	388	270	100	383	248	115	384
"MI"	2008	63	6	0	26	9		40	216	286	504	240	243	490	180	301	494
"MI"	2008	63	6	0	27	9		40	243	144	388	258	118	384	221	131	384
"MI"	2008	63	6	0	28	9		40	90	232	322	112	197	312	75	241	318
"MI"	2008	63	6	0	29	9		40	145	158	307	149	138	293	115	173	299
"MI"	2008	63	6	0	30	9		40	335	351	697	390	276	684	280	372	682
"MI"	2008	63	6	0	31	9		40	61	104	167	78	83	163	60	104	166
"MI"	2008	63	6	0	32	9		40	285	232	520	300	202	509	246	246	509
"MI"	2008	63	6	0	933	9		40	368	613	985	410	555	980	355	603	974
"MI"	2008	63	6	0	934	9		40	233	282	516	263	240	511	231	266	512
"MI"	2008	63	6	0	935	9		40	890	991	1891	1016	807	1858	765	1060	1861
"MI"	2008	63	6	0	936	9		40	243	194	441	263	170	437	217	216	436
"MI"	2008	63	6	0	937	9		40	232	193	428	244	167	419	224	180	415
"MI"	2008	63	6	0	938	9		40	984	928	1925	1132	752	1904	856	988	1895
"MI"	2008	63	6	0	939	9		40	778	1039	1829	881	903	1799	672	1087	1803
"MI"	2008	63	6	0	940	9		40	649	831	1497	713	731	1469	589	850	1476
"MI"	2008	63	6	0	941	9		40	656	889	1557	738	770	1535	592	910	1532
"MI"	2008	63	6	0	942	9		40	430	617	1057	456	560	1032	387	615	1031
"MI"	2008	63	8	0	1	8		46	370	473	860	415	362	826	284	468	801
"MI"	2008	63	8	0	2	8		46	447	665	1129	508	512	1081	325	672	1050
"MI"	2008	63	8	0	3	8		46	554	840	1419	637	647	1343	404	831	1302
"MI"	2008	63	8	0	4	8		46	616	785	1432	682	623	1365	442	821	1317
"MI"	2008	63	8	0	5	8		46	457	254	720	467	176	682	368	263	671
"MI"	2008	63	8	0	6	8		46	306	290	612	329	217	586	229	307	570
"MI"	2008	63	8	0	907	8		46	814	1087	1939	904	898	1866	641	1142	1839
"MI"	2008	63	10	0	1	11		39	377	471	863	414	380	831	272	504	807
"MI"	2008	63	10	0	2	11		39	470	546	1038	509	435	996	366	574	973
"MI"	2008	63	10	0	3	11		39	590	438	1044	645	330	1005	448	478	956
"MI"	2008	63	10	0	4	11		39	548	606	1173	594	458	1114	403	614	1058
"MI"	2008	63	10	0	5	11		39	526	693	1247	598	543	1198	382	733	1153
"MI"	2008	63	10	0	6	11		39	483	443	943	513	345	908	371	459	859
"MI"	2008	63	10	0	7	11		39	418	651	1086	459	547	1043	292	701	1015
"MI"	2008	63	10	0	8	11		39	553	748	1312	622	598	1263	375	805	1211
"MI"	2008	63	10	0	9	11		39	490	649	1148	536	515	1099	357	663	1060
"MI"	2008	63	10	0	10	11		39	457	532	1009	517	389	961	338	548	928
"MI"	2008	63	10	0	11	11		39	536	589	1137	606	442	1079	435	577	1038
"MI"	2008	63	10	0	12	11		39	353	385	755	387	290	714	275	401	698
"MI"	2008	63	10	0	13	11		39	521	574	1115	595	433	1068	374	608	1018
"MI"	2008	63	10	0	14	11		39	446	369	831	460	283	795	343	376	762
"MI"	2008	63	10	0	15	11		39	355	524	893	443	388	858	265	536	829
"MI"	2008	63	10	0	916	11		39	318	352	683	356	287	662	264	364	646
"MI"	2008	63	10	0	917	11		39	457	674	1146	521	573	1133	343	747	1115
"MI"	2008	63	10	0	918	11		39	2002	2184	4236	2253	1763	4130	1588	2348	4021
"MI"	2008	63	14	0	1	8		46	327	480	831	363	405	801	237	500	776
"MI"	2008	63	14	0	2	8		46	365	412	797	369	314	745	255	408	715
"MI"	2008	63	14	0	3	8		46	258	390	658	282	323	631	185	401	606
"MI"	2008	63	14	0	904	8		46	325	487	823	353	423	800	266	504	796
"MI"	2008	63	16	0	1	11		44	423	678	1113	459	561	1058	323	676	1030
"MI"	2008	63	16	0	2	11		44	544	596	1163	581	437	1087	425	579	1047
"MI"	2008	63	16	0	3	11		44	399	380	803	405	307	773	327	385	753
"MI"	2008	63	16	0	4	11		44	500	639	1180	550	528	1148	386	675	1111
"MI"	2008	63	16	0	5	11		44	280	485	776	314	391	730	173	514	706
"MI"	2008	63	16	0	6	11		44	426	640	1090	490	494	1045	338	629	1011
"MI"	2008	63	16	0	7	11		44	343	370	736	353	288	697	247	393	677
"MI"	2008	63	16	0	8	11		44	321	370	710	339	313	689	232	407	669
"MI"	2008	63	16	0	909	11		44	1297	1829	3180	1436	1555	3096	999	1959	3030
"MI"	2008	63	18	0	1	8		46	604	440	1076	608	341	1030	480	467	1008
"MI"	2008	63	18	0	2	8		46	585	460	1067	603	342	1010	452	497	1002
"MI"	2008	63	18	0	3	8		46	460	526	1005	477	428	956	343	557	933
"MI"	2008	63	18	0	4	8		46	505	523	1051	510	437	1001	361	552	974
"MI"	2008	63	18	0	905	8		46	815	729	1583	889	616	1559	660	824	1537
"MI"	2008	63	20	0	1	8		44	267	510	782	293	448	759	177	559	750
"MI"	2008	63	20	0	2	8		44	507	451	985	529	374	941	397	475	909
"MI"	2008	63	20	0	3	8		44	399	652	1073	435	571	1036	246	730	1009
"MI"	2008	63	20	0	4	8		44	533	643	1199	550	551	1152	329	749	1129
"MI"	2008	63	20	0	5	8		44	404	391	815	462	283	790	309	406	759
"MI"	2008	63	20	0	6	8		44	379	616	1010	415	528	969	232	683	940
"MI"	2008	63	20	0	7	8		44	390	621	1029	403	553	996	224	696	959
"MI"	2008	63	20	0	8	8		44	261	239	512	276	196	493	184	269	472
"MI"	2008	63	20	0	9	8		44	361	441	822	404	361	801	269	467	771
"MI"	2008	63	20	0	10	8		44	564	557	1141	584	459	1085	368	652	1055
"MI"	2008	63	20	0	11	8		44	452	593	1069	474	513	1031	275	694	1003
"MI"	2008	63	20	0	12	8		44	198	307	511	216	251	495	115	344	480
"MI"	2008	63	20	0	13	8		44	291	414	712	324	345	690	189	464	668
"MI"	2008	63	20	0	14	8		44	577	646	1237	607	511	1169	399	678	1120
"MI"	2008	63	20	0	15	8		44	371	485	868	387	408	829	253	526	805
"MI"	2008	63	20	0	916	8		44	1974	2952	5000	2163	2566	4870	1464	3218	4789
"MI"	2008	63	20	0	917	8		44	201	299	511	228	256	496	153	323	488
"MI"	2008	63	20	0	918	8		44	124	183	311	142	153	311	95	204	310
"MI"	2008	63	22	0	1	11		38	567	697	1278	611	565	1211	405	730	1175
"MI"	2008	63	22	0	2	11		38	445	676	1145	516	530	1089	292	723	1045
"MI"	2008	63	22	0	3	11		38	551	607	1177	579	497	1121	388	656	1085
"MI"	2008	63	22	0	4	11		38	612	865	1493	666	714	1425	431	908	1391
"MI"	2008	63	22	0	905	11		38	834	1275	2148	957	1057	2085	646	1352	2052
"MI"	2008	63	24	0	1	11		66	357	501	872	381	404	826	239	534	809
"MI"	2008	63	24	0	2	11		66	300	400	708	346	309	685	247	389	663
"MI"	2008	63	24	0	3	11		66	332	499	844	360	432	824	229	533	793
"MI"	2008	63	24	0	4	11		66	438	698	1153	471	573	1102	293	722	1067
"MI"	2008	63	24	0	5	11		66	189	156	355	193	121	337	130	174	329
"MI"	2008	63	24	0	6	11		66	304	322	631	327	263	613	220	360	595
"MI"	2008	63	24	0	7	11		66	399	470	885	423	392	839	254	541	820
"MI"	2008	63	24	0	8	11		66	273	295	578	296	237	559	203	313	543
"MI"	2008	63	24	0	909	11		66	1259	1764	3075	1376	1495	2970	920	1902	2914
"MI"	2008	63	26	0	1	11		38	57	52	111	53	47	104	37	62	102
"MI"	2008	63	28	0	1	9		45	350	521	889	386	447	866	306	510	863
"MI"	2008	63	28	0	2	9		45	414	408	846	431	325	806	350	366	803
"MI"	2008	63	28	0	3	9		45	137	267	410	154	219	386	128	248	394
"MI"	2008	63	28	0	4	9		45	273	463	750	296	398	715	268	419	718
"MI"	2008	63	28	0	5	9		45	441	663	1115	495	568	1089	392	648	1083
"MI"	2008	63	28	0	6	9		45	335	682	1029	391	580	997	282	682	1003
"MI"	2008	63	28	0	7	9		45	397	645	1053	451	555	1028	329	655	1026
"MI"	2008	63	28	0	8	9		45	252	398	661	289	336	640	237	369	637
"MI"	2008	63	28	0	909	9		45	1080	1918	3030	1194	1695	2967	1052	1795	2962
"MI"	2008	63	30	0	1	8		46	492	588	1106	529	481	1061	316	662	1033
"MI"	2008	63	30	0	2	8		46	573	526	1138	601	428	1088	372	615	1048
"MI"	2008	63	30	0	3	8		46	408	563	990	412	499	957	272	630	937
"MI"	2008	63	30	0	4	8		46	532	828	1390	603	683	1325	367	880	1285
"MI"	2008	63	30	0	5	8		46	413	561	994	427	490	948	258	642	926
"MI"	2008	63	30	0	6	8		46	377	539	934	422	451	901	224	624	875
"MI"	2008	63	30	0	7	8		46	596	450	1060	623	341	1017	437	507	989
"MI"	2008	63	30	0	8	9		46	477	494	993	528	395	966	424	424	958
"MI"	2008	63	30	0	9	9		46	581	608	1209	614	503	1163	507	573	1158
"MI"	2008	63	30	0	10	8		46	380	526	922	417	445	887	240	590	862
"MI"	2008	63	30	0	11	9		46	399	400	813	398	330	769	352	347	768
"MI"	2008	63	30	0	12	8		46	511	557	1098	556	440	1072	375	608	1052
"MI"	2008	63	30	0	13	8		46	503	489	1008	505	411	965	346	552	941
"MI"	2008	63	30	0	14	9		46	319	423	755	352	356	731	274	404	726
"MI"	2008	63	30	0	915	8		46	1413	1892	3362	1511	1636	3258	995	2119	3207
"MI"	2008	63	30	0	916	9		46	538	598	1154	567	532	1135	538	520	1132
"MI"	2008	63	32	0	1	8		46	624	629	1275	654	504	1224	442	680	1178
"MI"	2008	63	32	0	2	8		46	535	483	1031	553	364	972	386	491	927
"MI"	2008	63	32	0	3	8		46	476	692	1191	510	566	1138	307	744	1100
"MI"	2008	63	32	0	4	8		46	524	751	1292	589	580	1217	352	767	1174
"MI"	2008	63	32	0	5	8		46	390	392	794	404	321	762	290	419	743
"MI"	2008	63	32	0	6	8		46	406	655	1076	472	507	1030	287	657	994
"MI"	2008	63	32	0	7	8		46	403	564	982	422	477	937	281	589	912
"MI"	2008	63	32	0	908	8		46	1126	1670	2841	1290	1375	2766	892	1741	2712
"MI"	2008	63	36	0	1	8		46	302	344	665	320	275	633	215	376	628
"MI"	2008	63	36	0	2	8		46	440	495	955	465	396	908	308	533	889
"MI"	2008	63	36	0	3	8		46	403	529	946	412	451	911	290	559	893
