state	year	county	precinct	cd	g2008_USP_rv	g2008_USP_dv	g2008_USP_tv	g2008_USS_dv	g2008_USS_rv	g2008_USS_tv	g2008_USH_tv	g2008_USH_dv	g2008_USH_rv
"IA"	2008	"77-Polk"	"049 DES MOINES 49"	3	279	563	866.0	592	268	860.0	842.0	509.0	309
"IA"	2008	"77-Polk"	"050 DES MOINES 50"	3	295	454	776.0	502	264	766.0	755.0	434.0	297
"IA"	2008	"77-Polk"	"051 DES MOINES 51"	3	308	394	716.0	433	260	693.0	690.0	391.0	284
"IA"	2008	"77-Polk"	"052 DES MOINES 52"	3	158	243	406.0	254	144	399.0	399.0	224.0	168
"IA"	2008	"77-Polk"	"053 DES MOINES 53"	3	135	373	517.0	368	142	511.0	496.0	340.0	139
"IA"	2008	"77-Polk"	"054 DES MOINES 54"	3	221	501	741.0	500	229	732.0	726.0	447.0	253
"IA"	2008	"77-Polk"	"055 DES MOINES 55"	3	113	407	534.0	408	110	519.0	516.0	373.0	120
"IA"	2008	"77-Polk"	"056 DES MOINES 56"	3	80	241	330.0	241	77	319.0	310.0	209.0	84
"IA"	2008	"77-Polk"	"057 DES MOINES 57"	3	50	257	310.0	260	38	298.0	294.0	248.0	41
"IA"	2008	"77-Polk"	"058 DES MOINES 58"	3	104	270	386.0	302	81	385.0	380.0	286.0	84
"IA"	2008	"77-Polk"	"059 DES MOINES 59"	3	263	415	694.0	468	217	687.0	683.0	437.0	230
"IA"	2008	"77-Polk"	"060 DES MOINES 60"	3	94	261	363.0	286	70	357.0	355.0	272.0	78
"IA"	2008	"77-Polk"	"061 DES MOINES 61"	3	110	323	451.0	343	96	440.0	437.0	322.0	101
"IA"	2008	"77-Polk"	"062 DES MOINES 62"	3	32	79	113.0	84	28	112.0	111.0	83.0	27
"IA"	2008	"77-Polk"	"063 DES MOINES 63"	3	83	377	466.0	381	69	450.0	450.0	357.0	77
"IA"	2008	"77-Polk"	"064 DES MOINES 64"	3	157	472	638.0	478	132	610.0	606.0	435.0	154
"IA"	2008	"77-Polk"	"065 DES MOINES 65"	3	84	251	343.0	251	77	330.0	327.0	221.0	84
"IA"	2008	"77-Polk"	"066 DES MOINES 66"	3	63	294	367.0	293	61	356.0	348.0	271.0	65
"IA"	2008	"77-Polk"	"067 DES MOINES 67"	3	228	521	765.0	531	210	743.0	738.0	493.0	233
"IA"	2008	"77-Polk"	"068 DES MOINES 68"	3	199	590	818.0	596	193	793.0	784.0	533.0	212
"IA"	2008	"77-Polk"	"069 DES MOINES 69"	3	213	446	678.0	460	205	667.0	657.0	408.0	223
"IA"	2008	"77-Polk"	"070 DES MOINES 70"	3	255	447	712.0	450	243	694.0	693.0	406.0	275
"IA"	2008	"77-Polk"	"071 DES MOINES 71"	3	284	366	654.0	391	254	648.0	641.0	350.0	277
"IA"	2008	"77-Polk"	"072 DES MOINES 72"	3	88	162	254.0	193	60	253.0	250.0	169.0	75
"IA"	2008	"77-Polk"	"073 DES MOINES 73"	3	283	340	631.0	345	276	621.0	621.0	311.0	301
"IA"	2008	"77-Polk"	"074 DES MOINES 74"	3	312	407	730.0	400	311	712.0	711.0	357.0	344
"IA"	2008	"77-Polk"	"075 DES MOINES 75"	3	384	561	965.0	625	312	939.0	926.0	574.0	332
"IA"	2008	"77-Polk"	"076 DES MOINES 76"	3	311	408	734.0	457	263	720.0	720.0	406.0	302
"IA"	2008	"77-Polk"	"077 DES MOINES 77"	3	156	350	523.0	387	128	516.0	510.0	358.0	138
"IA"	2008	"77-Polk"	"078 DES MOINES 78"	3	160	250	419.0	299	110	409.0	404.0	293.0	102
"IA"	2008	"77-Polk"	"079 DES MOINES 79"	3	199	416	625.0	457	161	618.0	610.0	438.0	163
"IA"	2008	"77-Polk"	"080 DES MOINES 80"	3	228	444	692.0	481	203	684.0	672.0	437.0	222
"IA"	2008	"77-Polk"	"081 DES MOINES 81"	3	194	299	498.0	330	160	491.0	480.0	304.0	167
"IA"	2008	"77-Polk"	"082 DES MOINES 82"	3	137	216	365.0	247	111	360.0	356.0	228.0	115
"IA"	2008	"77-Polk"	"083 DES MOINES 83"	3	183	277	466.0	324	144	469.0	464.0	291.0	163
"IA"	2008	"77-Polk"	"084 DES MOINES 84"	3	221	369	603.0	408	180	589.0	580.0	366.0	200
"IA"	2008	"77-Polk"	"085 DES MOINES 85"	3	163	301	471.0	329	139	468.0	462.0	309.0	145
"IA"	2008	"77-Polk"	"086 DES MOINES 86"	3	285	371	666.0	406	249	655.0	646.0	372.0	264
"IA"	2008	"77-Polk"	"087 DES MOINES 87"	3	324	398	744.0	436	289	726.0	719.0	415.0	290
"IA"	2008	"77-Polk"	"088 DES MOINES 88"	3	125	200	337.0	230	100	330.0	324.0	210.0	108
"IA"	2008	"77-Polk"	"089 DES MOINES 89"	3	369	513	897.0	584	297	883.0	868.0	518.0	329
"IA"	2008	"77-Polk"	"090 DES MOINES 90"	3	308	499	822.0	549	264	813.0	806.0	518.0	274
"IA"	2008	"77-Polk"	"091 DES MOINES 91"	3	272	494	781.0	540	225	766.0	753.0	487.0	246
"IA"	2008	"77-Polk"	"092 DES MOINES 92"	3	296	495	813.0	549	256	805.0	796.0	516.0	264
"IA"	2008	"77-Polk"	"093 DES MOINES 93"	3	304	363	685.0	422	256	679.0	669.0	378.0	279
"IA"	2008	"77-Polk"	"094 DES MOINES 94"	3	273	375	663.0	442	211	654.0	649.0	407.0	234
"IA"	2008	"77-Polk"	"095 DES MOINES 95"	3	229	325	574.0	377	190	567.0	562.0	341.0	204
"IA"	2008	"77-Polk"	"096 DES MOINES 96"	3	300	455	765.0	495	256	754.0	744.0	458.0	273
"IA"	2008	"77-Polk"	"097 DES MOINES 97"	3	489	448	944.0	508	429	937.0	924.0	450.0	456
"IA"	2008	"77-Polk"	"098 DES MOINES 98"	3	174	241	424.0	254	163	417.0	415.0	233.0	177
"IA"	2008	"77-Polk"	"099 DES MOINES 99"	3	252	381	652.0	424	218	643.0	639.0	401.0	226
"IA"	2008	"77-Polk"	"100 DES MOINES 100"	3	462	471	953.0	562	387	950.0	940.0	502.0	422
"IA"	2008	"77-Polk"	"101 DES MOINES 101"	3	119	240	367.0	259	102	361.0	359.0	235.0	110
"IA"	2008	"77-Polk"	"102 DES MOINES 102"	3	420	499	936.0	558	350	908.0	891.0	514.0	367
"IA"	2008	"77-Polk"	"401 ALLEMAN 1 LINCOLN 1"	3	286	170	470.0	205	257	463.0	461.0	188.0	270
"IA"	2008	"77-Polk"	"405 ALLEN 1"	3	119	130	254.0	156	97	253.0	252.0	147.0	98
"IA"	2008	"77-Polk"	"411 ALTOONA 1"	3	322	361	699.0	431	258	689.0	672.0	383.0	276
"IA"	2008	"77-Polk"	"412 ALTOONA 2"	3	546	503	1084.0	597	471	1069.0	1059.0	544.0	493
"IA"	2008	"77-Polk"	"413 ALTOONA 3"	3	649	622	1292.0	745	530	1275.0	1261.0	638.0	605
"IA"	2008	"77-Polk"	"414 ALTOONA 4"	3	1121	867	2034.0	1052	966	2021.0	1992.0	907.0	1063
"IA"	2008	"77-Polk"	"416 ANKENY 01"	3	962	566	1543.0	675	842	1518.0	1498.0	594.0	900
"IA"	2008	"77-Polk"	"417 ANKENY 02"	3	528	453	1006.0	538	451	990.0	970.0	451.0	507
"IA"	2008	"77-Polk"	"418 ANKENY 3"	3	801	524	1357.0	668	671	1340.0	1319.0	586.0	724
"IA"	2008	"77-Polk"	"419 ANKENY 4"	3	571	472	1069.0	556	490	1047.0	1026.0	480.0	540
"IA"	2008	"77-Polk"	"420 ANKENY 5"	3	936	624	1593.0	753	821	1574.0	1540.0	628.0	900
"IA"	2008	"77-Polk"	"421 ANKENY 6"	3	544	400	959.0	455	478	933.0	918.0	382.0	522
"IA"	2008	"77-Polk"	"422 ANKENY 7"	3	589	459	1075.0	494	552	1048.0	1034.0	451.0	566
"IA"	2008	"77-Polk"	"423 ANKENY 8"	3	493	429	948.0	502	427	929.0	915.0	416.0	486
"IA"	2008	"77-Polk"	"424 ANKENY 9"	3	714	604	1338.0	732	587	1319.0	1295.0	643.0	639
"IA"	2008	"77-Polk"	"425 ANKENY 10"	3	654	400	1064.0	461	582	1044.0	1030.0	399.0	620
"IA"	2008	"77-Polk"	"426 ANKENY 11"	3	529	512	1060.0	565	472	1037.0	1026.0	511.0	506
"IA"	2008	"77-Polk"	"427 ANKENY 12"	3	1077	783	1889.0	949	916	1867.0	1831.0	817.0	995
"IA"	2008	"77-Polk"	"431 BONDURANT 1"	3	803	595	1419.0	731	660	1392.0	1378.0	656.0	700
"IA"	2008	"77-Polk"	"435 CLAY 1"	3	295	236	540.0	286	247	533.0	526.0	246.0	271
"IA"	2008	"77-Polk"	"441 CLIVE 1"	3	310	411	735.0	457	259	717.0	704.0	415.0	281
"IA"	2008	"77-Polk"	"442 CLIVE 2"	3	467	473	956.0	525	414	939.0	927.0	451.0	468
"IA"	2008	"77-Polk"	"443 CLIVE 3"	3	688	422	1125.0	476	629	1106.0	1096.0	399.0	685
"IA"	2008	"77-Polk"	"444 CLIVE 4"	3	604	303	918.0	346	558	904.0	890.0	276.0	610
"IA"	2008	"77-Polk"	"445 CROCKER 1"	3	1492	1021	2547.0	1194	1307	2503.0	2468.0	1049.0	1389
"IA"	2008	"77-Polk"	"451 DELAWARE 1"	3	291	353	664.0	419	238	657.0	655.0	392.0	251
"IA"	2008	"77-Polk"	"452 DELAWARE 2"	3	142	223	380.0	257	119	377.0	372.0	237.0	124
"IA"	2008	"77-Polk"	"453 DELAWARE 3"	3	284	338	634.0	401	226	627.0	618.0	373.0	224
"IA"	2008	"77-Polk"	"455 DOUGLAS 1"	3	395	270	677.0	336	333	669.0	663.0	288.0	366
"IA"	2008	"77-Polk"	"461 ELKHART 1"	3	407	274	702.0	353	350	703.0	690.0	316.0	365
"IA"	2008	"77-Polk"	"465 FOUR MILE 1"	3	576	426	1032.0	481	532	1013.0	1000.0	445.0	538
"IA"	2008	"77-Polk"	"471 FRANKLIN 1"	3	365	283	669.0	315	342	657.0	653.0	290.0	354
"IA"	2008	"77-Polk"	"475 GRIMES 1"	3	720	483	1224.0	608	587	1199.0	1167.0	533.0	620
"IA"	2008	"77-Polk"	"476 GRIMES 2"	3	956	699	1686.0	862	788	1651.0	1623.0	736.0	871
"IA"	2008	"77-Polk"	"481 JEFFERSON 1"	3	769	456	1243.0	529	698	1227.0	1212.0	445.0	748
"IA"	2008	"77-Polk"	"485 JOHNSTON 1"	3	964	741	1729.0	840	855	1696.0	1675.0	734.0	927
"IA"	2008	"77-Polk"	"486 JOHNSTON 2"	3	597	423	1041.0	498	519	1018.0	1011.0	421.0	575
"IA"	2008	"77-Polk"	"487 JOHNSTON 3"	3	1718	1066	2813.0	1253	1517	2773.0	2731.0	1037.0	1667
"IA"	2008	"77-Polk"	"491 MITCHELLVILLE 1"	3	568	434	1025.0	533	485	1019.0	1009.0	482.0	511
"IA"	2008	"77-Polk"	"495 PLEASANT HILL 1"	3	471	412	890.0	455	425	880.0	868.0	418.0	445
"IA"	2008	"77-Polk"	"496 PLEASANT HILL 2"	3	534	510	1077.0	589	475	1065.0	1052.0	520.0	512
"IA"	2008	"77-Polk"	"497 PLEASANT HILL 3"	3	614	535	1169.0	616	525	1141.0	1135.0	569.0	555
"IA"	2008	"77-Polk"	"501 POLK CITY 1"	3	868	593	1493.0	736	728	1465.0	1453.0	640.0	800
"IA"	2008	"77-Polk"	"505 RUNNELLS 1"	3	484	406	911.0	452	450	902.0	893.0	421.0	449
"IA"	2008	"77-Polk"	"511 SAYLOR 1"	3	176	272	459.0	302	150	453.0	446.0	280.0	157
"IA"	2008	"77-Polk"	"512 SAYLOR 2"	3	446	445	917.0	528	382	912.0	889.0	474.0	401
"IA"	2008	"77-Polk"	"513 SAYLOR 3"	3	452	379	845.0	428	406	834.0	826.0	383.0	431
"IA"	2008	"77-Polk"	"515 SHELDAHL 1 UNION TWP"	3	132	100	236.0	121	114	235.0	229.0	109.0	117
"IA"	2008	"77-Polk"	"521 URBANDALE 1"	3	555	527	1104.0	595	492	1090.0	1079.0	518.0	545
"IA"	2008	"77-Polk"	"522 URBANDALE 2"	3	557	511	1087.0	586	487	1073.0	1053.0	513.0	526
"IA"	2008	"77-Polk"	"523 URBANDALE 3"	3	508	459	995.0	504	477	983.0	974.0	450.0	508
"IA"	2008	"77-Polk"	"524 URBANDALE 4"	3	465	505	988.0	561	403	969.0	956.0	513.0	432
"IA"	2008	"77-Polk"	"525 URBANDALE 5"	3	498	443	964.0	487	467	954.0	938.0	439.0	484
"IA"	2008	"77-Polk"	"526 URBANDALE 6"	3	664	424	1099.0	495	584	1081.0	1066.0	419.0	641
"IA"	2008	"77-Polk"	"527 URBANDALE 7"	3	571	560	1150.0	657	488	1146.0	1125.0	558.0	553
"IA"	2008	"77-Polk"	"528 URBANDALE 8"	3	701	453	1171.0	541	613	1155.0	1141.0	477.0	661
"IA"	2008	"77-Polk"	"529 URBANDALE 9"	3	679	484	1178.0	555	606	1162.0	1145.0	472.0	655
"IA"	2008	"77-Polk"	"530 URBANDALE 10"	3	509	431	963.0	484	454	938.0	920.0	408.0	491
"IA"	2008	"77-Polk"	"531 URBANDALE 11"	3	902	575	1503.0	636	836	1475.0	1452.0	533.0	909
"IA"	2008	"77-Polk"	"535 WASHINGTON 1"	3	146	82	234.0	111	117	228.0	229.0	102.0	119
"IA"	2008	"77-Polk"	"541 WEBSTER 1"	3	146	160	320.0	180	136	317.0	316.0	162.0	146
"IA"	2008	"77-Polk"	"546 WEST DES MOINES 111"	3	386	528	935.0	598	322	921.0	915.0	542.0	346
"IA"	2008	"77-Polk"	"547 WEST DES MOINES 112"	3	245	311	568.0	340	223	563.0	555.0	306.0	244
"IA"	2008	"77-Polk"	"548 WEST DES MOINES 113"	3	347	536	912.0	599	299	899.0	878.0	546.0	309
"IA"	2008	"77-Polk"	"549 WEST DES MOINES 114"	3	515	428	962.0	480	469	950.0	940.0	428.0	499
"IA"	2008	"77-Polk"	"550 WEST DES MOINES 115"	3	476	440	925.0	483	427	911.0	899.0	425.0	465
"IA"	2008	"77-Polk"	"551 WEST DES MOINES 116"	3	352	494	867.0	561	294	855.0	836.0	503.0	321
"IA"	2008	"77-Polk"	"552 WEST DES MOINES 211"	3	522	604	1137.0	623	479	1103.0	1089.0	580.0	493
"IA"	2008	"77-Polk"	"553 WEST DES MOINES 212"	3	591	394	1013.0	471	531	1006.0	992.0	392.0	586
"IA"	2008	"77-Polk"	"554 WEST DES MOINES 213"	3	308	216	534.0	231	292	523.0	520.0	198.0	320
"IA"	2008	"77-Polk"	"555 WEST DES MOINES 214"	3	444	280	733.0	318	397	718.0	709.0	288.0	416
"IA"	2008	"77-Polk"	"556 WEST DES MOINES 215"	3	349	333	695.0	366	316	683.0	674.0	328.0	338
"IA"	2008	"77-Polk"	"557 WEST DES MOINES 311"	3	471	385	867.0	430	428	859.0	844.0	391.0	443
"IA"	2008	"77-Polk"	"558 WEST DES MOINES 312"	3	508	519	1042.0	567	459	1026.0	1009.0	492.0	507
"IA"	2008	"77-Polk"	"559 WEST DES MOINES 313"	3	567	364	946.0	431	504	936.0	919.0	344.0	564
"IA"	2008	"77-Polk"	"560 WEST DES MOINES 314"	3	918	469	1408.0	560	819	1380.0	1366.0	493.0	863
"IA"	2008	"77-Polk"	"561 WEST DES MOINES 315"	3	574	426	1012.0	476	510	987.0	964.0	384.0	572
"IA"	2008	"77-Polk"	"562 WEST DES MOINES 316"	3	555	640	1217.0	689	496	1189.0	1161.0	614.0	531
"IA"	2008	"77-Polk"	"565 WINDSOR HEIGHTS 1"	3	306	283	594.0	314	269	584.0	577.0	287.0	279
"IA"	2008	"77-Polk"	"566 WINDSOR HEIGHTS 2"	3	307	287	602.0	325	267	593.0	588.0	297.0	287
"IA"	2008	"77-Polk"	"567 WINDSOR HEIGHTS 3"	3	362	468	848.0	523	315	838.0	831.0	473.0	351
"IA"	2008	"77-Polk"	"ABSENTEE PRECINCT"	3	22817	47721	71388.0	48770	21692	70548.0	69762.0	45673.0	23075
"IA"	2008	"78-Pottawattamie"	"16 QUEEN OF APOSTLES CHURCH S"	5	296	315	619.0	382	218	602.0	593.0	253.0	315
"IA"	2008	"78-Pottawattamie"	"17 QUEEN OF APOSTLES CHURCH N"	5	362	444	819.0	520	269	789.0	754.0	332.0	374
"IA"	2008	"78-Pottawattamie"	"5TH AVE METHODIST"	5	198	261	465.0	292	155	449.0	442.0	223.0	188
"IA"	2008	"78-Pottawattamie"	"ABRAHAM LINCOLN HS"	5	776	548	1349.0	694	619	1313.0	1272.0	444.0	792
"IA"	2008	"78-Pottawattamie"	"ABSENTEE PRECINCT"	5	6811	8672	15726.0	9532	5725	15273.0	14960.0	7657.0	6795
"IA"	2008	"78-Pottawattamie"	"AEA 13 PETERSEN CNTR"	5	337	314	667.0	380	256	639.0	630.0	268.0	332
"IA"	2008	"78-Pottawattamie"	"AVOCA AMERICAN LEGION"	5	394	383	792.0	513	260	773.0	756.0	265.0	465
"IA"	2008	"78-Pottawattamie"	"BETHANY PRESBYTERIAN"	5	212	262	491.0	310	164	474.0	469.0	232.0	208
"IA"	2008	"78-Pottawattamie"	"BROADWAY METHODIST"	5	380	359	751.0	424	304	728.0	723.0	307.0	383
"IA"	2008	"78-Pottawattamie"	"CARSON COMMUNITY CENTER"	5	259	168	430.0	213	202	415.0	402.0	107.0	280
"IA"	2008	"78-Pottawattamie"	"CHURCH OF CHRIST"	5	263	268	542.0	327	199	526.0	512.0	220.0	269
"IA"	2008	"78-Pottawattamie"	"COMMUNITY CENTER-S ENT"	5	481	248	735.0	344	380	724.0	710.0	166.0	517
"IA"	2008	"78-Pottawattamie"	"COMMUNITY HALL"	5	192	181	378.0	199	160	360.0	359.0	160.0	183
"IA"	2008	"78-Pottawattamie"	"COMMUNITY OF CHRIST CHURCH"	5	414	419	848.0	477	346	824.0	814.0	372.0	406
"IA"	2008	"78-Pottawattamie"	"CRESCENT CITY HALL"	5	284	248	544.0	279	238	517.0	502.0	199.0	277
"IA"	2008	"78-Pottawattamie"	"DODGE MEMORIAL CHURCH"	5	386	412	811.0	485	302	789.0	765.0	317.0	408
"IA"	2008	"78-Pottawattamie"	"EASTSIDE CHRISTIAN"	5	524	395	935.0	503	407	910.0	894.0	338.0	523
"IA"	2008	"78-Pottawattamie"	"EMANUEL LUTHERAN"	5	219	157	381.0	183	182	365.0	359.0	142.0	201
"IA"	2008	"78-Pottawattamie"	"GETHSEMANE PRES"	5	365	356	730.0	424	286	710.0	690.0	279.0	373
"IA"	2008	"78-Pottawattamie"	"HANCOCK FIRE HALL"	5	121	83	208.0	105	93	198.0	194.0	46.0	142
"IA"	2008	"78-Pottawattamie"	"HOOVER SCHOOL"	5	439	397	846.0	479	344	824.0	805.0	318.0	443
"IA"	2008	"78-Pottawattamie"	"ISU FARM-WALLACE CENTER"	5	197	100	299.0	140	149	289.0	286.0	72.0	208
"IA"	2008	"78-Pottawattamie"	"IWCC ASHLEY HALL STUDENT CNTR"	5	612	339	961.0	456	472	928.0	908.0	282.0	596
"IA"	2008	"78-Pottawattamie"	"KREFT SCHOOL"	5	382	431	821.0	498	295	793.0	774.0	325.0	398
"IA"	2008	"78-Pottawattamie"	"LEWIS CENTRAL JR HIGH AUDITORIUM"	5	545	305	864.0	395	436	831.0	819.0	243.0	549
"IA"	2008	"78-Pottawattamie"	"Lewis 1"	5	532	317	865.0	412	429	842.0	830.0	279.0	525
"IA"	2008	"78-Pottawattamie"	"MACEDONIA CITY HALL"	5	114	76	191.0	94	89	183.0	186.0	55.0	121
"IA"	2008	"78-Pottawattamie"	"MCCLELLAND TOWN HALL"	5	280	118	402.0	152	236	388.0	379.0	96.0	271
"IA"	2008	"78-Pottawattamie"	"MINDEN UNITED CHURCH OF CHRIST"	5	317	208	532.0	287	234	521.0	496.0	148.0	338
"IA"	2008	"78-Pottawattamie"	"NEOLA COMM BUILDING"	5	280	233	518.0	302	195	497.0	488.0	178.0	288
"IA"	2008	"78-Pottawattamie"	"OUR LADY OF CARTER LAKE"	5	557	532	1102.0	645	410	1055.0	1014.0	414.0	526
"IA"	2008	"78-Pottawattamie"	"POTT CO CENTRAL SHOP"	5	209	84	297.0	117	170	287.0	282.0	63.0	207
"IA"	2008	"78-Pottawattamie"	"ROOSEVELT SCHOOL"	5	276	313	605.0	369	215	584.0	577.0	277.0	262
"IA"	2008	"78-Pottawattamie"	"ST JOHN'S LUTHERAN CH"	5	304	218	534.0	273	248	522.0	513.0	186.0	300
"IA"	2008	"78-Pottawattamie"	"ST PAUL'S EPISCOPAL CHURCH"	5	510	392	914.0	484	415	900.0	877.0	349.0	500
"IA"	2008	"78-Pottawattamie"	"ST PAULS LUTHERAN-239 FRANK ST"	5	397	343	747.0	386	333	721.0	709.0	274.0	412
"IA"	2008	"78-Pottawattamie"	"TREYNOR COMMUNITY CENTER"	5	562	253	823.0	352	438	790.0	766.0	194.0	553
"IA"	2008	"78-Pottawattamie"	"UMBA HAL"	5	637	427	1083.0	541	503	1044.0	1016.0	339.0	635
"IA"	2008	"78-Pottawattamie"	"WALNUT GROVE SCHOO"	5	266	248	526.0	298	210	508.0	499.0	197.0	279
"IA"	2008	"78-Pottawattamie"	"WALNUT LIBRARY-WALNUT CITY"	5	223	223	452.0	268	176	444.0	430.0	161.0	261
"IA"	2008	"78-Pottawattamie"	"WHEELER GROVE CHURCH"	5	59	34	93.0	47	48	95.0	88.0	23.0	63
"IA"	2008	"78-Pottawattamie"	"WILSON JR HIGH"	5	265	352	628.0	399	207	607.0	591.0	311.0	251
"IA"	2008	"79-Poweshiek"	"1st Ward"	3	211	342	567.0	360	182	544.0	529.0	325.0	189
"IA"	2008	"79-Poweshiek"	"2nd Ward"	3	351	341	709.0	408	282	690.0	684.0	371.0	300
"IA"	2008	"79-Poweshiek"	"3rd Ward"	3	209	331	554.0	376	166	542.0	538.0	342.0	183
"IA"	2008	"79-Poweshiek"	"4th Ward"	3	265	356	634.0	403	224	628.0	622.0	384.0	225
"IA"	2008	"79-Poweshiek"	"ABSENTEE PRECINCT"	3	1389	2919	4373.0	3023	1259	4286.0	4235.0	2913.0	1239
"IA"	2008	"79-Poweshiek"	"BMWJ"	3	561	461	1042.0	588	447	1035.0	1019.0	537.0	462
"IA"	2008	"79-Poweshiek"	"CGWS"	3	326	213	554.0	256	294	550.0	544.0	252.0	289
"IA"	2008	"79-Poweshiek"	"DRL"	3	187	81	273.0	144	129	273.0	267.0	134.0	128
"IA"	2008	"79-Poweshiek"	"JUPS"	3	414	171	586.0	259	318	577.0	571.0	236.0	327
"IA"	2008	"79-Poweshiek"	"MS"	3	177	125	309.0	156	147	304.0	301.0	153.0	140
"IA"	2008	"79-Poweshiek"	"Montezuma"	3	250	179	432.0	223	199	422.0	413.0	205.0	200
"IA"	2008	"80-Ringgold"	"ABSENTEE PRECINCT"	5	487	503	1002.0	624	369	993.0	954.0	403.0	539
"IA"	2008	"80-Ringgold"	"Athens"	5	122	88	222.0	143	79	222.0	213.0	80.0	118
"IA"	2008	"80-Ringgold"	"Clinton"	5	57	59	120.0	85	33	118.0	114.0	47.0	66
"IA"	2008	"80-Ringgold"	"MT AYR WARD 1"	5	184	153	341.0	204	135	340.0	329.0	105.0	216
"IA"	2008	"80-Ringgold"	"Mt Ayr Ward 2"	5	218	182	405.0	242	160	402.0	394.0	136.0	251
"IA"	2008	"80-Ringgold"	"Tingley"	5	85	48	138.0	80	54	134.0	135.0	45.0	87
"IA"	2008	"80-Ringgold"	"Union"	5	74	70	150.0	70	78	148.0	143.0	53.0	89
"IA"	2008	"80-Ringgold"	"Washington"	5	174	133	311.0	200	115	315.0	302.0	82.0	213
"IA"	2008	"81-Sac"	"ABSENTEE PRECINCT"	5	542	527	1078.0	587	469	1058.0	1061.0	380.0	664
"IA"	2008	"81-Sac"	"AUBURN PCT 8"	5	147	109	259.0	151	106	257.0	255.0	76.0	173
"IA"	2008	"81-Sac"	"EARLY PCT 3"	5	187	132	321.0	198	123	321.0	321.0	103.0	211
"IA"	2008	"81-Sac"	"LAKE VIEW PCT 7"	5	367	304	685.0	369	304	673.0	664.0	191.0	469
"IA"	2008	"81-Sac"	"LYTTON PCT 5"	5	84	85	180.0	98	78	176.0	170.0	52.0	112
"IA"	2008	"81-Sac"	"NEMAHA PCT 2"	5	123	95	223.0	121	98	219.0	215.0	69.0	141
"IA"	2008	"81-Sac"	"ODEBOLT PCT 6"	5	364	226	600.0	333	245	578.0	600.0	142.0	456
"IA"	2008	"81-Sac"	"SAC CITY PCT 4"	5	425	415	855.0	511	325	838.0	833.0	298.0	515
"IA"	2008	"81-Sac"	"SCHALLER PCT 1"	5	238	188	442.0	245	182	427.0	431.0	141.0	285
"IA"	2008	"81-Sac"	"WALL LAKE PCT 9"	5	228	175	410.0	237	158	395.0	404.0	121.0	278
"IA"	2008	"82-Scott"	"ABSENTEE PRECINCT"	1	13536	25006	38904.0	26439	11411	37886.0	37324.0	24771.0	12524
"IA"	2008	"82-Scott"	"Allens Grove"	1	205	181	398.0	248	142	390.0	385.0	220.0	165
"IA"	2008	"82-Scott"	"Bettendorf City B11"	1	488	364	857.0	443	393	836.0	820.0	367.0	452
"IA"	2008	"82-Scott"	"Bettendorf City B12"	1	449	420	885.0	503	355	859.0	847.0	427.0	419
"IA"	2008	"82-Scott"	"Bettendorf City B21"	1	315	341	673.0	402	247	649.0	646.0	332.0	313
"IA"	2008	"82-Scott"	"Bettendorf City B22"	1	385	321	715.0	393	293	688.0	681.0	330.0	351
"IA"	2008	"82-Scott"	"Bettendorf City B23"	1	239	192	440.0	254	176	430.0	426.0	211.0	215
"IA"	2008	"82-Scott"	"Bettendorf City B31"	1	627	422	1063.0	515	513	1028.0	1011.0	408.0	603
"IA"	2008	"82-Scott"	"Bettendorf City B32"	1	340	403	752.0	472	245	717.0	703.0	396.0	304
"IA"	2008	"82-Scott"	"Bettendorf City B41"	1	610	314	928.0	418	488	906.0	895.0	334.0	561
"IA"	2008	"82-Scott"	"Bettendorf City B42"	1	559	436	1006.0	524	464	989.0	961.0	410.0	550
"IA"	2008	"82-Scott"	"Bettendorf City B51"	1	326	327	661.0	386	240	627.0	616.0	330.0	285
"IA"	2008	"82-Scott"	"Bettendorf City B52"	1	957	438	1411.0	580	784	1365.0	1338.0	432.0	905
"IA"	2008	"82-Scott"	"Blue Grass City"	1	302	261	566.0	373	185	558.0	544.0	305.0	239
"IA"	2008	"82-Scott"	"Blue Grass Twp"	1	293	216	519.0	299	196	495.0	486.0	255.0	231
"IA"	2008	"82-Scott"	"Buffalo City"	1	206	270	494.0	337	142	479.0	472.0	292.0	179
"IA"	2008	"82-Scott"	"Buffalo Twp"	1	636	494	1144.0	640	478	1120.0	1097.0	541.0	556
"IA"	2008	"82-Scott"	"Butler Twp"	1	582	453	1048.0	584	430	1014.0	995.0	505.0	490
"IA"	2008	"82-Scott"	"Cleona Twp"	1	135	94	231.0	133	93	226.0	217.0	111.0	106
"IA"	2008	"82-Scott"	"Cody (Leclaire Twp)"	1	414	269	698.0	351	325	676.0	673.0	299.0	374
"IA"	2008	"82-Scott"	"Davenport City D11"	1	413	573	999.0	673	294	967.0	960.0	627.0	332
"IA"	2008	"82-Scott"	"Davenport City D12"	1	322	489	822.0	553	246	799.0	783.0	509.0	274
"IA"	2008	"82-Scott"	"Davenport City D13"	1	206	381	606.0	451	137	588.0	582.0	427.0	154
"IA"	2008	"82-Scott"	"Davenport City D14"	1	265	482	761.0	548	188	737.0	725.0	499.0	226
"IA"	2008	"82-Scott"	"Davenport City D21"	1	295	319	624.0	403	199	604.0	593.0	355.0	234
"IA"	2008	"82-Scott"	"Davenport City D22"	1	381	406	801.0	504	266	771.0	755.0	441.0	313
