state	year	county	precinct	g2008_REG_tv	g2008_USS_rv	g2008_USS_dv	g2008_USS_tv	g2008_USP_rv	g2008_USP_dv	g2008_USP_tv	cd	g2008_USH_rv	g2008_USH_dv	g2008_USH_tv	cd2	g2008_USH_rv2	g2008_USH_dv2	g2008_USH_tv2
"SC"	2008	"Lancaster"	"Belair II"	2302	983	523	1508	992	556	1570	5	826	648	1514				
"SC"	2008	"Lancaster"	"Camp Creek"	765	348	127	476	364	126	496	5	207	264	480				
"SC"	2008	"Lancaster"	"Carmel"	505	177	167	345	184	164	350	5	108	233	346				
"SC"	2008	"Lancaster"	"Chesterfield Ave"	1372	123	473	596	100	513	623	5	64	528	603				
"SC"	2008	"Lancaster"	"Douglas"	1664	426	450	877	426	467	903	5	248	625	882				
"SC"	2008	"Lancaster"	"Dwight"	1396	566	239	805	607	218	837	5	324	475	810				
"SC"	2008	"Lancaster"	"Elgin"	1485	524	349	873	530	343	884	5	318	556	888				
"SC"	2008	"Lancaster"	"Emergency"	0	0	0	0	0	0	0	5	0	0	0				
"SC"	2008	"Lancaster"	"Erwin Farm"	1474	399	396	795	417	401	829	5	219	568	797				
"SC"	2008	"Lancaster"	"Failsafe"	0	2	1	3	2	1	3	5	2	1	3				
"SC"	2008	"Lancaster"	"Failsafe Provisional"	0	0	0	0	0	0	0	5	0	0	0				
"SC"	2008	"Lancaster"	"Goochs Cross Rds"	2033	381	487	868	385	503	897	5	202	657	872				
"SC"	2008	"Lancaster"	"Heath Springs"	1234	412	284	696	401	311	719	5	254	433	703				
"SC"	2008	"Lancaster"	"Hyde Park"	1565	490	365	859	554	329	897	5	284	572	871				
"SC"	2008	"Lancaster"	"Jacksonham"	1612	613	254	869	612	273	894	5	384	473	871				
"SC"	2008	"Lancaster"	"Kershaw North"	1755	479	353	833	482	377	865	5	274	554	834				
"SC"	2008	"Lancaster"	"Kershaw South"	1329	616	198	815	631	183	827	5	380	426	816				
"SC"	2008	"Lancaster"	"Lancaster East"	2040	276	506	782	248	564	818	5	121	665	797				
"SC"	2008	"Lancaster"	"Lancaster West"	1056	218	237	455	214	251	474	5	108	348	461				
"SC"	2008	"Lancaster"	"Lynwood Drive"	1779	531	426	957	548	428	985	5	322	626	961				
"SC"	2008	"Lancaster"	"Midway"	920	408	144	552	427	144	579	5	226	325	559				
"SC"	2008	"Lancaster"	"Pleasant Hill"	1170	370	316	687	404	297	710	5	232	457	697				
"SC"	2008	"Lancaster"	"Pleasant Valley"	2828	1026	493	1520	1000	561	1577	5	842	647	1521				
"SC"	2008	"Lancaster"	"Pleasant Valley II"	2402	984	489	1474	953	553	1529	5	809	649	1483				
"SC"	2008	"Lancaster"	"Provisional"	0	54	48	102	56	50	106	5	28	66	97				
"SC"	2008	"Lancaster"	"Rich Hill"	864	396	137	533	424	114	542	5	206	323	535				
"SC"	2008	"Lancaster"	"Riverside"	1330	350	372	723	352	390	750	5	212	504	728				
"SC"	2008	"Lancaster"	"Spring Hill"	1703	563	303	869	617	282	905	5	370	495	880				
"SC"	2008	"Lancaster"	"Unity"	1067	421	200	622	455	188	650	5	245	386	643				
"SC"	2008	"Lancaster"	"Van Wyck"	913	339	273	614	314	303	629	5	248	358	614				
"SC"	2008	"Lancaster"	"Wylie Park"	1777	692	247	939	670	285	964	5	375	558	941				
"SC"	2008	"Laurens"	"Absentee"	0	1636	2116	3756	1588	2207	3848	3	1564	1973	3545	4	61	119	199
"SC"	2008	"Laurens"	"Bailey"	1148	382	346	729	366	362	734	3	354	366	722				
"SC"	2008	"Laurens"	"Barksdale Narnie"	819	330	200	532	346	197	545	3	338	189	528				
"SC"	2008	"Laurens"	"Brewerton"	412	215	74	290	236	51	292	3	226	60	286				
"SC"	2008	"Laurens"	"Clinton Mill"	1288	228	460	691	205	510	719	3	199	483	683				
"SC"	2008	"Laurens"	"Clinton No 1"	1423	487	325	812	473	340	822	3	478	326	804				
"SC"	2008	"Laurens"	"Clinton No 2"	1542	591	310	903	517	400	923	3	545	352	899				
"SC"	2008	"Laurens"	"Clinton No 3"	1163	648	188	837	627	208	845	3	637	195	832				
"SC"	2008	"Laurens"	"Cooks"	1810	668	488	1161	705	453	1179	4	663	398	1106	3	27	22	49
"SC"	2008	"Laurens"	"Cross Hill"	1269	440	415	856	422	434	873	3	411	443	854				
"SC"	2008	"Laurens"	"Ekom"	477	248	79	327	266	62	332	3	252	74	326				
"SC"	2008	"Laurens"	"Emergency"	0	0	0	0	0	0	0	4	0	0	0	3	0	0	0
"SC"	2008	"Laurens"	"Failsafe"	0	80	74	154	70	87	157	3	70	82	153	4	0	0	0
"SC"	2008	"Laurens"	"Failsafe Provisional"	0	0	0	0	0	0	0	3	0	0	0	4	0	0	0
"SC"	2008	"Laurens"	"Gray Court"	1130	382	315	697	380	313	703	3	364	330	694				
"SC"	2008	"Laurens"	"Greenpond"	1243	626	250	882	659	224	895	3	646	236	883				
"SC"	2008	"Laurens"	"Hickory Tavern"	1818	878	323	1202	911	296	1217	3	894	299	1194				
"SC"	2008	"Laurens"	"Joanna"	1556	753	278	1032	760	279	1053	3	717	296	1014				
"SC"	2008	"Laurens"	"Jones"	1205	434	332	767	447	315	777	3	328	148	476	4	121	162	290
"SC"	2008	"Laurens"	"Long Branch"	1024	525	197	725	537	169	724	3	553	164	717				
"SC"	2008	"Laurens"	"Lydia Mill"	1064	226	372	599	196	414	620	3	198	392	591				
"SC"	2008	"Laurens"	"Maddens"	1026	459	220	679	458	216	688	3	455	219	674				
"SC"	2008	"Laurens"	"Martins Poplar Springs"	594	336	96	432	347	80	434	3	329	102	431				
"SC"	2008	"Laurens"	"Mountville"	579	236	186	422	230	191	426	3	243	177	420				
"SC"	2008	"Laurens"	"Mt Olive"	844	438	105	545	446	92	548	3	421	120	542				
"SC"	2008	"Laurens"	"Ora-Lanford"	854	312	272	585	339	245	594	3	343	239	582				
"SC"	2008	"Laurens"	"Owings"	592	296	128	424	292	124	429	3	288	132	420				
"SC"	2008	"Laurens"	"Princeton"	218	114	39	153	120	29	154	3	114	35	149				
"SC"	2008	"Laurens"	"Provisional"	0	18	15	33	20	13	33	3	16	15	31	4	1	1	2
"SC"	2008	"Laurens"	"Trinity Ridge"	1306	544	300	846	516	318	850	3	534	304	838				
"SC"	2008	"Laurens"	"Ward 1"	735	138	248	387	98	293	394	3	107	277	385				
"SC"	2008	"Laurens"	"Ward 2"	488	40	189	229	25	214	241	3	28	202	230				
"SC"	2008	"Laurens"	"Ward 3"	727	195	176	371	188	187	379	3	176	194	370				
"SC"	2008	"Laurens"	"Ward 4"	575	103	183	286	94	193	289	3	94	191	285				
"SC"	2008	"Laurens"	"Ward 5"	1243	501	210	714	477	231	717	3	497	201	700				
"SC"	2008	"Laurens"	"Ward 6"	1304	464	168	634	457	173	641	3	459	171	631				
"SC"	2008	"Laurens"	"Waterloo"	1321	510	338	848	507	341	860	3	494	348	842				
"SC"	2008	"Laurens"	"Wattsville"	1156	462	174	637	479	159	643	3	453	168	622				
"SC"	2008	"Laurens"	"Youngs"	1024	505	188	696	530	158	704	4	295	66	371	3	242	81	323
"SC"	2008	"Lee"	"Absentee"	0	708	1269	1979	652	1373	2049	5	404	1372	1788	6	24	158	182
"SC"	2008	"Lee"	"Ashland/Stokes Bridge"	490	220	120	340	216	126	347	5	145	187	339				
"SC"	2008	"Lee"	"Ashwood"	601	280	102	382	272	115	390	5	200	179	381				
"SC"	2008	"Lee"	"Bishopville 1"	666	80	276	356	52	301	358	5	32	321	354				
"SC"	2008	"Lee"	"Bishopville 2"	732	79	287	366	66	311	383	5	48	317	367				
"SC"	2008	"Lee"	"Bishopville 3"	828	199	196	395	182	225	411	5	102	286	396				
"SC"	2008	"Lee"	"Bishopville 4"	1088	121	406	528	94	441	541	5	59	467	529				
"SC"	2008	"Lee"	"Cedar Creek"	321	134	67	201	129	77	208	5	73	129	203				
"SC"	2008	"Lee"	"Cypress"	500	110	188	298	97	199	300	5	72	226	298				
"SC"	2008	"Lee"	"Elliot"	474	55	273	328	35	298	341	5	8	255	266	6	22	44	66
"SC"	2008	"Lee"	"Emergency"	0	0	0	0	0	0	0	6	0	0	0	5	0	0	0
"SC"	2008	"Lee"	"Failsafe"	0	1	11	12	1	11	12	5	0	12	12	6	0	0	0
"SC"	2008	"Lee"	"Failsafe Provisional"	0	1	1	2	1	1	2	5	1	1	2	6	0	0	0
"SC"	2008	"Lee"	"Hickory Hill"	302	112	68	180	108	77	186	5	71	108	180				
"SC"	2008	"Lee"	"Ionia"	576	214	190	406	216	194	419	5	164	237	403				
"SC"	2008	"Lee"	"Lynchburg"	728	81	395	476	59	420	480	6	49	427	476				
"SC"	2008	"Lee"	"Manville"	597	126	241	367	107	261	371	5	61	304	367				
"SC"	2008	"Lee"	"Mt Clio"	314	44	131	175	30	145	176	5	20	154	175				
"SC"	2008	"Lee"	"Provisional"	0	0	1	1	0	1	1	5	0	1	1	6	0	0	0
"SC"	2008	"Lee"	"Rattlesnake Springs"	326	140	108	248	128	123	254	5	80	169	251				
"SC"	2008	"Lee"	"S Lynchburg"	383	64	207	271	52	225	279	6	51	223	274				
"SC"	2008	"Lee"	"Schrocks Mill/Lucknow"	456	159	133	292	149	148	298	5	91	194	290				
"SC"	2008	"Lee"	"Spring Hill"	617	122	288	410	110	302	418	5	86	321	410				
"SC"	2008	"Lee"	"St Charles"	894	147	335	482	126	360	508	5	65	305	376	6	17	98	115
"SC"	2008	"Lee"	"St Matthews"	181	91	39	130	88	41	130	5	71	58	130				
"SC"	2008	"Lee"	"Turkey Creek"	168	75	54	129	68	60	130	5	45	79	126				
"SC"	2008	"Lee"	"Woodrow"	248	55	103	158	36	125	161	5	28	127	157				
"SC"	2008	"Lexington"	"Absentee"	0	9983	5010	15005	9687	5475	15303	2	8990	6013	15005				
"SC"	2008	"Lexington"	"Amicks Ferry"	2796	1631	264	1898	1566	345	1928	2	1503	399	1904				
"SC"	2008	"Lexington"	"Barr Road"	2488	1298	249	1549	1256	301	1568	2	1182	366	1551				
"SC"	2008	"Lexington"	"Batesburg"	1693	555	579	1135	506	638	1159	2	471	662	1134				
"SC"	2008	"Lexington"	"Bethany"	2318	1001	405	1407	1008	419	1443	2	908	511	1421				
"SC"	2008	"Lexington"	"Beulah Church"	1574	922	176	1100	937	165	1110	2	829	268	1098				
"SC"	2008	"Lexington"	"Boiling Springs"	2729	1315	378	1697	1300	402	1722	2	1207	478	1689				
"SC"	2008	"Lexington"	"Boiling Springs South"	2125	1009	291	1303	1037	276	1331	2	937	364	1302				
"SC"	2008	"Lexington"	"Bush River"	1442	702	242	946	628	328	965	2	607	343	951				
"SC"	2008	"Lexington"	"Cayce #1"	1410	532	276	810	460	344	818	2	451	347	800				
"SC"	2008	"Lexington"	"Cayce #2"	1741	473	568	1042	412	641	1073	2	408	637	1046				
"SC"	2008	"Lexington"	"Cayce #3"	776	354	160	514	319	194	523	2	291	221	513				
"SC"	2008	"Lexington"	"Cayce 2A"	1341	571	244	816	540	275	832	2	513	311	824				
"SC"	2008	"Lexington"	"Cedar Crest"	1322	574	247	821	554	272	831	2	524	304	828				
"SC"	2008	"Lexington"	"Chalk Hill"	2323	490	934	1424	364	1093	1471	2	399	1019	1419				
"SC"	2008	"Lexington"	"Challedon"	1626	585	422	1011	494	525	1038	2	495	517	1013				
"SC"	2008	"Lexington"	"Chapin"	2186	1115	378	1495	1080	445	1544	2	1007	490	1498				
"SC"	2008	"Lexington"	"Coldstream"	2184	982	424	1407	876	550	1438	2	860	550	1410				
"SC"	2008	"Lexington"	"Congaree #1"	1610	777	222	1000	787	216	1019	2	735	264	1000				
"SC"	2008	"Lexington"	"Congaree #2"	716	381	121	504	381	122	512	2	353	150	504				
"SC"	2008	"Lexington"	"Cromer"	1329	667	204	872	637	224	879	2	592	280	872				
"SC"	2008	"Lexington"	"Dreher Island"	859	530	112	643	532	120	654	2	501	144	645				
"SC"	2008	"Lexington"	"Dutchman Shores"	1549	982	144	1126	945	185	1141	2	873	248	1123				
"SC"	2008	"Lexington"	"Edenwood"	1870	899	315	1216	863	354	1232	2	818	394	1216				
"SC"	2008	"Lexington"	"Edmund"	1082	472	205	678	476	205	686	2	432	244	676				
"SC"	2008	"Lexington"	"Emergency"	0	63	19	82	64	20	84	2	57	25	82				
"SC"	2008	"Lexington"	"Emmanuel Church"	1750	904	248	1155	885	273	1167	2	809	344	1153				
"SC"	2008	"Lexington"	"Failsafe"	0	176	87	264	177	88	269	2	170	94	264				
"SC"	2008	"Lexington"	"Failsafe Provisional"	0	91	23	114	77	36	115	2	76	37	113				
"SC"	2008	"Lexington"	"Fairview"	726	393	93	486	393	91	491	2	351	135	486				
"SC"	2008	"Lexington"	"Faith Church"	1704	889	224	1114	851	279	1136	2	822	296	1119				
"SC"	2008	"Lexington"	"Gardendale"	1487	565	350	915	479	445	933	2	468	447	916				
"SC"	2008	"Lexington"	"Gaston #1"	1131	535	175	710	539	168	722	2	483	227	711				
"SC"	2008	"Lexington"	"Gaston #2"	1380	561	241	802	569	231	816	2	499	306	805				
"SC"	2008	"Lexington"	"Gilbert"	1734	936	220	1156	981	190	1180	2	847	314	1162				
"SC"	2008	"Lexington"	"Grenadier"	2026	684	517	1204	567	643	1230	2	571	638	1213				
"SC"	2008	"Lexington"	"Hollow Creek"	1647	951	209	1161	945	219	1177	2	832	333	1166				
"SC"	2008	"Lexington"	"Hooks Store"	1840	699	366	1065	662	402	1083	2	624	451	1075				
"SC"	2008	"Lexington"	"Irmo"	1777	748	383	1132	653	476	1138	2	652	471	1125				
"SC"	2008	"Lexington"	"Kitti Wake"	1528	690	266	957	659	297	969	2	628	326	954				
"SC"	2008	"Lexington"	"Lake Murray #1"	1526	924	159	1084	926	168	1097	2	843	245	1088				
"SC"	2008	"Lexington"	"Lake Murray #2"	1707	949	202	1153	919	241	1173	2	858	301	1159				
"SC"	2008	"Lexington"	"Leaphart Road"	718	264	170	435	241	196	440	2	245	183	430				
"SC"	2008	"Lexington"	"Leesville"	1945	789	393	1183	746	445	1211	2	691	505	1196				
"SC"	2008	"Lexington"	"Lexington #1"	2656	1182	309	1495	1094	402	1515	2	1090	410	1500				
"SC"	2008	"Lexington"	"Lexington #2"	1672	627	267	895	585	312	907	2	553	343	899				
"SC"	2008	"Lexington"	"Lexington #3"	2382	1022	237	1265	999	268	1279	2	927	337	1264				
"SC"	2008	"Lexington"	"Lexington #4"	2604	1207	391	1602	1148	464	1627	2	1115	482	1602				
"SC"	2008	"Lexington"	"Lincreek"	1640	904	224	1130	833	307	1148	2	811	322	1133				
"SC"	2008	"Lexington"	"Mack Edisto"	603	292	110	402	310	100	415	2	270	137	407				
"SC"	2008	"Lexington"	"Midway"	986	561	117	678	553	124	688	2	512	162	674				
"SC"	2008	"Lexington"	"Mims"	767	426	143	569	415	156	576	2	370	197	567				
"SC"	2008	"Lexington"	"Mount Horeb"	1691	955	196	1151	890	255	1160	2	847	305	1152				
"SC"	2008	"Lexington"	"Mt Hebron"	1267	594	233	827	549	287	845	2	542	288	830				
"SC"	2008	"Lexington"	"Murraywood"	2156	1055	339	1399	992	425	1431	2	925	476	1402				
"SC"	2008	"Lexington"	"Oakwood"	1907	1031	274	1306	989	315	1325	2	956	349	1305				
"SC"	2008	"Lexington"	"Old Barnwell"	1425	631	214	845	594	263	866	2	568	286	854				
"SC"	2008	"Lexington"	"Old Lexington"	1839	1095	218	1314	1061	254	1329	2	999	312	1312				
"SC"	2008	"Lexington"	"Park Road"	2388	1116	260	1386	1079	312	1404	2	1025	362	1390				
"SC"	2008	"Lexington"	"Pelion #1"	1151	527	147	674	538	142	688	2	474	203	677				
"SC"	2008	"Lexington"	"Pelion #2"	1115	545	170	716	534	181	727	2	477	238	715				
"SC"	2008	"Lexington"	"Pilgrim Church"	2267	1154	263	1418	1097	330	1437	2	1072	348	1420				
"SC"	2008	"Lexington"	"Pineridge"	2916	1387	488	1876	1348	530	1891	2	1251	629	1880				
"SC"	2008	"Lexington"	"Pineview"	1713	873	266	1139	865	266	1150	2	811	332	1143				
"SC"	2008	"Lexington"	"Pond Branch"	2076	982	309	1291	984	313	1314	2	898	398	1297				
"SC"	2008	"Lexington"	"Providence Church"	2038	1122	178	1301	1069	243	1318	2	992	303	1297				
"SC"	2008	"Lexington"	"Provisional"	0	0	0	0	0	0	0	2	0	0	0				
"SC"	2008	"Lexington"	"Quail Hollow"	1799	802	201	1003	735	276	1028	2	703	305	1008				
"SC"	2008	"Lexington"	"Quail Valley"	2165	958	382	1341	839	504	1357	2	853	490	1343				
"SC"	2008	"Lexington"	"Red Bank"	2412	1182	364	1548	1180	375	1579	2	1081	474	1558				
"SC"	2008	"Lexington"	"Red Bank South"	2830	1287	376	1667	1299	382	1693	2	1208	456	1668				
"SC"	2008	"Lexington"	"Ridge Road"	1610	971	168	1142	964	181	1159	2	863	281	1145				
"SC"	2008	"Lexington"	"Round Hill"	2083	1071	257	1328	1055	279	1345	2	948	374	1322				
"SC"	2008	"Lexington"	"Saint David"	2121	1181	290	1473	1117	357	1485	2	1067	405	1473				
"SC"	2008	"Lexington"	"Saluda River"	1698	651	322	976	590	390	998	2	556	420	977				
"SC"	2008	"Lexington"	"Sandhill"	1356	507	271	778	505	279	790	2	468	311	779				
"SC"	2008	"Lexington"	"Sandy Run"	772	354	205	559	329	231	571	2	310	250	561				
"SC"	2008	"Lexington"	"Seven Oaks"	1480	568	363	932	512	435	956	2	495	435	930				
"SC"	2008	"Lexington"	"Sharpes Hill"	1437	591	279	872	562	317	893	2	537	340	877				
"SC"	2008	"Lexington"	"Springdale"	1814	952	247	1201	944	259	1220	2	884	324	1209				
"SC"	2008	"Lexington"	"Springdale South"	705	357	103	461	331	130	468	2	317	146	463				
"SC"	2008	"Lexington"	"St Michael"	2061	1070	256	1326	1005	310	1340	2	981	351	1333				
"SC"	2008	"Lexington"	"Summit"	918	509	132	641	505	132	646	2	451	190	641				
"SC"	2008	"Lexington"	"Swansea #1"	1047	385	327	714	362	368	741	2	333	385	720				
"SC"	2008	"Lexington"	"Swansea #2"	1223	478	310	788	441	352	803	2	420	367	787				
"SC"	2008	"Lexington"	"West Columbia #1"	794	261	194	455	227	231	465	2	215	239	454				
"SC"	2008	"Lexington"	"West Columbia #2"	645	102	272	374	69	313	387	2	78	293	371				
"SC"	2008	"Lexington"	"West Columbia #3"	750	279	114	394	267	125	402	2	249	149	398				
"SC"	2008	"Lexington"	"West Columbia #4"	1510	641	292	934	626	303	945	2	597	340	937				
"SC"	2008	"Lexington"	"Westover"	1559	867	235	1104	850	257	1122	2	783	328	1112				
"SC"	2008	"Lexington"	"White Knoll"	1652	828	210	1038	794	247	1054	2	756	280	1037				
"SC"	2008	"Lexington"	"Whitehall"	2326	1053	392	1449	947	496	1462	2	900	558	1461				
"SC"	2008	"Lexington"	"Woodland Hills"	1527	451	425	877	401	503	912	2	392	488	881				
"SC"	2008	"Marion"	"Absentee"	0	928	2220	3151	829	2464	3316	6	678	2522	3200				
"SC"	2008	"Marion"	"Brittons Neck"	1696	295	670	965	270	709	986	6	239	733	972				
"SC"	2008	"Marion"	"Centenary"	1502	220	468	689	198	509	712	6	170	520	690				
"SC"	2008	"Marion"	"Emergency"	0	1	6	7	1	6	7	6	1	6	7				
"SC"	2008	"Marion"	"Failsafe"	0	14	45	59	12	49	61	6	15	44	59				
"SC"	2008	"Marion"	"Failsafe Provisional"	0	0	0	0	0	0	0	6	0	0	0				
"SC"	2008	"Marion"	"Friendship"	352	67	143	210	54	161	219	6	41	172	213				
"SC"	2008	"Marion"	"Marion No. 1"	1578	228	405	633	185	462	658	6	155	482	637				
"SC"	2008	"Marion"	"Marion No. 2"	1631	535	242	777	494	306	808	6	398	377	776				
"SC"	2008	"Marion"	"Marion North"	1412	421	318	739	381	365	762	6	334	409	744				
"SC"	2008	"Marion"	"Marion South"	3443	423	922	1345	352	1040	1406	6	311	1057	1368				
"SC"	2008	"Marion"	"Marion West"	1406	417	275	693	399	308	710	6	338	357	696				
"SC"	2008	"Marion"	"Nichols"	949	259	194	453	250	235	488	6	210	255	465				
"SC"	2008	"Marion"	"Northeast Mullins"	2285	419	553	972	372	632	1010	6	335	643	978				
"SC"	2008	"Marion"	"Northwest Mullins"	1930	291	526	819	257	577	844	6	232	591	823				
"SC"	2008	"Marion"	"Provisional"	0	8	19	27	5	27	32	6	5	26	31				
"SC"	2008	"Marion"	"Rains"	939	164	329	493	150	349	504	6	130	365	495				
"SC"	2008	"Marion"	"Sellers"	345	32	136	168	22	154	177	6	21	151	172				
"SC"	2008	"Marion"	"Southeast Mullins"	1705	582	183	765	574	208	796	6	478	297	775				
"SC"	2008	"Marion"	"Southwest Mullins"	1851	315	402	717	304	448	763	6	265	457	722				
"SC"	2008	"Marion"	"Temperance"	1127	212	337	549	173	394	573	6	143	407	550				
"SC"	2008	"Marion"	"Zion"	639	120	206	326	134	205	342	6	119	215	334				
"SC"	2008	"Marlboro"	"Absentee"	0	1031	2961	3995	957	3114	4084	5	390	3588	4004				
"SC"	2008	"Marlboro"	"Adamsville"	350	120	66	186	104	81	187	5	59	122	183				
"SC"	2008	"Marlboro"	"Blenheim"	319	93	77	170	84	84	173	5	37	130	169				
"SC"	2008	"Marlboro"	"Brightsville"	627	149	143	292	148	151	303	5	66	218	287				
"SC"	2008	"Marlboro"	"Brownsville"	308	105	59	164	104	64	169	5	39	116	161				
"SC"	2008	"Marlboro"	"Clio"	1415	274	432	706	234	480	715	5	113	588	705				
"SC"	2008	"Marlboro"	"E Bennettsville"	1669	217	324	541	187	364	560	5	84	447	539				
"SC"	2008	"Marlboro"	"East McColl"	773	270	116	386	283	120	409	5	112	274	390				
"SC"	2008	"Marlboro"	"Emergency"	0	7	10	17	8	12	20	5	3	15	18				
"SC"	2008	"Marlboro"	"Failsafe"	0	15	26	41	14	31	45	5	10	31	41				
"SC"	2008	"Marlboro"	"Failsafe Provisional"	0	0	0	0	0	0	0	5	0	0	0				
"SC"	2008	"Marlboro"	"McColl"	1246	306	271	578	303	287	597	5	127	433	572				
"SC"	2008	"Marlboro"	"N Bennettsville"	2479	505	336	842	483	375	863	5	248	589	846				
"SC"	2008	"Marlboro"	"Provisional"	0	42	67	109	40	83	124	5	14	95	111				
"SC"	2008	"Marlboro"	"Quicks X Roads"	907	174	205	379	167	220	390	5	82	297	384				
"SC"	2008	"Marlboro"	"Red Hill"	1163	287	196	484	279	207	496	5	121	353	481				
"SC"	2008	"Marlboro"	"S Bennettsville"	1047	41	314	355	33	333	366	5	16	341	357				
"SC"	2008	"Marlboro"	"Tatum"	319	94	73	167	88	82	172	5	41	125	167				
"SC"	2008	"Marlboro"	"W Bennettsville"	1800	186	343	530	158	388	551	5	90	432	527				
"SC"	2008	"Marlboro"	"Wallace"	1230	340	287	629	322	318	652	5	172	440	622				
"SC"	2008	"McCormick"	"Absentee"	0	925	1140	2066	889	1214	2115	3	896	1164	2060				
"SC"	2008	"McCormick"	"Bethany"	305	50	139	189	44	149	194	3	44	144	188				
"SC"	2008	"McCormick"	"Clarks Hill"	461	120	189	309	124	192	322	3	117	191	308				
"SC"	2008	"McCormick"	"Emergency"	0	0	0	0	0	0	0	3	0	0	0				
"SC"	2008	"McCormick"	"Failsafe"	0	0	0	0	0	0	0	3	0	0	0				
"SC"	2008	"McCormick"	"Failsafe Provisional"	0	0	0	0	0	0	0	3	0	0	0				
"SC"	2008	"McCormick"	"McCormick No. 1"	1102	191	263	455	178	280	459	3	181	270	451				
"SC"	2008	"McCormick"	"McCormick No. 2"	1034	152	240	392	141	262	404	3	139	251	390				
"SC"	2008	"McCormick"	"Modoc"	215	120	22	142	113	25	140	3	116	23	139				
"SC"	2008	"McCormick"	"Mt Carmel"	260	24	139	164	16	149	170	3	22	143	165				
"SC"	2008	"McCormick"	"Parksville"	214	107	26	133	118	22	143	3	113	24	137				
"SC"	2008	"McCormick"	"Plum Branch"	801	168	246	414	160	252	415	3	159	252	411				
"SC"	2008	"McCormick"	"Provisional"	0	0	0	0	0	0	0	3	0	0	0				
"SC"	2008	"McCormick"	"Savannah"	1813	617	94	713	611	116	731	3	582	122	705				
"SC"	2008	"McCormick"	"Willington"	216	47	94	141	43	94	139	3	40	99	139				
"SC"	2008	"Newberry"	"Absentee"	0	1345	1177	2522	1319	1226	2575	5	789	1709	2520				
"SC"	2008	"Newberry"	"Beth Eden"	488	207	89	297	210	94	310	5	148	143	295				
"SC"	2008	"Newberry"	"Bush River"	290	139	62	201	132	68	204	5	83	113	201				
"SC"	2008	"Newberry"	"Chappells"	558	204	163	367	211	159	379	5	175	183	366				
"SC"	2008	"Newberry"	"Consolidated #5"	912	489	194	683	467	229	701	5	279	385	674				
"SC"	2008	"Newberry"	"Emergency"	0	3	0	3	2	1	3	5	1	2	3				
"SC"	2008	"Newberry"	"Failsafe"	0	61	61	122	47	81	128	5	34	86	122				
"SC"	2008	"Newberry"	"Failsafe Provisional"	0	0	0	0	0	0	0	5	0	0	0				
"SC"	2008	"Newberry"	"Fairview"	1321	714	190	905	698	208	920	5	550	327	893				
"SC"	2008	"Newberry"	"Hartford"	941	358	219	578	331	254	589	5	219	350	580				
"SC"	2008	"Newberry"	"Helena"	765	121	347	468	96	388	485	5	64	400	466				
"SC"	2008	"Newberry"	"Johnstone"	434	228	61	290	214	80	298	5	155	132	288				
"SC"	2008	"Newberry"	"Kinards Jalapa"	412	216	98	314	214	100	316	5	144	167	312				
"SC"	2008	"Newberry"	"Little Mountain"	867	447	178	625	444	188	642	5	315	299	623				
"SC"	2008	"Newberry"	"Maybinton"	88	5	66	71	7	63	71	5	4	67	71				
"SC"	2008	"Newberry"	"Midway"	227	146	26	172	152	24	176	5	99	67	167				
"SC"	2008	"Newberry"	"Mt Bethel Garmany"	998	335	306	642	308	334	652	5	203	427	641				
"SC"	2008	"Newberry"	"Newberry Ward 1"	395	108	104	213	104	116	223	5	67	144	215				
"SC"	2008	"Newberry"	"Newberry Ward 2"	1063	439	141	581	424	156	591	5	274	294	578				
"SC"	2008	"Newberry"	"Newberry Ward 3"	855	275	226	501	245	253	509	5	150	341	496				
"SC"	2008	"Newberry"	"Newberry Ward 4"	506	48	223	271	34	240	277	5	24	245	269				
"SC"	2008	"Newberry"	"Newberry Ward 5"	480	63	210	273	42	238	287	5	30	246	277				
"SC"	2008	"Newberry"	"Newberry Ward 6"	1051	358	213	571	310	259	577	5	204	359	568				
"SC"	2008	"Newberry"	"Oakland"	655	129	262	391	117	286	407	5	57	322	385				
"SC"	2008	"Newberry"	"Oneal"	1063	581	178	759	564	190	763	5	414	330	756				
"SC"	2008	"Newberry"	"Peak"	111	77	14	91	73	17	90	5	43	41	88				
"SC"	2008	"Newberry"	"Pomaria"	513	295	91	386	283	102	393	5	210	164	379				
"SC"	2008	"Newberry"	"Prosperity"	1619	608	439	1047	564	503	1078	5	394	637	1047				
"SC"	2008	"Newberry"	"Provisional"	0	0	1	1	1	0	1	5	1	0	1				
"SC"	2008	"Newberry"	"Silverstreet"	670	324	149	473	296	178	479	5	179	284	469				
"SC"	2008	"Newberry"	"St Phillips Jolly St"	874	436	202	638	423	222	649	5	232	398	635				
"SC"	2008	"Newberry"	"Stoney Hill"	631	385	76	461	379	89	471	5	250	203	459				
"SC"	2008	"Newberry"	"Wheeland"	364	243	50	293	242	50	295	5	187	98	288				
"SC"	2008	"Newberry"	"Whitmire City"	795	340	154	495	329	162	496	5	216	269	495				
"SC"	2008	"Newberry"	"Whitmire Outside"	674	337	141	478	334	150	489	5	215	259	477				
