state	year	town	ward	precinct	cd	g2008_USH_dv	g2008_USH_rv	g2008_USH_tv	g2008_USP_dv	g2008_USP_rv	g2008_USP_tv	g2008_USS_dv	g2008_USS_rv	g2008_USS_tv
"MA"	2008	"Abington"		"1"	10	1459		1489	1028	885	1955	1143	706	1904
"MA"	2008	"Abington"		"2"	10	1307		1325	861	782	1688	969	617	1651
"MA"	2008	"Abington"		"3"	10	1435		1464	954	918	1904	1080	734	1868
"MA"	2008	"Abington"		"4"	10	1942		1979	1251	1180	2496	1425	951	2445
"MA"	2008	"Acton"		"1"	5	1496		1541	1351	592	1989	1295	594	1935
"MA"	2008	"Acton"		"2"	5	1436		1465	1260	593	1882	1242	563	1851
"MA"	2008	"Acton"		"3"	5	1582		1624	1424	666	2126	1397	638	2084
"MA"	2008	"Acton"		"4"	5	1478		1514	1342	527	1911	1320	506	1880
"MA"	2008	"Acton"		"5"	5	1468		1495	1358	484	1881	1274	513	1835
"MA"	2008	"Acton"		"6"	5	1355		1405	1159	615	1812	1153	568	1776
"MA"	2008	"Acushnet"		"1"	4	1071	311	1531	1002	530	1579	1095	374	1548
"MA"	2008	"Acushnet"		"2"	4	1197	500	1855	1094	781	1932	1222	586	1881
"MA"	2008	"Acushnet"		"3"	4	1220	491	1887	1136	799	1984	1263	566	1925
"MA"	2008	"Adams"		"1"	1	600	122	722	561	159	739	574	122	722
"MA"	2008	"Adams"		"2"	1	687	153	840	645	181	852	678	135	834
"MA"	2008	"Adams"		"3"	1	630	155	786	564	201	794	610	143	786
"MA"	2008	"Adams"		"4"	1	615	117	732	590	142	745	609	98	735
"MA"	2008	"Adams"		"5"	1	744	166	912	706	210	938	722	164	913
"MA"	2008	"Agawam"		"1"	2	1203		1218	784	662	1497	892	509	1474
"MA"	2008	"Agawam"		"2"	2	1477		1504	993	937	1986	1111	728	1927
"MA"	2008	"Agawam"		"3"	2	1408		1746	983	714	1753	1103	534	1704
"MA"	2008	"Agawam"		"4"	2	1283		1299	891	729	1677	988	546	1619
"MA"	2008	"Agawam"		"5"	2	1508		1526	1029	867	1941	1127	688	1887
"MA"	2008	"Agawam"		"6"	2	1441		1464	932	875	1866	1052	665	1811
"MA"	2008	"Agawam"		"7"	2	1363		1385	927	809	1781	1017	651	1744
"MA"	2008	"Agawam"		"8"	2	1485		1518	1056	835	1935	1125	678	1882
"MA"	2008	"Alford"		"1"	1	251	58	309	261	57	321	253	56	315
"MA"	2008	"Amesbury"		"1"	6	1065	587	1652	982	705	1722	971	661	1690
"MA"	2008	"Amesbury"		"2"	6	886	406	1296	817	510	1365	845	428	1333
"MA"	2008	"Amesbury"		"3"	6	1000	420	1421	942	512	1489	953	466	1464
"MA"	2008	"Amesbury"		"4"	6	699	335	1034	632	436	1094	641	365	1062
"MA"	2008	"Amesbury"		"5"	6	973	546	1521	902	676	1615	907	588	1562
"MA"	2008	"Amesbury"		"6"	6	860	335	1197	836	383	1255	825	343	1224
"MA"	2008	"Amherst"		"1"	1	785	86	873	796	90	921	772	74	893
"MA"	2008	"Amherst"		"10"	1	784	75	868	839	79	950	806	69	913
"MA"	2008	"Amherst"		"10A"	1	0	0	0	0	0	0	0	0	0
"MA"	2008	"Amherst"		"2"	1	1033	107	1140	1023	136	1184	981	117	1134
"MA"	2008	"Amherst"		"3"	1	800	90	898	828	106	962	787	84	925
"MA"	2008	"Amherst"		"3A"	1	0	0	0	0	0	0	0	0	0
"MA"	2008	"Amherst"		"4"	1	923	108	1034	973	117	1113	937	106	1071
"MA"	2008	"Amherst"		"4A"	1	0	0	0	0	0	0	0	0	0
"MA"	2008	"Amherst"		"5"	1	939	89	1031	956	108	1092	915	95	1053
"MA"	2008	"Amherst"		"6"	1	1476	145	1624	1481	171	1697	1431	159	1644
"MA"	2008	"Amherst"		"7"	1	1235	128	1366	1252	159	1452	1200	138	1395
"MA"	2008	"Amherst"		"8"	1	1676	183	1868	1659	215	1918	1630	199	1880
"MA"	2008	"Amherst"		"9"	1	1360	98	1470	1391	126	1591	1335	101	1518
"MA"	2008	"Amherst"		"9A"	1	0	0	0	0	0	0	0	0	0
"MA"	2008	"Andover"		"1"	5	1474		1488	1242	711	1983	1224	664	1939
"MA"	2008	"Andover"		"2"	5	1438		1455	1075	848	1958	1082	779	1911
"MA"	2008	"Andover"		"3"	5	1582		1614	1280	824	2140	1290	736	2073
"MA"	2008	"Andover"		"4"	5	1353		1370	1020	828	1873	1048	729	1823
"MA"	2008	"Andover"		"5"	5	1469		1497	1075	904	2020	1101	804	1970
"MA"	2008	"Andover"		"6"	5	1397		1433	1041	944	2017	1074	834	1959
"MA"	2008	"Andover"		"7"	5	1488		1521	1107	911	2064	1154	810	2007
"MA"	2008	"Andover"		"8"	5	1532		1568	1190	947	2169	1186	882	2116
"MA"	2008	"Andover"		"9"	5	1500		1529	1147	881	2067	1157	828	2025
"MA"	2008	"Aquinnah"		"1"	10	277		278	280	26	313	258	35	304
"MA"	2008	"Arlington"		"1"	7	649	118	767	622	186	823	634	150	816
"MA"	2008	"Arlington"		"10"	7	1032	216	1251	1014	275	1311	984	249	1275
"MA"	2008	"Arlington"		"11"	7	921	284	1208	855	391	1268	881	345	1250
"MA"	2008	"Arlington"		"12"	7	1102	252	1355	1027	362	1412	1041	318	1383
"MA"	2008	"Arlington"		"13"	7	874	362	1237	737	541	1305	798	456	1277
"MA"	2008	"Arlington"		"14"	7	903	197	1102	875	245	1158	883	225	1138
"MA"	2008	"Arlington"		"15"	7	1038	263	1301	953	404	1384	993	314	1355
"MA"	2008	"Arlington"		"16"	7	962	251	1213	923	316	1266	917	303	1249
"MA"	2008	"Arlington"		"17"	7	652	162	815	637	187	850	632	176	834
"MA"	2008	"Arlington"		"18"	7	874	328	1204	799	450	1272	845	372	1247
"MA"	2008	"Arlington"		"19"	7	980	262	1245	911	365	1297	926	305	1272
"MA"	2008	"Arlington"		"2"	7	914	215	1130	860	318	1209	865	266	1171
"MA"	2008	"Arlington"		"20"	7	947	203	1151	917	274	1223	916	245	1195
"MA"	2008	"Arlington"		"21"	7	944	218	1162	912	275	1220	897	260	1194
"MA"	2008	"Arlington"		"3"	7	950	160	1111	927	214	1170	931	178	1149
"MA"	2008	"Arlington"		"4"	7	883	168	1052	867	209	1108	856	186	1089
"MA"	2008	"Arlington"		"5"	7	888	188	1078	807	317	1155	845	242	1125
"MA"	2008	"Arlington"		"6"	7	977	195	1174	955	248	1243	936	218	1210
"MA"	2008	"Arlington"		"7"	7	834	188	1023	819	235	1078	829	207	1064
"MA"	2008	"Arlington"		"8"	7	1083	168	1252	1085	218	1338	1066	209	1306
"MA"	2008	"Arlington"		"9"	7	965	245	1213	863	377	1275	909	314	1246
"MA"	2008	"Ashburnham"		"1"	1	2117	1082	3199	1787	1486	3362	1865	1288	3301
"MA"	2008	"Ashby"		"1"	1	1084	688	1772	885	932	1871	947	796	1827
"MA"	2008	"Ashfield"		"1"	1	927	187	1116	903	198	1129	893	172	1113
"MA"	2008	"Ashland"		"1"	3	1638		1647	1317	816	2176	1400	669	2127
"MA"	2008	"Ashland"		"2"	3	1548		1578	1227	910	2194	1323	758	2147
"MA"	2008	"Ashland"		"3"	3	1499		1509	1222	726	1986	1248	652	1955
"MA"	2008	"Ashland"		"4"	3	1539		1552	1294	732	2068	1338	626	2024
"MA"	2008	"Athol"		"1"	1	1202	498	1702	977	721	1753	1024	623	1726
"MA"	2008	"Athol"		"2"	1	1037	452	1491	808	676	1533	894	537	1515
"MA"	2008	"Athol"		"3"	1	1042	371	1415	862	559	1465	874	487	1440
"MA"	2008	"Attleboro"	"1"	"A"	3	1184		1214	857	655	1558	980	497	1524
"MA"	2008	"Attleboro"	"1"	"B"	3	1236		1263	858	714	1619	1006	495	1566
"MA"	2008	"Attleboro"	"2"	"A"	3	1242		1261	888	716	1637	969	575	1590
"MA"	2008	"Attleboro"	"2"	"B"	3	1514		1543	1074	903	2014	1228	644	1959
"MA"	2008	"Attleboro"	"3"	"A"	3	1105		1133	839	581	1454	904	488	1434
"MA"	2008	"Attleboro"	"3"	"B"	3	1443		1478	1048	830	1921	1152	672	1872
"MA"	2008	"Attleboro"	"4"	"A"	3	890		905	674	433	1143	725	340	1105
"MA"	2008	"Attleboro"	"4"	"B"	3	1451		1470	1042	870	1956	1163	682	1910
"MA"	2008	"Attleboro"	"5"	"A"	3	764		770	584	306	928	640	224	904
"MA"	2008	"Attleboro"	"5"	"B"	3	1257		1290	908	674	1618	1014	504	1571
"MA"	2008	"Attleboro"	"6"	"A"	3	1136		1160	866	582	1495	934	469	1463
"MA"	2008	"Attleboro"	"6"	"B"	3	1261		1283	885	739	1675	1018	563	1633
"MA"	2008	"Auburn"		"1"	3	1354		1366	946	843	1836	1024	702	1781
"MA"	2008	"Auburn"		"2"	3	1329		1339	973	727	1742	1035	575	1682
"MA"	2008	"Auburn"		"3"	3	1413		1415	1035	771	1847	1131	618	1804
"MA"	2008	"Auburn"		"4"	3	1328		1339	932	743	1739	996	619	1689
"MA"	2008	"Auburn"		"5"	3	1337		1349	908	765	1731	980	623	1687
"MA"	2008	"Avon"		"1"	9	1849		1853	1173	1159	2386	1410	842	2322
"MA"	2008	"Ayer"		"1"	5	1369		1372	1029	727	1797	1026	666	1766
"MA"	2008	"Ayer"		"2"	5	1197		1200	866	670	1573	879	619	1557
"MA"	2008	"Barnstable"		"1"	10	1852		1852	1350	1109	2494	1272	1136	2449
"MA"	2008	"Barnstable"		"10"	10	1583		1583	1109	971	2118	1101	944	2087
"MA"	2008	"Barnstable"		"11"	10	1722		1722	1259	1127	2407	1217	1114	2370
"MA"	2008	"Barnstable"		"12"	10	1468		1468	1045	889	1965	1020	877	1936
"MA"	2008	"Barnstable"		"13"	10	1196		1196	916	622	1579	907	603	1556
"MA"	2008	"Barnstable"		"2"	10	1531		1531	1103	898	2043	1096	878	2011
"MA"	2008	"Barnstable"		"3"	10	1238		1238	925	644	1591	899	631	1571
"MA"	2008	"Barnstable"		"4"	10	1433		1433	1016	926	1965	959	916	1928
"MA"	2008	"Barnstable"		"5"	10	1492		1492	1011	1079	2115	962	1090	2094
"MA"	2008	"Barnstable"		"6"	10	1619		1619	1102	944	2073	1123	896	2048
"MA"	2008	"Barnstable"		"7"	10	1724		1724	1270	1081	2390	1193	1119	2364
"MA"	2008	"Barnstable"		"8"	10	998		998	778	487	1284	757	466	1256
"MA"	2008	"Barnstable"		"9"	10	825		825	675	307	1004	665	286	984
"MA"	2008	"Barre"		"1"	1	906	428	1335	774	623	1431	779	548	1387
"MA"	2008	"Barre"		"2"	1	799	378	1179	635	582	1262	699	476	1233
"MA"	2008	"Becket"		"1"	1	685	237	923	672	255	954	659	223	933
"MA"	2008	"Bedford"		"1"	6	1284	607	1894	1235	697	1982	1237	653	1948
"MA"	2008	"Bedford"		"2"	6	952	441	1394	853	595	1486	903	509	1461
"MA"	2008	"Bedford"		"3"	6	1363	642	2008	1359	709	2106	1343	679	2067
"MA"	2008	"Bedford"		"4"	6	1119	613	1733	1069	717	1828	1054	660	1779
"MA"	2008	"Belchertown"		"A"	1	1269	458	1727	1109	616	1770	1147	504	1731
"MA"	2008	"Belchertown"		"B"	1	1379	543	1922	1200	743	1978	1239	611	1936
"MA"	2008	"Belchertown"		"C"	1	1503	607	2110	1263	859	2169	1335	704	2127
"MA"	2008	"Belchertown"		"D"	1	1348	373	1723	1257	465	1779	1251	417	1743
"MA"	2008	"Bellingham"		"1"	2	1227		1247	860	810	1709	988	628	1677
"MA"	2008	"Bellingham"		"2"	2	1081		1103	776	693	1507	870	559	1479
"MA"	2008	"Bellingham"		"3"	2	1281		1307	949	723	1733	1047	584	1701
"MA"	2008	"Bellingham"		"4"	2	1374		1406	936	917	1899	1044	724	1847
"MA"	2008	"Bellingham"		"5"	2	1143		1167	843	640	1526	953	477	1500
"MA"	2008	"Belmont"		"1"	7	1276	415	1693	1305	478	1814	1244	472	1759
"MA"	2008	"Belmont"		"2"	7	1234	562	1798	1211	656	1903	1171	649	1857
"MA"	2008	"Belmont"		"3"	7	1102	320	1425	1079	413	1522	1072	360	1485
"MA"	2008	"Belmont"		"4"	7	1092	314	1406	1048	387	1485	1057	359	1466
"MA"	2008	"Belmont"		"5"	7	1170	394	1565	1132	504	1673	1130	455	1631
"MA"	2008	"Belmont"		"6"	7	1349	338	1689	1308	435	1773	1283	409	1733
"MA"	2008	"Belmont"		"7"	7	1215	361	1579	1184	418	1653	1152	407	1620
"MA"	2008	"Belmont"		"8"	7	1219	538	1759	1137	691	1879	1135	642	1830
"MA"	2008	"Berkley"		"1"	4	1726	1049	3088	1585	1558	3248	1812	1158	3129
"MA"	2008	"Berlin"		"1"	5	1177		1177	870	712	1631	876	663	1609
"MA"	2008	"Bernardston"		"1"	1	870	335	1205	849	354	1237	850	314	1221
"MA"	2008	"Beverly"	"1"	"1"	6	1067	397	1464	867	638	1529	960	493	1492
"MA"	2008	"Beverly"	"1"	"2"	6	1345	456	1801	1089	736	1861	1169	596	1823
"MA"	2008	"Beverly"	"2"	"1"	6	1088	307	1395	975	440	1449	999	374	1431
"MA"	2008	"Beverly"	"2"	"2"	6	1137	400	1537	1058	499	1592	1049	446	1562
"MA"	2008	"Beverly"	"3"	"1"	6	844	277	1121	722	412	1164	786	311	1148
"MA"	2008	"Beverly"	"3"	"2"	6	1110	371	1481	922	582	1534	1001	474	1520
"MA"	2008	"Beverly"	"4"	"1"	6	1175	443	1618	1018	624	1665	1051	532	1630
"MA"	2008	"Beverly"	"4"	"2"	6	1486	446	1932	1332	630	1984	1355	545	1955
"MA"	2008	"Beverly"	"5"	"1"	6	1220	507	1727	1016	742	1785	1069	629	1745
"MA"	2008	"Beverly"	"5"	"2"	6	1233	524	1757	1021	760	1819	1109	647	1796
"MA"	2008	"Beverly"	"6"	"1"	6	1239	639	1878	1116	785	1937	1133	709	1889
"MA"	2008	"Beverly"	"6"	"2"	6	1356	648	2004	1111	932	2064	1185	812	2035
"MA"	2008	"Billerica"		"1"	5	1311		1344	929	735	1712	1014	587	1683
"MA"	2008	"Billerica"		"10"	5	1412		1446	906	898	1854	1027	700	1802
"MA"	2008	"Billerica"		"11"	5	1197		1208	798	769	1625	884	636	1594
"MA"	2008	"Billerica"		"2"	5	1377		1410	925	832	1805	1043	648	1767
"MA"	2008	"Billerica"		"3"	5	1382		1402	925	824	1781	1041	653	1752
"MA"	2008	"Billerica"		"4"	5	1357		1394	914	858	1821	1032	673	1770
"MA"	2008	"Billerica"		"5"	5	1458		1498	921	1051	2010	1067	818	1954
"MA"	2008	"Billerica"		"6"	5	1119		1142	745	739	1504	845	581	1475
"MA"	2008	"Billerica"		"7"	5	1332		1362	963	791	1796	1016	677	1759
"MA"	2008	"Billerica"		"8"	5	1354		1382	867	930	1849	977	750	1793
"MA"	2008	"Billerica"		"9"	5	1260		1286	807	853	1691	939	668	1651
"MA"	2008	"Blackstone"		"1"	2	977		987	713	488	1246	787	387	1222
"MA"	2008	"Blackstone"		"2"	2	1066		1070	759	616	1409	861	458	1381
"MA"	2008	"Blackstone"		"3"	2	1204		1212	757	781	1591	896	594	1548
"MA"	2008	"Blandford"		"1"	1	399	276	675	339	344	700	350	280	685
"MA"	2008	"Bolton"		"1"	5	2039		2064	1598	1214	2886	1584	1148	2812
"MA"	2008	"Boston"	"1"	"1"	8	522		531	498	198	710	512	138	671
"MA"	2008	"Boston"	"1"	"10"	8	250		254	242	94	342	247	60	317
"MA"	2008	"Boston"	"1"	"11"	8	629		648	476	351	847	558	216	800
"MA"	2008	"Boston"	"1"	"12"	8	702		721	505	394	914	595	248	867
"MA"	2008	"Boston"	"1"	"13"	8	783		797	665	339	1022	737	220	974
"MA"	2008	"Boston"	"1"	"14"	8	405		411	336	204	550	355	150	520
"MA"	2008	"Boston"	"1"	"15"	8	0		0	0	0	0	0	0	0
"MA"	2008	"Boston"	"1"	"2"	8	386		392	355	147	512	359	106	478
"MA"	2008	"Boston"	"1"	"3"	8	792		807	796	229	1055	790	165	989
"MA"	2008	"Boston"	"1"	"4"	8	223		228	194	99	300	199	66	273
"MA"	2008	"Boston"	"1"	"5"	8	416		421	372	175	569	400	108	525
"MA"	2008	"Boston"	"1"	"6"	8	383		387	345	140	502	364	92	471
"MA"	2008	"Boston"	"1"	"7"	8	458		470	446	164	624	476	78	579
"MA"	2008	"Boston"	"1"	"8"	8	517		527	569	204	788	523	132	676
"MA"	2008	"Boston"	"1"	"9"	8	391		396	350	128	492	348	95	464
"MA"	2008	"Boston"	"10"	"1"	8	364		371	475	65	551	428	65	516
"MA"	2008	"Boston"	"10"	"2"	8	481		493	573	66	659	539	60	619
"MA"	2008	"Boston"	"10"	"3"	8	476		487	546	79	641	519	75	620
"MA"	2008	"Boston"	"10"	"4"	8	680		687	857	171	1048	840	84	947
"MA"	2008	"Boston"	"10"	"5"	8	530		542	645	78	744	610	80	713
"MA"	2008	"Boston"	"10"	"6"	8	502		510	653	51	720	600	39	667
"MA"	2008	"Boston"	"10"	"7"	8	587		596	944	48	1006	860	44	925
"MA"	2008	"Boston"	"10"	"8"	8	757		764	904	94	1013	857	76	966
"MA"	2008	"Boston"	"10"	"9"	8	1007		1019	1131	124	1281	1085	126	1237
"MA"	2008	"Boston"	"11"	"1"	8	429		433	536	14	562	504	14	538
"MA"	2008	"Boston"	"11"	"10"	8	732		742	844	59	922	814	53	888
"MA"	2008	"Boston"	"11"	"2"	8	570		576	826	19	851	776	20	801
"MA"	2008	"Boston"	"11"	"3"	8	533		539	730	15	748	676	21	702
"MA"	2008	"Boston"	"11"	"4"	8	697		706	950	53	1024	875	45	941
"MA"	2008	"Boston"	"11"	"5"	8	617		630	871	37	917	815	30	864
"MA"	2008	"Boston"	"11"	"6"	8	597		610	699	56	779	677	55	754
"MA"	2008	"Boston"	"11"	"7"	8	833		841	978	64	1071	940	68	1037
"MA"	2008	"Boston"	"11"	"8"	8	870		878	982	89	1094	956	83	1071
"MA"	2008	"Boston"	"11"	"9"	8	538		544	605	60	694	584	57	667
"MA"	2008	"Boston"	"12"	"1"	8	688		700	991	13	1008	925	21	958
"MA"	2008	"Boston"	"12"	"2"	8	995		1006	1321	13	1340	1256	21	1290
"MA"	2008	"Boston"	"12"	"3"	8	434		438	603	14	622	564	16	589
"MA"	2008	"Boston"	"12"	"4"	8	458		467	609	11	623	586	14	606
"MA"	2008	"Boston"	"12"	"5"	8	351		355	536	6	546	496	5	506
"MA"	2008	"Boston"	"12"	"6"	8	355		361	505	8	514	480	11	493
"MA"	2008	"Boston"	"12"	"7"	8	852		865	1323	24	1359	1247	21	1280
"MA"	2008	"Boston"	"12"	"8"	8	318		325	457	10	469	432	8	449
"MA"	2008	"Boston"	"12"	"9"	8	437		442	605	3	608	560	12	579
"MA"	2008	"Boston"	"13"	"1"	8	489		502	773	21	797	698	17	727
"MA"	2008	"Boston"	"13"	"10"	9	962		979	773	392	1193	825	278	1141
"MA"	2008	"Boston"	"13"	"2"	8	210		212	293	11	306	270	5	283
"MA"	2008	"Boston"	"13"	"3"	9	672		686	830	103	944	747	84	856
"MA"	2008	"Boston"	"13"	"4"	8	394		396	547	22	571	523	21	548
"MA"	2008	"Boston"	"13"	"5"	8	328		340	470	25	505	419	21	454
"MA"	2008	"Boston"	"13"	"6"	8	581		599	674	127	814	651	82	747
"MA"	2008	"Boston"	"13"	"7"	9	589		601	510	197	719	516	122	663
"MA"	2008	"Boston"	"13"	"8"	9	554		565	488	210	714	502	126	660
"MA"	2008	"Boston"	"13"	"9"	9	590		601	584	172	769	570	125	718
"MA"	2008	"Boston"	"14"	"1"	8	882		894	1168	26	1204	1106	23	1145
"MA"	2008	"Boston"	"14"	"10"	8	462		470	709	19	732	682	7	692
"MA"	2008	"Boston"	"14"	"11"	8	378		382	519	13	534	473	15	493
"MA"	2008	"Boston"	"14"	"12"	8	296		303	455	3	462	428	4	436
"MA"	2008	"Boston"	"14"	"13"	8	445		456	633	7	641	585	12	604
"MA"	2008	"Boston"	"14"	"14"	8	502		508	750	12	764	704	11	724
"MA"	2008	"Boston"	"14"	"2"	8	1036		1050	1417	21	1442	1323	33	1371
"MA"	2008	"Boston"	"14"	"3"	8	458		463	728	5	738	660	8	672
"MA"	2008	"Boston"	"14"	"4"	8	577		590	850	28	884	806	24	844
"MA"	2008	"Boston"	"14"	"5"	8	403		408	621	10	633	572	13	595
"MA"	2008	"Boston"	"14"	"6"	8	415		426	598	10	612	556	19	582
"MA"	2008	"Boston"	"14"	"7"	8	492		503	689	13	711	660	12	677
"MA"	2008	"Boston"	"14"	"8"	8	413		423	670	8	680	618	15	637
"MA"	2008	"Boston"	"14"	"9"	8	436		443	631	13	650	583	13	608
"MA"	2008	"Boston"	"15"	"1"	8	587		592	820	38	868	744	25	786
"MA"	2008	"Boston"	"15"	"2"	8	383		394	559	11	573	502	13	524
"MA"	2008	"Boston"	"15"	"3"	8	224		229	320	17	339	292	19	316
"MA"	2008	"Boston"	"15"	"4"	8	619		635	865	113	987	792	74	878
"MA"	2008	"Boston"	"15"	"5"	8	473		483	686	17	706	630	20	662
"MA"	2008	"Boston"	"15"	"6"	9	348		354	272	161	439	294	94	409
"MA"	2008	"Boston"	"15"	"7"	8	376		386	504	24	534	477	19	505
"MA"	2008	"Boston"	"15"	"8"	8	321		327	417	102	526	388	70	474
"MA"	2008	"Boston"	"15"	"9"	8	364		374	448	119	580	420	67	504
"MA"	2008	"Boston"	"16"	"1"	8	403		415	446	146	602	436	105	551
"MA"	2008	"Boston"	"16"	"10"	9	606		613	407	305	721	494	180	690
"MA"	2008	"Boston"	"16"	"11"	9	796		807	635	323	973	649	251	925
"MA"	2008	"Boston"	"16"	"12"	9	832		836	489	456	961	582	304	906
"MA"	2008	"Boston"	"16"	"2"	9	352		356	289	159	455	313	101	426
"MA"	2008	"Boston"	"16"	"3"	8	592		608	696	164	877	668	120	810
"MA"	2008	"Boston"	"16"	"4"	9	582		585	578	167	751	585	109	710
"MA"	2008	"Boston"	"16"	"5"	9	694		706	612	237	861	632	184	831
"MA"	2008	"Boston"	"16"	"6"	9	758		776	841	193	1047	811	116	944
"MA"	2008	"Boston"	"16"	"7"	9	741		749	508	362	881	557	257	837
"MA"	2008	"Boston"	"16"	"8"	9	734		744	616	274	904	641	203	872
"MA"	2008	"Boston"	"16"	"9"	9	863		872	478	509	1012	574	350	952
"MA"	2008	"Boston"	"17"	"1"	8	436		440	678	20	698	623	16	644
"MA"	2008	"Boston"	"17"	"10"	8	621		634	889	30	922	844	24	875
"MA"	2008	"Boston"	"17"	"11"	8	257		261	314	21	337	278	26	312
"MA"	2008	"Boston"	"17"	"12"	8	458		461	582	48	641	553	46	611
"MA"	2008	"Boston"	"17"	"13"	9	763		775	752	218	986	753	155	935
"MA"	2008	"Boston"	"17"	"14"	9	535		543	606	84	696	591	69	665
"MA"	2008	"Boston"	"17"	"2"	8	326		339	457	41	504	423	33	471
"MA"	2008	"Boston"	"17"	"3"	8	756		778	996	56	1062	915	66	994
"MA"	2008	"Boston"	"17"	"4"	9	1005		1017	1123	147	1274	1088	109	1218
"MA"	2008	"Boston"	"17"	"5"	8	332		335	468	9	480	437	7	453
"MA"	2008	"Boston"	"17"	"6"	8	558		571	735	56	802	686	53	763
"MA"	2008	"Boston"	"17"	"7"	8	284		291	408	7	418	377	7	391
"MA"	2008	"Boston"	"17"	"8"	8	497		503	671	16	689	629	20	654
"MA"	2008	"Boston"	"17"	"9"	8	476		483	572	57	642	548	51	613
"MA"	2008	"Boston"	"18"	"1"	8	877		891	1222	35	1266	1131	27	1177
"MA"	2008	"Boston"	"18"	"10"	9	1025		1052	1099	273	1404	1108	210	1346
"MA"	2008	"Boston"	"18"	"11"	9	628		637	748	98	850	699	80	798
"MA"	2008	"Boston"	"18"	"12"	9	797		809	770	254	1037	763	205	990
"MA"	2008	"Boston"	"18"	"13"	8	425		432	498	70	574	484	55	550
"MA"	2008	"Boston"	"18"	"14"	8	430		437	517	76	599	513	59	578
"MA"	2008	"Boston"	"18"	"15"	8	623		633	828	58	894	805	49	861
"MA"	2008	"Boston"	"18"	"16"	9	886		902	733	403	1152	775	310	1107
"MA"	2008	"Boston"	"18"	"17"	9	770		780	750	221	979	774	147	936
"MA"	2008	"Boston"	"18"	"18"	9	940		961	914	263	1194	912	210	1151
"MA"	2008	"Boston"	"18"	"19"	9	1102		1123	1077	307	1407	1115	211	1349
"MA"	2008	"Boston"	"18"	"2"	8	619		631	896	14	915	837	19	863
"MA"	2008	"Boston"	"18"	"20"	9	1079		1092	831	508	1371	920	358	1308
"MA"	2008	"Boston"	"18"	"21"	8	888		907	1286	21	1310	1197	30	1243
"MA"	2008	"Boston"	"18"	"22"	9	936		947	791	359	1170	832	271	1132
"MA"	2008	"Boston"	"18"	"23"	9	565		570	680	50	735	661	31	699
"MA"	2008	"Boston"	"18"	"3"	8	731		748	1088	15	1107	997	18	1028
"MA"	2008	"Boston"	"18"	"4"	8	737		747	1018	23	1050	942	36	988
"MA"	2008	"Boston"	"18"	"5"	8	770		783	1058	32	1093	991	35	1039
"MA"	2008	"Boston"	"18"	"6"	8	836		846	1172	57	1234	1105	59	1176
"MA"	2008	"Boston"	"18"	"7"	8	631		642	754	120	886	731	101	849
"MA"	2008	"Boston"	"18"	"8"	8	1142		1159	1449	169	1632	1420	116	1564
"MA"	2008	"Boston"	"18"	"9"	9	729		737	700	225	942	722	160	905
"MA"	2008	"Boston"	"19"	"1"	8	754		770	904	39	972	858	62	953
"MA"	2008	"Boston"	"19"	"10"	9	856		873	907	203	1134	906	168	1096
"MA"	2008	"Boston"	"19"	"11"	9	529		536	659	47	711	607	36	651
"MA"	2008	"Boston"	"19"	"12"	9	575		580	615	118	747	597	95	712
"MA"	2008	"Boston"	"19"	"13"	9	547		566	614	122	746	592	106	711
"MA"	2008	"Boston"	"19"	"2"	9	923		945	946	341	1312	918	300	1248
"MA"	2008	"Boston"	"19"	"3"	8	680		685	766	91	867	711	100	840
"MA"	2008	"Boston"	"19"	"4"	8	895		900	1040	77	1141	994	77	1102
"MA"	2008	"Boston"	"19"	"5"	8	779		790	900	114	1033	866	95	987
"MA"	2008	"Boston"	"19"	"6"	8	1077		1087	1227	76	1338	1164	84	1291
"MA"	2008	"Boston"	"19"	"7"	9	877		885	999	120	1158	980	109	1121
"MA"	2008	"Boston"	"19"	"8"	8	545		549	604	69	684	583	71	663
"MA"	2008	"Boston"	"19"	"9"	8	490		497	559	58	626	539	57	613
"MA"	2008	"Boston"	"2"	"1"	8	1005		1025	859	468	1352	872	390	1291
"MA"	2008	"Boston"	"2"	"2"	8	1067		1086	1022	395	1442	1004	337	1371
"MA"	2008	"Boston"	"2"	"3"	8	860		878	773	334	1122	741	332	1090
"MA"	2008	"Boston"	"2"	"4"	8	683		698	632	265	908	610	243	874
"MA"	2008	"Boston"	"2"	"5"	8	923		938	734	400	1146	774	314	1119
"MA"	2008	"Boston"	"2"	"6"	8	1031		1051	809	475	1311	869	342	1248
"MA"	2008	"Boston"	"2"	"7"	8	720		739	534	349	905	558	290	875
"MA"	2008	"Boston"	"20"	"1"	9	867		879	860	279	1162	870	190	1088
"MA"	2008	"Boston"	"20"	"10"	9	1038		1055	758	566	1343	849	415	1290
"MA"	2008	"Boston"	"20"	"11"	9	454		465	410	205	631	406	185	601
"MA"	2008	"Boston"	"20"	"12"	9	620		643	507	328	858	523	266	817
"MA"	2008	"Boston"	"20"	"13"	9	591		601	438	292	743	481	220	717
"MA"	2008	"Boston"	"20"	"14"	9	578		586	426	332	775	468	257	745
"MA"	2008	"Boston"	"20"	"15"	9	990		1002	712	481	1216	787	341	1170
"MA"	2008	"Boston"	"20"	"16"	9	1032		1054	708	567	1309	793	443	1271
