state	year	county	precinct	cd	g2004_USP_dv	g2004_USP_rv	g2004_USP_tv	g2004_USS_dv	g2004_USS_rv	g2004_USS_tv	g2004_USH_dv	g2004_USH_rv	g2004_USH_tv
"AR"	2004	"Phillips County"	"Lakeview City Hall 030"	1	0	1	1	1	0	1	1	0	1
"AR"	2004	"Phillips County"	"Lexa Fire Station 020"	1	152	266	420	250	170	420	284	131	415
"AR"	2004	"Phillips County"	"Marvell Fire Station 026"	1	313	210	529	397	139	536	431	90	521
"AR"	2004	"Phillips County"	"Marvell Fire Station 027"	1	41	14	55	49	6	56	47	5	52
"AR"	2004	"Phillips County"	"Mellwood Grocery 035"	1	41	40	82	48	34	82	60	19	79
"AR"	2004	"Phillips County"	"Old Town Grocery 031"	1	29	10	40	32	9	41	33	8	41
"AR"	2004	"Phillips County"	"Old Town Grocery 32"	1	11	9	20	17	3	20	17	3	20
"AR"	2004	"Phillips County"	"Spring Lake Church 019"	1	141	43	187	145	42	188	154	29	183
"AR"	2004	"Phillips County"	"Thomas Garage 023"	1	121	68	190	144	50	194	155	35	190
"AR"	2004	"Phillips County"	"Trenton Baptist Church 024"	1	4	5	9	6	3	9	7	2	9
"AR"	2004	"Phillips County"	"Trenton Baptist Church 025"	1	68	28	96	75	22	97	83	14	97
"AR"	2004	"Phillips County"	"True Vine Baptist Church 014"	1	180	2	182	170	8	178	172	7	179
"AR"	2004	"Phillips County"	"United Pentecostal Church 015"	1	118	53	171	137	32	169	139	29	168
"AR"	2004	"Phillips County"	"Watkins Fire Station 028"	1	68	101	169	122	51	173	140	26	166
"AR"	2004	"Phillips County"	"West Helena City Hall 016"	1	2	4	6	3	2	5	3	2	5
"AR"	2004	"Phillips County"	"West Helena City Hall 017"	1	74	125	200	108	94	202	129	73	202
"AR"	2004	"Phillips County"	"West Helena City Hall 018"	1	25	39	64	39	25	64	45	17	62
"AR"	2004	"Phillips County"	"West Helena Methodist Church 010"	1	2	6	8	6	2	8	6	2	8
"AR"	2004	"Phillips County"	"West Helena Methodist Church 011"	1	243	155	400	298	106	404	308	92	400
"AR"	2004	"Phillips County"	"Wofford Chapel Church 009"	1	12	9	21	15	6	21	14	7	21
"AR"	2004	"Pike County"	"01 Antoine"	4	97	24	121	106	18	124			
"AR"	2004	"Pike County"	"04 Daisy"	4	66	118	186	78	116	194			
"AR"	2004	"Pike County"	"05 Delight"	4	112	161	276	159	148	307			
"AR"	2004	"Pike County"	"06 Glenwood North"	4	103	187	292	124	188	312			
"AR"	2004	"Pike County"	"07 Glenwood South"	4	131	279	419	169	292	461			
"AR"	2004	"Pike County"	"08 Kirby"	4	105	241	351	128	241	369			
"AR"	2004	"Pike County"	"09 Langley/lodi"	4	32	121	155	45	113	158			
"AR"	2004	"Pike County"	"11 Mboro North"	4	59	95	157	93	76	169			
"AR"	2004	"Pike County"	"12 Mboro South"	4	47	80	128	68	63	131			
"AR"	2004	"Pike County"	"13 Mboro West 1"	4	68	94	166	100	82	182			
"AR"	2004	"Pike County"	"14 Mboro West 2"	4	83	85	170	103	72	175			
"AR"	2004	"Pike County"	"16 Newhope"	4	52	110	162	60	102	162			
"AR"	2004	"Pike County"	"18 Pisgah"	4	70	54	128	86	57	143			
"AR"	2004	"Pike County"	"Absentee"	4	43	35	78	56	42	98			
"AR"	2004	"Pike County"	"Early"	4	242	325	574	327	279	606			
"AR"	2004	"Pike County"	"Overseas Absentee"	4	0	4	4	0	1	1			
"AR"	2004	"Poinsett County"	"Bolivar All Wards & Bolivar North & South"	1	457	419	889	573	317	890	684	227	911
"AR"	2004	"Poinsett County"	"Dobson-pitts"	1	22	13	35	25	9	34	28	5	33
"AR"	2004	"Poinsett County"	"Early & Absentee"	1	492	513	1012	652	331	983	696	301	997
"AR"	2004	"Poinsett County"	"Greenfield-buffalo Lick"	1	96	140	237	101	137	238	133	107	240
"AR"	2004	"Poinsett County"	"Greenfield-greenfield"	1	36	64	102	46	55	101	64	39	103
"AR"	2004	"Poinsett County"	"Greenwood All Wards, Twp & Rivervale"	1	477	300	790	556	247	803	605	203	808
"AR"	2004	"Poinsett County"	"Little River - Payneway"	1	48	52	101	51	53	104	68	34	102
"AR"	2004	"Poinsett County"	"Little River All Wards & Twp"	1	608	402	1020	720	318	1038	800	240	1040
"AR"	2004	"Poinsett County"	"Lunsford - Mccormick & Weona"	1	19	15	34	26	8	34	31	5	36
"AR"	2004	"Poinsett County"	"Lunsford-tulot"	1	28	36	64	41	25	66	52	13	65
"AR"	2004	"Poinsett County"	"Owen-fisher City & Rural"	1	55	74	131	87	45	132	106	26	132
"AR"	2004	"Poinsett County"	"Owen-waldenburg City & Rural"	1	40	51	92	56	33	89	59	32	91
"AR"	2004	"Poinsett County"	"Scott-valley View"	1	72	74	148	79	69	148	109	38	147
"AR"	2004	"Poinsett County"	"Scott-whitehall"	1	42	50	93	62	29	91	71	25	96
"AR"	2004	"Poinsett County"	"Tyronza City & Rural"	1	160	184	351	222	137	359	236	125	361
"AR"	2004	"Poinsett County"	"West Prairie City & Rural  - Dobson Cooper-haynes"	1	168	153	326	217	108	325	256	73	329
"AR"	2004	"Poinsett County"	"Willis All Wards & Twp"	1	1249	1015	2298	1398	865	2263	1712	618	2330
"AR"	2004	"Polk County"	"01-jp#1"	4	237	580	836	339	496	835			
"AR"	2004	"Polk County"	"02 - Jp#2"	4	187	300	497	222	267	489			
"AR"	2004	"Polk County"	"03 - Jp#3"	4	161	284	450	200	243	443			
"AR"	2004	"Polk County"	"04 - Acorn"	4	129	348	485	176	314	490			
"AR"	2004	"Polk County"	"05 - Ink"	4	45	137	187	71	113	184			
"AR"	2004	"Polk County"	"06 - Board Camp"	4	93	203	299	118	181	299			
"AR"	2004	"Polk County"	"07 - Cherry Hill"	4	64	164	233	82	152	234			
"AR"	2004	"Polk County"	"08 - Big Fork"	4	28	51	82	34	47	81			
"AR"	2004	"Polk County"	"09 - Shady"	4	13	33	46	17	29	46			
"AR"	2004	"Polk County"	"10 - Shady Grove"	4	92	193	292	107	185	292			
"AR"	2004	"Polk County"	"11- Rocky"	4	42	86	129	53	76	129			
"AR"	2004	"Polk County"	"12 - Potter"	4	106	225	339	145	193	338			
"AR"	2004	"Polk County"	"13 - Alder Springs"	4	10	37	48	15	32	47			
"AR"	2004	"Polk County"	"14 - Hatfield"	4	135	288	431	177	251	428			
"AR"	2004	"Polk County"	"15 - Cove"	4	112	323	445	150	287	437			
"AR"	2004	"Polk County"	"16 - Vandervoort"	4	55	149	208	75	129	204			
"AR"	2004	"Polk County"	"17 - Wickes"	4	93	267	365	138	221	359			
"AR"	2004	"Polk County"	"18 - Grannis"	4	58	138	199	80	113	193			
"AR"	2004	"Polk County"	"Absentee"	4	119	253	378	183	187	370			
"AR"	2004	"Polk County"	"Early"	4	691	1123	1837	924	900	1824			
"AR"	2004	"Polk County"	"Overseas Absentees"	4	3	10	13	4	3	7			
"AR"	2004	"Pope County"	"01 Bayliss"	3	74	188	264	106	159	265	79	182	266
"AR"	2004	"Pope County"	"02 Burnett"	3	39	79	122	54	69	123	50	68	122
"AR"	2004	"Pope County"	"03 Center"	3	41	121	162	63	101	164	53	108	164
"AR"	2004	"Pope County"	"04 Clark In"	3	106	141	257	128	127	255	108	137	254
"AR"	2004	"Pope County"	"05 Clark Out"	3	179	437	625	255	374	629	200	414	630
"AR"	2004	"Pope County"	"06 Convenience"	3	78	140	219	110	114	224	88	122	221
"AR"	2004	"Pope County"	"07 Dover In"	3	154	256	413	192	219	411	148	243	411
"AR"	2004	"Pope County"	"08 Dover Out East"	3	206	468	683	273	410	683	206	450	680
"AR"	2004	"Pope County"	"09 Dover Out West"	3	115	354	473	178	291	469	127	321	466
"AR"	2004	"Pope County"	"10 Freeman"	3	2	8	10	3	7	10	2	8	10
"AR"	2004	"Pope County"	"11 Galla In"	3	135	283	423	206	216	422	151	259	420
"AR"	2004	"Pope County"	"12 Galla Out"	3	106	306	414	174	244	418	118	273	410
"AR"	2004	"Pope County"	"13 Galla Out North"	3	34	63	99	50	48	98	33	62	98
"AR"	2004	"Pope County"	"14 Griffin"	3	119	187	310	158	151	309	118	177	309
"AR"	2004	"Pope County"	"15 Gumlog"	3	121	367	492	174	314	488	114	363	486
"AR"	2004	"Pope County"	"16 Ill 1a"	3	75	231	309	112	197	309	79	217	307
"AR"	2004	"Pope County"	"17 Ill 1b"	3	72	220	292	119	174	293	77	207	289
"AR"	2004	"Pope County"	"18 Ill 1c"	3	51	84	136	61	72	133	44	89	133
"AR"	2004	"Pope County"	"19 Ill 1d"	3	40	68	109	58	47	105	36	67	105
"AR"	2004	"Pope County"	"20 Ill 1e"	3	64	95	160	87	69	156	62	91	156
"AR"	2004	"Pope County"	"21 Ill 1f"	3	45	98	143	73	73	146	54	89	144
"AR"	2004	"Pope County"	"22 Ill 2a"	3	115	238	353	174	171	345	114	220	336
"AR"	2004	"Pope County"	"23 Ill 2b"	3	67	90	158	90	69	159	63	91	158
"AR"	2004	"Pope County"	"24 Ill 2c"	3	74	182	259	115	140	255	85	168	256
"AR"	2004	"Pope County"	"25 Ill 2d"	3	102	199	304	158	147	305	98	198	302
"AR"	2004	"Pope County"	"26 Ill 2e"	3	69	44	116	86	31	117	68	46	118
"AR"	2004	"Pope County"	"27 Ill 2f"	3	62	113	177	76	97	173	58	114	175
"AR"	2004	"Pope County"	"28 Ill 3a"	3	52	79	132	71	58	129	61	66	130
"AR"	2004	"Pope County"	"29 Ill 3b"	3	58	94	154	77	75	152	63	78	145
"AR"	2004	"Pope County"	"30 Ill 3c"	3	48	105	155	78	79	157	55	93	156
"AR"	2004	"Pope County"	"31 Ill 3d"	3	22	63	86	34	52	86	26	56	86
"AR"	2004	"Pope County"	"32 Ill 3e"	3	61	119	185	93	91	184	65	106	180
"AR"	2004	"Pope County"	"33 Ill 3f"	3	85	112	199	106	90	196	94	96	195
"AR"	2004	"Pope County"	"34 Ill 4a"	3	51	69	122	70	49	119	43	70	119
"AR"	2004	"Pope County"	"35 Ill 4b"	3	69	105	174	85	85	170	60	105	172
"AR"	2004	"Pope County"	"36 Ill 4c"	3	52	93	147	67	81	148	54	90	147
"AR"	2004	"Pope County"	"37 Ill 4d"	3	71	91	164	89	73	162	74	76	158
"AR"	2004	"Pope County"	"38 Ill 4e"	3	35	64	101	55	47	102	44	50	100
"AR"	2004	"Pope County"	"39 Ill 4f"	3	51	38	91	58	31	89	50	39	91
"AR"	2004	"Pope County"	"40 Ill 4g"	3	11	21	32	13	18	31	9	19	30
"AR"	2004	"Pope County"	"41 Ill N O E"	3	87	203	297	126	170	296	79	197	296
"AR"	2004	"Pope County"	"42 Ill N O W"	3	27	63	91	42	50	92	33	56	90
"AR"	2004	"Pope County"	"43 Ill S O E"	3	28	41	70	33	38	71	29	38	70
"AR"	2004	"Pope County"	"44 Jackson In"	3	43	131	174	80	98	178	60	109	174
"AR"	2004	"Pope County"	"45 Jackson Out"	3	104	136	243	128	114	242	109	118	240
"AR"	2004	"Pope County"	"46 Liberty"	3	68	131	203	81	127	208	68	134	207
"AR"	2004	"Pope County"	"47 Martin"	3	198	245	450	247	209	456	196	241	455
"AR"	2004	"Pope County"	"48 Moreland"	3	79	107	186	103	84	187	73	109	186
"AR"	2004	"Pope County"	"49 Phoenix"	3	32	68	102	48	56	104	36	63	103
"AR"	2004	"Pope County"	"50 Smyrna"	3	24	37	62	32	33	65	27	34	65
"AR"	2004	"Pope County"	"51 Valley East"	3	28	104	132	36	95	131	28	97	131
"AR"	2004	"Pope County"	"52 Valley North"	3	128	397	533	211	322	533	150	351	516
"AR"	2004	"Pope County"	"53 Valley South"	3	43	91	136	65	71	136	46	85	134
"AR"	2004	"Pope County"	"54 Wilson In"	3	340	461	809	450	357	807	351	415	797
"AR"	2004	"Pope County"	"55 Wilson Out East"	3	67	106	174	83	91	174	70	95	174
"AR"	2004	"Pope County"	"56 Wilson Out West"	3	90	95	186	110	75	185	88	90	186
"AR"	2004	"Pope County"	"57 Early"	3	2410	4663	7110	3536	3553	7089	2419	4447	7033
"AR"	2004	"Pope County"	"58 Absentees"	3	293	422	720	394	321	715	294	387	711
"AR"	2004	"Prairie County"	"01 Belcher/tyler"	1	49	101	150	91	60	151	106	45	151
"AR"	2004	"Prairie County"	"02 Bullard"	1	17	32	49	26	23	49	30	19	49
"AR"	2004	"Prairie County"	"03 Calhoun"	1	49	62	112	63	50	113	79	36	115
"AR"	2004	"Prairie County"	"04 Center"	1	53	90	143	63	81	144	86	57	143
"AR"	2004	"Prairie County"	"05 Des Arc"	1	43	73	118	66	53	119	81	32	113
"AR"	2004	"Prairie County"	"06 Hazen Ward 1"	1	88	114	202	115	86	201	149	50	199
"AR"	2004	"Prairie County"	"07 Hazen Ward 2"	1	93	118	213	131	82	213	156	55	211
"AR"	2004	"Prairie County"	"08 Hazen Ward 3"	1	97	71	168	143	37	180	147	31	178
"AR"	2004	"Prairie County"	"09 Hazen Country"	1	51	95	146	85	60	145	104	42	146
"AR"	2004	"Prairie County"	"10 Hickory Plains"	1	56	161	220	95	123	218	123	93	216
"AR"	2004	"Prairie County"	"11 Lower Hill City"	1	80	51	132	85	50	135	105	28	133
"AR"	2004	"Prairie County"	"12.lower Hill Co. & Upperhill"	1	55	79	135	59	78	137	84	49	133
"AR"	2004	"Prairie County"	"13 Roc Roe City"	1	21	50	73	45	28	73	49	24	73
"AR"	2004	"Prairie County"	"14 Roc Roe Country"	1	13	50	63	30	34	64	35	29	64
"AR"	2004	"Prairie County"	"15 Union"	1	23	22	46	30	15	45	29	16	45
"AR"	2004	"Prairie County"	"16 Wattensaw City"	1	141	88	237	179	60	239	199	32	231
"AR"	2004	"Prairie County"	"17 Wattensaw Country"	1	79	148	229	110	123	233	146	83	229
"AR"	2004	"Prairie County"	"18 White River City Ward 1"	1	101	54	156	121	40	161	132	27	159
"AR"	2004	"Prairie County"	"19 White River City Ward 2"	1	82	102	185	110	76	186	127	60	187
"AR"	2004	"Prairie County"	"20 White River City Ward 3"	1	89	125	214	125	88	213	148	63	211
"AR"	2004	"Prairie County"	"21 White River Country"	1	68	102	172	97	77	174	119	51	170
"AR"	2004	"Prairie County"	"22 Early"	1	173	194	370	243	128	371	265	105	370
"AR"	2004	"Prairie County"	"23 Absentee"	1	41	48	91	54	33	87	61	24	85
"AR"	2004	"Prairie County"	"24 Overseas Absentees"	1	0	0	0	0	0	0	0	0	0
"AR"	2004	"Pulaski County"	"A - 086 Bess Chisum Stephens Ywca"	2	457	123	588	490	93	583	490	94	584
"AR"	2004	"Pulaski County"	"A - 099 St. Luke Umc"	2	515	226	754	565	186	751	558	189	747
"AR"	2004	"Pulaski County"	"A - 101 Western Hills Umc"	2	458	262	726	514	205	719	515	205	720
"AR"	2004	"Pulaski County"	"A - 102 Meadowcliff Elementary"	2	490	245	743	552	187	739	558	180	738
"AR"	2004	"Pulaski County"	"A - 115 Franklin Elementary School"	2	644	113	765	664	94	761	670	85	755
"AR"	2004	"Pulaski County"		2	585	31	621	583	32	615	584	26	610
"AR"	2004	"Pulaski County"	"A - 117 Bullock Temple Church"	2	676	37	719	675	35	710	671	34	705
"AR"	2004	"Pulaski County"	"A - 119 Greater Archview Baptist Church"	2	730	49	788	738	39	777	735	35	770
"AR"	2004	"Pulaski County"	"A - 120 Little Rock Adult Education Center"	2	766	102	876	788	67	855	767	91	858
"AR"	2004	"Pulaski County"	"A - 122 Cooperative Extension Service"	2	517	24	544	515	21	536	513	21	534
"AR"	2004	"Pulaski County"	"B - 091 Cammack Village City Hall"	2	455	417	880	588	287	875	572	297	869
"AR"	2004	"Pulaski County"	"B - 092 St. Paul Umc"	2	429	326	763	522	229	754	522	227	749
"AR"	2004	"Pulaski County"	"B - 106 Lr Fire Station #10"	2	380	347	736	559	171	730	512	213	725
"AR"	2004	"Pulaski County"	"B - 107 Westover Hills Presbyterian"	2	266	330	596	408	177	586	363	224	587
"AR"	2004	"Pulaski County"	"B - 108 Woodlawn Baptist Church"	2	561	456	1023	775	244	1019	712	304	1016
"AR"	2004	"Pulaski County"	"B - 109 Pulaski Heights Presbyterian Church"	2	881	408	1304	1047	250	1297	1025	268	1293
"AR"	2004	"Pulaski County"	"B - 110 Amtrak Train Station"	2	691	307	1005	760	223	983	757	234	991
"AR"	2004	"Pulaski County"	"B - 111 Hall High School"	2	487	353	858	580	265	847	589	259	848
"AR"	2004	"Pulaski County"	"B - 112 Woodruff Elementary School"	2	332	123	460	375	80	456	379	78	457
"AR"	2004	"Pulaski County"	"C - 070 Pleasant Valley Church Of Christ"	2	220	335	559	318	239	557	296	259	555
"AR"	2004	"Pulaski County"	"C - 072 Parker Cadillac"	2	351	336	689	429	254	683	422	255	677
"AR"	2004	"Pulaski County"	"C - 075 Terry Elementary School"	2	563	471	1039	669	359	1028	652	375	1027
"AR"	2004	"Pulaski County"	"C - 087 Faith Umc"	2	454	427	887	551	328	880	540	337	877
"AR"	2004	"Pulaski County"	"C - 088 St. James Umc"	2	363	537	910	510	382	892	479	421	900
"AR"	2004	"Pulaski County"	"C - 089 Unitarian Universalist Church Of Little Rock"	2	429	385	823	521	299	820	486	330	816
"AR"	2004	"Pulaski County"	"C - 090 Second Presbyterian Church"	2	293	402	704	472	225	698	418	276	694
"AR"	2004	"Pulaski County"	"C - 093 First Christian Church"	2	455	397	859	564	286	850	556	288	844
"AR"	2004	"Pulaski County"	"C - 094 First Church Of The Nazarene"	2	361	266	632	455	171	626	437	184	621
"AR"	2004	"Pulaski County"	"C - 095 Grace Presbyterian Church"	2	457	464	929	579	346	925	561	353	914
"AR"	2004	"Pulaski County"	"C - 096 St. Mark's Episcopal Church"	2	232	271	505	313	188	501	296	201	497
"AR"	2004	"Pulaski County"	"C - 097 Faith Lutheran Church"	2	385	258	648	458	183	641	444	193	637
"AR"	2004	"Pulaski County"	"D - 056 Robinson High School"	2	156	299	459	199	251	451	193	262	455
"AR"	2004	"Pulaski County"	"D - 057 Lake Maumelle Vfd"	2	240	413	662	296	353	649	294	354	648
"AR"	2004	"Pulaski County"	"D - 058 Winfield Umc"	2	187	286	479	246	226	472	239	233	472
"AR"	2004	"Pulaski County"	"D - 059 C. A. Vines Arkansas 4-h Ctr"	2	155	373	533	220	309	529	217	310	527
"AR"	2004	"Pulaski County"	"D - 060 Highland Valley Umc"	2	248	736	987	410	563	973	375	591	966
"AR"	2004	"Pulaski County"	"D - 064 Trinity Presbyterian Church"	2	261	696	961	427	519	946	382	557	939
"AR"	2004	"Pulaski County"	"D - 065 Trinity Assembly Of God"	2	172	219	394	239	150	389	219	167	386
"AR"	2004	"Pulaski County"	"D - 066 Grace Church"	2	278	416	697	378	307	685	352	334	686
"AR"	2004	"Pulaski County"	"D - 067 Temple B'nai Israel"	2	492	530	1033	605	415	1020	585	431	1016
"AR"	2004	"Pulaski County"	"D - 068 Chenal Valley Baptist Church"	2	191	391	587	290	294	584	271	305	576
"AR"	2004	"Pulaski County"	"D - 069 Fulbright Elementary School"	2	190	466	662	346	310	656	298	355	653
"AR"	2004	"Pulaski County"	"D - 071 Fellowship Bible Church/fellowship Student Center"	2	322	589	914	462	441	903	436	466	902
"AR"	2004	"Pulaski County"	"D - 073 Parkway Place Baptist Church"	2	255	392	647	364	277	641	328	309	637
"AR"	2004	"Pulaski County"	"D - 074 Annuciation Greek Orthodox Church"	2	188	290	482	284	191	475	247	225	472
"AR"	2004	"Pulaski County"	"E - 081 Lr Fire Station #18"	2	202	315	520	255	263	518	253	265	518
"AR"	2004	"Pulaski County"	"E - 082 Mabelvale Umc"	2	651	273	929	715	203	918	707	214	921
"AR"	2004	"Pulaski County"	"E - 103 St. Theresa's Catholic Church"	2	917	194	1119	963	156	1119	957	155	1112
"AR"	2004	"Pulaski County"	"E - 104 Temple Of Restoration"	2	644	234	885	679	203	882	673	203	876
"AR"	2004	"Pulaski County"	"E - 105 Parkview Christian Church"	2	628	178	808	662	148	810	657	150	807
"AR"	2004	"Pulaski County"	"E - 121 Geyer Springs Umc"	2	636	181	821	682	132	814	669	143	812
"AR"	2004	"Pulaski County"	"E - 123 Southwest Community Church"	2	601	123	728	615	105	720	613	104	717
"AR"	2004	"Pulaski County"	"E - 124 Metropolitan Career Center"	2	360	123	488	386	101	487	376	112	488
"AR"	2004	"Pulaski County"	"E - 125 Baseline Elementary School"	2	497	230	729	541	177	718	537	178	715
"AR"	2004	"Pulaski County"	"E - 126 Ironton Baptist Church"	2	181	256	448	236	210	446	243	201	444
"AR"	2004	"Pulaski County"	"E - 127 Arch Street Fire Department"	2	555	688	1250	667	576	1243	670	574	1244
"AR"	2004	"Pulaski County"	"F - 114 Arkansas Arts Center"	2	373	139	517	395	114	509	386	120	506
"AR"	2004	"Pulaski County"	"F - 118 Dunbar Recreation Center"	2	745	108	863	776	74	851	774	87	861
"AR"	2004	"Pulaski County"	"F - 128 St. John Vision Center"	2	654	23	678	649	21	670	628	30	658
"AR"	2004	"Pulaski County"	"F - 129 Lr Fire Station #4"	2	337	175	516	368	144	512	365	145	510
"AR"	2004	"Pulaski County"	"F - 129 Nathaniel Hill Community Complex"	2	758	40	800	748	44	792	760	33	793
"AR"	2004	"Pulaski County"	"F - 130 College Station Community Ctr"	2	386	13	399	385	12	397	378	19	397
"AR"	2004	"Pulaski County"	"F - 130 Pilgrim Rest Baptist Church"	2	334	14	349	335	14	349	332	13	345
"AR"	2004	"Pulaski County"	"F - 131 Mills High School"	2	472	98	573	479	86	565	478	82	560
"AR"	2004	"Pulaski County"	"F - 132 New Haven Umc"	2	309	117	429	328	95	423	328	92	420
"AR"	2004	"Pulaski County"	"F - 133 Wrightsville City Hall"	2	386	49	440	397	37	434	392	39	431
"AR"	2004	"Pulaski County"	"G - 061 Pilgrim Rest Baptist Church"	2	277	548	832	347	476	824	340	482	822
"AR"	2004	"Pulaski County"	"G - 062 Crystal Hill Baptist Church"	2	210	421	634	267	357	624	262	361	623
"AR"	2004	"Pulaski County"	"G - 063 Baker Interdistrict Elementary School"	2	338	480	824	422	392	814	407	409	816
"AR"	2004	"Pulaski County"	"G - 076 Lr Fire Station #20"	2	418	647	1074	555	511	1066	528	534	1062
"AR"	2004	"Pulaski County"	"G - 077 J.a. Fair Magnet High School"	2	469	641	1116	593	507	1100	582	517	1099
"AR"	2004	"Pulaski County"	"G - 079 Henderson Umc"	2	311	308	625	370	254	624	349	267	616
"AR"	2004	"Pulaski County"	"G - 080 Otter Creek Racquet Club"	2	649	638	1292	773	502	1275	744	523	1267
"AR"	2004	"Pulaski County"	"G - 083 David O. Dodd Elementary"	2	536	258	799	583	211	795	567	226	793
"AR"	2004	"Pulaski County"	"G - 084 Green Memorial Baptist Church"	2	801	148	956	839	116	955	818	134	952
"AR"	2004	"Pulaski County"	"G - 085 Lrpd North West Patrol Station"	2	672	119	799	701	93	794	695	98	793
"AR"	2004	"Pulaski County"	"G - 098 Second Baptist Church"	2	613	96	712	636	69	705	623	83	706
"AR"	2004	"Pulaski County"	"G - 100 Lr Fire Station #14"	2	351	89	443	374	67	441	378	65	443
"AR"	2004	"Pulaski County"	"H - 001 Jess Odom Community Center"	2	220	303	532	283	241	524	277	244	521
"AR"	2004	"Pulaski County"	"H - 002 Jess Odom Community Center"	2	126	222	349	151	192	343	156	187	343
"AR"	2004	"Pulaski County"	"H - 003 Jess Odom Community Center"	2	166	237	409	231	167	398	224	173	397
"AR"	2004	"Pulaski County"	"H - 004 First United Methodist Church (maumelle)"	2	247	532	781	354	418	772	344	418	762
"AR"	2004	"Pulaski County"	"H - 005 First Christian Church"	2	297	591	892	439	445	884	434	446	880
"AR"	2004	"Pulaski County"	"H - 006 Jess Odom Community Center"	2	101	171	273	124	148	272	124	140	264
"AR"	2004	"Pulaski County"	"H - 007 Immaculate Heart Of Mary"	2	203	290	497	251	243	494	257	236	493
"AR"	2004	"Pulaski County"	"H - 009 New Life Church"	2	152	182	335	185	144	329	185	147	332
"AR"	2004	"Pulaski County"	"H - 010 Belwood Elementary School"	2	435	389	832	507	307	814	504	308	812
"AR"	2004	"Pulaski County"	"H - 012 Oak Grove Jr./sr. High School"	2	161	243	410	208	197	405	214	187	401
"AR"	2004	"Pulaski County"	"H - 014 Berean Baptist Church"	2	697	632	1351	823	524	1347	812	520	1332
"AR"	2004	"Pulaski County"	"H - 019 North Heights Recreation Center"	2	454	272	731	514	216	730	515	210	725
"AR"	2004	"Pulaski County"	"H - 024 St. Anne Parish Hall"	2	239	381	623	319	300	619	319	295	614
"AR"	2004	"Pulaski County"	"I - 023 Crestwood Elementary School"	2	469	764	1246	663	578	1241	632	599	1231
"AR"	2004	"Pulaski County"	"I - 025 Indian Hills Baptist Church"	2	200	268	473	260	204	464	240	222	462
"AR"	2004	"Pulaski County"	"I - 048 Harris Elementary School"	2	757	193	955	789	160	949	785	164	949
"AR"	2004	"Pulaski County"	"I - 050 Central Baptist Church"	2	314	603	926	474	446	920	461	457	918
"AR"	2004	"Pulaski County"	"I - 051 Nlr High School/east Campus"	2	152	232	384	207	172	379	212	167	379
"AR"	2004	"Pulaski County"	"I - 053 Meadow Park Elementary"	2	587	146	737	621	113	734	604	123	727
