state	year	cd	county	precinct	g2000_USP_dv	g2000_USP_rv	g2000_USH_dv	g2000_USH_rv
"KS"	2000	1	"Osborne"	"GRANT TOWNSHIP"	2	11		14
"KS"	2000	1	"Osborne"	"HANCOCK TOWNSHIP"	1	8		10
"KS"	2000	1	"Osborne"	"HAWKEYE TOWNSHIP"	4	17		20
"KS"	2000	1	"Osborne"	"INDEPENDENCE TOWNSHIP"	2	16		16
"KS"	2000	1	"Osborne"	"JACKSON TOWNSHIP"	1	12		13
"KS"	2000	1	"Osborne"	"KIL CREEK TOWNSHIP"	0	13		15
"KS"	2000	1	"Osborne"	"LAWRENCE TOWNSHIP"	3	6		11
"KS"	2000	1	"Osborne"	"LIBERTY TOWNSHIP"	2	7		11
"KS"	2000	1	"Osborne"	"MOUNT AYR TOWNSHIP"	0	27		26
"KS"	2000	1	"Osborne"	"NATOMA TOWNSHIP"	32	121		148
"KS"	2000	1	"Osborne"	"OSBORNE WARD 1"	52	167		201
"KS"	2000	1	"Osborne"	"OSBORNE WARD 2"	78	173		238
"KS"	2000	1	"Osborne"	"OSBORNE WARD 3"	37	92		118
"KS"	2000	1	"Osborne"	"PENN TOWNSHIP"	5	43		46
"KS"	2000	1	"Osborne"	"ROSS 1"	72	184		237
"KS"	2000	1	"Osborne"	"ROSS 2"	57	97		137
"KS"	2000	1	"Osborne"	"ROUND MOUND TOWNSHIP"	2	27		28
"KS"	2000	1	"Osborne"	"SUMNER TOWNSHIP"	19	71		86
"KS"	2000	1	"Osborne"	"TILDEN TOWNSHIP"	2	25		26
"KS"	2000	1	"Osborne"	"VALLEY TOWNSHIP"	5	3		9
"KS"	2000	1	"Osborne"	"VICTOR TOWNSHIP"	3	2		4
"KS"	2000	1	"Osborne"	"WINFIELD TOWNSHIP"	0	6		5
"KS"	2000	1	"Osborne"	"Advance"	72	160		224
"KS"	2000	1	"Osborne"	"Provisional (Challenged)"	5	29		31
"KS"	2000	1	"Ottawa"	"BENNINGTON TOWNSHIP"	95	316		387
"KS"	2000	1	"Ottawa"	"BLAINE TOWNSHIP"	5	47		49
"KS"	2000	1	"Ottawa"	"BUCKEYE TOWNSHIP"	14	29		36
"KS"	2000	1	"Ottawa"	"CENTER TOWNSHIP"	10	24		33
"KS"	2000	1	"Ottawa"	"CHAPMAN"	3	26		29
"KS"	2000	1	"Ottawa"	"CONCORD TOWNSHIP"	18	53		60
"KS"	2000	1	"Ottawa"	"CULVER TOWNSHIP"	34	100		126
"KS"	2000	1	"Ottawa"	"DURHAM TOWNSHIP"	2	8		9
"KS"	2000	1	"Ottawa"	"FOUNTAIN TOWNSHIP"	14	55		69
"KS"	2000	1	"Ottawa"	"GARFIELD TOWNSHIP"	3	27		30
"KS"	2000	1	"Ottawa"	"GRANT TOWNSHIP"	4	30		37
"KS"	2000	1	"Ottawa"	"HENRY TOWNSHIP"	1	3		6
"KS"	2000	1	"Ottawa"	"LINCOLN TOWNSHIP"	20	41		54
"KS"	2000	1	"Ottawa"	"LOGAN TOWNSHIP"	4	24		27
"KS"	2000	1	"Ottawa"	"MINNEAPOLIS PRECINCT 1"	59	222		266
"KS"	2000	1	"Ottawa"	"MINNEAPOLIS PRECINCT 2"	59	119		158
"KS"	2000	1	"Ottawa"	"MINNEAPOLIS PRECINCT 2 EXCLAVE"	0	0		0
"KS"	2000	1	"Ottawa"	"MINNEAPOLIS PRECINCT 3"	69	211		260
"KS"	2000	1	"Ottawa"	"MORTON TOWNSHIP"	43	140		163
"KS"	2000	1	"Ottawa"	"OTTAWA TOWNHSIP"	3	22		24
"KS"	2000	1	"Ottawa"	"RICHLAND TOWNSHIP"	22	69		85
"KS"	2000	1	"Ottawa"	"SHERIDAN TOWNSHIP"	62	150		188
"KS"	2000	1	"Ottawa"	"SHERMAN TOWNSHIP"	10	17		28
"KS"	2000	1	"Ottawa"	"STANTON TOWNSHIP"	1	14		15
"KS"	2000	1	"Ottawa"	"Advance"	75	228		278
"KS"	2000	1	"Ottawa"	"Provisional (Challenged)"	1	2		3
"KS"	2000	1	"Pawnee"	"ASH VALLEY TOWNSHIP"	12	17		28
"KS"	2000	1	"Pawnee"	"BROWNS GROVE TOWNSHIP"	38	114		146
"KS"	2000	1	"Pawnee"	"CONKLING TOWNSHIP"	7	8		14
"KS"	2000	1	"Pawnee"	"GARFIELD TOWNSHIP"	34	81		115
"KS"	2000	1	"Pawnee"	"GRANT TOWNSHIP"	27	70		89
"KS"	2000	1	"Pawnee"	"KEYSVILLE TOWNSHIP"	5	19		22
"KS"	2000	1	"Pawnee"	"LARNED TOWNSHIP"	49	85		129
"KS"	2000	1	"Pawnee"	"LARNED WARD 1"	157	244		394
"KS"	2000	1	"Pawnee"	"LARNED WARD 2"	199	302		487
"KS"	2000	1	"Pawnee"	"LARNED WARD 3"	164	347		495
"KS"	2000	1	"Pawnee"	"LARNED WARD 4"	142	171		283
"KS"	2000	1	"Pawnee"	"LINCOLN TOWNSHIP"	5	13		19
"KS"	2000	1	"Pawnee"	"LOGAN TOWNSHIP"	3	26		27
"KS"	2000	1	"Pawnee"	"MORTON TOWNSHIP"	5	27		32
"KS"	2000	1	"Pawnee"	"ORANGE TOWNSHIP"	5	22		22
"KS"	2000	1	"Pawnee"	"PAWNEE TOWNSHIP"	22	22		45
"KS"	2000	1	"Pawnee"	"PLEASANT GROVE TOWNSHIP"	28	52		74
"KS"	2000	1	"Pawnee"	"PLEASANT GROVE TOWNSHIP RURAL ENCLAVE"	0	0		0
"KS"	2000	1	"Pawnee"	"PLEASANT RIDGE TOWNSHIP"	13	28		40
"KS"	2000	1	"Pawnee"	"PLEASANT VALLEY TOWNSHIP"	14	41		53
"KS"	2000	1	"Pawnee"	"RIVER TOWNSHIP"	7	35		40
"KS"	2000	1	"Pawnee"	"SANTA FE TOWNSHIP"	16	47		59
"KS"	2000	1	"Pawnee"	"SAWMILL TOWNSHIP"	4	7		10
"KS"	2000	1	"Pawnee"	"SHILEY TOWNSHIP"	4	17		20
"KS"	2000	1	"Pawnee"	"VALLEY CENTER TOWNSHIP"	1	21		20
"KS"	2000	1	"Pawnee"	"WALNUT TOWNSHIP"	7	34		39
"KS"	2000	1	"Pawnee"	"Advance"	0	0		0
"KS"	2000	1	"Pawnee"	"Provisional (Challenged)"	0	0		0
"KS"	2000	1	"Phillips"	"ARCADE TOWNSHIP"	7	33		42
"KS"	2000	1	"Phillips"	"BEAVER TOWNSHIP"	0	25		26
"KS"	2000	1	"Phillips"	"BELMONT TOWNSHIP"	5	29		29
"KS"	2000	1	"Phillips"	"BOW CREEK TOWNSHIP"	6	13		22
"KS"	2000	1	"Phillips"	"CRYSTAL TOWNSHIP"	1	24		26
"KS"	2000	1	"Phillips"	"DAYTON TOWNSHIP"	3	23		23
"KS"	2000	1	"Phillips"	"DEER CREEK TOWNSHIP"	6	27		33
"KS"	2000	1	"Phillips"	"FREEDOM TOWNSHIP"	5	38		39
"KS"	2000	1	"Phillips"	"GLENWOOD TOWNSHIP"	3	16		17
"KS"	2000	1	"Phillips"	"GRANITE TOWNSHIP"	3	8		10
"KS"	2000	1	"Phillips"	"GREENWOOD TOWNSHIP"	2	21		22
"KS"	2000	1	"Phillips"	"KIRWIN TOWNSHIP"	22	67		91
"KS"	2000	1	"Phillips"	"LOGAN TOWNSHIP"	84	171		247
"KS"	2000	1	"Phillips"	"LONG ISLAND TOWNSHIP"	11	119		120
"KS"	2000	1	"Phillips"	"MOUND TOWNSHIP"	8	56		63
"KS"	2000	1	"Phillips"	"PHILLIPSBURG CITY WARD 1"	114	298		395
"KS"	2000	1	"Phillips"	"PHILLIPSBURG CITY WARD 2"	58	215		268
"KS"	2000	1	"Phillips"	"PHILLIPSBURG CITY WARD 3"	91	254		329
"KS"	2000	1	"Phillips"	"PHILLIPSBURG CITY WARD 3 EXCLAVE"	0	0		0
"KS"	2000	1	"Phillips"	"PHILLIPSBURG TOWNSHIP"	36	88		117
"KS"	2000	1	"Phillips"	"PLAINVIEW TOWNSHIP"	3	5		7
"KS"	2000	1	"Phillips"	"PLUM TOWNSHIP"	32	131		166
"KS"	2000	1	"Phillips"	"PRAIRIE VIEW TOWNSHIP"	19	82		87
"KS"	2000	1	"Phillips"	"RUSHVILLE TOWNSHIP"	2	4		6
"KS"	2000	1	"Phillips"	"SOLOMON TOWNSHIP"	23	72		87
"KS"	2000	1	"Phillips"	"SUMNER TOWNSHIP"	2	18		19
"KS"	2000	1	"Phillips"	"TOWANDA TOWNSHIP"	2	8		10
"KS"	2000	1	"Phillips"	"VALLEY TOWNSHIP"	1	7		7
"KS"	2000	1	"Phillips"	"WALNUT TOWNSHIP"	0	6		5
"KS"	2000	1	"Phillips"	"Advance"	61	189		230
"KS"	2000	1	"Phillips"	"Provisional (Challenged)"	1	10		11
"KS"	2000	2	"Pottawatomie"	"BELVUE TOWNSHIP"	24	100	14	111
"KS"	2000	2	"Pottawatomie"	"BLUE TOWNSHIP"	180	480	154	511
"KS"	2000	2	"Pottawatomie"	"BLUE VALLEY TOWNSHIP"	44	93	34	111
"KS"	2000	2	"Pottawatomie"	"CENTER TOWNSHIP"	3	42	3	42
"KS"	2000	2	"Pottawatomie"	"CLEAR CREEK TOWNSHIP"	24	41	19	45
"KS"	2000	2	"Pottawatomie"	"EMMETT TOWNSHIP"	50	71	37	93
"KS"	2000	2	"Pottawatomie"	"GRANT TOWNSHIP"	35	75	34	82
"KS"	2000	2	"Pottawatomie"	"GREEN TOWNSHIP"	22	59	21	59
"KS"	2000	2	"Pottawatomie"	"LINCOLN TOWNSHIP"	7	46	11	45
"KS"	2000	2	"Pottawatomie"	"LONE TREE TOWNSHIP"	18	88	12	94
"KS"	2000	2	"Pottawatomie"	"LOUISVILLE TOWNSHIP"	85	240	63	258
"KS"	2000	2	"Pottawatomie"	"MANHATTAN WARD 2 PRECINCT 5"	0	0	0	0
"KS"	2000	2	"Pottawatomie"	"MILL CREEK TOWNSHIP"	133	255	90	295
"KS"	2000	2	"Pottawatomie"	"POTTAWATOMIE TOWNSHIP"	39	160	24	185
"KS"	2000	2	"Pottawatomie"	"ROCK CREEK TOWNSHIP"	83	184	49	224
"KS"	2000	2	"Pottawatomie"	"SHANNON TOWNSHIP"	24	77	22	77
"KS"	2000	2	"Pottawatomie"	"SHERMAN TOWNSHIP"	6	36	4	47
"KS"	2000	2	"Pottawatomie"	"SPIRNG CREEK TOWNSHIP"	7	18	4	19
"KS"	2000	2	"Pottawatomie"	"ST. CLERE TOWNSHIP"	7	20	9	19
"KS"	2000	2	"Pottawatomie"	"ST. GEORGE TOWNSHIP"	275	634	193	718
"KS"	2000	2	"Pottawatomie"	"ST. MARYS EAST"	129	299	93	467
"KS"	2000	2	"Pottawatomie"	"ST. MARYS WEST"	100	223	74	331
"KS"	2000	2	"Pottawatomie"	"UNION TOWNSHIP"	18	47	5	59
"KS"	2000	2	"Pottawatomie"	"VIENNA TOWNSHIP"	9	29	8	29
"KS"	2000	2	"Pottawatomie"	"WAMEGO EAST WARD PRECINCT 1"	123	284	86	330
"KS"	2000	2	"Pottawatomie"	"WAMEGO EAST WARD PRECINCT 1 EXCLAVE"	0	0	0	0
"KS"	2000	2	"Pottawatomie"	"WAMEGO TOWNSHIP"	81	286	46	317
"KS"	2000	2	"Pottawatomie"	"WAMEGO WEST WARD"	295	738	190	846
"KS"	2000	2	"Pottawatomie"	"Advance"	194	301	146	357
"KS"	2000	2	"Pottawatomie"	"Provisional (Challenged)"	22	59	18	65
"KS"	2000	1	"Pratt"	"PRATT WARD 1"	178	338		450
"KS"	2000	1	"Pratt"	"PRATT WARD 1 EXCLAVE"				
"KS"	2000	1	"Pratt"	"PRATT WARD 2"	124	205		263
"KS"	2000	1	"Pratt"	"PRATT WARD 2 EXCLAVE AIRPORT"				
"KS"	2000	1	"Pratt"	"PRAT WARD 3"	217	421		552
"KS"	2000	1	"Pratt"	"PRATT WARD 4"	162	312		412
"KS"	2000	1	"Pratt"	"PRATT WARD 4 EXCLAVE SEWER PLANT"				
"KS"	2000	1	"Pratt"	"PRATT WARD 4 EXCLAVE WITHERS"				
"KS"	2000	1	"Pratt"	"PRATT WARD 5"	146	334		440
"KS"	2000	1	"Pratt"	"PRATT WARD 5 EXCLAVE PRATT COLLEGE"				
"KS"	2000	1	"Pratt"	"TOWNSHIP 06"	50	180		216
"KS"	2000	1	"Pratt"	"TOWNSHIP 07"	32	119		134
"KS"	2000	1	"Pratt"	"TOWNSHIP 08"	16	48		65
"KS"	2000	1	"Pratt"	"TOWNSHIP 09"	35	112		135
"KS"	2000	1	"Pratt"	"TOWNSHIP 10"	29	50		71
"KS"	2000	1	"Pratt"	"TOWNSHIP 11"	30	104		125
"KS"	2000	1	"Pratt"	"TOWNSHIP 12"	100	283		351
"KS"	2000	1	"Pratt"	"TOWNSHIP 12 ENCLAVE"				
"KS"	2000	1	"Pratt"	"Advance"	176	341		458
"KS"	2000	1	"Pratt"	"Provisional (Challenged)"	19	38		46
"KS"	2000	1	"Rawlins"	"ACHILLES TOWNSHIP"	4	38		38
"KS"	2000	1	"Rawlins"	"ATWOOD CITY PRECINCT 1 EAST"	22	81		100
"KS"	2000	1	"Rawlins"	"ATWOOD CITY PRECINCT 1 NORTH"	10	36		47
"KS"	2000	1	"Rawlins"	"ATWOOD CITY PRECINCT 1 WEST"	20	48		60
"KS"	2000	1	"Rawlins"	"ATWOOD CITY PRECINCT 2"	88	262		332
"KS"	2000	1	"Rawlins"	"ATWOOD TOWNSHIP"	1	12		13
"KS"	2000	1	"Rawlins"	"DRIFTWOOD TOWNSHIP"	1	42		40
"KS"	2000	1	"Rawlins"	"EAST CENTER"	9	62		71
"KS"	2000	1	"Rawlins"	"HERL TOWNSHIP"	14	90		103
"KS"	2000	1	"Rawlins"	"HERL TOWNSHIP SOUTH"	1	9		9
"KS"	2000	1	"Rawlins"	"HERNDON CITY"	25	53		70
"KS"	2000	1	"Rawlins"	"JEFFERSON TOWNSHIP"	6	17		20
"KS"	2000	1	"Rawlins"	"LUDELL TOWNSHIP"	10	55		62
"KS"	2000	1	"Rawlins"	"MCDONALD CITY"	6	82		85
"KS"	2000	1	"Rawlins"	"MIRAGE TOWNSHIP"	1	17		18
"KS"	2000	1	"Rawlins"	"ROCEWOOD TOWNSHIP"	14	138		137
"KS"	2000	1	"Rawlins"	"UNION TOWNSHIP"	1	20		23
"KS"	2000	1	"Rawlins"	"WEST CENTER"	14	72		79
"KS"	2000	1	"Rawlins"	"Advance"	58	212		253
"KS"	2000	1	"Rawlins"	"Provisional (Challenged)"	1	3		5
"KS"	2000	1	"Reno"	"ALBION TOWNSHIP"	122	234		324
"KS"	2000	1	"Reno"	"ARLINGTON TOWNSHIP"	101	132		194
"KS"	2000	1	"Reno"	"BELL TOWNSHIP"	10	28		32
"KS"	2000	1	"Reno"	"CASTELTON TOWNSHIP"	33	77		96
"KS"	2000	1	"Reno"	"CENTER TOWNSHIP"	57	106		141
"KS"	2000	1	"Reno"	"ENTERPRISE TOWNSHIP"	17	49		61
"KS"	2000	1	"Reno"	"GRANT TOWNSHIP"	204	393		547
"KS"	2000	1	"Reno"	"GROVE TOWNSHIP"	7	18		21
"KS"	2000	1	"Reno"	"HAVEN TOWNSHIP"	223	411		537
"KS"	2000	1	"Reno"	"HAYES TOWNSHIP"	11	31		42
"KS"	2000	1	"Reno"	"HUNTSVILLE TOWNSHIP"	14	36		46
"KS"	2000	1	"Reno"	"HUTCHINSON PRECINCT 01"	140	72		136
"KS"	2000	1	"Reno"	"HUTCHINSON PRECINCT 02"	66	67		92
"KS"	2000	1	"Reno"	"HUTCHINSON PRECINCT 03"	64	49		74
"KS"	2000	1	"Reno"	"HUTCHINSON PRECINCT 04"	177	485		632
"KS"	2000	1	"Reno"	"HUTCHINSON PRECINCT 05"	165	170		255
"KS"	2000	1	"Reno"	"HUTCHINSON PRECINCT 06"	136	200		281
"KS"	2000	1	"Reno"	"HUTCHINSON PRECINCT 07"	181	211		335
"KS"	2000	1	"Reno"	"HUTCHINSON PRECINCT 08"	151	249		339
"KS"	2000	1	"Reno"	"HUTCHINSON PRECINCT 09"	237	358		520
"KS"	2000	1	"Reno"	"HUTCHINSON PRECINCT 10"	208	362		501
"KS"	2000	1	"Reno"	"HUTCHINSON PRECINCT 11"	225	410		577
"KS"	2000	1	"Reno"	"HUTCHINSON PRECINCT 12"	120	282		384
"KS"	2000	1	"Reno"	"HUTCHINSON PRECINCT 13"	190	248		397
"KS"	2000	1	"Reno"	"HUTCHINSON PRECINCT 14"	145	211		315
"KS"	2000	1	"Reno"	"HUTCHINSON PRECINCT 15"	113	135		187
"KS"	2000	1	"Reno"	"HUTCHINSON PRECINCT 16"	217	232		324
"KS"	2000	1	"Reno"	"HUTCHINSON PRECINCT 17"	225	338		483
"KS"	2000	1	"Reno"	"HUTCHINSON PRECINCT 18"	93	74		118
"KS"	2000	1	"Reno"	"HUTCHINSON PRECINCT 19"	130	113		172
"KS"	2000	1	"Reno"	"HUTCHINSON PRECINCT 20"	180	205		302
"KS"	2000	1	"Reno"	"HUTCHINSON PRECINCT 21"	157	178		257
"KS"	2000	1	"Reno"	"HUTCHINSON PRECINCT 22"	242	383		544
"KS"	2000	1	"Reno"	"HUTCHINSON PRECINCT 23"	264	449		641
"KS"	2000	1	"Reno"	"HUTCHINSON PRECINCT 23 EXCLAVE"	26	70		87
"KS"	2000	1	"Reno"	"HUTCHINSON PRECINCT 24"	165	265		377
"KS"	2000	1	"Reno"	"HUTCHINSON PRECINCT 25"	204	142		241
"KS"	2000	1	"Reno"	"HUTCHINSON PRECINCT 26"	114	117		174
"KS"	2000	1	"Reno"	"HUTCHINSON PRECINCT 26 EXCLAVE"	24	18		31
"KS"	2000	1	"Reno"	"HUTCHINSON PRECINCT 27"	107	211		293
"KS"	2000	1	"Reno"	"HUTCHINSON PRECINCT 28"	197	446		572
"KS"	2000	1	"Reno"	"HUTCHINSON PRECINCT 28 EXCLAVE"	28	161		184
"KS"	2000	1	"Reno"	"HUTCHINSON PRECINCT 29"	142	180		274
"KS"	2000	1	"Reno"	"HUTCHINSON PRECINCT 30"	88	116		160
"KS"	2000	1	"Reno"	"HUTCHINSON PRECINCT 31"	110	192		263
"KS"	2000	1	"Reno"	"HUTCHINSON PRECINCT 32"	8	20		25
"KS"	2000	1	"Reno"	"LANGDON TOWNSHIP"	17	30		39
"KS"	2000	1	"Reno"	"LINCOLN TOWNSHIP"	34	128		155
"KS"	2000	1	"Reno"	"LITTLE RIVER TOWNSHIP"	162	662		753
"KS"	2000	1	"Reno"	"LODA TOWNSHIP"	13	26		33
"KS"	2000	1	"Reno"	"MEDFORD TOWNSHIP"	5	61		58
"KS"	2000	1	"Reno"	"MEDORA TOWNSHIP"	210	409		539
"KS"	2000	1	"Reno"	"MIAMI TOWNSHIP"	76	91		125
"KS"	2000	1	"Reno"	"NICKERSON WARD 1"	66	93		128
"KS"	2000	1	"Reno"	"NICKERSON WARD 2"	34	63		86
"KS"	2000	1	"Reno"	"NICKERSON WARD 3"	48	49		79
"KS"	2000	1	"Reno"	"NINNESCAH TOWNSHIP"	28	51		65
"KS"	2000	1	"Reno"	"NORTH CLAY TOWNSHIP"	204	427		562
"KS"	2000	1	"Reno"	"NORTH CLAY TOWNSHIP ENCLAVE"	0	0		0
"KS"	2000	1	"Reno"	"NORTH RENO TOWNSHIP"	218	369		490
"KS"	2000	1	"Reno"	"PLEVNA TOWNSHIP"	12	96		94
"KS"	2000	1	"Reno"	"ROSCOE TOWNSHIP"	9	31		41
"KS"	2000	1	"Reno"	"SALT CREEK TOWNSHIP"	36	91		110
"KS"	2000	1	"Reno"	"SOUTH CLAY TOWNSHIP"	192	270		352
"KS"	2000	1	"Reno"	"SOUTH CLAY TOWNSHIP ENCLAVE"	0	0		0
"KS"	2000	1	"Reno"	"SOUTH HUTCHINSON PRECINCT 1"	91	125		176
"KS"	2000	1	"Reno"	"SOUTH HUTCHINSON PRECINCT 2"	175	216		334
"KS"	2000	1	"Reno"	"SOUTH HUTCHINSON PRECINCT 3"	96	158		214
"KS"	2000	1	"Reno"	"SOUTH RENO TOWNSHIP"	37	72		94
"KS"	2000	1	"Reno"	"SUMNER TOWNSHIP"	52	123		146
"KS"	2000	1	"Reno"	"SYLVIA TOWNSHIP"	34	105		120
"KS"	2000	1	"Reno"	"TROY TOWNSHIP"	6	28		33
"KS"	2000	1	"Reno"	"VALLEY TOWNSHIP"	87	216		268
"KS"	2000	1	"Reno"	"WALNUT TOWNSHIP"	10	44		49
"KS"	2000	1	"Reno"	"WESTMINISTER TOWNSHIP"	49	64		90
"KS"	2000	1	"Reno"	"YODER TOWNSHIP"	43	141		170
"KS"	2000	1	"Reno"	"Advance"	1028	1814		2400
"KS"	2000	1	"Reno"	"Provisional (Challenged)"	115	192		235
"KS"	2000	1	"Republic"	"ALBION TOWNSHIP"	10	67		63
"KS"	2000	1	"Republic"	"BEAVER TOWNSHIP"	7	50		50
"KS"	2000	1	"Republic"	"BELLEVILLE TOWNSHIP"	16	89		92
"KS"	2000	1	"Republic"	"BELLEVILLE WARD 1"	88	238		278
"KS"	2000	1	"Republic"	"BELLEVILLE WARD 2"	83	250		270
"KS"	2000	1	"Republic"	"BELLEVILLE WARD 2 EXCLAVE AIRPORT"				
"KS"	2000	1	"Republic"	"BELLEVILLE WARD 3"	47	169		176
"KS"	2000	1	"Republic"	"BELLEVILLE WARD 3 ENCLAVE CEMETARY"				
"KS"	2000	1	"Republic"	"BIG BEND TOWNSHIP"	16	89		89
"KS"	2000	1	"Republic"	"COURTLAND TOWNSHIP"	50	163		179
"KS"	2000	1	"Republic"	"ELK CREEK TOWNSHIP"	9	71		68
"KS"	2000	1	"Republic"	"FAIRVIEW TOWNSHIP"	24	48		53
"KS"	2000	1	"Republic"	"FARMINGTON TOWNSHIP"	6	32		34
"KS"	2000	1	"Republic"	"FREEDOM TOWNSHIP"	12	75		86
"KS"	2000	1	"Republic"	"FREEDOM TOWNSHIP ENCLAVE"				
"KS"	2000	1	"Republic"	"GRANT TOWNSHIP"	8	26		25
"KS"	2000	1	"Republic"	"JEFFERSON TOWNSHIP"	15	43		46
"KS"	2000	1	"Republic"	"LIBERTY TOWNSHIP"	6	21		22
"KS"	2000	1	"Republic"	"LINCOLN TOWNSHIP"	4	33		30
"KS"	2000	1	"Republic"	"NORWAY TOWNSHIP"	13	84		88
"KS"	2000	1	"Republic"	"RICHLAND TOWNSHIP"	42	120		132
"KS"	2000	1	"Republic"	"ROSE CREEK TOWNSHIP"	21	49		50
"KS"	2000	1	"Republic"	"SCANDIA TOWNSHIP"	46	160		177
"KS"	2000	1	"Republic"	"UNION TOWNSHIP"	5	15		22
"KS"	2000	1	"Republic"	"WASHINGTON TOWNSHIP"	4	50		43
"KS"	2000	1	"Republic"	"WHITE ROCK TOWNSHIP"	6	36		36
"KS"	2000	1	"Republic"	"Advance"	64	245		273
"KS"	2000	1	"Republic"	"Provisional (Challenged)"	2	16		13
"KS"	2000	1	"Rice"	"ATLANTA TOWNSHIP"	10	59		68
"KS"	2000	1	"Rice"	"BELL TOWNSHIP"	2	7		9
"KS"	2000	1	"Rice"	"CENTER TOWNSHIP"	14	30		41
"KS"	2000	1	"Rice"	"EAST WASHINGTON TOWNSHIP"	4	22		22
"KS"	2000	1	"Rice"	"EUREKA TOWNSHIP"	11	17		21
"KS"	2000	1	"Rice"	"FARMER TOWNSHIP"	50	155		189
"KS"	2000	1	"Rice"	"GALT TOWNSHIP"	5	22		28
"KS"	2000	1	"Rice"	"HARRISON TOWNSHIP"	30	58		78
"KS"	2000	1	"Rice"	"LINCOLN TOWNSHIP"	71	115		159
"KS"	2000	1	"Rice"	"LYONS WARD 1"	147	245		337
"KS"	2000	1	"Rice"	"LYONS WARD 2"	112	158		219
"KS"	2000	1	"Rice"	"LYONS WARD 3"	115	125		183
"KS"	2000	1	"Rice"	"LYONS WARD 4"	99	185		244
"KS"	2000	1	"Rice"	"MITCHELL TOWNSHIP"	16	38		52
"KS"	2000	1	"Rice"	"ODESSA TOWNSHIP"	6	21		26
"KS"	2000	1	"Rice"	"PIONEER TOWNSHIP"	8	29		33
"KS"	2000	1	"Rice"	"RAYMOND TOWNSHIP"	16	59		67
"KS"	2000	1	"Rice"	"ROCKVILLE TOWNSHIP"	18	41		56
"KS"	2000	1	"Rice"	"STERLING CITY EAST WARD"	155	337		439
"KS"	2000	1	"Rice"	"STERLING CITY EAST WARD EXCLAVE"				
"KS"	2000	1	"Rice"	"STERLING CITY WEST WARD"	88	184		242
"KS"	2000	1	"Rice"	"STERLING TOWNSHIP"	23	77		97
"KS"	2000	1	"Rice"	"UNION TOWNSHIP"	78	176		233
"KS"	2000	1	"Rice"	"VALLEY TOWNSHIP"	40	62		83
"KS"	2000	1	"Rice"	"VICTORIA TOWNSHIP"	67	97		135
"KS"	2000	1	"Rice"	"WEST WASHINGTON TOWNSHIP"	23	37		57
"KS"	2000	1	"Rice"	"WILSON TOWNSHIP"	15	48		54
"KS"	2000	1	"Rice"	"Advance"	176	428		551
"KS"	2000	1	"Rice"	"Provisional (Challenged)"	23	71		75
"KS"	2000	2	"Riley"	"ASHLAND TOWNSHIP"	26	53	27	57
"KS"	2000	2	"Riley"	"BALA TOWNSHIP"	67	202	43	226
"KS"	2000	2	"Riley"	"CENTER TOWNSHIP"	11	30	11	29
"KS"	2000	2	"Riley"	"FANCY CREEK TOWNSHIP"	11	56	10	59
"KS"	2000	2	"Riley"	"FORT RILEY A MADISON TOWNSHIP"	19	23	12	28
"KS"	2000	2	"Riley"	"FORT RILEY B MADISON TOWNSHIP"	11	10	8	11
"KS"	2000	2	"Riley"	"FORT RILEY C MADISON TOWNSHIP BLOCK 501"	0	0	0	0
"KS"	2000	2	"Riley"	"FORT RILEY D MADISON TOWNSHIP BLOCK 701"	0	0	0	0
"KS"	2000	2	"Riley"	"FORT RILEY E MADISON TOWNSHIP BLOCK 800"	0	0	0	0
"KS"	2000	2	"Riley"	"GRANT TOWNSHIP"	142	258	132	268
"KS"	2000	2	"Riley"	"JACKSON TOWNSHIP"	33	92	16	108
"KS"	2000	2	"Riley"	"MADISON TOWNSHIP"	106	290	75	321
"KS"	2000	2	"Riley"	"MANHATTAN CITY WARD 1 PRECINCT 01"	140	107	117	145
"KS"	2000	2	"Riley"	"MANHATTAN CITY WARD 1 PRECINCT 02"				
"KS"	2000	2	"Riley"	"MANHATTAN CITY WARD 2 PRECINCT 01"	112	106	96	132
"KS"	2000	2	"Riley"	"MANHATTAN CITY WARD 2 PRECINCT 02"	117	138	101	164
"KS"	2000	2	"Riley"	"MANHATTAN CITY WARD 2 PRECINCT 03"	197	281	149	342
"KS"	2000	2	"Riley"	"MANHATTAN CITY WARD 2 PRECINCT 04"	171	274	135	321
"KS"	2000	2	"Riley"	"MANHATTAN CITY WARD 2 PRECINCT 06"	138	268	93	313
"KS"	2000	2	"Riley"	"MANHATTAN CITY WARD 3 PRECINCT 01"	137	183	121	211
"KS"	2000	2	"Riley"	"MANHATTAN CITY WARD 3 PRECINCT 02"	127	165	102	202
"KS"	2000	2	"Riley"	"MANHATTAN CITY WARD 3 PRECINCT 03"	94	198	86	206
"KS"	2000	2	"Riley"	"MANHATTAN CITY WARD 3 PRECINCT 04"	96	113	75	141
"KS"	2000	2	"Riley"	"MANHATTAN CITY WARD 3 PRECINCT 05"				
"KS"	2000	2	"Riley"	"MANHATTAN CITY WARD 4 PRECINCT 01"	141	138	136	165
"KS"	2000	2	"Riley"	"MANHATTAN CITY WARD 4 PRECINCT 02"	82	138	74	152
"KS"	2000	2	"Riley"	"MANHATTAN CITY WARD 4 PRECINCT 02 EXC."	0	0		
