state	year	county	precinct	cd	ld	g2002_STH_dv	g2002_STH_rv	g2002_STH_tv	ld2	g2002_STH_dv2	g2002_STH_rv2	g2002_STH_tv2	ld3	g2002_STH_dv3	g2002_STH_rv3	g2002_STH_tv3	ld4	g2002_STH_dv4	g2002_STH_rv4	g2002_STH_tv4	ld5	g2002_STH_dv5	g2002_STH_rv5	g2002_STH_tv5	ld6	g2002_STH_dv6	g2002_STH_rv6	g2002_STH_tv6	ld7	g2002_STH_dv7	g2002_STH_rv7	g2002_STH_tv7	ld8	g2002_STH_dv8	g2002_STH_rv8	g2002_STH_tv8	ld9	g2002_STH_dv9	g2002_STH_rv9	g2002_STH_tv9	ld10	g2002_STH_dv10	g2002_STH_rv10	g2002_STH_tv10	ld11	g2002_STH_dv11	g2002_STH_rv11	g2002_STH_tv11	ld12	g2002_STH_dv12	g2002_STH_rv12	g2002_STH_tv12	ld13	g2002_STH_dv13	g2002_STH_rv13	g2002_STH_tv13	g2002_STS_dv	g2002_STS_rv	sd	g2002_STS_tv	g2002_STS_dv2	g2002_STS_rv2	sd2	g2002_STS_tv2	g2002_STS_dv3	g2002_STS_rv3	sd3	g2002_STS_tv3	g2002_STS_dv4	g2002_STS_rv4	sd4	g2002_STS_tv4	g2002_STS_dv5	g2002_STS_rv5	sd5	g2002_STS_tv5	g2002_STS_dv6	g2002_STS_rv6	sd6	g2002_STS_tv6	g2002_STS_dv7	g2002_STS_rv7	sd7	g2002_STS_tv7	g2002_STS_dv8	g2002_STS_rv8	sd8	g2002_STS_tv8	g2002_STS_dv9	g2002_STS_rv9	sd9	g2002_STS_tv9	g2002_STS_dv10	g2002_STS_rv10	sd10	g2002_STS_tv10	g2002_STS_dv11	g2002_STS_rv11	sd11	g2002_STS_tv11	g2002_STS_dv12	g2002_STS_rv12	sd12	g2002_STS_tv12	g2002_STS_dv13	g2002_STS_rv13	sd13	g2002_STS_tv13
"IA"	2002	"Polk"	"Altoona 3"	3	42	459	280	743																																																	336	380	21	718																																																
"IA"	2002	"Polk"	"Altoona 4"	3	42	617	393	1010																																																	457	517	21	975																																																
"IA"	2002	"Polk"	"Ankeny 1"	3	70	0	540	546																																																	0	532	35	540																																																
"IA"	2002	"Polk"	"Ankeny 10"	3	70	0	641	650																																																	0	635	35	645																																																
"IA"	2002	"Polk"	"Ankeny 11"	3	70	0	466	472																																																	0	480	35	485																																																
"IA"	2002	"Polk"	"Ankeny 12"	3	70	0	358	364																																																	0	348	35	352																																																
"IA"	2002	"Polk"	"Ankeny 2"	3	70	0	487	497																																																	0	471	35	477																																																
"IA"	2002	"Polk"	"Ankeny 3"	3	70	0	767	778																																																	0	764	35	781																																																
"IA"	2002	"Polk"	"Ankeny 4"	3	70	0	676	683																																																	0	666	35	679																																																
"IA"	2002	"Polk"	"Ankeny 5"	3	70	0	565	571																																																	0	551	35	557																																																
"IA"	2002	"Polk"	"Ankeny 6"	3	70	0	517	525																																																	0	514	35	525																																																
"IA"	2002	"Polk"	"Ankeny 7"	3	70	0	620	634																																																	0	606	35	623																																																
"IA"	2002	"Polk"	"Ankeny 8"	3	70	0	454	464																																																	0	466	35	474																																																
"IA"	2002	"Polk"	"Ankeny 9"	3	70	0	569	574																																																	0	576	35	581																																																
"IA"	2002	"Polk"	"Bondurant 1"	3	42	347	289	638																																																	296	327	21	624																																																
"IA"	2002	"Polk"	"Clay 1"	3	42	190	156	348																																																	146	190	21	336																																																
"IA"	2002	"Polk"	"Clive 1"	3	59	0	418	425																																																	0	372	30	432																																																
"IA"	2002	"Polk"	"Clive 2"	3	59	0	715	725																																																	0	643	30	753																																																
"IA"	2002	"Polk"	"Clive 3"	3	59	0	850	860																																																	0	808	30	888																																																
"IA"	2002	"Polk"	"Clive 4"	3	59	0	817	826																																																	0	799	30	846																																																
"IA"	2002	"Polk"	"Crocker 1"	3	69	568	645	1236																																																	0	896	35	908																																																
"IA"	2002	"Polk"	"Delaware 1"	3	42	306	162	470																																																	277	183	21	462																																																
"IA"	2002	"Polk"	"Delaware 2"	3	42	170	82	252																																																	160	89	21	249																																																
"IA"	2002	"Polk"	"Delaware 3"	3	42	281	113	394																																																	259	127	21	387																																																
"IA"	2002	"Polk"	"Des Moines 1"	3	68	508	0	512																																																	506	0	34	511																																																
"IA"	2002	"Polk"	"Des Moines 10"	3	64	290	0	290																																																	0	0	32	0																																																
