state	year	county_code	county	precinct_code	precinct	cd	sd	ld	g2008_REG_dv	g2008_REG_rv	g2008_REG_ov	g2008_REG_mv	g2008_REG_fv	g2008_REG_tv	g2008_USP_dv	g2008_USS_rv	g2008_USS_dv	g2008_USP_rv	g2008_USP_tv	g2008_USS_tv
"KY"	2008	8	"BOONE"	"B133"	"FLORENCE #15"	4	11	60	358	702	105	550	615	1165						
"KY"	2008	8	"BOONE"	"B99"	"MAGIS.DIST. TOTALS"	0	0	0	8793	14445	2843	12672	13409	26081						
"KY"	2008	8	"BOONE"	"C102"	"DEVON #1"	4	11	60	639	776	173	767	821	1588	301	577	269	559	868	846
"KY"	2008	8	"BOONE"	"C110"	"DEVON #2"	4	11	60	1083	959	326	1073	1295	2368	415	526	396	544	972	922
"KY"	2008	8	"BOONE"	"C117"	"DEVON #3"	4	11	60	362	598	111	524	547	1071	180	507	161	496	681	668
"KY"	2008	8	"BOONE"	"C120"	"KENSINGTON"	4	11	69	354	682	112	569	579	1148	152	555	144	554	710	699
"KY"	2008	8	"BOONE"	"C121"	"SHAMROCK"	4	11	60	624	688	187	700	799	1499	379	501	334	477	866	835
"KY"	2008	8	"BOONE"	"C123"	"AIRPORT"	4	11	66	406	336	117	403	456	859	150	245	160	256	416	405
"KY"	2008	8	"BOONE"	"C124"	"FLORENCE #1"	4	11	66	785	586	229	671	929	1600	327	387	305	374	715	692
"KY"	2008	8	"BOONE"	"C125"	"FLORENCE #2"	4	11	66	399	331	79	370	439	809	162	288	161	280	454	449
"KY"	2008	8	"BOONE"	"C126"	"FLORENCE #3"	4	11	66	375	256	122	326	427	753	148	120	150	124	280	270
"KY"	2008	8	"BOONE"	"C127"	"FLORENCE #4"	4	11	66	557	493	162	559	653	1212	226	326	227	332	567	553
"KY"	2008	8	"BOONE"	"C128"	"FLORENCE #5"	4	11	66	350	314	92	347	409	756	150	273	158	284	441	431
"KY"	2008	8	"BOONE"	"C129"	"FLORENCE #6"	4	11	66	428	373	105	422	484	906	216	333	194	312	538	527
"KY"	2008	8	"BOONE"	"C130"	"FLORENCE #7"	4	11	66	731	711	215	752	905	1657	326	515	333	532	870	848
"KY"	2008	8	"BOONE"	"C131"	"FLORENCE #8"	4	11	60	685	608	222	706	809	1515	287	412	242	384	678	654
"KY"	2008	8	"BOONE"	"C132"	"FLORENCE # 9"	4	11	66	593	527	212	582	750	1332	277	409	257	394	684	666
"KY"	2008	8	"BOONE"	"C133"	"FLORENCE # 10"	4	11	60	378	297	105	343	437	780	148	233	141	225	378	374
"KY"	2008	8	"BOONE"	"C134"	"FLORENCE #11"	4	11	60	561	914	207	763	919	1682	351	707	329	697	1064	1036
"KY"	2008	8	"BOONE"	"C135"	"FLORENCE #12"	4	11	66	482	604	159	587	658	1245	262	446	233	431	700	679
"KY"	2008	8	"BOONE"	"C136"	"FLORENCE #13"	4	11	60	348	379	109	388	448	836	165	350	157	359	528	507
"KY"	2008	8	"BOONE"	"C137"	"FLORENCE #14"	4	11	60	644	814	193	718	933	1651	309	701	278	676	996	979
"KY"	2008	8	"BOONE"	"C138"	"FLORENCE #15"										223	539	196	520	746	735
"KY"	2008	8	"BOONE"	"C99"	"MAGIS.DIST. TOTALS"	0	0	0	10784	11246	3237	11570	13697	25267						
"KY"	2008	8	"BOONE"	"9999"	"TOTAL ALL PRECINCTS"	0	0	0	29184	39678	9222	37230	40853	78084						
"KY"	2008	9	"BOURBON"	"AB"	"ABSENTEE"										223	231	275	292	521	506
"KY"	2008	9	"BOURBON"	"B101"	"MILLERSBURG #1"	6	28	72	498	104	34	321	315	636	141	179	192	226	374	371
"KY"	2008	9	"BOURBON"	"B102"	"MILLERSBURG #2"	6	28	72	431	147	22	288	312	600	130	144	156	169	304	300
"KY"	2008	9	"BOURBON"	"B103"	"PARIS #4"	6	28	72	487	134	38	316	343	659	178	138	210	166	349	348
"KY"	2008	9	"BOURBON"	"B99"	"MAGIS.DIST. TOTALS"	0	0	0	1416	385	94	925	970	1895						
"KY"	2008	9	"BOURBON"	"C101"	"FLAT ROCK"	6	28	72	464	142	43	339	310	649	137	195	211	254	403	406
"KY"	2008	9	"BOURBON"	"C102"	"PARIS #1"	6	28	72	317	81	15	185	228	413	91	138	115	158	252	253
"KY"	2008	9	"BOURBON"	"C103"	"PARIS 2"	6	28	72	458	128	29	292	323	615	126	149	146	170	300	295
"KY"	2008	9	"BOURBON"	"C99"	"MAGIS.DIST. TOTALS"	0	0	0	1239	351	87	816	861	1677						
"KY"	2008	9	"BOURBON"	"D101"	"NORTH MIDDLETOWN"	6	28	72	819	222	55	535	561	1096	232	243	343	338	581	586
"KY"	2008	9	"BOURBON"	"D103"	"PARIS 3"	6	28	72	585	143	43	324	447	771	197	149	259	207	409	408
"KY"	2008	9	"BOURBON"	"D99"	"MAGIS.DIST. TOTALS"	0	0	0	1404	365	98	859	1008	1867						
"KY"	2008	9	"BOURBON"	"E101"	"CLINTONVILLE"	6	28	72	605	293	36	462	472	934	219	358	292	431	655	650
"KY"	2008	9	"BOURBON"	"E103"	"PARIS 6"	6	28	72	567	161	41	321	448	769	174	158	212	192	375	370
"KY"	2008	9	"BOURBON"	"E104"	"PARIS 8"	6	28	72	242	80	15	161	176	337	76	96	112	130	210	208
"KY"	2008	9	"BOURBON"	"E99"	"MAGIS.DIST. TOTALS"	0	0	0	1414	534	92	944	1096	2040						
"KY"	2008	9	"BOURBON"	"F101"	"HUTCHISON 1"	6	28	72	566	179	37	370	412	782	187	252	248	305	502	500
"KY"	2008	9	"BOURBON"	"F102"	"HUTCHISON 2"	6	28	72	649	256	49	438	516	954	219	351	289	420	646	640
"KY"	2008	9	"BOURBON"	"F103"	"HUTCHISON 3"	6	28	72	283	165	30	225	253	478	94	200	116	213	312	316
"KY"	2008	9	"BOURBON"	"F99"	"MAGIS.DIST. TOTALS"	0	0	0	1498	600	116	1033	1181	2214						
"KY"	2008	9	"BOURBON"	"G101"	"CENTERVILLE"	6	28	72	594	317	45	477	479	956	172	370	247	438	620	617
"KY"	2008	9	"BOURBON"	"G102"	"PARIS #5"	6	28	72	655	148	46	373	476	849	223	190	277	235	465	467
"KY"	2008	9	"BOURBON"	"G99"	"MAGIS.DIST. TOTALS"	0	0	0	1249	465	91	850	955	1805						
"KY"	2008	9	"BOURBON"	"H101"	"RUDDLES MILLS"	6	28	72	832	228	48	535	573	1108	257	362	329	435	700	691
"KY"	2008	9	"BOURBON"	"H102"	"PARIS #7"	6	28	72	585	85	36	300	406	706	309	48	296	41	352	344
"KY"	2008	9	"BOURBON"	"H99"	"MAGIS.DIST. TOTALS"	0	0	0	1417	313	84	835	979	1814						
"KY"	2008	9	"BOURBON"	"9999"	"TOTAL ALL PRECINCTS"	0	0	0	9637	3013	662	6262	7050	13312						
"KY"	2008	10	"BOYD"	"A101"	"COURTHOUSE"	4	27	100	298	99	18	181	234	415	82	50	96	67	151	146
"KY"	2008	10	"BOYD"	"A102"	"CITY BUILDING/ARGO"	4	27	100	382	119	30	249	282	531	128	86	155	102	237	241
"KY"	2008	10	"BOYD"	"A104"	"HAMPTON"	4	27	100	359	129	22	250	260	510	118	72	156	103	227	228
"KY"	2008	10	"BOYD"	"A107"	"ENGLAND HILL"	4	27	100	658	400	51	520	589	1109	236	329	322	398	649	651
"KY"	2008	10	"BOYD"	"A108"	"DURBIN-ASHLAND OIL"	4	27	99	810	444	64	653	665	1318	270	365	354	432	716	719
"KY"	2008	10	"BOYD"	"A109"	"EAST  FORK"	4	27	99	724	387	63	590	584	1174	277	300	375	384	672	675
"KY"	2008	10	"BOYD"	"A110"	"ELMWOOD/HILL TOP"	4	27	100	642	262	78	460	522	982	198	162	255	214	427	417
"KY"	2008	10	"BOYD"	"A111"	"GARTRELL"	4	27	100	414	275	42	314	417	731	186	193	220	221	416	413
"KY"	2008	10	"BOYD"	"A113"	"GARTIN"	4	27	100	388	285	44	342	375	717	178	237	231	287	472	468
"KY"	2008	10	"BOYD"	"A114"	"CARP"	4	27	100	287	91	36	154	260	414	91	45	102	66	162	147
"KY"	2008	10	"BOYD"	"A115"	"SOUTH ASHLAND"	4	27	100	294	169	51	228	286	514	177	173	215	205	386	388
"KY"	2008	10	"BOYD"	"A116"	"RATCLIFF"	4	27	100	391	202	40	278	354	633	145	105	181	138	289	286
"KY"	2008	10	"BOYD"	"A117"	"OAKVIEW"	4	27	100	436	182	51	299	370	669	158	127	176	144	306	303
"KY"	2008	10	"BOYD"	"A118"	"FANNIN 1"	4	27	99	634	467	68	571	598	1169	231	384	294	440	682	678
"KY"	2008	10	"BOYD"	"A119"	"FANNIN 2"	4	27	99	524	274	46	394	450	844	165	210	210	246	422	420
"KY"	2008	10	"BOYD"	"A121"	"CANNONSBURG"	4	27	99	547	313	43	430	473	903	196	231	262	286	490	493
"KY"	2008	10	"BOYD"	"A99"	"MAGIS.DIST. TOTALS"	0	0	0	7788	4098	747	5913	6719	12633						
"KY"	2008	10	"BOYD"	"B101"	"CENTRAL"	4	27	100	486	275	70	405	426	831	194	158	238	199	398	396
"KY"	2008	10	"BOYD"	"B102"	"POLLARD"	4	27	100	623	260	87	394	576	970	207	131	269	189	402	400
"KY"	2008	10	"BOYD"	"B103"	"LEWIS"	4	27	100	535	249	71	357	498	855	166	152	197	183	351	349
"KY"	2008	10	"BOYD"	"B105"	"DEBORD/TANNERY"	4	27	100	572	280	82	437	497	934	203	142	233	162	378	375
"KY"	2008	10	"BOYD"	"B106"	"BARBER"	4	27	100	415	297	45	315	442	757	179	220	218	251	435	438
"KY"	2008	10	"BOYD"	"B107"	"VINCENT"	4	27	100	279	186	22	226	261	487	121	143	171	180	307	314
"KY"	2008	10	"BOYD"	"B108"	"MT ADAMS"	4	27	100	399	238	36	316	357	673	171	194	220	240	415	414
"KY"	2008	10	"BOYD"	"B109"	"PRICHARD"	4	27	100	356	257	36	289	360	649	152	190	183	217	373	373
"KY"	2008	10	"BOYD"	"B110"	"FOREST HILLS"	4	27	100	220	186	30	203	233	436	113	155	148	186	301	303
"KY"	2008	10	"BOYD"	"B112"	"BRYSON"	4	27	100	286	183	30	217	282	499	114	97	133	118	234	230
"KY"	2008	10	"BOYD"	"B113"	"SPRINGHILL"	4	27	100	338	237	21	260	336	596	140	176	169	199	345	345
"KY"	2008	10	"BOYD"	"B114"	"BEECH"	4	27	100	462	206	57	350	375	725	203	147	233	174	381	380
"KY"	2008	10	"BOYD"	"B115"	"GRAYSON ROADS"	4	27	100	202	161	38	198	203	401	109	132	131	160	271	263
"KY"	2008	10	"BOYD"	"B116"	"AVONDALE"	4	27	100	366	248	46	306	354	660	166	166	211	203	380	377
"KY"	2008	10	"BOYD"	"B117"	"HILLENDALE"	4	27	100	296	216	16	228	300	528	130	164	166	199	332	330
"KY"	2008	10	"BOYD"	"B118"	"RICE # 1"	4	27	100	340	166	34	263	277	540	108	131	142	162	275	273
"KY"	2008	10	"BOYD"	"B119"	"RICE # 2"	4	27	100	405	286	55	357	389	746	135	216	191	267	407	407
"KY"	2008	10	"BOYD"	"B121"	"POAGE"	4	27	100	373	274	51	342	356	698	174	202	207	234	409	409
"KY"	2008	10	"BOYD"	"B99"	"MAGIS.DIST. TOTALS"	0	0	0	6953	4205	827	5463	6522	11985						
"KY"	2008	10	"BOYD"	"C102"	"PRINCESS"	4	27	99	467	245	46	383	375	758	138	189	191	230	376	380
"KY"	2008	10	"BOYD"	"C103"	"KYOVA/GARNER"	4	27	99	588	283	71	452	490	942	222	221	266	287	514	487
"KY"	2008	10	"BOYD"	"C104"	"HOODS CREEK"	4	27	98	678	288	67	494	539	1033	214	230	281	289	513	511
"KY"	2008	10	"BOYD"	"C105"	"FAIRVIEW"	4	27	100	528	207	59	367	427	794	206	167	272	222	434	439
"KY"	2008	10	"BOYD"	"C106"	"BUCKLEY"	4	27	100	561	205	44	384	426	810	218	155	286	213	438	441
"KY"	2008	10	"BOYD"	"C107"	"WESTWOOD"	4	27	100	482	167	57	345	361	706	169	151	205	172	353	356
"KY"	2008	10	"BOYD"	"C108"	"MILLSEAT"	4	27	100	460	251	53	361	403	764	192	183	213	202	396	396
"KY"	2008	10	"BOYD"	"C109"	"MOORE"	4	27	100	330	194	44	235	333	568	133	104	156	126	264	260
"KY"	2008	10	"BOYD"	"C113"	"GREEN HILL"	4	27	100	724	361	57	553	589	1142	246	300	345	383	640	645
"KY"	2008	10	"BOYD"	"C114"	"MEADS  1"	4	27	100	603	271	73	436	511	947	170	214	220	260	437	434
"KY"	2008	10	"BOYD"	"C115"	"ROCKDALE/SUMMITT"	4	27	100	708	419	60	547	640	1187	240	330	312	388	640	642
"KY"	2008	10	"BOYD"	"C116"	"WINSLOW/IRONVILLE"	4	27	100	600	302	47	461	488	949	170	217	233	278	461	450
"KY"	2008	10	"BOYD"	"C117"	"MEADS  2"	4	27	100	424	313	40	364	413	777	192	251	233	287	489	484
"KY"	2008	10	"BOYD"	"C99"	"MAGIS.DIST. TOTALS"	0	0	0	7153	3506	718	5382	5995	11377						
"KY"	2008	10	"BOYD"	"AB"	"ABSENTEE"										754	733	896	861	1639	1629
"KY"	2008	10	"BOYD"	"9999"	"TOTAL ALL PRECINCTS"	0	0	0	21894	11809	2292	16758	19236	35995	8885	9430	11173	11454	20692	20603
"KY"	2008	11	"BOYLE"	"AB"	"ABSENTEE"										399	498	454	551	963	952
"KY"	2008	11	"BOYLE"	"A101"	"WEST PERRYVILLE"	6	22	54	545	192	40	367	410	777	148	267	220	341	494	487
"KY"	2008	11	"BOYLE"	"A102"	"EAST  PERRYVILLE"	6	22	54	600	244	31	423	452	875	177	337	246	402	587	583
"KY"	2008	11	"BOYLE"	"A103"	"MITCHELLSBURG"	6	22	54	415	191	39	316	328	645	118	216	180	275	402	396
"KY"	2008	11	"BOYLE"	"A104"	"PARKSVILLE"	6	22	54	502	283	28	410	403	813	123	373	190	437	565	563
"KY"	2008	11	"BOYLE"	"A105"	"BLUEGRASS"	6	22	54	260	126	13	199	200	399	79	153	112	185	266	265
"KY"	2008	11	"BOYLE"	"A99"	"MAGIS.DIST. TOTALS"	0	0	0	2322	1036	151	1715	1793	3509						
"KY"	2008	11	"BOYLE"	"B101"	"EAST  PARKSVILLE"	6	22	54	147	30	15	90	102	192	43	56	63	75	120	119
"KY"	2008	11	"BOYLE"	"B102"	"WEST JUNCTION CITY"	6	22	54	566	221	62	431	418	849	139	242	215	312	458	457
"KY"	2008	11	"BOYLE"	"B103"	"JUNCTION CITY"	6	22	54	773	338	83	562	632	1194	242	307	348	414	663	655
"KY"	2008	11	"BOYLE"	"B104"	"EAST  JUNCTION CITY"	6	22	54	547	285	47	400	479	879	146	267	234	344	497	501
"KY"	2008	11	"BOYLE"	"B99"	"MAGIS.DIST. TOTALS"	0	0	0	2033	874	207	1483	1631	3114						
"KY"	2008	11	"BOYLE"	"C101"	"R. E. C. C."	6	22	54	534	234	47	360	455	815	203	253	233	280	489	486
"KY"	2008	11	"BOYLE"	"C102"	"NAZARENE CHURCH"	6	22	54	707	288	69	458	606	1064	275	269	320	311	602	589
"KY"	2008	11	"BOYLE"	"C103"	"PERRYVILLE ROAD"	6	22	54	333	128	37	243	255	498	119	120	149	145	267	269
"KY"	2008	11	"BOYLE"	"C104"	"CLARKS RUN"	6	22	54	595	213	48	383	473	856	224	225	257	258	490	482
"KY"	2008	11	"BOYLE"	"C99"	"MAGIS.DIST. TOTALS"	0	0	0	2169	863	201	1444	1789	3233						
"KY"	2008	11	"BOYLE"	"D101"	"INDIAN HILLS CHRISTIAN"	6	22	54	710	398	77	558	627	1185	308	368	345	406	722	713
"KY"	2008	11	"BOYLE"	"D102"	"LEXINGTON RD"	6	22	54	458	418	47	474	449	923	157	401	212	448	616	613
"KY"	2008	11	"BOYLE"	"D103"	"LANCASTER ROAD"	6	22	54	411	240	36	335	352	687	148	280	195	328	479	475
"KY"	2008	11	"BOYLE"	"D99"	"MAGIS.DIST. TOTALS"	0	0	0	1579	1056	160	1367	1428	2795						
"KY"	2008	11	"BOYLE"	"E101"	"DANVILLE HIGH SCHOOL"	6	22	54	536	259	49	387	457	844	217	277	234	299	517	511
"KY"	2008	11	"BOYLE"	"E102"	"SS. PETER&PAUL CATHOLIC C"	6	22	54	487	237	42	340	426	766	200	225	220	241	450	445
"KY"	2008	11	"BOYLE"	"E103"	"COURT HOUSE"	6	22	54	411	170	48	262	367	629	195	96	185	94	293	281
"KY"	2008	11	"BOYLE"	"E104"	"CENTRE COLLEGE"	6	22	54	356	171	52	274	303	579	216	123	198	108	328	321
"KY"	2008	11	"BOYLE"	"E99"	"MAGIS.DIST. TOTALS"	0	0	0	1790	837	191	1263	1553	2818						
"KY"	2008	11	"BOYLE"	"F101"	"LEXINGTON AVENUE BAPTIST"	6	22	54	552	219	59	339	491	830	236	210	260	236	476	470
"KY"	2008	11	"BOYLE"	"F102"	"STREAMLAND"	6	22	54	357	272	36	321	344	665	148	293	174	320	479	467
"KY"	2008	11	"BOYLE"	"F103"	"BOYLE CO HIGH SCHOOL"	6	22	54	502	409	65	426	550	976	195	360	238	412	614	598
"KY"	2008	11	"BOYLE"	"F104"	"MILLENNIUM PARK"	6	22	54	371	317	59	348	399	747	171	240	205	278	452	445
"KY"	2008	11	"BOYLE"	"F105"	"SHAKERTOWN"	6	22	54	276	193	33	230	272	502	143	173	171	201	346	344
"KY"	2008	11	"BOYLE"	"F99"	"MAGIS.DIST. TOTALS"	0	0	0	2058	1410	252	1664	2056	3720						
"KY"	2008	11	"BOYLE"	"9999"	"TOTAL ALL PRECINCTS"	0	0	0	11951	6076	1162	8936	10250	19189						
"KY"	2008	12	"BRACKEN"	"A101"	"FOSTER"	4	18	70	563	191	31	398	387	785	143	269	165	284	444	434
"KY"	2008	12	"BRACKEN"	"A99"	"MAGIS.DIST. TOTALS"	0	0	0	563	191	31	398	387	785						
"KY"	2008	12	"BRACKEN"	"B101"	"AUGUSTA W"	4	18	70	554	123	28	345	360	705	118	205	128	220	345	333
"KY"	2008	12	"BRACKEN"	"B99"	"MAGIS.DIST. TOTALS"	0	0	0	554	123	28	345	360	705						
"KY"	2008	12	"BRACKEN"	"C101"	"AUGUSTA E"	4	18	70	561	112	31	358	346	704	149	196	172	206	366	368
"KY"	2008	12	"BRACKEN"	"C99"	"MAGIS.DIST. TOTALS"	0	0	0	561	112	31	358	346	704						
"KY"	2008	12	"BRACKEN"	"D101"	"BERLIN"	4	18	70	593	143	24	389	371	760	124	278	136	283	411	414
"KY"	2008	12	"BRACKEN"	"D99"	"MAGIS.DIST. TOTALS"	0	0	0	593	143	24	389	371	760						
"KY"	2008	12	"BRACKEN"	"E101"	"CHATHAM"	4	18	70	655	128	27	390	420	810	172	236	172	233	413	408
"KY"	2008	12	"BRACKEN"	"E99"	"MAGIS.DIST. TOTALS"	0	0	0	655	128	27	390	420	810						
"KY"	2008	12	"BRACKEN"	"F101"	"BROOKSVILLE"	4	18	70	617	104	22	330	413	743	138	211	167	232	380	378
"KY"	2008	12	"BRACKEN"	"F99"	"MAGIS.DIST. TOTALS"	0	0	0	617	104	22	330	413	743						
"KY"	2008	12	"BRACKEN"	"G101"	"MILFORD"	4	18	70	506	136	26	339	329	668	123	214	126	212	344	340
"KY"	2008	12	"BRACKEN"	"G99"	"MAGIS.DIST. TOTALS"	0	0	0	506	136	26	339	329	668						
"KY"	2008	12	"BRACKEN"	"H101"	"GERMANTOWN"	4	18	70	691	121	29	417	424	841	173	205	201	221	413	406
"KY"	2008	12	"BRACKEN"	"H99"	"MAGIS.DIST. TOTALS"	0	0	0	691	121	29	417	424	841						
"KY"	2008	12	"BRACKEN"		"ABSENTEE"										101	161	115	175	283	276
"KY"	2008	12	"BRACKEN"	"9999"	"TOTAL ALL PRECINCTS"	0	0	0	4740	1058	218	2966	3050	6016						
"KY"	2008	13	"BREATHITT"	"A101"	"COURTHOUSE"	5	29	91	214	14	4	114	118	232	52	32	62	38	92	94
"KY"	2008	13	"BREATHITT"	"A102"	"BLANTON BRIDGE"	5	29	91	459	28	14	257	244	501	70	79	113	116	193	192
"KY"	2008	13	"BREATHITT"	"A103"	"VANCLEVE"	5	29	91	674	102	24	384	416	800	100	146	162	188	303	308
"KY"	2008	13	"BREATHITT"	"A104"	"WAR CREEK"	5	29	91	846	82	32	479	481	960	156	178	241	257	421	419
"KY"	2008	13	"BREATHITT"	"A105"	"CITY #1"	5	29	91	478	64	18	235	325	560	99	81	131	106	211	212
"KY"	2008	13	"BREATHITT"	"A106"	"CITY #2"	5	29	91	517	51	11	256	323	579	118	106	171	154	275	277
"KY"	2008	13	"BREATHITT"	"A107"	"HUNTING CREEK"	5	29	91	356	23	6	199	185	385	60	70	87	85	151	157
"KY"	2008	13	"BREATHITT"	"A99"	"MAGIS.DIST. TOTALS"	0	0	0	3544	364	109	1924	2092	4017						
"KY"	2008	13	"BREATHITT"	"B101"	"OAKDALE"	5	29	91	389	52	17	224	234	458	59	82	90	105	174	172
"KY"	2008	13	"BREATHITT"	"B102"	"BIG ROCK"	5	29	91	565	41	14	303	317	620	96	89	144	135	235	233
"KY"	2008	13	"BREATHITT"	"B103"	"SHOULDERBLADE"	5	29	91	720	36	23	392	387	779	147	120	206	174	324	326
"KY"	2008	13	"BREATHITT"	"B104"	"TURNERS CREEK"	5	29	91	643	28	6	336	341	677	126	92	156	119	247	248
"KY"	2008	13	"BREATHITT"	"B105"	"WOLFCOAL"	5	29	91	575	25	7	301	306	607	115	39	135	48	170	174
"KY"	2008	13	"BREATHITT"	"B106"	"ARMORY"	5	29	91	327	15	6	174	174	348	61	86	106	122	190	192
"KY"	2008	13	"BREATHITT"	"B107"	"WHICK"	5	29	91	507	21	13	279	262	541	63	37	83	51	121	120
"KY"	2008	13	"BREATHITT"	"B99"	"MAGIS.DIST. TOTALS"	0	0	0	3726	218	86	2009	2021	4030						
"KY"	2008	13	"BREATHITT"	"C101"	"STATE GARAGE"	5	29	91	607	38	16	316	345	661	107	111	192	178	297	303
"KY"	2008	13	"BREATHITT"	"C102"	"LOST CREEK"	5	29	91	734	51	9	407	387	794	149	87	211	130	295	298
"KY"	2008	13	"BREATHITT"	"C103"	"CANEY SCHOOL"	5	29	91	444	25	7	250	226	476	113	46	151	75	193	197
"KY"	2008	13	"BREATHITT"	"C104"	"QUICKSAND"	5	29	91	671	62	19	374	378	752	126	129	187	177	311	316
"KY"	2008	13	"BREATHITT"	"C105"	"CITY SCHOOL"	5	29	91	617	59	21	336	361	697	96	93	132	119	225	225
"KY"	2008	13	"BREATHITT"	"C106"	"HAYS BRANCH"	5	29	91	481	25	8	261	253	514	106	76	133	106	217	209
"KY"	2008	13	"BREATHITT"	"C107"	"SPRING FORK"	5	29	91	165	8	2	96	79	175	29	33	33	34	65	66
"KY"	2008	13	"BREATHITT"	"C99"	"MAGIS.DIST. TOTALS"	0	0	0	3719	268	82	2040	2029	4069						
"KY"	2008	13	"BREATHITT"	"AB"	"ABSENTEE"										157	143	185	154	320	328
"KY"	2008	13	"BREATHITT"	"9999"	"TOTAL ALL PRECINCTS"	0	0	0	10989	850	277	5973	6142	12116						
"KY"	2008	14	"BRECKINRIDGE"	"A101"	"HARDINSBURG #1"	2	5	18	742	536	47	592	733	1325	307	370	367	421	737	737
"KY"	2008	14	"BRECKINRIDGE"	"A102"	"HARDINSBURG #2"	2	5	18	876	690	63	785	843	1629	329	489	353	517	854	842
"KY"	2008	14	"BRECKINRIDGE"	"A99"	"MAGIS.DIST. TOTALS"	0	0	0	1618	1226	110	1377	1576	2954						
"KY"	2008	14	"BRECKINRIDGE"	"B101"	"CLOVERPORT #1"	2	5	18	332	234	27	288	305	593	150	144	179	158	326	323
"KY"	2008	14	"BRECKINRIDGE"	"B102"	"CLOVERPORT #2"	2	5	18	554	380	53	478	509	987	221	244	269	280	508	513
"KY"	2008	14	"BRECKINRIDGE"	"B103"	"MCQUADY"	2	5	18	267	138	13	207	211	418	86	157	114	184	271	271
"KY"	2008	14	"BRECKINRIDGE"	"B99"	"MAGIS.DIST. TOTALS"	0	0	0	1153	752	93	973	1025	1998						
"KY"	2008	14	"BRECKINRIDGE"	"C101"	"UNION STAR"	2	5	18	471	277	32	405	375	780	149	215	177	239	395	392
"KY"	2008	14	"BRECKINRIDGE"	"C102"	"GARFIELD"	2	5	18	386	463	49	447	451	898	154	327	208	374	534	535
"KY"	2008	14	"BRECKINRIDGE"	"C99"	"MAGIS.DIST. TOTALS"	0	0	0	857	740	81	852	826	1678						
"KY"	2008	14	"BRECKINRIDGE"	"D101"	"IRVINGTON #1"	2	5	18	562	443	55	491	569	1060	233	291	258	306	552	549
"KY"	2008	14	"BRECKINRIDGE"	"D102"	"IRVINGTON #2"	2	5	18	473	244	58	390	385	775	211	175	226	192	410	401
"KY"	2008	14	"BRECKINRIDGE"	"D103"	"BEWLEYVILLE"	2	5	18	362	284	60	369	337	706	129	233	161	256	393	394
"KY"	2008	14	"BRECKINRIDGE"	"D99"	"MAGIS.DIST. TOTALS"	0	0	0	1397	971	173	1250	1291	2541						
"KY"	2008	14	"BRECKINRIDGE"	"E101"	"HUDSON"	2	5	18	443	376	40	426	433	859	141	279	174	312	457	453
"KY"	2008	14	"BRECKINRIDGE"	"E102"	"CUSTER"	2	5	18	414	375	53	439	403	842	158	286	197	325	489	483
"KY"	2008	14	"BRECKINRIDGE"	"E103"	"HARNED"	2	5	18	492	504	33	509	520	1029	176	342	234	394	577	576
"KY"	2008	14	"BRECKINRIDGE"	"E99"	"MAGIS.DIST. TOTALS"	0	0	0	1349	1255	126	1374	1356	2730						
"KY"	2008	14	"BRECKINRIDGE"	"F101"	"MCDANIELS"	2	5	18	852	727	94	852	821	1673	281	579	366	661	948	945
"KY"	2008	14	"BRECKINRIDGE"	"F102"	"GLEN DEAN"	2	5	18	199	201	21	214	207	421	89	146	111	166	259	257
"KY"	2008	14	"BRECKINRIDGE"	"F99"	"MAGIS.DIST. TOTALS"	0	0	0	1051	928	115	1066	1028	2094						
"KY"	2008	14	"BRECKINRIDGE"	"AB"	"ABSENTEE"										296	475	342	496	812	817
"KY"	2008	14	"BRECKINRIDGE"	"9999"	"TOTAL ALL PRECINCTS"	0	0	0	7425	5872	698	6892	7102	13995						
"KY"	2008	15	"BULLITT"	"AB"	"ABSENTEE"										465	817	593	949	1431	1410
"KY"	2008	15	"BULLITT"	"A101"	"SHEPHERDSVILLE #1"	2	20	49	175	82	24	132	149	281	37	78	63	107	147	141
"KY"	2008	15	"BULLITT"	"A102"	"SHEPHERSDSVILLE #1A"	2	20	27	492	247	81	409	411	820	137	230	158	250	396	388
"KY"	2008	15	"BULLITT"	"A103"	"SHEPHERDSVILLE #3"	2	20	49	357	208	65	272	357	630	108	138	125	156	268	263
"KY"	2008	15	"BULLITT"	"A104"	"PLEASANT GROVE #4N"	2	20	49	393	221	44	332	326	658	175	258	203	282	462	461
"KY"	2008	15	"BULLITT"	"A105"	"CUPIO #13"	2	20	27	962	469	101	763	769	1532	256	514	373	623	902	887
"KY"	2008	15	"BULLITT"	"A106"	"SHEPERDSVILLE #2A"	2	20	49	844	585	124	761	792	1553	215	521	293	603	833	814
"KY"	2008	15	"BULLITT"	"A107"	"BROOKS #12"	2	20	49	998	543	141	847	835	1682	319	599	399	680	1015	998
"KY"	2008	15	"BULLITT"	"A108"	"BROOKS #12A"	2	20	49	463	298	76	401	436	837	168	243	207	280	454	450
"KY"	2008	15	"BULLITT"	"A109"	"ZONETON #11"	2	20	49	540	442	74	534	522	1056	211	410	286	484	698	696
"KY"	2008	15	"BULLITT"	"A110"	"SHEPHERDSVILLE #2B"	2	20	49	94	36	15	70	75	145	29	51	36	57	88	87
"KY"	2008	15	"BULLITT"	"A111"	"SHEPHERDSVILLE #3A"	2	20	49	682	371	102	511	644	1155	206	274	262	339	551	536
