state	year	county	precinct	cd	g2008_USH_dv	g2008_USH_rv	g2008_USH_tv	cd2	g2008_USH_dv2	g2008_USH_rv2	g2008_USH_tv2	g2008_USP_dv	g2008_USP_rv	g2008_USS_dv	g2008_USS_rv	g2008_USP_tv	g2008_USS_tv
"NE"	2008	"Lancaster"	"Provisiona"	1			0.0									0.0	0.0
"NE"	2008	"Lincoln"	"01"	3	168	454	622.0					222	390	274	348	621.0	635.0
"NE"	2008	"Lincoln"	"02"	3	103	310	413.0					134	276	169	243	412.0	420.0
"NE"	2008	"Lincoln"	"03"	3	116	287	403.0					153	257	190	208	413.0	410.0
"NE"	2008	"Lincoln"	"04"	3	48	233	281.0					70	217	102	176	288.0	284.0
"NE"	2008	"Lincoln"	"05"	3	84	257	341.0					109	224	144	194	340.0	348.0
"NE"	2008	"Lincoln"	"06"	3	98	288	386.0					141	239	183	204	383.0	394.0
"NE"	2008	"Lincoln"	"07"	3	120	350	470.0					177	284	221	251	464.0	476.0
"NE"	2008	"Lincoln"	"08"	3	137	503	640.0					179	448	230	404	636.0	645.0
"NE"	2008	"Lincoln"	"09"	3	132	488	620.0					175	442	240	383	622.0	628.0
"NE"	2008	"Lincoln"	"10"	3	140	435	575.0					189	386	247	327	582.0	581.0
"NE"	2008	"Lincoln"	"11"	3	112	277	389.0					131	258	182	211	393.0	399.0
"NE"	2008	"Lincoln"	"12"	3	122	336	458.0					150	302	187	267	460.0	463.0
"NE"	2008	"Lincoln"	"13"	3	137	349	486.0					177	308	209	268	489.0	492.0
"NE"	2008	"Lincoln"	"14"	3	105	276	381.0					130	242	167	206	377.0	387.0
"NE"	2008	"Lincoln"	"15"	3	122	259	381.0					139	225	184	194	370.0	388.0
"NE"	2008	"Lincoln"	"16"	3	109	247	356.0					145	208	163	191	359.0	365.0
"NE"	2008	"Lincoln"	"17"	3	121	262	383.0					137	237	172	200	385.0	392.0
"NE"	2008	"Lincoln"	"18"	3	80	330	410.0					104	301	131	274	408.0	413.0
"NE"	2008	"Lincoln"	"19"	3	123	515	638.0					143	484	229	408	636.0	650.0
"NE"	2008	"Lincoln"	"20"	3	134	535	669.0					141	504	237	418	654.0	672.0
"NE"	2008	"Lincoln"	"21"	3	54	209	263.0					80	185	98	164	268.0	267.0
"NE"	2008	"Lincoln"	"22"	3	49	268	317.0					70	256	101	220	327.0	325.0
"NE"	2008	"Lincoln"	"23"	3	12	112	124.0					16	104	38	85	121.0	125.0
"NE"	2008	"Lincoln"	"24"	3	141	648	789.0					170	621	255	538	803.0	806.0
"NE"	2008	"Lincoln"	"26"	3	68	357	425.0					97	331	122	304	428.0	429.0
"NE"	2008	"Lincoln"	"27"	3	160	543	703.0					166	533	261	436	705.0	716.0
"NE"	2008	"Lincoln"	"28"	3	32	266	298.0					54	244	96	198	298.0	297.0
"NE"	2008	"Lincoln"	"EV-Absente"	3	1100	2408	3508.0					1359	2167	1514	2006	3568.0	3598.0
"NE"	2008	"Lincoln"	"NP-Party"	3			0.0					2	3			5.0	0.0
"NE"	2008	"Lincoln"	"Provisiona"	3	70	155	225.0					86	141	96	128	231.0	229.0
"NE"	2008	"Logan"	"01"	3	50	276	326.0					62	264	101	223	329.0	328.0
"NE"	2008	"Logan"	"EV-Absente"	3	16	67	83.0					19	63	32	50	83.0	82.0
"NE"	2008	"Logan"	"NP-Party"	3	0	0	0.0					0	0	0	0	0.0	0.0
"NE"	2008	"Logan"	"Provisiona"	3	0	0	0.0					0	0	0	0	0.0	0.0
"NE"	2008	"Loup"	"01"	3	41	240	281.0					53	232	126	163	287.0	291.0
"NE"	2008	"Loup"	"EV-Absente"	3	22	76	98.0					32	68	46	55	100.0	101.0
"NE"	2008	"Loup"	"NP-Party"	3			0.0					1	2			3.0	0.0
"NE"	2008	"Loup"	"Provisiona"	3			0.0									0.0	0.0
"NE"	2008	"Madison"	"01"	1	127	739	866.0					251	631	265	605	885.0	894.0
"NE"	2008	"Madison"	"02"	1	85	353	438.0					154	280	140	277	435.0	436.0
"NE"	2008	"Madison"	"03"	1	91	488	579.0					159	430	176	389	593.0	590.0
"NE"	2008	"Madison"	"04"	1	173	997	1170.0					348	846	357	807	1199.0	1186.0
"NE"	2008	"Madison"	"05"	1	120	667	787.0					240	560	255	522	802.0	797.0
"NE"	2008	"Madison"	"06"	1	163	818	981.0					275	703	296	679	987.0	996.0
"NE"	2008	"Madison"	"07"	1	74	353	427.0					153	277	139	288	435.0	440.0
"NE"	2008	"Madison"	"08"	1	121	412	533.0					185	354	178	349	545.0	549.0
"NE"	2008	"Madison"	"09"	1	129	479	608.0					230	389	205	385	622.0	611.0
"NE"	2008	"Madison"	"10"	1	109	404	513.0					177	342	182	310	521.0	516.0
"NE"	2008	"Madison"	"11"	1	101	450	551.0					185	369	167	374	558.0	559.0
"NE"	2008	"Madison"	"12"	1	102	315	417.0					177	224	156	239	407.0	420.0
"NE"	2008	"Madison"	"13"	1	68	462	530.0					119	421	153	354	545.0	539.0
"NE"	2008	"Madison"	"14"	1	55	387	442.0					91	358	112	326	452.0	450.0
"NE"	2008	"Madison"	"15"	1	65	350	415.0					119	292	147	266	423.0	427.0
"NE"	2008	"Madison"	"16"	1	40	196	236.0					75	167	85	149	246.0	245.0
"NE"	2008	"Madison"	"17"	1	84	575	659.0					172	483	187	462	662.0	670.0
"NE"	2008	"Madison"	"18"	1	20	150	170.0					44	126	49	110	172.0	171.0
"NE"	2008	"Madison"	"19"	1	20	167	187.0					30	162	41	145	193.0	190.0
"NE"	2008	"Madison"	"20"	1	15	181	196.0					23	174	31	162	200.0	199.0
"NE"	2008	"Madison"	"21"	1	65	317	382.0					111	279	149	243	394.0	401.0
"NE"	2008	"Madison"	"22"	1	54	212	266.0					103	171	80	173	277.0	268.0
"NE"	2008	"Madison"	"23"	1	60	232	292.0					99	190	97	177	293.0	293.0
"NE"	2008	"Madison"	"EV-Absente"	1	393	1627	2020.0					622	1426	603	1391	2066.0	2061.0
"NE"	2008	"Madison"	"NP-Party"	1			0.0					0	1			1.0	0.0
"NE"	2008	"Madison"	"Provisiona"	1			0.0									0.0	0.0
"NE"	2008	"McPherson"	"01"	3	22	169	191.0					32	162	57	130	197.0	195.0
"NE"	2008	"McPherson"	"EV-Absente"	3	10	85	95.0					13	78	20	71	94.0	94.0
"NE"	2008	"McPherson"	"NP-Party"	3			0.0									0.0	0.0
"NE"	2008	"McPherson"	"Provisiona"	3			0.0									0.0	0.0
"NE"	2008	"Merrick"	"01"	3	41	142	183.0					60	132	93	100	194.0	199.0
"NE"	2008	"Merrick"	"02"	3	31	109	140.0					42	101	79	67	148.0	148.0
"NE"	2008	"Merrick"	"03"	3	20	74	94.0					27	70	48	52	97.0	102.0
"NE"	2008	"Merrick"	"04"	3	10	33	43.0					7	36	13	32	43.0	45.0
"NE"	2008	"Merrick"	"05"	3	9	16	25.0					10	18	13	14	29.0	28.0
"NE"	2008	"Merrick"	"06"	3	35	118	153.0					42	114	58	101	157.0	160.0
"NE"	2008	"Merrick"	"07"	3	16	57	73.0					20	55	28	46	75.0	74.0
"NE"	2008	"Merrick"	"08"	3	5	58	63.0					11	54	15	51	65.0	66.0
"NE"	2008	"Merrick"	"09"	3	43	166	209.0					58	153	86	121	212.0	212.0
"NE"	2008	"Merrick"	"10"	3	19	121	140.0					27	116	46	96	146.0	144.0
"NE"	2008	"Merrick"	"11"	3	57	196	253.0					81	180	103	157	261.0	262.0
"NE"	2008	"Merrick"	"12"	3	53	202	255.0					85	175	109	155	262.0	270.0
"NE"	2008	"Merrick"	"13"	3	86	377	463.0					139	325	185	282	469.0	473.0
"NE"	2008	"Merrick"	"14"	3	120	413	533.0					145	397	191	350	543.0	547.0
"NE"	2008	"Merrick"	"15"	3	9	64	73.0					14	54	22	50	72.0	72.0
"NE"	2008	"Merrick"	"EV-Absente"	3	165	418	583.0					218	395	255	349	620.0	612.0
"NE"	2008	"Merrick"	"NP-Party"	3			0.0									0.0	0.0
"NE"	2008	"Merrick"	"Provisiona"	3			0.0									0.0	0.0
"NE"	2008	"Morrill"	"01"	3	46	137	183.0					53	122	54	128	182.0	188.0
"NE"	2008	"Morrill"	"02"	3	83	349	432.0					103	322	125	303	429.0	434.0
"NE"	2008	"Morrill"	"03"	3	74	263	337.0					85	243	110	216	337.0	337.0
"NE"	2008	"Morrill"	"04"	3	46	164	210.0					46	160	58	149	214.0	214.0
"NE"	2008	"Morrill"	"05"	3	57	294	351.0					86	265	86	262	355.0	356.0
"NE"	2008	"Morrill"	"06"	3	76	228	304.0					79	218	98	195	301.0	306.0
"NE"	2008	"Morrill"	"07"	3	2	47	49.0					8	41	11	35	49.0	48.0
"NE"	2008	"Morrill"	"08"	3	1	67	68.0					4	61	4	54	65.0	67.0
"NE"	2008	"Morrill"	"09"	3	8	57	65.0					8	57	7	54	65.0	67.0
"NE"	2008	"Morrill"	"EV-Absente"	3	74	222	296.0					76	216	85	208	296.0	302.0
"NE"	2008	"Morrill"	"NP-Party"	3			0.0									0.0	0.0
"NE"	2008	"Morrill"	"Provisiona"	3	4	25	29.0					9	20	6	23	29.0	29.0
"NE"	2008	"Nance"	"01"	3	39	181	220.0					60	181	90	153	244.0	245.0
"NE"	2008	"Nance"	"02"	3	38	136	174.0					56	136	80	111	192.0	193.0
"NE"	2008	"Nance"	"03"	3	36	106	142.0					57	87	74	73	146.0	151.0
"NE"	2008	"Nance"	"04"	3	97	307	404.0					142	283	206	231	426.0	440.0
"NE"	2008	"Nance"	"05"	3	35	122	157.0					60	101	70	96	166.0	167.0
"NE"	2008	"Nance"	"06"	3	30	127	157.0					58	113	75	97	174.0	176.0
"NE"	2008	"Nance"	"EV-Absente"	3	98	204	302.0					107	209	143	181	318.0	333.0
"NE"	2008	"Nance"	"NP-Party"	3			0.0									0.0	0.0
"NE"	2008	"Nance"	"Provisiona"	3	5	11	16.0					9	6	5	11	16.0	16.0
"NE"	2008	"Nemaha"	"01"	1	36	160	196.0					76	128	66	140	205.0	208.0
"NE"	2008	"Nemaha"	"02"	1	76	264	340.0					131	209	138	203	342.0	347.0
"NE"	2008	"Nemaha"	"03"	1	62	305	367.0					149	238	148	230	389.0	387.0
"NE"	2008	"Nemaha"	"04"	1	76	334	410.0					148	257	151	256	409.0	420.0
"NE"	2008	"Nemaha"	"05"	1	63	383	446.0					144	313	141	304	459.0	452.0
"NE"	2008	"Nemaha"	"06"	1	39	107	146.0					56	92	63	88	152.0	154.0
"NE"	2008	"Nemaha"	"07"	1	27	99	126.0					45	84	46	78	132.0	131.0
"NE"	2008	"Nemaha"	"08"	1	52	187	239.0					87	150	80	165	246.0	256.0
"NE"	2008	"Nemaha"	"09"	1	64	352	416.0					144	276	145	278	429.0	428.0
"NE"	2008	"Nemaha"	"EV-Absente"	1	170	474	644.0					260	387	273	377	655.0	657.0
"NE"	2008	"Nemaha"	"NP-Party"	1			0.0					0	0			0.0	0.0
"NE"	2008	"Nemaha"	"Provisiona"	1			0.0									0.0	0.0
"NE"	2008	"Nuckolls"	"01"	3	75	226	301.0					90	205	130	174	300.0	308.0
"NE"	2008	"Nuckolls"	"02"	3	80	242	322.0					106	222	135	196	331.0	336.0
"NE"	2008	"Nuckolls"	"03"	3	54	203	257.0					76	180	108	152	259.0	261.0
"NE"	2008	"Nuckolls"	"04"	3	28	110	138.0					42	96	55	84	145.0	144.0
"NE"	2008	"Nuckolls"	"05"	3	25	117	142.0					42	110	65	85	153.0	153.0
"NE"	2008	"Nuckolls"	"06"	3	71	330	401.0					108	292	173	236	408.0	416.0
"NE"	2008	"Nuckolls"	"07"	3	19	70	89.0					25	63	38	53	91.0	93.0
"NE"	2008	"Nuckolls"	"08"	3	65	187	252.0					76	168	146	112	248.0	262.0
"NE"	2008	"Nuckolls"	"EV-Absente"	3	52	178	230.0					87	157	104	132	248.0	242.0
"NE"	2008	"Nuckolls"	"NP-Party"	3			0.0									0.0	0.0
"NE"	2008	"Nuckolls"	"Provisiona"	3	2	10	12.0					5	5	5	7	11.0	12.0
"NE"	2008	"Otoe"	"01"	1	46	197	243.0					106	146	94	152	254.0	253.0
"NE"	2008	"Otoe"	"02"	1	49	240	289.0					94	207	85	206	306.0	301.0
"NE"	2008	"Otoe"	"03"	1	41	276	317.0					89	230	92	226	324.0	325.0
"NE"	2008	"Otoe"	"04"	1	57	206	263.0					104	158	105	162	267.0	271.0
"NE"	2008	"Otoe"	"05"	1	118	385	503.0					214	288	238	276	504.0	522.0
"NE"	2008	"Otoe"	"06"	1	185	446	631.0					278	369	304	336	653.0	652.0
"NE"	2008	"Otoe"	"07"	1	95	240	335.0					171	180	159	184	353.0	351.0
"NE"	2008	"Otoe"	"08"	1	99	347	446.0					194	262	185	272	460.0	469.0
"NE"	2008	"Otoe"	"09"	1	96	231	327.0					145	187	159	163	335.0	333.0
"NE"	2008	"Otoe"	"10"	1	60	211	271.0					120	151	103	166	274.0	277.0
"NE"	2008	"Otoe"	"11"	1	87	240	327.0					151	175	130	192	331.0	329.0
"NE"	2008	"Otoe"	"12"	1	69	243	312.0					144	180	118	204	327.0	326.0
"NE"	2008	"Otoe"	"13"	1	35	102	137.0					75	65	62	74	142.0	140.0
"NE"	2008	"Otoe"	"14"	1	73	289	362.0					136	233	111	257	370.0	376.0
"NE"	2008	"Otoe"	"15"	1	103	325	428.0					182	258	165	268	441.0	441.0
"NE"	2008	"Otoe"	"16"	1	58	260	318.0					124	188	105	213	319.0	319.0
"NE"	2008	"Otoe"	"EV-Absente"	1	380	948	1328.0					588	755	582	760	1355.0	1371.0
"NE"	2008	"Otoe"	"NP-Party"	1			0.0					0	1			1.0	0.0
"NE"	2008	"Otoe"	"Provisiona"	1			0.0									0.0	0.0
"NE"	2008	"Pawnee"	"01"	1	45	157	202.0					76	131	87	118	210.0	211.0
"NE"	2008	"Pawnee"	"02"	1	69	260	329.0					131	203	159	172	339.0	341.0
"NE"	2008	"Pawnee"	"03"	1	29	126	155.0					42	120	52	107	163.0	162.0
"NE"	2008	"Pawnee"	"04"	1	29	140	169.0					53	124	67	106	177.0	178.0
"NE"	2008	"Pawnee"	"05"	1	26	157	183.0					51	124	67	119	181.0	191.0
"NE"	2008	"Pawnee"	"EV-Absente"	1	83	192	275.0					128	155	145	140	286.0	287.0
"NE"	2008	"Pawnee"	"NP-Party"	1			0.0									0.0	0.0
"NE"	2008	"Pawnee"	"Provisiona"	1	1	3	4.0					2	2	1	3	4.0	4.0
"NE"	2008	"Perkins"	"01"	3	23	112	135.0					16	114	45	88	137.0	136.0
"NE"	2008	"Perkins"	"02"	3	38	293	331.0					66	266	83	247	333.0	333.0
"NE"	2008	"Perkins"	"03"	3	48	275	323.0					63	260	82	235	325.0	324.0
"NE"	2008	"Perkins"	"EV-Absente"	3	99	510	609.0					165	451	182	422	617.0	614.0
"NE"	2008	"Perkins"	"NP-Party"	3			0.0									0.0	0.0
"NE"	2008	"Perkins"	"Provisiona"	3	0	1	1.0					0	1	0	1	1.0	1.0
"NE"	2008	"Phelps"	"01"	3	22	80	102.0					21	80	35	69	102.0	105.0
"NE"	2008	"Phelps"	"02"	3	8	95	103.0					15	92	33	73	108.0	107.0
"NE"	2008	"Phelps"	"03"	3	33	90	123.0					31	95	58	68	127.0	127.0
"NE"	2008	"Phelps"	"04"	3	25	132	157.0					21	135	35	122	156.0	159.0
"NE"	2008	"Phelps"	"05"	3	25	198	223.0					27	201	51	173	228.0	226.0
"NE"	2008	"Phelps"	"06"	3	27	188	215.0					34	183	54	163	219.0	218.0
"NE"	2008	"Phelps"	"07"	3	14	79	93.0					18	72	33	60	93.0	95.0
"NE"	2008	"Phelps"	"08"	3	28	213	241.0					45	193	74	170	239.0	246.0
"NE"	2008	"Phelps"	"09"	3	66	258	324.0					103	215	148	180	320.0	329.0
"NE"	2008	"Phelps"	"10"	3	58	337	395.0					97	292	134	267	393.0	402.0
"NE"	2008	"Phelps"	"11"	3	100	450	550.0					139	398	172	374	541.0	553.0
"NE"	2008	"Phelps"	"12"	3	99	458	557.0					132	419	168	387	556.0	565.0
"NE"	2008	"Phelps"	"13"	3	104	534	638.0					157	481	185	454	639.0	645.0
"NE"	2008	"Phelps"	"EV-Absente"	3	150	525	675.0					203	484	205	478	688.0	690.0
"NE"	2008	"Phelps"	"NP-Party"	3			0.0					1	1			2.0	0.0
"NE"	2008	"Phelps"	"Provisiona"	3	6	20	26.0					6	19	7	20	27.0	27.0
"NE"	2008	"Pierce"	"01"	3	74	454	528.0					107	485	112	466	595.0	596.0
"NE"	2008	"Pierce"	"02"	3	152	417	569.0					195	412	205	400	616.0	620.0
"NE"	2008	"Pierce"	"03"	3	70	459	529.0					114	452	151	407	570.0	572.0
"NE"	2008	"Pierce"	"04"	3	54	214	268.0					58	228	76	193	287.0	283.0
"NE"	2008	"Pierce"	"05"	3	108	448	556.0					176	430	163	418	610.0	600.0
"NE"	2008	"Pierce"	"EV-Absente"	3	101	375	476.0					131	366	115	369	503.0	501.0
"NE"	2008	"Pierce"	"NP-Party"	3			0.0					0	4			4.0	0.0
"NE"	2008	"Pierce"	"Provisiona"	3	3	7	10.0					2	8	3	6	10.0	10.0
"NE"	2008	"Platte"	"01"	3	123	381	504.0					160	374	164	367	541.0	539.0
"NE"	2008	"Platte"	"02"	3	77	252	329.0					104	240	111	234	347.0	348.0
"NE"	2008	"Platte"	"03"	3	102	272	374.0					125	260	100	276	390.0	390.0
"NE"	2008	"Platte"	"04"	3	102	288	390.0					133	275	126	288	416.0	420.0
"NE"	2008	"Platte"	"05"	3	79	162	241.0					111	138	95	144	249.0	248.0
"NE"	2008	"Platte"	"06"	3	87	334	421.0					121	316	121	315	442.0	445.0
"NE"	2008	"Platte"	"07"	3	91	246	337.0					117	228	124	225	352.0	354.0
"NE"	2008	"Platte"	"08"	3	93	312	405.0					135	283	128	287	419.0	424.0
"NE"	2008	"Platte"	"09"	3	95	334	429.0					139	294	134	305	437.0	448.0
"NE"	2008	"Platte"	"10"	3	111	379	490.0					148	372	142	372	522.0	520.0
"NE"	2008	"Platte"	"11"	3	63	362	425.0					104	339	117	327	444.0	448.0
"NE"	2008	"Platte"	"12"	3	98	445	543.0					148	427	143	427	580.0	579.0
"NE"	2008	"Platte"	"13"	3	106	304	410.0					153	272	137	281	430.0	434.0
"NE"	2008	"Platte"	"14"	3	84	299	383.0					114	281	125	267	397.0	401.0
"NE"	2008	"Platte"	"15"	3	89	401	490.0					135	377	131	372	513.0	509.0
"NE"	2008	"Platte"	"16"	3	90	322	412.0					131	290	124	298	428.0	428.0
"NE"	2008	"Platte"	"17"	3	75	302	377.0					98	295	117	268	395.0	398.0
"NE"	2008	"Platte"	"18"	3	85	437	522.0					112	421	130	404	536.0	538.0
"NE"	2008	"Platte"	"19"	3	30	149	179.0					35	148	43	144	185.0	188.0
"NE"	2008	"Platte"	"20"	3	16	200	216.0					30	194	43	181	232.0	232.0
"NE"	2008	"Platte"	"21"	3	20	127	147.0					29	131	45	111	162.0	161.0
"NE"	2008	"Platte"	"22"	3	50	287	337.0					77	275	77	275	356.0	356.0
"NE"	2008	"Platte"	"23"	3	18	101	119.0					23	116	35	98	141.0	137.0
"NE"	2008	"Platte"	"24"	3	52	187	239.0					67	183	81	168	256.0	257.0
"NE"	2008	"Platte"	"25"	3	43	186	229.0					58	183	75	164	244.0	244.0
"NE"	2008	"Platte"	"26"	3	43	215	258.0					68	206	78	200	279.0	280.0
"NE"	2008	"Platte"	"27"	3	50	301	351.0					53	327	72	302	385.0	382.0
"NE"	2008	"Platte"	"28"	3	3	48	51.0					6	49	6	49	56.0	55.0
"NE"	2008	"Platte"	"29"	3	24	151	175.0					34	166	38	159	201.0	200.0
"NE"	2008	"Platte"	"30"	3	16	124	140.0					31	114	33	115	147.0	150.0
"NE"	2008	"Platte"	"EV-Absente"	3	704	1938	2642.0					995	1799	1022	1743	2819.0	2813.0
"NE"	2008	"Platte"	"NP-Party"	3			0.0					2	0			2.0	0.0
"NE"	2008	"Platte"	"Provisiona"	3			0.0									0.0	0.0
"NE"	2008	"Polk"	"01"	3	69	318	387.0					95	312	168	238	408.0	409.0
"NE"	2008	"Polk"	"02"	3	37	125	162.0					61	105	67	104	167.0	171.0
"NE"	2008	"Polk"	"03"	3	98	331	429.0					139	291	173	264	437.0	443.0
"NE"	2008	"Polk"	"04"	3	45	285	330.0					55	283	78	261	339.0	340.0
"NE"	2008	"Polk"	"05"	3	42	284	326.0					71	264	103	237	340.0	343.0
"NE"	2008	"Polk"	"06"	3	60	222	282.0					68	216	112	175	287.0	289.0
"NE"	2008	"Polk"	"EV-Absente"	3	160	346	506.0					176	339	226	290	526.0	529.0
"NE"	2008	"Polk"	"NP-Party"	3	0	0	0.0					0	0	0	0	0.0	0.0
"NE"	2008	"Polk"	"Provisiona"	3	1	14	15.0					3	12	5	10	15.0	15.0
"NE"	2008	"Red Willow"	"01"	3	19	161	180.0					24	160	64	126	185.0	190.0
"NE"	2008	"Red Willow"	"02"	3	22	138	160.0					19	145	33	120	164.0	157.0
"NE"	2008	"Red Willow"	"03"	3	33	223	256.0					51	211	70	193	263.0	266.0
"NE"	2008	"Red Willow"	"04"	3			0.0									0.0	0.0
"NE"	2008	"Red Willow"	"05"	3	37	276	313.0					49	263	89	226	316.0	319.0
"NE"	2008	"Red Willow"	"06"	3	20	164	184.0					33	151	50	137	186.0	189.0
"NE"	2008	"Red Willow"	"07"	3	31	143	174.0					32	133	65	105	171.0	174.0
"NE"	2008	"Red Willow"	"08"	3	53	223	276.0					81	193	88	188	277.0	280.0
"NE"	2008	"Red Willow"	"09"	3	66	273	339.0					92	257	122	219	351.0	350.0
"NE"	2008	"Red Willow"	"10"	3	49	273	322.0					65	259	104	222	325.0	328.0
"NE"	2008	"Red Willow"	"11"	3	60	328	388.0					89	292	124	259	383.0	389.0
"NE"	2008	"Red Willow"	"12"	3	60	321	381.0					111	275	119	260	391.0	392.0
"NE"	2008	"Red Willow"	"13"	3	62	243	305.0					85	218	119	181	309.0	311.0
"NE"	2008	"Red Willow"	"15"	3	56	245	301.0					79	224	123	185	308.0	310.0
"NE"	2008	"Red Willow"	"16"	3	67	261	328.0					102	222	110	212	330.0	331.0
"NE"	2008	"Red Willow"	"17"	3	16	116	132.0					18	119	31	101	137.0	137.0
"NE"	2008	"Red Willow"	"EV-Absente"	3	217	632	849.0					279	588	338	514	871.0	874.0
"NE"	2008	"Red Willow"	"NP-Party"	3			0.0									0.0	0.0
"NE"	2008	"Red Willow"	"Provisiona"	3	3	28	31.0					7	25	9	21	32.0	31.0
"NE"	2008	"Richardson"	"01"	1	27	162	189.0					58	138	48	149	199.0	198.0
"NE"	2008	"Richardson"	"02"	1	41	224	265.0					66	199	61	200	267.0	269.0
"NE"	2008	"Richardson"	"03"	1	106	398	504.0					210	301	169	333	518.0	514.0
"NE"	2008	"Richardson"	"04"	1	118	452	570.0					241	338	183	391	587.0	587.0
"NE"	2008	"Richardson"	"05"	1	80	282	362.0					161	208	120	239	371.0	375.0
"NE"	2008	"Richardson"	"06"	1	107	202	309.0					171	141	138	167	316.0	316.0
"NE"	2008	"Richardson"	"07"	1	31	182	213.0					69	143	82	133	213.0	220.0
"NE"	2008	"Richardson"	"08"	1	31	165	196.0					64	131	77	118	197.0	200.0
"NE"	2008	"Richardson"	"09"	1	39	168	207.0					86	126	67	135	217.0	210.0
"NE"	2008	"Richardson"	"10"	1	23	158	181.0					63	118	64	119	184.0	184.0
"NE"	2008	"Richardson"	"11"	1	52	158	210.0					77	139	68	140	216.0	214.0
"NE"	2008	"Richardson"	"12"	1	38	137	175.0					65	101	66	108	172.0	181.0
"NE"	2008	"Richardson"	"13"	1	38	70	108.0					57	54	57	50	111.0	114.0
"NE"	2008	"Richardson"	"14"	1	45	183	228.0					85	142	101	130	231.0	235.0
"NE"	2008	"Richardson"	"15"	1	24	72	96.0					37	62	31	65	103.0	99.0
"NE"	2008	"Richardson"	"EV-Absente"	1			0.0									0.0	0.0
"NE"	2008	"Richardson"	"NP-Party"	1			0.0					3	1			4.0	0.0
"NE"	2008	"Richardson"	"Provisiona"	1			0.0									0.0	0.0
"NE"	2008	"Rock"	"01"	3	13	112	125.0					18	110	49	80	133.0	130.0
"NE"	2008	"Rock"	"02"	3	23	138	161.0					40	126	67	100	169.0	170.0
"NE"	2008	"Rock"	"03"	3	25	204	229.0					43	187	105	123	234.0	233.0
"NE"	2008	"Rock"	"04"	3	2	38	40.0					4	39	16	26	43.0	43.0
"NE"	2008	"Rock"	"05"	3	3	57	60.0					6	56	15	46	63.0	62.0
"NE"	2008	"Rock"	"EV-Absente"	3	18	124	142.0					25	117	52	87	144.0	141.0
"NE"	2008	"Rock"	"NP-Party"	3			0.0					2	1			3.0	0.0
"NE"	2008	"Rock"	"Provisiona"	3	0	6	6.0					1	4	3	3	5.0	6.0
"NE"	2008	"Saline"	"01"	3	265	340	605.0					360	280	349	291	647.0	651.0
"NE"	2008	"Saline"	"02"	3	201	210	411.0					257	168	265	149	430.0	431.0
"NE"	2008	"Saline"	"03"	3	215	286	501.0					295	240	292	235	542.0	542.0
"NE"	2008	"Saline"	"04"	3	135	188	323.0					179	148	202	126	332.0	337.0
"NE"	2008	"Saline"	"05"	3	179	304	483.0					233	264	282	229	502.0	516.0
"NE"	2008	"Saline"	"06"	3	83	219	302.0					107	214	148	174	321.0	328.0
"NE"	2008	"Saline"	"07"	3	80	239	319.0					127	203	170	167	332.0	342.0
"NE"	2008	"Saline"	"08"	3	189	212	401.0					237	188	268	156	428.0	430.0
"NE"	2008	"Saline"	"09"	3	143	191	334.0					193	154	212	144	351.0	364.0
"NE"	2008	"Saline"	"10"	3	52	100	152.0					72	76	109	53	155.0	163.0
"NE"	2008	"Saline"	"11"	3	69	119	188.0					115	88	130	76	207.0	207.0
"NE"	2008	"Saline"	"12"	3	156	201	357.0					199	163	271	105	369.0	378.0
"NE"	2008	"Saline"	"EV-Absente"	3	214	271	485.0					282	234	298	217	517.0	520.0
"NE"	2008	"Saline"	"NP-Party"	3			0.0									0.0	0.0
"NE"	2008	"Saline"	"Provisiona"	3	17	16	33.0					18	14	15	17	32.0	32.0
"NE"	2008	"Sarpy"	"01"	2	20625	30418	51043.0	1	3490	11400	14890	28010	38816	21994	43116	67371.0	66731.0
"NE"	2008	"Sarpy"	"02"	1			0.0	2			0					0.0	0.0
"NE"	2008	"Sarpy"	"03"	1			0.0	2			0					0.0	0.0
"NE"	2008	"Sarpy"	"04"	1			0.0	2			0					0.0	0.0
"NE"	2008	"Sarpy"	"05"	1			0.0	2			0					0.0	0.0
"NE"	2008	"Sarpy"	"06"	2			0.0	1			0					0.0	0.0
"NE"	2008	"Sarpy"	"07"	1			0.0	2			0					0.0	0.0
"NE"	2008	"Sarpy"	"08"	1			0.0	2			0					0.0	0.0
"NE"	2008	"Sarpy"	"09"	2			0.0	1			0					0.0	0.0
"NE"	2008	"Sarpy"	"10"	2			0.0	1			0					0.0	0.0
"NE"	2008	"Sarpy"	"11"	1			0.0	2			0					0.0	0.0
"NE"	2008	"Sarpy"	"12"	1			0.0	2			0					0.0	0.0
"NE"	2008	"Sarpy"	"13"	1			0.0	2			0					0.0	0.0
"NE"	2008	"Sarpy"	"14"	1			0.0	2			0					0.0	0.0
"NE"	2008	"Sarpy"	"15"	2			0.0	1			0					0.0	0.0
"NE"	2008	"Sarpy"	"16"	2			0.0	1			0					0.0	0.0
"NE"	2008	"Sarpy"	"17"	2			0.0	1			0					0.0	0.0
"NE"	2008	"Sarpy"	"18"	2			0.0	1			0					0.0	0.0
"NE"	2008	"Sarpy"	"19"	1			0.0	2			0					0.0	0.0
"NE"	2008	"Sarpy"	"20"	2			0.0	1			0					0.0	0.0
"NE"	2008	"Sarpy"	"21"	1			0.0	2			0					0.0	0.0
