state	year	county	precinct_code	precinct	g2010_GOV_rv	g2010_GOV_dv	g2010_GOV_tv	cd	g2010_USH_rv	g2010_USH_dv	g2010_USH_tv	cd2	g2010_USH_dv2	g2010_USH_rv2	g2010_USH_tv2	sd	g2010_STS_dv	g2010_STS_tv	g2010_STS_rv	sd2	g2010_STS_dv2	g2010_STS_rv2	g2010_STS_tv2	sd3	g2010_STS_dv3	g2010_STS_rv3	g2010_STS_tv3	ld	g2010_STH_rv	g2010_STH_tv	g2010_STH_dv	ld2	g2010_STH_dv2	g2010_STH_rv2	g2010_STH_tv2	ld3	g2010_STH_dv3	g2010_STH_rv3	g2010_STH_tv3	ld4	g2010_STH_dv4	g2010_STH_rv4	g2010_STH_tv4	ld5	g2010_STH_dv5	g2010_STH_rv5	g2010_STH_tv5	ld6	g2010_STH_dv6	g2010_STH_rv6	g2010_STH_tv6	ld7	g2010_STH_dv7	g2010_STH_rv7	g2010_STH_tv7	ld8	g2010_STH_dv8	g2010_STH_rv8	g2010_STH_tv8	ld9	g2010_STH_dv9	g2010_STH_rv9	g2010_STH_tv9	ld10	g2010_STH_dv10	g2010_STH_rv10	g2010_STH_tv10
"TN"	2010	"SHELBY"	208	"Germantown 03"	1532	379	1930	7	1485	352	1895					31	318	1877	1559									83	1647	1647																																					
"TN"	2010	"SHELBY"	209	"Germantown 04"	2253	422	2702	7	2169	417	2670					31	369	2622	2253									95	2246	2535																																					
"TN"	2010	"SHELBY"	210	"Germantown 05"	1322	331	1668	7	1293	300	1638					31	266	1610	1344									96	1400	1400																																					
"TN"	2010	"SHELBY"	211	"Germantown 06"	1234	319	1566	9	1079	471	1560					31	280	1520	1240									83	1330	1330																																					
"TN"	2010	"SHELBY"	212	"Germantown 08"	1127	254	1391	7	1073	255	1371					31	235	1364	1129									95	1127	1299																																					
"TN"	2010	"SHELBY"	213	"Germantown 09"	972	191	1177	7	930	190	1158					31	160	1150	990									83	1049	1049																																					
"TN"	2010	"SHELBY"	214	"Germantown 10"	1637	305	1951	7	1570	286	1913					33	672	672										83	1680	1680																																					
"TN"	2010	"SHELBY"	215	"Germantown 11"	2121	292	2419	7	2032	306	2403					33	771	771										95	2068	2296																																					
"TN"	2010	"SHELBY"	216	"Germantown 12"	512	69	584	7	479	76	569																	95	492	544																																					
"TN"	2010	"SHELBY"	217	"Kerrville"	737	174	924	7	729	155	912																	99	770	770																																					
"TN"	2010	"SHELBY"	218	"Lakeland 01"	2069	403	2483	7	2012	367	2433																	99	2104	2104																																					
"TN"	2010	"SHELBY"	219	"Lakeland 02"	918	244	1178	7	915	208	1157																	99	954	954																																					
"TN"	2010	"SHELBY"	220	"Locke"	665	263	941	8	660	247	926					29	114	911	684									86	672	926	254																																				
"TN"	2010	"SHELBY"	221	"Lucy 01"	294	110	410	7	293	89	399					29	44	395	311									88		174	174																																				
"TN"	2010	"SHELBY"	222	"Lucy 02"	89	131	222	8	82	132	224					29	89	214	86									88		151	151																																				
"TN"	2010	"SHELBY"	223	"Lucy 03"	405	308	722	7	399	281	707	8	0	1	1	29	213	704	413									99	488	488																																					
"TN"	2010	"SHELBY"	224	"McConnell's"	449	532	997	8	425	549	990					29	443	973	456									86	427	978	551																																				
"TN"	2010	"SHELBY"	225	"Millington 01"	915	424	1359	8	895	399	1336					29	246	1298	910									86	899	1307	408																																				
"TN"	2010	"SHELBY"	226	"Millington 02"	1191	622	1844	8	1050	572	1677	7	38	90	137	29	350	1783	1155									99	1350	1350																																					
"TN"	2010	"SHELBY"	227	"Morning Sun 01"	679	872	1572	7	684	843	1546					31	837	1542	705									95	716	1313																																					
"TN"	2010	"SHELBY"	228	"Morning Sun 02"	834	329	1181	7	820	324	1168					31	308	1156	848									95	837	1084																																					
"TN"	2010	"SHELBY"	229	"Ross Store 01"	88	606	703	9	65	631	703					33	600	600										85	69	685	616																																				
"TN"	2010	"SHELBY"	230	"Ross Store 05"	253	1544	1813	9	213	1582	1808					31	1498	1740	242									84		1602	1602																																				
"TN"	2010	"SHELBY"	231	"Ross Store 13"	169	1252	1442	9	149	1280	1438					33	1243	1243										85	134	1396	1262																																				
"TN"	2010	"SHELBY"	232	"Ross Store 14"	131	1219	1359	9	112	1245	1366					33	1199	1199										85	102	1313	1211																																				
"TN"	2010	"SHELBY"	233	"Ross Store 15"	101	691	799	9	81	718	803					31	662	760	98									84		706	706																																				
"TN"	2010	"SHELBY"	234	"Ross Store 16"	250	1617	1887	9	208	1657	1879					33	1651	1651										85	183	1832	1649																																				
"TN"	2010	"SHELBY"	235	"Stewartville"	1062	479	1557	7	1010	352	1421	8	55	39	95													99	1196	1196																																					
"TN"	2010	"SHELBY"	236	"Woodstock 02"	18	9	27	8	15	9	26																	88		10	10																																				
"TN"	2010	"SMITH"	1	"01 Defeated"	445	227	683	6	418	205	639					17	325	659	334									40	427	669	231																																				
"TN"	2010	"SMITH"	2	"02 Tanglewood"	510	371	899	6	439	373	830					17	555	859	304									40	446	868	412																																				
"TN"	2010	"SMITH"	3	"03 New Middleton"	499	267	784	6	478	227	731					17	323	743	420									40	441	766	312																																				
"TN"	2010	"SMITH"	4	"04 Rock City"	396	242	650	6	383	195	604					17	277	616	339									40	358	631	267																																				
"TN"	2010	"SMITH"	5	"05 Gordonsville"	492	357	867	6	474	288	787					17	428	821	393									40	466	860	386																																				
"TN"	2010	"SMITH"	6	"06 Carthage"	337	345	701	6	284	308	620					17	422	641	219									40	297	669	362																																				
"TN"	2010	"SMITH"	7	"07 South Carthage"	359	254	619	6	322	237	578					17	333	581	248									40	301	606	303																																				
"TN"	2010	"SMITH"	8	"08 Elmwood"	331	227	570	6	301	217	533					17	290	544	254									40	285	552	255																																				
"TN"	2010	"SMITH"	9	"Absentee"	0	0	0	6	0	0	0					17	0	0	0									40	0	0	0																																				
"TN"	2010	"STEWART"	1	"1-1 Indian Mound"	293	184	488	8	270	186	469																	75	296	467	171																																				
"TN"	2010	"STEWART"	2	"2-1 Big Rock"	242	189	440	8	245	178	432																	75	253	427	174																																				
"TN"	2010	"STEWART"	3	"3-1 Bumpus Mills"	279	169	452	8	269	160	441																	75	270	434	164																																				
"TN"	2010	"STEWART"	4	"4-1 Church Street"	268	234	515	8	258	220	493																	75	260	492	232																																				
"TN"	2010	"STEWART"	5	"5-1 Natcor Drive"	211	209	425	8	172	227	407																	75	188	404	216																																				
"TN"	2010	"STEWART"	6	"5-2 Leatherwood"	115	88	208	8	111	89	203																	75	105	197	92																																				
"TN"	2010	"STEWART"	7	"6-1 Public Library"	360	282	657	8	312	304	631																	75	327	618	291																																				
"TN"	2010	"STEWART"	8	"7-1 Cumberland City"	104	112	221	8	99	104	206																	75	102	208	106																																				
"TN"	2010	"STEWART"	9	"7-2 Carlisle"	178	122	311	8	171	110	297																	75	182	292	110																																				
"TN"	2010	"STEWART"	10	"Absentee"	70	73	144	8	60	67	133																	75	56	142	79																																				
"TN"	2010	"SULLIVAN"	1	"1 South Holston"	262	106	377	1	268	94	365																	3	226	371	132																																				
"TN"	2010	"SULLIVAN"	2	"2HV Holston View"	1222	263	1498	1	1202	255	1469																	3	1073	1458	331																																				
"TN"	2010	"SULLIVAN"	3	"2VP Valley Pike"	309	103	420	1	320	86	414																	1	354	354																																					
"TN"	2010	"SULLIVAN"	4	"3 Hickory Tree"	279	72	358	1	301	44	353																	3	250	351	89																																				
"TN"	2010	"SULLIVAN"	5	"4 Avoca School"	1073	310	1409	1	1098	265	1387																	1	1154	1154		3	13	35	54																																
"TN"	2010	"SULLIVAN"	6	"5 Sullivan Co Office"	2200	663	2903	1	2177	517	2775																	3	1589	2792	1124	1		61	61																																
"TN"	2010	"SULLIVAN"	7	"6 Central Heights"	685	218	927	1	705	181	904																	1	757	757																																					
"TN"	2010	"SULLIVAN"	8	"7 Indian Springs"	2415	491	2931	1	2382	412	2835																	2	1811	2689	878	3	64	144	211																																
"TN"	2010	"SULLIVAN"	9	"8 Buffalo Ruritan"	524	149	676	1	542	107	662																	3	273	459	177	1		186	186																																
"TN"	2010	"SULLIVAN"	10	"9 Piney Flats"	1376	363	1764	1	1397	298	1722																	3	1199	1739	491																																				
"TN"	2010	"SULLIVAN"	11	"10 Ketron"	1303	305	1627	1	1287	281	1594																	1	1371	1371		2	2	10	12																																
"TN"	2010	"SULLIVAN"	12	"11C Cedar Grove"	794	225	1039	1	822	172	1015																	1	857	857																																					
"TN"	2010	"SULLIVAN"	13	"11S Civic Auditorium"	2208	819	3071	1	2175	693	2894																	2	1190	2280	1090	1		636	636																																
"TN"	2010	"SULLIVAN"	14	"11T Traders Village"	1920	452	2396	1	1900	396	2334																	2	774	1314	540	1		897	897																																
"TN"	2010	"SULLIVAN"	15	"11W Kingsport L"	840	336	1193	1	796	306	1130																	2	524	989	465	1		144	144																																
"TN"	2010	"SULLIVAN"	16	"12CB Clouds Bend"	1184	284	1475	1	1151	250	1410																	2	869	1456	587																																				
"TN"	2010	"SULLIVAN"	17	"12K Ketron Memorial"	1221	329	1578	1	1222	268	1512																	2	453	724	271	1		701	701																																
"TN"	2010	"SULLIVAN"	18	"13P Sullivan So High"	1925	415	2367	1	1905	353	2295																	2	1561	2354	793																																				
"TN"	2010	"SULLIVAN"	19	"14CH Colonial Hghts"	1767	378	2159	1	1726	347	2097																	2	1372	2147	775																																				
"TN"	2010	"SULLIVAN"	20	"14MP Miller Perry"	1223	311	1546	1	1229	248	1497																	2	1009	1528	519																																				
"TN"	2010	"SULLIVAN"	21	"15 Sullivan West"	743	191	946	1	744	159	915																	2	600	940	340																																				
"TN"	2010	"SULLIVAN"	22	"16BC Bluff City"	613	207	831	1	624	159	798																	3	474	781	272	1		32	32																																
"TN"	2010	"SULLIVAN"	23	"16CG Chinquapin"	327	96	427	1	337	71	414																	3	274	418	123																																				
"TN"	2010	"SULLIVAN"	24	"17W Anderson"	894	271	1186	1	903	233	1161																	1	980	980		3	10	20	30																																
"TN"	2010	"SULLIVAN"	25	"17Y YWCA"	1232	460	1735	1	1237	417	1692																	1	1450	1450																																					
"TN"	2010	"SULLIVAN"	26	"18 Holston"	614	161	789	1	620	131	765																	3	527	762	224	2	2	10	12																																
"TN"	2010	"SULLIVAN"	27	"19H Jacobs Creek"	69	31	103	1	69	30	102																	3	64	101	35																																				
"TN"	2010	"SULLIVAN"	28	"21 East High"	1022	263	1308	1	1061	203	1290																	3	492	683	168	1		535	535																																
"TN"	2010	"SULLIVAN"	29	"22 Holston Valley"	285	87	384	1	294	76	377																	3	248	382	120																																				
"TN"	2010	"SUMNER"	1	"1A Westmoreland"	926	509	1462	6	971	422	1428																	44	441	1422	981																																				
"TN"	2010	"SUMNER"	2	"1B North Sumner"	423	214	649	6	417	204	634																	44	251	638	387																																				
"TN"	2010	"SUMNER"	3	"1C Corinth"	436	176	621	6	438	155	610																	44	271	606	335																																				
"TN"	2010	"SUMNER"	4	"2A Portland High"	1202	396	1624	6	1205	357	1601																	44	767	1584	817																																				
"TN"	2010	"SUMNER"	5	"2B Wiseman"	763	337	1111	6	768	286	1084																	44	417	1087	670																																				
"TN"	2010	"SUMNER"	6	"3A Civic Center"	467	234	721	6	433	248	697																	44	284	698	414																																				
"TN"	2010	"SUMNER"	7	"3B Cairo"	678	303	1000	6	660	301	978																	44	455	974	519																																				
"TN"	2010	"SUMNER"	8	"3C Castalian Spgs"	638	285	939	6	628	253	922																	44	459	910	451																																				
"TN"	2010	"SUMNER"	9	"3D Bethpage"	379	194	589	6	365	191	575																	44	237	580	343																																				
"TN"	2010	"SUMNER"	10	"3E Bush's Chapel"	464	197	669	6	434	199	646																	44	279	652	373																																				
"TN"	2010	"SUMNER"	11	"4A County Admin Bldg"	1259	470	1761	6	1215	465	1723																	45	1204	1707	471																																				
"TN"	2010	"SUMNER"	12	"4B Salem"	359	131	500	6	355	137	499																	44	230	483	253																																				
"TN"	2010	"SUMNER"	13	"4C Cottontown"	496	162	665	6	456	181	649																	44	361	653	292																																				
"TN"	2010	"SUMNER"	14	"4D Union"	100	349	465	6	107	311	439																	44	56	449	393																																				
"TN"	2010	"SUMNER"	15	"5A Gallatin"	779	418	1221	6	739	400	1169																	45	694	1045	327	44	50	35	85																																
"TN"	2010	"SUMNER"	16	"5B South Water"	716	480	1228	6	716	446	1197																	45	676	1107	391	44	28	21	49																																
"TN"	2010	"SUMNER"	17	"6A Vol State"	1851	385	2261	6	1767	432	2225																	45	1763	2200	400																																				
"TN"	2010	"SUMNER"	18	"6B Gallatin Sr"	891	390	1296	6	817	427	1263																	45	541	826	269	44	213	199	412																																
"TN"	2010	"SUMNER"	19	"6C Jack Anderson"	1501	350	1875	6	1433	381	1844																	57	1383	1801	359																																				
"TN"	2010	"SUMNER"	20	"7A Magnet"	956	379	1373	6	960	329	1338																	45	961	1339	345																																				
"TN"	2010	"SUMNER"	21	"7B Saundersville"	1529	255	1799	6	1463	277	1765																	57	1408	1713	254																																				
"TN"	2010	"SUMNER"	22	"7C Long Hollow"	1344	200	1562	6	1285	212	1530																	45	1256	1526	241																																				
"TN"	2010	"SUMNER"	23	"8A Brown"	932	378	1328	6	902	361	1294																	45	913	1287	351																																				
"TN"	2010	"SUMNER"	24	"8B Lakeside"	1138	428	1591	6	1139	394	1557																	45	1120	1567	410																																				
"TN"	2010	"SUMNER"	25	"9A Nannie Berry"	1179	374	1573	6	1110	394	1535																	45	590	806	201	57	182	512	717																																
"TN"	2010	"SUMNER"	26	"9B Indian Lake"	1281	225	1520	6	1200	259	1491																	45	1115	1400	254	57	13	77	95																																
"TN"	2010	"SUMNER"	27	"9C Rock Castle"	1350	274	1639	6	1293	280	1606					17	323	1588	1265									57	1028	1282	218	45	51	217	274																																
"TN"	2010	"SUMNER"	28	"10A Walton Ferry"	906	324	1243	6	857	324	1209																	45	857	1208	329																																				
"TN"	2010	"SUMNER"	29	"10B Trinity"	856	282	1151	6	851	250	1131																	45	849	1127	257																																				
"TN"	2010	"SUMNER"	30	"10C Center Point"	923	362	1295	6	910	338	1271																	45	901	1271	349																																				
