state	year	county_name	town_name	county	town	ward	cd	precinct	g2000_BALL_tv	g2000_USP_dv	g2000_USP_rv	g2000_USP_tv	g2000_USS_dv	g2000_USS_rv	g2000_USS_tv	g2000_USH_dv	g2000_USH_rv	g2000_USH_tv
"MI"	2000	"KENT"	"GRANDVILLE CITY"	41	58	0	3	5	1329	287	1002	1317	282	1009	1316	242	1047	1303
"MI"	2000	"KENT"	"GRANDVILLE CITY"	41	58	0	3	6	794	199	579	791	171	607	787	146	622	775
"MI"	2000	"KENT"	"GRANDVILLE CITY"	41	58	0	3	901	1990	509	1414	1959	513	1406	1948	422	1496	1941
"MI"	2000	"KENT"	"KENTWOOD CITY"	41	60	0	3	901	2200	781	1341	2172	739	1374	2155	620	1486	2128
"MI"	2000	"KENT"	"KENTWOOD CITY"	41	60	0	3	902	1161	342	751	1116	346	783	1139	282	833	1126
"MI"	2000	"KENT"	"KENTWOOD CITY"	41	60	1	3	1	825	340	465	823	327	475	817	316	471	807
"MI"	2000	"KENT"	"KENTWOOD CITY"	41	60	1	3	2	966	363	577	962	328	609	954	290	632	940
"MI"	2000	"KENT"	"KENTWOOD CITY"	41	60	1	3	3	585	226	348	584	223	353	584	198	366	570
"MI"	2000	"KENT"	"KENTWOOD CITY"	41	60	1	3	4	666	254	394	662	232	402	653	225	403	646
"MI"	2000	"KENT"	"KENTWOOD CITY"	41	60	1	3	5	1084	409	651	1079	365	683	1068	358	660	1043
"MI"	2000	"KENT"	"KENTWOOD CITY"	41	60	1	3	6	832	302	506	829	287	520	825	247	545	811
"MI"	2000	"KENT"	"KENTWOOD CITY"	41	60	1	3	7	790	266	506	788	267	504	785	212	549	773
"MI"	2000	"KENT"	"KENTWOOD CITY"	41	60	1	3	8	1268	482	752	1264	443	778	1246	398	814	1228
"MI"	2000	"KENT"	"KENTWOOD CITY"	41	60	2	3	9	1149	463	662	1146	420	700	1137	372	716	1107
"MI"	2000	"KENT"	"KENTWOOD CITY"	41	60	2	3	10	1684	511	1135	1682	510	1146	1677	398	1240	1657
"MI"	2000	"KENT"	"KENTWOOD CITY"	41	60	2	3	11	1481	603	834	1475	575	861	1460	519	887	1425
"MI"	2000	"KENT"	"KENTWOOD CITY"	41	60	2	3	12	1011	480	490	1005	449	517	995	422	518	975
"MI"	2000	"KENT"	"KENTWOOD CITY"	41	60	2	3	13	994	421	543	989	377	592	986	345	587	958
"MI"	2000	"KENT"	"KENTWOOD CITY"	41	60	2	3	14	1497	435	1026	1494	424	1038	1484	328	1107	1453
"MI"	2000	"KENT"	"KENTWOOD CITY"	41	60	2	3	15	718	236	468	717	212	483	710	192	483	683
"MI"	2000	"KENT"	"KENTWOOD CITY"	41	60	2	3	16	428	185	225	426	164	241	424	164	242	421
"MI"	2000	"KENT"	"KENTWOOD CITY"	41	60	2	3	17	286	96	183	285	85	186	281	66	209	280
"MI"	2000	"KENT"	"LOWELL CITY"	41	62	0	3	1	859	353	467	850	313	504	848	279	521	824
"MI"	2000	"KENT"	"LOWELL CITY"	41	62	0	3	2	696	279	399	690	255	418	682	246	416	670
"MI"	2000	"KENT"	"ROCKFORD CITY"	41	64	0	3	1	1164	432	697	1159	420	695	1155	353	749	1131
"MI"	2000	"KENT"	"ROCKFORD CITY"	41	64	0	3	2	1071	359	686	1068	329	693	1051	266	721	1020
"MI"	2000	"KENT"	"WALKER CITY"	41	66	0	3	901	1605	600	945	1578	584	963	1570	523	1031	1568
"MI"	2000	"KENT"	"WALKER CITY"	41	66	1	3	1	1084	424	625	1082	357	673	1068	357	635	1032
"MI"	2000	"KENT"	"WALKER CITY"	41	66	1	3	2	646	254	379	645	232	392	637	211	412	634
"MI"	2000	"KENT"	"WALKER CITY"	41	66	1	3	3	870	356	488	868	341	496	858	310	513	843
"MI"	2000	"KENT"	"WALKER CITY"	41	66	2	3	1	979	333	617	978	312	633	967	277	632	925
"MI"	2000	"KENT"	"WALKER CITY"	41	66	2	3	2	1385	443	912	1381	403	921	1360	385	936	1345
"MI"	2000	"KENT"	"WALKER CITY"	41	66	2	3	3	674	261	395	671	233	413	667	221	417	654
"MI"	2000	"KENT"	"WALKER CITY"	41	66	3	3	1	1460	515	917	1455	468	954	1441	444	946	1413
"MI"	2000	"KENT"	"WALKER CITY"	41	66	3	3	2	748	171	557	747	170	549	744	156	551	730
"MI"	2000	"KENT"	"WALKER CITY"	41	66	3	3	3	706	266	414	704	254	427	700	237	420	680
"MI"	2000	"KENT"	"WYOMING CITY"	41	68	1	3	1	671	283	367	667	247	389	658	242	387	636
"MI"	2000	"KENT"	"WYOMING CITY"	41	68	1	3	2	562	263	281	559	243	289	548	236	277	527
"MI"	2000	"KENT"	"WYOMING CITY"	41	68	1	3	3	741	333	382	737	313	397	733	296	390	704
"MI"	2000	"KENT"	"WYOMING CITY"	41	68	1	3	4	745	347	369	737	316	388	726	307	385	701
"MI"	2000	"KENT"	"WYOMING CITY"	41	68	1	3	5	676	330	317	668	299	332	654	281	330	634
"MI"	2000	"KENT"	"WYOMING CITY"	41	68	1	3	6	413	192	210	411	181	210	405	168	210	390
"MI"	2000	"KENT"	"WYOMING CITY"	41	68	1	3	7	877	391	443	863	372	456	852	334	471	828
"MI"	2000	"KENT"	"WYOMING CITY"	41	68	1	3	8	579	224	329	571	209	337	566	205	326	548
"MI"	2000	"KENT"	"WYOMING CITY"	41	68	1	3	19	933	295	612	927	297	611	922	250	629	892
"MI"	2000	"KENT"	"WYOMING CITY"	41	68	1	3	31	1964	581	1355	1957	560	1350	1930	481	1380	1880
"MI"	2000	"KENT"	"WYOMING CITY"	41	68	2	3	9	748	291	436	744	260	455	732	232	460	708
"MI"	2000	"KENT"	"WYOMING CITY"	41	68	2	3	10	702	304	380	700	265	404	692	259	380	658
"MI"	2000	"KENT"	"WYOMING CITY"	41	68	2	3	11	656	310	309	643	299	327	639	282	317	616
"MI"	2000	"KENT"	"WYOMING CITY"	41	68	2	3	12	593	254	319	591	229	337	584	205	347	564
"MI"	2000	"KENT"	"WYOMING CITY"	41	68	2	3	13	816	349	446	814	320	465	805	305	466	785
"MI"	2000	"KENT"	"WYOMING CITY"	41	68	2	3	14	1146	504	613	1142	472	633	1129	416	659	1094
"MI"	2000	"KENT"	"WYOMING CITY"	41	68	2	3	15	737	319	391	733	300	402	725	268	410	696
"MI"	2000	"KENT"	"WYOMING CITY"	41	68	2	3	16	678	339	321	670	320	335	664	284	344	637
"MI"	2000	"KENT"	"WYOMING CITY"	41	68	2	3	17	596	224	346	589	216	347	581	184	360	560
"MI"	2000	"KENT"	"WYOMING CITY"	41	68	2	3	18	535	247	270	532	243	275	525	209	291	509
"MI"	2000	"KENT"	"WYOMING CITY"	41	68	2	3	20	1052	340	676	1044	331	677	1031	307	670	998
"MI"	2000	"KENT"	"WYOMING CITY"	41	68	3	3	21	612	205	392	607	195	402	607	169	415	590
"MI"	2000	"KENT"	"WYOMING CITY"	41	68	3	3	22	809	259	534	806	245	527	794	225	552	788
"MI"	2000	"KENT"	"WYOMING CITY"	41	68	3	3	23	1143	446	668	1129	423	686	1123	361	707	1094
"MI"	2000	"KENT"	"WYOMING CITY"	41	68	3	3	24	579	257	310	575	227	331	566	219	317	545
"MI"	2000	"KENT"	"WYOMING CITY"	41	68	3	3	25	506	232	259	501	218	268	496	207	268	479
"MI"	2000	"KENT"	"WYOMING CITY"	41	68	3	3	26	1396	508	847	1390	478	869	1380	432	862	1317
"MI"	2000	"KENT"	"WYOMING CITY"	41	68	3	3	27	910	367	513	905	354	530	900	310	542	864
"MI"	2000	"KENT"	"WYOMING CITY"	41	68	3	3	28	547	240	284	545	219	293	535	193	287	498
"MI"	2000	"KENT"	"WYOMING CITY"	41	68	3	3	29	727	288	420	725	284	426	721	230	457	697
"MI"	2000	"KENT"	"WYOMING CITY"	41	68	3	3	30	1333	456	841	1319	430	850	1309	381	869	1275
"MI"	2000	"KENT"	"WYOMING CITY"	41	68	3	3	32	2197	434	1725	2188	427	1711	2168	353	1736	2108
"MI"	2000	"KENT"	"{Statistical Adjustments}"	41	9999	0		9999	0	0	0	17	0	0	0	0	0	0
"MI"	2000	"KEWEENAW"	"ALLOUEZ TOWNSHIP"	42	2	0	1	1	860	376	429	846	391	411	824	529	305	846
"MI"	2000	"KEWEENAW"	"EAGLE HARBOR TOWNSHIP"	42	4	0	1	1	218	76	134	215	74	125	206	108	97	208
"MI"	2000	"KEWEENAW"	"GRANT TOWNSHIP"	42	6	0	1	1	167	49	99	163	62	97	161	82	78	162
"MI"	2000	"KEWEENAW"	"HOUGHTON TOWNSHIP"	42	8	0	1	1	83	27	54	82	27	51	81	41	38	82
"MI"	2000	"KEWEENAW"	"SHERMAN TOWNSHIP"	42	10	0	1	1	37	12	24	37	14	20	37	21	14	37
"MI"	2000	"LAKE"	"CHASE TOWNSHIP"	43	2	0	2	1	499	189	278	489	167	283	477	114	289	427
"MI"	2000	"LAKE"	"CHERRY VALLEY TOWNSHIP"	43	4	0	2	2	190	96	84	185	92	84	184	81	84	174
"MI"	2000	"LAKE"	"DOVER TOWNSHIP"	43	6	0	2	3	157	77	77	155	69	79	155	69	68	145
"MI"	2000	"LAKE"	"EDEN TOWNSHIP"	43	8	0	2	4	156	88	59	153	81	66	150	72	69	145
"MI"	2000	"LAKE"	"ELK TOWNSHIP"	43	10	0	2	5	512	260	233	504	222	257	494	208	246	472
"MI"	2000	"LAKE"	"ELLSWORTH TOWNSHIP"	43	12	0	2	6	316	150	148	307	130	161	304	102	173	283
"MI"	2000	"LAKE"	"LAKE TOWNSHIP"	43	14	0	2	7	468	229	206	456	202	230	450	177	235	424
"MI"	2000	"LAKE"	"NEWKIRK TOWNSHIP"	43	16	0	2	8	160	94	60	159	83	63	151	76	57	142
"MI"	2000	"LAKE"	"NEWKIRK TOWNSHIP"	43	16	0	2	9	91	53	37	90	52	34	89	42	39	83
"MI"	2000	"LAKE"	"PEACOCK TOWNSHIP"	43	18	0	2	10	213	121	87	210	103	96	204	97	94	198
"MI"	2000	"LAKE"	"PINORA TOWNSHIP"	43	20	0	2	11	277	118	141	268	99	144	263	77	148	239
"MI"	2000	"LAKE"	"PLEASANT PLAINS TOWNSHIP"	43	22	0	2	12	156	94	46	149	91	56	151	67	66	141
"MI"	2000	"LAKE"	"PLEASANT PLAINS TOWNSHIP"	43	22	0	2	13	264	153	93	253	138	111	251	134	98	238
"MI"	2000	"LAKE"	"PLEASANT PLAINS TOWNSHIP"	43	22	0	2	14	195	115	62	182	102	74	182	85	79	171
"MI"	2000	"LAKE"	"SAUBLE TOWNSHIP"	43	24	0	2	15	219	114	93	214	95	112	213	97	100	201
"MI"	2000	"LAKE"	"SWEETWATER TOWNSHIP"	43	26	0	2	16	118	59	51	115	54	53	110	50	51	105
"MI"	2000	"LAKE"	"WEBBER TOWNSHIP"	43	28	0	2	17	90	62	21	85	58	21	83	54	23	80
"MI"	2000	"LAKE"	"WEBBER TOWNSHIP"	43	28	0	2	18	418	262	134	407	234	149	398	215	143	370
"MI"	2000	"LAKE"	"YATES TOWNSHIP"	43	30	0	2	19	325	250	51	307	237	54	298	208	60	280
"MI"	2000	"LAKE"	"{Statistical Adjustments}"	43	9999	0		9999	0	0	0	5	0	0	0	0	0	0
"MI"	2000	"LAPEER"	"ALMONT TOWNSHIP"	44	2	0	9	1	1158	453	666	1154	433	651	1136	558	490	1087
"MI"	2000	"LAPEER"	"ALMONT TOWNSHIP"	44	2	0	9	2	1380	549	789	1371	534	774	1360	667	561	1282
"MI"	2000	"LAPEER"	"ARCADIA TOWNSHIP"	44	4	0	5	1	1353	539	767	1345	519	765	1338	715	500	1263
"MI"	2000	"LAPEER"	"ATTICA TOWNSHIP"	44	6	0	9	1	949	379	503	921	357	510	908	490	349	868
"MI"	2000	"LAPEER"	"ATTICA TOWNSHIP"	44	6	0	9	2	1112	447	615	1096	440	602	1083	582	408	1015
"MI"	2000	"LAPEER"	"BURLINGTON TOWNSHIP"	44	8	0	5	1	571	211	336	562	195	335	553	293	177	486
"MI"	2000	"LAPEER"	"BURNSIDE TOWNSHIP"	44	10	0	5	1	762	217	500	747	219	486	737	339	297	670
"MI"	2000	"LAPEER"	"DEERFIELD TOWNSHIP"	44	12	0	5	1	1403	584	758	1389	562	772	1377	789	395	1232
"MI"	2000	"LAPEER"	"DEERFIELD TOWNSHIP"	44	12	0	5	2	897	434	424	884	421	432	876	514	228	768
"MI"	2000	"LAPEER"	"DRYDEN TOWNSHIP"	44	14	0	9	1	1087	393	652	1080	388	619	1069	503	479	1025
"MI"	2000	"LAPEER"	"DRYDEN TOWNSHIP"	44	14	0	9	2	1234	412	787	1231	422	759	1215	553	600	1178
"MI"	2000	"LAPEER"	"ELBA TOWNSHIP"	44	16	0	9	1	733	359	342	729	333	354	713	462	223	705
"MI"	2000	"LAPEER"	"ELBA TOWNSHIP"	44	16	0	9	2	835	380	423	831	369	428	822	469	317	808
"MI"	2000	"LAPEER"	"ELBA TOWNSHIP"	44	16	0	9	3	1009	402	573	1006	379	582	985	523	418	962
"MI"	2000	"LAPEER"	"GOODLAND TOWNSHIP"	44	18	0	5	1	725	236	457	721	232	461	718	335	324	684
"MI"	2000	"LAPEER"	"HADLEY TOWNSHIP"	44	20	0	9	1	1475	548	834	1418	528	823	1399	659	609	1318
"MI"	2000	"LAPEER"	"HADLEY TOWNSHIP"	44	20	0	9	2	929	369	483	896	336	496	887	426	372	840
"MI"	2000	"LAPEER"	"IMLAY TOWNSHIP"	44	22	0	9	1	1139	409	667	1109	381	663	1098	561	460	1052
"MI"	2000	"LAPEER"	"LAPEER TOWNSHIP"	44	24	0	9	1	1101	444	623	1095	397	656	1087	548	479	1060
"MI"	2000	"LAPEER"	"LAPEER TOWNSHIP"	44	24	0	9	2	1342	559	724	1334	536	719	1313	732	517	1284
"MI"	2000	"LAPEER"	"MARATHON TOWNSHIP"	44	26	0	5	1	1107	563	487	1091	525	506	1077	652	263	958
"MI"	2000	"LAPEER"	"MARATHON TOWNSHIP"	44	26	0	5	2	948	508	388	928	484	387	913	625	171	839
"MI"	2000	"LAPEER"	"MAYFIELD TOWNSHIP"	44	28	0	5	1	1194	536	617	1188	506	632	1182	679	393	1116
"MI"	2000	"LAPEER"	"MAYFIELD TOWNSHIP"	44	28	0	5	2	1073	500	531	1060	469	547	1044	587	370	997
"MI"	2000	"LAPEER"	"MAYFIELD TOWNSHIP"	44	28	0	5	3	1239	559	641	1234	518	658	1221	653	465	1159
"MI"	2000	"LAPEER"	"METAMORA TOWNSHIP"	44	30	0	9	1	1164	408	726	1161	393	715	1144	507	589	1118
"MI"	2000	"LAPEER"	"METAMORA TOWNSHIP"	44	30	0	9	2	961	384	554	961	348	556	945	484	417	928
"MI"	2000	"LAPEER"	"NORTH BRANCH TOWNSHIP"	44	32	0	5	1	1328	553	723	1318	547	705	1303	783	417	1243
"MI"	2000	"LAPEER"	"OREGON TOWNSHIP"	44	34	0	5	1	1368	608	715	1359	560	732	1343	796	417	1260
"MI"	2000	"LAPEER"	"OREGON TOWNSHIP"	44	34	0	5	2	1400	710	640	1396	621	713	1389	905	378	1324
"MI"	2000	"LAPEER"	"RICH TOWNSHIP"	44	36	0	5	1	594	221	340	581	211	340	578	304	203	519
"MI"	2000	"LAPEER"	"IMLAY CITY"	44	50	0	9	1	559	216	327	555	216	317	548	298	223	538
"MI"	2000	"LAPEER"	"IMLAY CITY"	44	50	0	9	2	656	295	340	650	277	351	644	355	262	631
"MI"	2000	"LAPEER"	"LAPEER CITY"	44	52	0	9	1	723	346	354	714	321	368	707	403	277	695
"MI"	2000	"LAPEER"	"LAPEER CITY"	44	52	0	9	2	766	362	389	766	330	400	752	478	246	744
"MI"	2000	"LAPEER"	"LAPEER CITY"	44	52	0	9	3	663	316	321	659	320	310	651	395	228	642
"MI"	2000	"LAPEER"	"LAPEER CITY"	44	52	0	9	4	703	340	335	694	307	362	688	425	239	679
"MI"	2000	"LEELANAU"	"BINGHAM TOWNSHIP"	45	2	0	1	1	1422	487	872	1414	444	900	1390	669	718	1408
"MI"	2000	"LEELANAU"	"CENTERVILLE TOWNSHIP"	45	4	0	1	1	601	264	308	599	263	312	592	352	235	594
"MI"	2000	"LEELANAU"	"CLEVELAND TOWNSHIP"	45	6	0	1	1	496	206	261	489	190	263	458	260	219	483
"MI"	2000	"LEELANAU"	"CLEVELAND TOWNSHIP"	45	6	0	1	901	120	47	65	117	41	74	115	59	55	114
"MI"	2000	"LEELANAU"	"ELMWOOD TOWNSHIP"	45	8	0	1	1	1119	400	661	1114	367	677	1092	541	553	1110
"MI"	2000	"LEELANAU"	"ELMWOOD TOWNSHIP"	45	8	0	1	2	603	234	339	601	214	360	594	299	288	596
"MI"	2000	"LEELANAU"	"ELMWOOD TOWNSHIP"	45	8	0	1	3	769	307	438	760	274	459	749	394	361	761
"MI"	2000	"LEELANAU"	"EMPIRE TOWNSHIP"	45	10	0	1	1	732	309	365	728	309	384	720	413	303	723
"MI"	2000	"LEELANAU"	"GLEN ARBOR TOWNSHIP"	45	12	0	1	1	627	209	391	618	214	391	618	271	341	616
"MI"	2000	"LEELANAU"	"KASSON TOWNSHIP"	45	14	0	1	1	655	282	330	646	262	332	610	343	274	624
"MI"	2000	"LEELANAU"	"KASSON TOWNSHIP"	45	14	0	1	901	92	36	49	92	31	50	87	48	39	88
"MI"	2000	"LEELANAU"	"LEELANAU TOWNSHIP"	45	16	0	1	1	1317	536	709	1301	511	754	1302	686	602	1309
"MI"	2000	"LEELANAU"	"LELAND TOWNSHIP"	45	18	0	1	1	872	295	513	855	306	476	801	415	401	822
"MI"	2000	"LEELANAU"	"LELAND TOWNSHIP"	45	18	0	1	901	365	111	229	351	100	236	342	145	200	345
"MI"	2000	"LEELANAU"	"SOLON TOWNSHIP"	45	20	0	1	1	832	318	470	825	314	477	821	435	377	823
"MI"	2000	"LEELANAU"	"SUTTONS BAY TOWNSHIP"	45	22	0	1	1	1468	577	818	1459	523	875	1452	715	709	1453
"MI"	2000	"LEELANAU"	"TRAVERSE CITY"	45	52	0	1	1	41	17	22	40	13	26	39	19	21	40
"MI"	2000	"LENAWEE"	"ADRIAN TOWNSHIP"	46	2	0	7	1	1375	610	701	1348	565	717	1319	478	767	1302
"MI"	2000	"LENAWEE"	"ADRIAN TOWNSHIP"	46	2	0	7	2	1578	606	924	1552	558	936	1528	476	998	1511
"MI"	2000	"LENAWEE"	"BLISSFIELD TOWNSHIP"	46	4	0	7	1	683	268	393	673	241	376	623	184	409	599
"MI"	2000	"LENAWEE"	"BLISSFIELD TOWNSHIP"	46	4	0	7	2	803	341	428	792	294	398	711	210	456	678
"MI"	2000	"LENAWEE"	"BLISSFIELD TOWNSHIP"	46	4	0	7	901	0	121	202	332	123	196	323	104	211	318
"MI"	2000	"LENAWEE"	"CAMBRIDGE TOWNSHIP"	46	6	0	7	1	1726	733	910	1691	686	909	1659	578	973	1618
"MI"	2000	"LENAWEE"	"CAMBRIDGE TOWNSHIP"	46	6	0	7	2	984	462	450	951	433	467	936	376	490	915
"MI"	2000	"LENAWEE"	"CLINTON TOWNSHIP"	46	8	0	7	1	612	264	327	606	255	325	595	196	345	569
"MI"	2000	"LENAWEE"	"CLINTON TOWNSHIP"	46	8	0	7	2	1017	533	445	1009	464	496	990	344	558	947
"MI"	2000	"LENAWEE"	"DEERFIELD TOWNSHIP"	46	10	0	7	1	622	286	305	611	257	287	559	201	304	528
"MI"	2000	"LENAWEE"	"DEERFIELD TOWNSHIP"	46	10	0	7	901	70	31	35	67	26	37	65	20	41	62
"MI"	2000	"LENAWEE"	"DOVER TOWNSHIP"	46	12	0	7	1	738	295	400	725	254	372	650	206	400	634
"MI"	2000	"LENAWEE"	"FAIRFIELD TOWNSHIP"	46	14	0	7	1	646	266	358	636	240	325	575	198	347	560
"MI"	2000	"LENAWEE"	"FAIRFIELD TOWNSHIP"	46	14	0	7	901	67	22	42	66	20	43	63	18	40	59
"MI"	2000	"LENAWEE"	"FRANKLIN TOWNSHIP"	46	16	0	7	1	1205	522	650	1192	479	633	1131	381	649	1050
"MI"	2000	"LENAWEE"	"FRANKLIN TOWNSHIP"	46	16	0	7	901	144	50	88	142	54	87	143	41	92	133
"MI"	2000	"LENAWEE"	"HUDSON TOWNSHIP"	46	18	0	7	1	657	267	360	647	245	339	595	203	374	587
"MI"	2000	"LENAWEE"	"MACON TOWNSHIP"	46	20	0	7	1	747	283	440	741	265	444	731	217	474	711
"MI"	2000	"LENAWEE"	"MADISON TOWNSHIP"	46	22	0	7	1	593	324	250	589	314	246	575	245	287	558
"MI"	2000	"LENAWEE"	"MADISON TOWNSHIP"	46	22	0	7	2	502	291	420	732	284	401	705	221	452	697
"MI"	2000	"LENAWEE"	"MADISON TOWNSHIP"	46	22	0	7	3	765	337	410	762	317	413	745	253	470	740
"MI"	2000	"LENAWEE"	"MADISON TOWNSHIP"	46	22	0	7	901	332	165	161	330	146	175	324	121	192	317
"MI"	2000	"LENAWEE"	"MEDINA TOWNSHIP"	46	24	0	7	1	469	162	296	465	143	269	418	121	287	417
"MI"	2000	"LENAWEE"	"OGDEN TOWNSHIP"	46	26	0	7	1	482	160	314	477	148	278	432	126	299	433
"MI"	2000	"LENAWEE"	"PALMYRA TOWNSHIP"	46	28	0	7	1	881	397	458	868	356	432	799	293	451	758
"MI"	2000	"LENAWEE"	"PALMYRA TOWNSHIP"	46	28	0	7	901	145	64	73	144	62	77	142	57	82	140
"MI"	2000	"LENAWEE"	"RAISIN TOWNSHIP"	46	30	0	7	1	1001	453	508	999	430	497	970	380	523	953
"MI"	2000	"LENAWEE"	"RAISIN TOWNSHIP"	46	30	0	7	2	1485	707	731	1475	652	753	1439	545	811	1403
"MI"	2000	"LENAWEE"	"RAISIN TOWNSHIP"	46	30	0	7	901	390	174	202	388	165	211	383	135	240	382
"MI"	2000	"LENAWEE"	"RIDGEWAY TOWNSHIP"	46	32	0	7	1	674	282	358	661	251	361	626	211	362	592
"MI"	2000	"LENAWEE"	"RIGA TOWNSHIP"	46	34	0	7	1	607	206	374	593	173	349	531	148	362	518
"MI"	2000	"LENAWEE"	"RIGA TOWNSHIP"	46	34	0	7	901	57	23	29	53	22	28	52	21	29	52
"MI"	2000	"LENAWEE"	"ROLLIN TOWNSHIP"	46	36	0	7	1	1278	532	709	1271	489	662	1175	360	741	1134
"MI"	2000	"LENAWEE"	"ROLLIN TOWNSHIP"	46	36	0	7	901	200	82	108	197	77	106	190	72	117	191
"MI"	2000	"LENAWEE"	"ROME TOWNSHIP"	46	38	0	7	1	678	261	385	661	229	379	617	188	396	597
"MI"	2000	"LENAWEE"	"ROME TOWNSHIP"	46	38	0	7	901	82	34	46	82	34	42	79	26	48	78
"MI"	2000	"LENAWEE"	"SENECA TOWNSHIP"	46	40	0	7	1	493	205	271	484	183	246	434	140	284	428
"MI"	2000	"LENAWEE"	"TECUMSEH TOWNSHIP"	46	42	0	7	1	990	413	541	985	392	552	965	299	597	933
"MI"	2000	"LENAWEE"	"WOODSTOCK TOWNSHIP"	46	44	0	7	1	858	378	448	847	363	425	812	285	483	788
"MI"	2000	"LENAWEE"	"WOODSTOCK TOWNSHIP"	46	44	0	7	2	407	184	198	400	167	209	388	131	220	362
"MI"	2000	"LENAWEE"	"WOODSTOCK TOWNSHIP"	46	44	0	7	901	302	152	117	271	142	128	275	113	149	268
"MI"	2000	"LENAWEE"	"ADRIAN CITY"	46	52	0	7	1	1004	624	322	985	607	321	965	498	394	947
"MI"	2000	"LENAWEE"	"ADRIAN CITY"	46	52	0	7	2	987	633	309	978	583	327	956	533	361	944
"MI"	2000	"LENAWEE"	"ADRIAN CITY"	46	52	0	7	3	789	425	324	775	399	333	755	337	370	742
"MI"	2000	"LENAWEE"	"ADRIAN CITY"	46	52	0	7	4	1220	609	584	1217	573	579	1181	465	661	1165
"MI"	2000	"LENAWEE"	"ADRIAN CITY"	46	52	0	7	5	958	441	488	951	410	501	925	306	566	900
"MI"	2000	"LENAWEE"	"ADRIAN CITY"	46	52	0	7	6	935	484	420	932	449	427	905	353	496	880
"MI"	2000	"LENAWEE"	"ADRIAN CITY"	46	52	0	7	901	1214	591	539	1154	558	540	1120	479	614	1111
"MI"	2000	"LENAWEE"	"HUDSON CITY"	46	54	0	7	1	842	367	451	838	336	456	814	284	511	814
"MI"	2000	"LENAWEE"	"MORENCI CITY"	46	56	0	7	1	769	352	399	763	299	373	685	238	411	666
"MI"	2000	"LENAWEE"	"MORENCI CITY"	46	56	0	7	901	108	49	55	107	39	60	101	32	69	102
"MI"	2000	"LENAWEE"	"TECUMSEH CITY"	46	58	0	7	1	724	328	367	712	313	370	705	255	374	647
"MI"	2000	"LENAWEE"	"TECUMSEH CITY"	46	58	0	7	2	606	295	286	592	280	291	583	230	289	537
"MI"	2000	"LENAWEE"	"TECUMSEH CITY"	46	58	0	7	3	779	376	347	757	348	354	742	282	366	687
"MI"	2000	"LENAWEE"	"TECUMSEH CITY"	46	58	0	7	4	820	375	400	802	376	372	776	305	391	721
"MI"	2000	"LENAWEE"	"TECUMSEH CITY"	46	58	0	7	901	1022	470	525	1015	426	553	996	363	579	967
"MI"	2000	"LIVINGSTON"	"BRIGHTON TOWNSHIP"	47	2	0	8	1	1223	419	777	1220	409	768	1204	352	821	1192
"MI"	2000	"LIVINGSTON"	"BRIGHTON TOWNSHIP"	47	2	0	8	2	880	339	517	877	342	505	865	309	536	860
"MI"	2000	"LIVINGSTON"	"BRIGHTON TOWNSHIP"	47	2	0	8	3	1330	431	857	1325	451	834	1315	407	878	1309
"MI"	2000	"LIVINGSTON"	"BRIGHTON TOWNSHIP"	47	2	0	8	4	1015	323	663	1013	331	648	1000	266	709	997
"MI"	2000	"LIVINGSTON"	"BRIGHTON TOWNSHIP"	47	2	0	8	5	629	272	331	624	273	316	617	245	342	613
"MI"	2000	"LIVINGSTON"	"BRIGHTON TOWNSHIP"	47	2	0	8	6	1282	398	844	1279	415	810	1256	352	875	1257
"MI"	2000	"LIVINGSTON"	"BRIGHTON TOWNSHIP"	47	2	0	8	7	927	291	600	923	324	560	914	271	600	894
"MI"	2000	"LIVINGSTON"	"BRIGHTON TOWNSHIP"	47	2	0	8	8	927	269	633	925	291	606	920	225	669	910
"MI"	2000	"LIVINGSTON"	"BRIGHTON TOWNSHIP"	47	2	0	8	9	1350	480	839	1347	494	810	1331	415	886	1322
"MI"	2000	"LIVINGSTON"	"COHOCTAH TOWNSHIP"	47	4	0	8	1	1536	581	905	1524	583	880	1506	477	971	1489
"MI"	2000	"LIVINGSTON"	"CONWAY TOWNSHIP"	47	6	0	8	1	1236	470	720	1222	433	733	1210	373	793	1196
"MI"	2000	"LIVINGSTON"	"DEERFIELD TOWNSHIP"	47	8	0	8	1	961	395	528	952	402	526	950	369	545	934
"MI"	2000	"LIVINGSTON"	"DEERFIELD TOWNSHIP"	47	8	0	8	2	1024	364	616	1019	368	618	1013	296	676	996
"MI"	2000	"LIVINGSTON"	"GENOA TOWNSHIP"	47	10	0	8	1	1021	391	613	1020	375	612	1066	340	639	998
"MI"	2000	"LIVINGSTON"	"GENOA TOWNSHIP"	47	10	0	8	2	1279	549	700	1274	546	688	1363	471	748	1254
"MI"	2000	"LIVINGSTON"	"GENOA TOWNSHIP"	47	10	0	8	3	1119	451	630	1116	459	608	1102	405	657	1090
"MI"	2000	"LIVINGSTON"	"GENOA TOWNSHIP"	47	10	0	8	4	1719	559	1113	1717	586	1086	1700	513	1149	1694
"MI"	2000	"LIVINGSTON"	"GENOA TOWNSHIP"	47	10	0	8	5	1014	321	663	1009	355	628	1004	285	690	996
"MI"	2000	"LIVINGSTON"	"GENOA TOWNSHIP"	47	10	0	8	6	1930	528	1360	1928	577	1314	1918	486	1402	1909
