state	year	county	precinct	g2004_USP_tv	g2004_USP_dv	g2004_USP_rv	ld	g2004_STH_tv	g2004_STH_dv	g2004_STH_rv	ld10	g2004_STH_tv10	g2004_STH_dv10	g2004_STH_rv10	ld11	g2004_STH_tv11	g2004_STH_dv11	g2004_STH_rv11	ld12	g2004_STH_tv12	g2004_STH_dv12	g2004_STH_rv12	ld13	g2004_STH_tv13	g2004_STH_dv13	g2004_STH_rv13	ld14	g2004_STH_tv14	g2004_STH_dv14	g2004_STH_rv14	ld15	g2004_STH_tv15	g2004_STH_dv15	g2004_STH_rv15	ld16	g2004_STH_tv16	g2004_STH_dv16	g2004_STH_rv16	ld2	g2004_STH_tv2	g2004_STH_dv2	g2004_STH_rv2	ld3	g2004_STH_tv3	g2004_STH_dv3	g2004_STH_rv3	ld4	g2004_STH_tv4	g2004_STH_dv4	g2004_STH_rv4	ld5	g2004_STH_tv5	g2004_STH_dv5	g2004_STH_rv5	ld6	g2004_STH_tv6	g2004_STH_dv6	g2004_STH_rv6	ld7	g2004_STH_tv7	g2004_STH_dv7	g2004_STH_rv7	ld8	g2004_STH_tv8	g2004_STH_dv8	g2004_STH_rv8	ld9	g2004_STH_tv9	g2004_STH_dv9	g2004_STH_rv9	sd	g2004_STS_tv	g2004_STS_dv	g2004_STS_rv	sd2	g2004_STS_tv2	g2004_STS_dv2	g2004_STS_rv2	sd3	g2004_STS_tv3	g2004_STS_dv3	g2004_STS_rv3	cd	g2004_USH_tv	g2004_USH_dv	g2004_USH_rv	cd2	g2004_USH_tv2	g2004_USH_dv2	g2004_USH_rv2	cd3	g2004_USH_tv3	g2004_USH_dv3	g2004_USH_rv3
"TN"	2004	"CANNON"	"41 Eastside"	510.0	243.0	262.0	46	385	385																																																																										6	480.0	362.0	102.0								
"TN"	2004	"CANNON"	"42 Short Mountain"	178.0	87.0	90.0	46	134	134																																																																										6	172.0	130.0	39.0								
"TN"	2004	"CANNON"	"51 Woodbury"	446.0	221.0	221.0	46	330	330																																																																										6	422.0	324.0	91.0								
"TN"	2004	"CANNON"	"Z-ABSENTEE"	134.0	74.0	59.0	46	88	88																																																																										6	126.0	95.0	28.0								
"TN"	2004	"CANNON"	"Z-EARLY"	2194.0	1068.0	1115.0	46	1580	1580																																																																										6	2097.0	1547.0	515.0								
"TN"	2004	"CARROLL"	"01 Lavinia"	284.0	93.0	189.0	79	280	80	200																																																																									8	263.0	179.0	84.0								
"TN"	2004	"CARROLL"	"02 Trezevant"	738.0	335.0	396.0	76	520	520																																																																										8	703.0	583.0	120.0								
"TN"	2004	"CARROLL"	"03 Christmasville"	90.0	44.0	45.0	76	58	58																																																																										8	85.0	66.0	19.0								
"TN"	2004	"CARROLL"	"04 McLemoresville"	412.0	172.0	238.0	76	289	289																																																																										8	387.0	305.0	82.0								
"TN"	2004	"CARROLL"	"05 Cedar Grove"	454.0	202.0	247.0	79	445	182	263																																																																									8	435.0	332.0	103.0								
"TN"	2004	"CARROLL"	"06 Clarksburg"	498.0	171.0	322.0	79	489	128	361																																																																									8	461.0	328.0	133.0								
"TN"	2004	"CARROLL"	"07 Macedonia"	143.0	49.0	94.0	76	112	112																																																																										8	137.0	106.0	31.0								
"TN"	2004	"CARROLL"	"08 Civic Center"	1785.0	716.0	1055.0	76	1234	1234																														79	36	15	21																																									8	1693.0	1335.0	358.0								
"TN"	2004	"CARROLL"	"09 Huntingdon City"	1146.0	454.0	687.0	79	1046	395	651																													76	51	51																																										8	1108.0	824.0	284.0								
"TN"	2004	"CARROLL"	"10 Yuma"	220.0	60.0	159.0	79	223	61	162																																																																									8	212.0	139.0	73.0								
"TN"	2004	"CARROLL"	"11 Buena Vista"	175.0	85.0	89.0	79	169	85	84																																																																									8	172.0	143.0	29.0								
"TN"	2004	"CARROLL"	"12 Bruceton"	732.0	365.0	364.0	76	521	521																																																																										8	709.0	551.0	158.0								
"TN"	2004	"CARROLL"	"13 Hollow Rock"	638.0	355.0	278.0	76	442	442																																																																										8	619.0	508.0	111.0								
"TN"	2004	"CARROLL"	"14 Vale"	137.0	86.0	49.0	76	113	113																																																																										8	143.0	117.0	26.0								
"TN"	2004	"CARROLL"	"15 Westview"	158.0	76.0	80.0	79	152	55	97																																																																									8	146.0	113.0	33.0								
"TN"	2004	"CARROLL"	"16 Atwood"	699.0	322.0	371.0	76	437	437																																																																										8	686.0	546.0	140.0								
"TN"	2004	"CARROLL"	"17 Senior Citizens"	746.0	379.0	365.0	76	525	525																																																																										8	724.0	574.0	150.0								
"TN"	2004	"CARROLL"	"18 Cannon"	367.0	153.0	209.0	76	271	271																																																																										8	355.0	272.0	83.0								
"TN"	2004	"CARROLL"	"19 Concord"	343.0	146.0	195.0	79	331	132	199																																																																									8	306.0	232.0	74.0								
"TN"	2004	"CARROLL"	"20 Westport"	141.0	45.0	95.0	79	142	38	104																																																																									8	134.0	104.0	30.0								
"TN"	2004	"CARROLL"	"21 Bethel College"	1224.0	466.0	752.0	76	900	900																																																																										8	1166.0	928.0	238.0								
"TN"	2004	"CARROLL"	"22 McKenzie City"	627.0	296.0	326.0	76	496	496																																																																										8	611.0	511.0	100.0								
"TN"	2004	"CARROLL"	"ABSENTEE"	0.0	0.0	0.0	76	0	0																														79	0	0	0																																									8	0.0	0.0	0.0								
"TN"	2004	"CARROLL"	"EARLY"	0.0	0.0	0.0	76	0	0																														79	0	0	0																																									8	0.0	0.0	0.0								
"TN"	2004	"CARTER"	"Central"	748.0	221.0	524.0	4	616		616																																																																									1	696.0	166.0	516.0								
"TN"	2004	"CARTER"	"Court House"	512.0	147.0	365.0	4	409		409																																																																									1	479.0	117.0	357.0								
"TN"	2004	"CARTER"	"Eastside"	563.0	185.0	376.0	4	452		452																																																																									1	525.0	137.0	378.0								
"TN"	2004	"CARTER"	"Elk Mills"	143.0	47.0	95.0	4	104		104																																																																									1	123.0	29.0	93.0								
"TN"	2004	"CARTER"	"Gap Creek"	819.0	201.0	610.0	4	678		678																																																																									1	775.0	159.0	602.0								
"TN"	2004	"CARTER"	"Hampton"	552.0	161.0	386.0	4	434		434																																																																									1	504.0	119.0	370.0								
"TN"	2004	"CARTER"	"Happy Valley"	1511.0	431.0	1064.0	4	1276		1276																																																																									1	1432.0	356.0	1029.0								
"TN"	2004	"CARTER"	"Harold McCormick"	546.0	234.0	308.0	4	419		419																																																																									1	507.0	173.0	320.0								
"TN"	2004	"CARTER"	"High School"	737.0	244.0	472.0	4	573		573																																																																									1	691.0	192.0	483.0								
"TN"	2004	"CARTER"	"Hunter"	930.0	228.0	698.0	4	742		742																																																																									1	862.0	168.0	678.0								
"TN"	2004	"CARTER"	"Keenburg"	562.0	198.0	362.0	4	409		409																																																																									1	514.0	150.0	352.0								
"TN"	2004	"CARTER"	"Little Milligan"	201.0	57.0	144.0	4	165		165																																																																									1	194.0	42.0	150.0								
"TN"	2004	"CARTER"	"Midway"	348.0	80.0	266.0	4	257		257																																																																									1	314.0	60.0	250.0								
"TN"	2004	"CARTER"	"Range"	380.0	120.0	259.0	4	282		282																																																																									1	359.0	78.0	273.0								
"TN"	2004	"CARTER"	"Roan Mountain"	942.0	188.0	750.0	4	707		707																																																																									1	849.0	119.0	710.0								
"TN"	2004	"CARTER"	"Siam"	322.0	82.0	240.0	4	252		252																																																																									1	300.0	59.0	230.0								
"TN"	2004	"CARTER"	"Tiger Valley"	683.0	163.0	512.0	4	556		556																																																																									1	624.0	137.0	474.0								
"TN"	2004	"CARTER"	"Unaka"	565.0	143.0	418.0	4	421		421																																																																									1	523.0	123.0	390.0								
"TN"	2004	"CARTER"	"Valley Forge"	703.0	199.0	496.0	4	578		578																																																																									1	671.0	142.0	516.0								
"TN"	2004	"CARTER"	"Watauga"	214.0	63.0	151.0	4	156		156																																																																									1	187.0	48.0	135.0								
"TN"	2004	"CARTER"	"Westside"	761.0	227.0	528.0	4	589		589																																																																									1	694.0	166.0	516.0								
"TN"	2004	"CARTER"	"z-ABSENTEE"	787.0	219.0	561.0	4	590		590																																																																									1	752.0	152.0	595.0								
"TN"	2004	"CARTER"	"z-EARLY"	8784.0	2557.0	6183.0	4	6720		6720																																																																									1	8111.0	1691.0	6267.0								
"TN"	2004	"CHEATHAM"	"1-1 AC Church Christ"	894.0	347.0	535.0	78	821	352	469																																																													22	823.0	454	369.0									5	799.0	472.0	327.0								
"TN"	2004	"CHEATHAM"	"2-2 E. Cheatham Elem"	1112.0	376.0	729.0	78	1017	359	658																																																													22	1041.0	519	522.0									5	993.0	522.0	471.0								
"TN"	2004	"CHEATHAM"	"3-1 Pleasant View"	1345.0	400.0	932.0	78	1232	442	790																																																													22	1275.0	609	666.0									5	1198.0	672.0	526.0								
"TN"	2004	"CHEATHAM"	"4-1 W Cheatham Elem"	805.0	326.0	478.0	78	725	323	402																																																													22	738.0	411	327.0									7	444.0		444.0	5	41.0	25	16.0				
"TN"	2004	"CHEATHAM"	"4-2 New Hope CC"	41.0	17.0	24.0	78	34	13	21																																																													22	39.0	22	17.0									7	24.0		24.0								
"TN"	2004	"CHEATHAM"	"4-3 Sycamore Middle"	335.0	105.0	226.0	78	309	123	186																																																													22	316.0	180	136.0									5	298.0	180.0	118.0								
"TN"	2004	"CHEATHAM"	"5-1 Two Rivers Fire"	446.0	191.0	248.0	78	399	188	211																																																													22	406.0	229	177.0									7	249.0		249.0								
"TN"	2004	"CHEATHAM"	"5-2 Pegram Elem"	1250.0	456.0	777.0	78	1147	421	726																																																													22	1161.0	610	551.0									5	1123.0	610.0	513.0								
"TN"	2004	"CHEATHAM"	"6-1 Harpeth High"	2165.0	814.0	1343.0	78	2042	889	1153																																																													22	2005.0	1095	910.0									7	1312.0		1312.0	5	134.0	77	57.0				
"TN"	2004	"CHEATHAM"	"ABSENTEE"	329.0	129.0	195.0	78	304	131	173																																																													22	304.0	156	148.0									5	203.0	116.0	87.0	7	69.0		69.0				
"TN"	2004	"CHEATHAM"	"EARLY"	6975.0	2757.0	4189.0	78	6427	2655	3772																																																													22	6464.0	3503	2961.0									5	4672.0	2844.0	1828.0	7	1139.0		1139.0				
"TN"	2004	"CHESTER"	"1-2 Enville"	161.0	75.0	85.0	72	134	51	83																																																													26	153.0	83	70.0									7	86.0		86.0								
"TN"	2004	"CHESTER"	"1-3 Center Point"	75.0	15.0	60.0	72	65	17	48																																																													26	71.0	24	47.0									7	52.0		52.0								
"TN"	2004	"CHESTER"	"1-4 Cabo"	97.0	35.0	62.0	72	79	22	57																																																													26	89.0	42	47.0									7	61.0		61.0								
"TN"	2004	"CHESTER"	"1-5 Sweet Lips"	220.0	97.0	123.0	72	174	66	108																																																													26	205.0	104	101.0									7	102.0		102.0								
"TN"	2004	"CHESTER"	"1-6 Harmony"	183.0	80.0	103.0	72	147	51	96																																																													26	167.0	82	85.0									7	92.0		92.0								
"TN"	2004	"CHESTER"	"2-1 Jacks Creek"	288.0	93.0	191.0	72	255	66	189																																																													26	263.0	109	154.0									7	180.0		180.0								
"TN"	2004	"CHESTER"	"2-2 Glendale"	206.0	93.0	113.0	72	171	65	106																																																													26	190.0	97	93.0									7	106.0		106.0								
"TN"	2004	"CHESTER"	"2-3 Friendship"	89.0	24.0	65.0	72	73	16	57																																																													26	83.0	34	49.0									7	50.0		50.0								
"TN"	2004	"CHESTER"	"2-4 Mifflin"	171.0	70.0	101.0	72	144	60	84																																																													26	156.0	80	76.0									7	88.0		88.0								
"TN"	2004	"CHESTER"	"3-2 Montezuma"	422.0	135.0	285.0	72	355	105	250																																																													26	397.0	175	222.0									7	258.0		258.0								
"TN"	2004	"CHESTER"	"3-4 Masseyville"	110.0	44.0	66.0	72	101	36	65																																																													26	108.0	56	52.0									7	63.0		63.0								
"TN"	2004	"CHESTER"	"3-5 Woodville"	82.0	48.0	33.0	72	64	29	35																																																													26	81.0	51	30.0									7	27.0		27.0								
