state	year	county	precinct	vtd	ld	g2002_STH_tv	g2002_STH_dv	g2002_STH_rv	ld2	g2002_STH_dv2	g2002_STH_rv2	g2002_STH_tv2	ld3	g2002_STH_dv3	g2002_STH_rv3	g2002_STH_tv3	ld4	g2002_STH_dv4	g2002_STH_rv4	g2002_STH_tv4	ld5	g2002_STH_dv5	g2002_STH_rv5	g2002_STH_tv5	ld6	g2002_STH_dv6	g2002_STH_rv6	g2002_STH_tv6	ld7	g2002_STH_dv7	g2002_STH_rv7	g2002_STH_tv7	ld8	g2002_STH_dv8	g2002_STH_rv8	g2002_STH_tv8	ld9	g2002_STH_dv9	g2002_STH_rv9	g2002_STH_tv9	ld10	g2002_STH_dv10	g2002_STH_rv10	g2002_STH_tv10	ld11	g2002_STH_dv11	g2002_STH_rv11	g2002_STH_tv11	ld12	g2002_STH_dv12	g2002_STH_rv12	g2002_STH_tv12	ld13	g2002_STH_dv13	g2002_STH_rv13	g2002_STH_tv13	ld14	g2002_STH_dv14	g2002_STH_rv14	g2002_STH_tv14	ld15	g2002_STH_dv15	g2002_STH_rv15	g2002_STH_tv15	ld16	g2002_STH_dv16	g2002_STH_rv16	g2002_STH_tv16	sd	g2002_STS_tv	g2002_STS_dv	g2002_STS_rv	sd2	g2002_STS_dv2	g2002_STS_rv2	g2002_STS_tv2	sd3	g2002_STS_dv3	g2002_STS_rv3	g2002_STS_tv3	cd	g2002_USH_tv	g2002_USH_dv	g2002_USH_rv	cd2	g2002_USH_dv2	g2002_USH_rv2	g2002_USH_tv2	cd3	g2002_USH_dv3	g2002_USH_rv3	g2002_USH_tv3	g2002_USS_dv	g2002_USS_rv	g2002_USS_tv	g2002_GOV_dv	g2002_GOV_rv	g2002_GOV_tv
"TN"	2002	"CARROLL"	"11 Civic Center"	788	76	1335	802	533	79	9	13	23																																																									27	1385	763	622									8	1336.0	989.0	330.0									665	735	1418.0	774	623	1413.0
"TN"	2002	"CARROLL"	"11 Huntingdon City"	792	79	759	344	391	76	42	17	59																																																									27	856	443	413									8	818.0	574.0	227.0									402	437	860.0	433	403	848.0
"TN"	2002	"CARROLL"	"13 Clarksburg"	800	79	395	122	264																																																													27	395	172	223									8	362.0	224.0	124.0									164	227	400.0	160	227	393.0
"TN"	2002	"CARROLL"	"14 Yuma"	804	79	155	54	99																																																													27	156	63	93									8	148.0	89.0	56.0									67	89	158.0	62	96	159.0
"TN"	2002	"CARROLL"	"15 Buena Vista"	808	79	134	71	57																																																													27	142	80	62									8	130.0	91.0	35.0									66	70	139.0	68	64	136.0
"TN"	2002	"CARROLL"	"16 Bruceton"	812	76	618	383	235																																																													27	604	366	238									8	598.0	442.0	137.0									342	263	624.0	382	215	616.0
"TN"	2002	"CARROLL"	"16 Hollow Rock"	816	76	560	347	213																																																													27	549	343	206									8	534.0	416.0	104.0									324	237	575.0	349	196	557.0
"TN"	2002	"CARROLL"	"17 Vale"	820	76	103	73	30																																																													27	103	74	29									8	103.0	80.0	14.0									70	37	109.0	74	29	106.0
"TN"	2002	"CARROLL"	"20 Westview"	836	79	100	37	63																																																													27	96	54	42									8	95.0	65.0	29.0									42	59	101.0	43	50	95.0
"TN"	2002	"CARROLL"	"21 Atwood"	840	76	524	315	209																																																													27	545	303	242									8	531.0	387.0	130.0									282	261	553.0	292	232	537.0
"TN"	2002	"CARROLL"	"22 Senior Citizens"	844	76	571	377	194																																																													27	576	371	205									8	554.0	413.0	121.0									331	228	579.0	349	212	578.0
"TN"	2002	"CARROLL"	"23 Cannon"	848	76	293	164	129																																																													27	292	176	116									8	297.0	214.0	76.0									156	140	301.0	153	131	293.0
"TN"	2002	"CARROLL"	"24 Concord"	852	79	261	115	138																																																													27	261	130	131									8	245.0	151.0	85.0									106	144	254.0	118	136	258.0
"TN"	2002	"CARROLL"	"24 Westport"	856	79	112	42	70																																																													27	114	58	56									8	104.0	77.0	26.0									53	55	111.0	52	56	110.0
"TN"	2002	"CARROLL"	"ABSENTEE"		79	0	0	0	76	0	0	0																																																									27	0	0	0									8	0.0	0.0	0.0									0	0	0.0	0	0	0.0
"TN"	2002	"CARROLL"	"EARLY"		79	0	0	0	76	0	0	0																																																									27	0	0	0									8	0.0	0.0	0.0									0	0	0.0	0	0	0.0
"TN"	2002	"CARTER"	"Central"	892	4	529		405																																																													3	565	97	425									1	465.0		452.0									176	416	606.0	225	379	621.0
"TN"	2002	"CARTER"	"Court House"	896	4	470		321																																																													3	486	82	374									1	425.0		413.0									162	355	523.0	205	310	528.0
"TN"	2002	"CARTER"	"Eastside"	900	4	375		272																																																													3	397	82	292									1	355.0		341.0									116	297	433.0	167	254	441.0
"TN"	2002	"CARTER"	"Elk Mills"	904	4	108		82																																																													3	107	22	79									1	91.0		86.0									43	77	122.0	54	65	123.0
"TN"	2002	"CARTER"	"Gap Creek"	908	4	605		491																																																													3	626	107	466									1	554.0		532.0									161	483	660.0	232	428	667.0
"TN"	2002	"CARTER"	"Hampton"	912	4	398		308																																																													3	418	84	305									1	366.0		344.0									139	289	443.0	178	264	451.0
"TN"	2002	"CARTER"	"Happy Valley"	916	4	1053		891																																																													3	1135	213	835									1	995.0		974.0									309	855	1189.0	415	759	1205.0
"TN"	2002	"CARTER"	"Harold McCormick"	920	4	326		222																																																													3	379	96	252									1	287.0		273.0									144	243	397.0	187	199	399.0
"TN"	2002	"CARTER"	"High School"	924	4	573		421																																																													3	644	117	467									1	543.0		521.0									211	445	681.0	283	385	689.0
"TN"	2002	"CARTER"	"Hunter"	928	4	679		512																																																													3	706	104	542									1	625.0		593.0									177	531	738.0	240	486	750.0
"TN"	2002	"CARTER"	"Keenburg"	932	4	359		259																																																													3	384	83	278									1	317.0		308.0									156	265	433.0	185	243	437.0
"TN"	2002	"CARTER"	"Little Milligan"	936	4	138		105																																																													3	147	20	114									1	128.0		123.0									27	119	152.0	44	105	155.0
"TN"	2002	"CARTER"	"Midway"	944	4	259		175																																																													3	248	52	183									1	232.0		221.0									82	193	286.0	92	181	284.0
"TN"	2002	"CARTER"	"Range"	952	4	274		206																																																													3	297	55	227									1	252.0		244.0									79	221	307.0	100	199	304.0
"TN"	2002	"CARTER"	"Roan Mountain"	956	4	595		451																																																													3	602	87	489									1	553.0		539.0									152	490	662.0	198	460	667.0
"TN"	2002	"CARTER"	"Siam"	960	4	242		175																																																													3	249	51	183									1	220.0		211.0									85	178	270.0	110	164	277.0
"TN"	2002	"CARTER"	"Tiger Valley"	964	4	457		375																																																													3	468	95	343									1	407.0		391.0									138	354	509.0	182	320	515.0
"TN"	2002	"CARTER"	"Unaka"	968	4	438		276																																																													3	421	67	322									1	381.0		360.0									145	326	485.0	190	289	490.0
"TN"	2002	"CARTER"	"Valley Forge"	972	4	575		407																																																													3	585	86	467									1	526.0		502.0									155	448	628.0	210	410	635.0
"TN"	2002	"CARTER"	"Watauga"	976	4	117		96																																																													3	131	31	92									1	113.0		105.0									49	97	147.0	57	87	146.0
"TN"	2002	"CARTER"	"Westside"	980	4	610		431																																																													3	598	89	456									1	544.0		533.0									188	464	659.0	276	380	667.0
"TN"	2002	"CARTER"	"z-ABSENTEE"		4	460		338																																																													3	554	81	450									1	476.0		476.0									147	433	583.0	181	390	575.0
"TN"	2002	"CARTER"	"z-EARLY"		4	4025		2604																																																													3	4257	719	3222									1	3690.0		3611.0									1501	3219	4798.0	1866	2899	4836.0
"TN"	2002	"CHEATHAM"	"1-1 Ashland City"	988	78	773	422	351																																																																									5	753.0	474.0	271.0									400	375	790.0	424	351	798.0
"TN"	2002	"CHEATHAM"	"2-1 E. Cheatham Elem"	996	78	990	480	509																																																																									5	975.0	534.0	426.0									482	551	1045.0	470	571	1058.0
"TN"	2002	"CHEATHAM"	"3-1 Pleasant View"	1000	78	1254	550	704																																																																									5	1248.0	666.0	556.0									518	766	1297.0	574	701	1295.0
"TN"	2002	"CHEATHAM"	"4-1 W Cheatham Elem"	1008	78	763	406	357																																																																									7	675.0	294.0	370.0	5	31	20	51					369	408	787.0	409	375	798.0
"TN"	2002	"CHEATHAM"	"4-2 New Hope CC"	1004	78	33	14	19																																																																									7	30.0	8.0	22.0									13	23	37.0	20	17	37.0
"TN"	2002	"CHEATHAM"	"4-3 Sycamore Middle"	1010	78	315	158	157																																																																									5	310.0	182.0	121.0									145	170	320.0	158	160	322.0
"TN"	2002	"CHEATHAM"	"5-1 Two Rivers Fire"	1012	78	401	220	181																																																																									7	371.0	162.0	202.0									224	188	423.0	227	190	423.0
"TN"	2002	"CHEATHAM"	"5-2 Pegram Elem"	1016	78	1044	410	634																																																																									5	1049.0	569.0	464.0									481	605	1099.0	524	548	1106.0
"TN"	2002	"CHEATHAM"	"6-1 Harpeth High"		78	1742	722	1020																																																																									7	1592.0	560.0	1010.0	5	67	61	131					779	1037	1830.0	927	886	1844.0
"TN"	2002	"CHEATHAM"	"ABSENTEE"		78	152	88	64																																																																									5	100.0	60.0	40.0	7	26	22	48					93	63	157.0	87	68	157.0
"TN"	2002	"CHEATHAM"	"EARLY"		78	3088	1667	1421																																																																									5	2339.0	1498.0	821.0	7	268	399	672					1705	1461	3195.0	1718	1438	3203.0
"TN"	2002	"CHESTER"	"1-2 Enville"	1032	72	61		61																																																																									7	89.0	39.0	48.0									72	53	127.0	71	59	130.0
"TN"	2002	"CHESTER"	"1-3 Center Point"	1024	72	35		35																																																																									7	46.0	14.0	32.0									15	40	55.0	15	42	59.0
"TN"	2002	"CHESTER"	"1-4 Cabo"	1036	72	35		35																																																																									7	62.0	23.0	38.0									28	46	75.0	31	46	79.0
"TN"	2002	"CHESTER"	"1-5 Sweet Lips"	1040	72	55		55																																																																									7	100.0	33.0	67.0									69	69	140.0	68	76	146.0
"TN"	2002	"CHESTER"	"1-6 Harmony"	1044	72	66		66																																																																									7	102.0	26.0	76.0									47	79	126.0	41	87	135.0
"TN"	2002	"CHESTER"	"2-1 Jacks Creek"	1048	72	120		120																																																																									7	165.0	41.0	121.0									70	140	211.0	61	147	211.0
"TN"	2002	"CHESTER"	"2-2 Glendale"	1056	72	62		62																																																																									7	107.0	46.0	61.0									63	72	138.0	79	57	144.0
"TN"	2002	"CHESTER"	"2-3 Friendship"	1060	72	32		32																																																																									7	54.0	23.0	31.0									29	41	70.0	37	37	75.0
"TN"	2002	"CHESTER"	"2-4 Mifflin"	1052	72	65		65																																																																									7	90.0	28.0	59.0									45	74	124.0	61	65	128.0
"TN"	2002	"CHESTER"	"3-2 Montezuma"	1080	72	165		165																																																																									7	254.0	75.0	177.0									123	194	321.0	127	204	333.0
"TN"	2002	"CHESTER"	"3-4 Masseyville"	1068	72	47		47																																																																									7	64.0	20.0	43.0									40	51	94.0	40	56	99.0
"TN"	2002	"CHESTER"	"3-5 Woodville"	1064	72	14		14																																																																									7	76.0	55.0	21.0									67	15	82.0	63	19	82.0
