state	year	cd	county	precinct	vtd	g2004_USS_rv	g2004_USS_dv	g2004_USP_rv	g2004_USP_dv	g2004_USH_dv	g2004_USH_rv
"KS"	2004	1	"JEWELL"	"Calvin Township"	"000060"	25	2	24	2		25
"KS"	2004	1	"JEWELL"	"Center Township"	"000070"	379	85	381	102		437
"KS"	2004	1	"JEWELL"	"Erving Township"	"000080"	8	1	9	0		8
"KS"	2004	1	"JEWELL"	"Esbon Township"	"000090"	78	16	69	30		89
"KS"	2004	1	"JEWELL"	"Grant Township"	"000100"	100	11	95	23		100
"KS"	2004	1	"JEWELL"	"Harrison Township"	"000110"	16	3	15	4		19
"KS"	2004	1	"JEWELL"	"Highland Township"	"000120"	15	3	13	7		17
"KS"	2004	1	"JEWELL"	"Holmwood Township"	"000130"	18	8	18	11		27
"KS"	2004	1	"JEWELL"	"Ionia Township"	"000140"	34	2	33	6		39
"KS"	2004	1	"JEWELL"	"Jackson Township"	"000150"	47	13	48	18		53
"KS"	2004	1	"JEWELL"	"Limestone Township"	"000160"	23	7	20	10		27
"KS"	2004	1	"JEWELL"	"Montana Township"	"000170"	27	2	29	4		28
"KS"	2004	1	"JEWELL"	"Odessa Township"	"000180"	11	0	11	0		10
"KS"	2004	1	"JEWELL"	"PROVISIONAL"	"999999"	1	1	1	1		0
"KS"	2004	1	"JEWELL"	"Prairie Township"	"000190"	67	3	63	6		68
"KS"	2004	1	"JEWELL"	"Richland Township"	"000200"	9	1	13	3		11
"KS"	2004	1	"JEWELL"	"Sinclair Township"	"000210"	26	1	24	4		25
"KS"	2004	1	"JEWELL"	"Vicksburg Township"	"000220"	14	2	14	2		15
"KS"	2004	1	"JEWELL"	"Walnut Township"	"000230"	40	1	42	5		43
"KS"	2004	1	"JEWELL"	"Washington Township"	"000240"	16	4	18	3		20
"KS"	2004	1	"JEWELL"	"White Mound Township"	"000250"	25	6	21	9		27
"KS"	2004		"JOHNSON"	"ADVANCED"	"999998"						
"KS"	2004	3	"JOHNSON"	"Aubry Township 01"	"000010"	603	160	599	203	305	471
"KS"	2004	3	"JOHNSON"	"Aubry Township 02"	"000020"	524	140	522	166	277	403
"KS"	2004	3	"JOHNSON"	"Aubry Township 03"	"000030"	366	137	365	166	221	295
"KS"	2004	3	"JOHNSON"	"Aubry Township 04"	"000040"	704	225	679	287	393	547
"KS"	2004	3	"JOHNSON"	"Bonner Springs Precinct 01"	"000050"	1		1	0		1
"KS"	2004	3	"JOHNSON"	"DeSoto Precinct 01"	"000070"	505	274	471	358	425	378
"KS"	2004	3	"JOHNSON"	"DeSoto Precinct 02"	"000080"	351	150	354	181	243	272
"KS"	2004	3	"JOHNSON"	"DeSoto Precinct 03"	"004010"	537	197	523	241	339	412
"KS"	2004	3	"JOHNSON"	"DeSoto Precinct 06"	"400030"	49	28	48	34	46	32
"KS"	2004	3	"JOHNSON"	"Edgerton Precinct 01"	"000090"	419	164	410	208	264	325
"KS"	2004	3	"JOHNSON"	"Fairway Ward 01"	"000100"	332	255	301	316	386	228
"KS"	2004	3	"JOHNSON"	"Fairway Ward 02"	"000110"	290	235	291	279	360	199
"KS"	2004	3	"JOHNSON"	"Fairway Ward 03"	"000120"	407	284	404	332	471	258
"KS"	2004	3	"JOHNSON"	"Fairway Ward 04"	"000130"	310	263	299	342	414	215
"KS"	2004	3	"JOHNSON"	"Gardner City Precinct 01"	"00014A"	607	226	581	287	367	472
"KS"	2004	3	"JOHNSON"	"Gardner City Precinct 02"	"000150"	243	112	229	145	191	164
"KS"	2004	3	"JOHNSON"	"Gardner City Precinct 03"	"000160"	671	251	656	321	418	522
"KS"	2004	3	"JOHNSON"	"Gardner City Precinct 04"	"00014C"	476	187	473	244	346	356
"KS"	2004	3	"JOHNSON"	"Gardner City Precinct 06"	"200220"	343	94	342	115	149	298
"KS"	2004	3	"JOHNSON"	"Gardner Precinct 07"	"400060"	11	4	9	7	14	1
"KS"	2004	3	"JOHNSON"	"Gardner Precinct 08"	"400070"	655	217	658	272	347	547
"KS"	2004	3	"JOHNSON"	"Gardner Precinct 09"	"400080"	529	149	510	210	270	432
"KS"	2004	3	"JOHNSON"	"Gardner Township 01"	"300010"	360	144	362	180	238	286
"KS"	2004	3	"JOHNSON"	"Gardner Township 02"	"00018A"	395	122	376	155	244	289
"KS"	2004	3	"JOHNSON"	"Gardner Township 03"	"004050"	1		1			1
"KS"	2004	3	"JOHNSON"	"Gardner Township 05"	"00017B"		2		2	2	
"KS"	2004	3	"JOHNSON"	"Gardner Township 06"	"00017D"	1	1		2	2	
"KS"	2004	3	"JOHNSON"	"Gardner Township 07"	"100040"	2	4	3	4	5	3
"KS"	2004	3	"JOHNSON"	"Lake Quivira Precinct 01"	"000190"	430	231	413	273	403	270
"KS"	2004	3	"JOHNSON"	"Leawood Ward 01 Precinct 01"	"000200"	466	289	438	367	479	318
"KS"	2004	3	"JOHNSON"	"Leawood Ward 01 Precinct 02"	"000210"	591	347	585	397	576	399
"KS"	2004	3	"JOHNSON"	"Leawood Ward 01 Precinct 03"	"000220"	567	255	534	317	460	390
"KS"	2004	3	"JOHNSON"	"Leawood Ward 01 Precinct 04"	"000230"	429	224	411	282	359	331
"KS"	2004	3	"JOHNSON"	"Leawood Ward 01 Precinct 05"	"400090"	414	203	407	251	340	311
"KS"	2004	3	"JOHNSON"	"Leawood Ward 02 Precinct 01"	"000240"	532	231	510	284	439	359
"KS"	2004	3	"JOHNSON"	"Leawood Ward 02 Precinct 02"	"000250"	576	311	543	385	531	382
"KS"	2004	3	"JOHNSON"	"Leawood Ward 02 Precinct 03"	"000260"	532	264	522	314	448	380
"KS"	2004	3	"JOHNSON"	"Leawood Ward 02 Precinct 04"	"000270"	754	187	746	223	373	585
"KS"	2004	3	"JOHNSON"	"Leawood Ward 02 Precinct 05"	"000280"	402	169	384	220	300	295
"KS"	2004	3	"JOHNSON"	"Leawood Ward 02 Precinct 06"	"400430"	314	104	297	128	209	215
"KS"	2004	3	"JOHNSON"	"Leawood Ward 03 Precinct 01"	"000290"	354	153	348	184	269	261
"KS"	2004	3	"JOHNSON"	"Leawood Ward 03 Precinct 02"	"000300"	719	252	682	328	470	529
"KS"	2004	3	"JOHNSON"	"Leawood Ward 03 Precinct 03"	"000310"	437	128	424	176	261	320
"KS"	2004	3	"JOHNSON"	"Leawood Ward 03 Precinct 04"	"000320"	699	230	660	307	475	484
"KS"	2004	3	"JOHNSON"	"Leawood Ward 03 Precinct 05"	"000330"	578	241	562	302	370	477
"KS"	2004	3	"JOHNSON"	"Leawood Ward 03 Precinct 06"	"400100"	594	173	578	216	286	499
"KS"	2004	3	"JOHNSON"	"Leawood Ward 04 Precinct 01"	"000340"	178	80	181	88	131	133
"KS"	2004	3	"JOHNSON"	"Leawood Ward 04 Precinct 02"	"000350"	537	192	504	242	369	382
"KS"	2004	3	"JOHNSON"	"Leawood Ward 04 Precinct 03"	"000360"	538	201	518	253	370	391
"KS"	2004	3	"JOHNSON"	"Leawood Ward 04 Precinct 04"	"000370"	679	223	655	282	433	497
"KS"	2004	3	"JOHNSON"	"Leawood Ward 04 Precinct 05"	"000380"	595	223	565	297	402	445
"KS"	2004	3	"JOHNSON"	"Leawood Ward 04 Precinct 06"	"000390"	488	120	484	149	222	404
"KS"	2004	3	"JOHNSON"	"Leawood Ward 04 Precinct 07"	"000400"	939	264	933	339	493	754
"KS"	2004	3	"JOHNSON"	"Lenexa Ward 01 Precinct 01"	"000420"	601	308	622	324	528	411
"KS"	2004	3	"JOHNSON"	"Lenexa Ward 01 Precinct 02"	"000430"	698	312	673	368	538	493
"KS"	2004	3	"JOHNSON"	"Lenexa Ward 01 Precinct 03"	"000440"	768	352	752	396	602	542
"KS"	2004	3	"JOHNSON"	"Lenexa Ward 01 Precinct 04"	"000450"	676	410	650	463	590	511
"KS"	2004	3	"JOHNSON"	"Lenexa Ward 01 Precinct 05"	"000460"	489	316	491	339	435	387
"KS"	2004	3	"JOHNSON"	"Lenexa Ward 01 Precinct 06"	"000470"	399	155	401	163	248	307
"KS"	2004	3	"JOHNSON"	"Lenexa Ward 02 Precinct 01"	"000490"	973	327	969	369	543	778
"KS"	2004	3	"JOHNSON"	"Lenexa Ward 02 Precinct 02"	"000500"	399	172	411	180	253	327
"KS"	2004	3	"JOHNSON"	"Lenexa Ward 02 Precinct 03"	"000510"	445	227	433	263	373	315
"KS"	2004	3	"JOHNSON"	"Lenexa Ward 02 Precinct 04"	"000520"	935	244	923	297	467	733
"KS"	2004	3	"JOHNSON"	"Lenexa Ward 02 Precinct 05"	"000530"	490	320	486	376	452	384
"KS"	2004	3	"JOHNSON"	"Lenexa Ward 02 Precinct 06"	"000540"	348	152	343	181	262	248
"KS"	2004	3	"JOHNSON"	"Lenexa Ward 02 Precinct 07"	"000550"	363	223	357	256	346	259
"KS"	2004	3	"JOHNSON"	"Lenexa Ward 03 Precinct 01"	"000580"	376	311	368	357	418	300
"KS"	2004	3	"JOHNSON"	"Lenexa Ward 03 Precinct 02"	"000590"	546	438	533	481	626	380
"KS"	2004	3	"JOHNSON"	"Lenexa Ward 03 Precinct 03"	"000600"	701	358	684	410	577	511
"KS"	2004	3	"JOHNSON"	"Lenexa Ward 03 Precinct 04"	"000610"	459	271	449	292	410	333
"KS"	2004	3	"JOHNSON"	"Lenexa Ward 03 Precinct 05"	"000620"	318	256	307	298	356	236
"KS"	2004	3	"JOHNSON"	"Lenexa Ward 03 Precinct 06"	"400110"	383	266	388	296	422	257
"KS"	2004	3	"JOHNSON"	"Lenexa Ward 03 Precinct 07"	"400120"	538	281	528	309	463	370
"KS"	2004	3	"JOHNSON"	"Lenexa Ward 04 Precinct 01"	"000630"	482	338	478	373	485	358
"KS"	2004	3	"JOHNSON"	"Lenexa Ward 04 Precinct 02"	"000640"	495	319	491	362	492	347
"KS"	2004	3	"JOHNSON"	"Lenexa Ward 04 Precinct 03"	"000650"	346	256	353	292	349	268
"KS"	2004	3	"JOHNSON"	"Lenexa Ward 04 Precinct 04"	"000660"	285	222	297	233	317	208
"KS"	2004	3	"JOHNSON"	"Lenexa Ward 04 Precinct 05"	"000670"	217	196	212	217	269	154
"KS"	2004	3	"JOHNSON"	"Lenexa Ward 04 Precinct 06"	"000680"	364	206	361	232	283	291
"KS"	2004	3	"JOHNSON"	"Lenexa Ward 04 Precinct 07"	"000690"	433	272	426	296	390	315
"KS"	2004	3	"JOHNSON"	"Lenexa Ward 04 Precinct 08"	"000700"	468	282	459	335	506	275
"KS"	2004	3	"JOHNSON"	"Lexington Township Precinct 01"	"000720"	614	179	586	239	328	476
"KS"	2004	3	"JOHNSON"	"Lexington Township Precinct 02"	"004070"	5		5			5
"KS"	2004	3	"JOHNSON"	"Lexington Township Precinct 03"	"004080"	1		1			1
"KS"	2004	3	"JOHNSON"	"Lexington Township Precinct 04"	"004090"	2	2	3	1	3	1
"KS"	2004	3	"JOHNSON"	"McCamish Township Precinct 01"	"000730"	403	122	405	153	230	311
"KS"	2004	3	"JOHNSON"	"Merriam Ward 01 Precinct 01"	"000740"	287	170	285	219	261	233
"KS"	2004	3	"JOHNSON"	"Merriam Ward 01 Precinct 02"	"000750"	332	280	309	358	385	265
"KS"	2004	3	"JOHNSON"	"Merriam Ward 02 Precinct 01"	"000770"	430	304	425	380	449	335
"KS"	2004	3	"JOHNSON"	"Merriam Ward 02 Precinct 02"	"000780"	257	198	230	254	280	202
"KS"	2004	3	"JOHNSON"	"Merriam Ward 03 Precinct 01"	"000790"	364	294	343	384	435	276
"KS"	2004	3	"JOHNSON"	"Merriam Ward 03 Precinct 02"	"000800"	355	267	338	314	392	253
"KS"	2004	3	"JOHNSON"	"Merriam Ward 04 Precinct 01"	"000820"	467	272	444	353	435	354
"KS"	2004	3	"JOHNSON"	"Merriam Ward 04 Precinct 02"	"000830"	467	303	450	384	477	353
"KS"	2004	3	"JOHNSON"	"Mission Hills Precinct 01"	"000840"	360	148	364	175	280	255
"KS"	2004	3	"JOHNSON"	"Mission Hills Precinct 02"	"000850"	476	186	485	211	370	318
"KS"	2004	3	"JOHNSON"	"Mission Hills Precinct 03"	"000860"	290	98	290	121	195	213
"KS"	2004	3	"JOHNSON"	"Mission Hills Precinct 04"	"000870"	477	210	471	270	394	340
"KS"	2004	3	"JOHNSON"	"Mission Ward 01 Precinct 01"	"000880"	357	256	345	389	439	271
"KS"	2004	3	"JOHNSON"	"Mission Ward 01 Precinct 02"	"000890"	241	209	252	285	323	201
"KS"	2004	3	"JOHNSON"	"Mission Ward 02 Precinct 01"	"000900"	190	181	202	265	293	161
"KS"	2004	3	"JOHNSON"	"Mission Ward 02 Precinct 02"	"000910"	243	200	242	286	325	190
"KS"	2004	3	"JOHNSON"	"Mission Ward 03 Precinct 01"	"000920"	392	319	397	425	493	311
"KS"	2004	3	"JOHNSON"	"Mission Ward 03 Precinct 02"	"000930"	220	144	217	210	261	153
"KS"	2004	3	"JOHNSON"	"Mission Ward 04 Precinct 01"	"000940"	226	195	212	260	311	161
"KS"	2004	3	"JOHNSON"	"Mission Ward 04 Precinct 02"	"000950"	355	196	345	265	382	217
"KS"	2004	3	"JOHNSON"	"Mission Ward 04 Precinct 03"	"000960"	201	129	182	179	222	134
"KS"	2004	3	"JOHNSON"	"Mission Woods Precinct 01"	"000970"	60	60	60	66	84	40
"KS"	2004	3	"JOHNSON"	"Olathe City Ward 01 Precinct 01"	"000990"	507	285	469	355	434	360
"KS"	2004	3	"JOHNSON"	"Olathe City Ward 01 Precinct 02"	"001000"	389	194	381	241	297	306
"KS"	2004	3	"JOHNSON"	"Olathe City Ward 01 Precinct 03"	"001010"	365	162	357	206	279	270
"KS"	2004	3	"JOHNSON"	"Olathe City Ward 01 Precinct 04"	"00102A"	439	209	420	272	300	351
"KS"	2004	3	"JOHNSON"	"Olathe City Ward 01 Precinct 05"	"001030"	647	245	615	323	391	517
"KS"	2004	3	"JOHNSON"	"Olathe City Ward 01 Precinct 06"	"001380"	604	258	581	323	409	468
"KS"	2004	3	"JOHNSON"	"Olathe City Ward 01 Precinct 07"	"001050"	523	250	489	329	384	398
"KS"	2004	3	"JOHNSON"	"Olathe City Ward 01 Precinct 08"	"001060"	749	286	738	354	437	611
"KS"	2004	3	"JOHNSON"	"Olathe City Ward 01 Precinct 09"	"001070"	695	217	652	297	384	537
"KS"	2004	3	"JOHNSON"	"Olathe City Ward 01 Precinct 11"	"001090"	523	252	497	317	408	378
"KS"	2004	3	"JOHNSON"	"Olathe City Ward 01 Precinct 12"	"001360"	440	142	424	180	246	350
"KS"	2004	3	"JOHNSON"	"Olathe City Ward 01 Precinct 13"	"001270"	296	100	296	125	154	260
"KS"	2004	3	"JOHNSON"	"Olathe City Ward 01 Precinct 14"	"001120"	533	195	525	237	330	408
"KS"	2004	3	"JOHNSON"	"Olathe City Ward 01 Precinct 15"	"00102B"	657	196	646	250	320	548
"KS"	2004	3	"JOHNSON"	"Olathe City Ward 01 Precinct 16"	"004120"	452	161	449	197	240	384
"KS"	2004	3	"JOHNSON"	"Olathe City Ward 02 Precinct 01"	"001130"	395	240	385	297	346	307
"KS"	2004	3	"JOHNSON"	"Olathe City Ward 02 Precinct 03"	"001150"	467	208	428	280	362	317
"KS"	2004	3	"JOHNSON"	"Olathe City Ward 02 Precinct 04"	"200050"	452	301	445	353	405	354
"KS"	2004	3	"JOHNSON"	"Olathe City Ward 02 Precinct 05"	"00117A"	1013	258	1013	314	493	806
"KS"	2004	3	"JOHNSON"	"Olathe City Ward 02 Precinct 06"	"001180"	319	128	308	146	218	226
"KS"	2004	3	"JOHNSON"	"Olathe City Ward 02 Precinct 07"	"001190"	312	108	292	162	168	257
"KS"	2004	3	"JOHNSON"	"Olathe City Ward 02 Precinct 08"	"200070"	595	300	572	383	458	461
"KS"	2004	3	"JOHNSON"	"Olathe City Ward 02 Precinct 09"	"001210"	264	117	254	153	171	214
"KS"	2004	3	"JOHNSON"	"Olathe City Ward 02 Precinct 10"	"001220"	962	330	952	407	571	745
"KS"	2004	3	"JOHNSON"	"Olathe City Ward 02 Precinct 11"	"001230"	497	182	471	239	287	389
"KS"	2004	3	"JOHNSON"	"Olathe City Ward 02 Precinct 12"	"001240"	394	152	385	190	256	297
"KS"	2004	3	"JOHNSON"	"Olathe City Ward 02 Precinct 13"	"001250"	674	298	663	357	480	509
"KS"	2004	3	"JOHNSON"	"Olathe City Ward 02 Precinct 14"	"001260"	441	187	431	227	273	359
"KS"	2004	3	"JOHNSON"	"Olathe City Ward 02 Precinct 16"	"001280"	597	204	584	263	355	462
"KS"	2004	3	"JOHNSON"	"Olathe City Ward 02 Precinct 19"	"004140"	7	3	8	2	4	6
"KS"	2004	3	"JOHNSON"	"Olathe City Ward 02 Precinct 22"	"200230"	490	159	488	198	283	373
"KS"	2004	3	"JOHNSON"	"Olathe City Ward 02 Precinct 23"	"200240"	596	243	579	311	407	446
"KS"	2004	3	"JOHNSON"	"Olathe City Ward 03 Precinct 01"	"001300"	299	139	294	174	203	246
"KS"	2004	3	"JOHNSON"	"Olathe City Ward 03 Precinct 02"	"001310"	793	239	770	333	447	630
"KS"	2004	3	"JOHNSON"	"Olathe City Ward 03 Precinct 03"	"001320"	416	100	413	132	191	341
"KS"	2004	3	"JOHNSON"	"Olathe City Ward 03 Precinct 04"	"001330"	655	261	655	312	397	526
"KS"	2004	3	"JOHNSON"	"Olathe City Ward 03 Precinct 05"	"001340"	340	114	345	130	204	270
"KS"	2004	3	"JOHNSON"	"Olathe City Ward 03 Precinct 06"	"001350"	535	148	514	190	285	406
"KS"	2004	3	"JOHNSON"	"Olathe City Ward 03 Precinct 07"	"001100"	465	171	449	209	286	360
"KS"	2004	3	"JOHNSON"	"Olathe City Ward 03 Precinct 08"	"001370"	725	220	707	278	418	552
"KS"	2004	3	"JOHNSON"	"Olathe City Ward 03 Precinct 09"	"001040"	581	195	576	242	353	447
"KS"	2004	3	"JOHNSON"	"Olathe City Ward 03 Precinct 10"	"001390"	826	197	804	258	385	652
"KS"	2004	3	"JOHNSON"	"Olathe City Ward 03 Precinct 11"	"00140A"	818	243	769	338	464	620
"KS"	2004	3	"JOHNSON"	"Olathe City Ward 03 Precinct 12"	"001410"	639	226	625	283	363	516
"KS"	2004	3	"JOHNSON"	"Olathe City Ward 03 Precinct 13"	"003160"	758	245	744	334	421	602
"KS"	2004	3	"JOHNSON"	"Olathe City Ward 03 Precinct 15"	"001110"	700	219	693	287	374	573
"KS"	2004	3	"JOHNSON"	"Olathe City Ward 03 Precinct 16"	"00140B"	634	214	619	271	359	504
"KS"	2004	3	"JOHNSON"	"Olathe City Ward 03 Precinct 17"	"400130"	680	198	675	240	324	557
"KS"	2004	3	"JOHNSON"	"Olathe City Ward 03 Precinct 18"	"400140"	451	134	452	167	215	376
"KS"	2004	3	"JOHNSON"	"Olathe City Ward 04 Precinct 01"	"001420"	497	248	477	321	379	388
"KS"	2004	3	"JOHNSON"	"Olathe City Ward 04 Precinct 02"	"001430"	666	258	634	316	434	498
"KS"	2004	3	"JOHNSON"	"Olathe City Ward 04 Precinct 03"	"001440"	359	233	352	277	316	283
"KS"	2004	3	"JOHNSON"	"Olathe City Ward 04 Precinct 04"	"001450"	584	298	546	380	431	452
"KS"	2004	3	"JOHNSON"	"Olathe City Ward 04 Precinct 05"	"001460"	525	234	510	272	369	401
"KS"	2004	3	"JOHNSON"	"Olathe City Ward 04 Precinct 06"	"200090"	693	295	660	379	431	570
"KS"	2004	3	"JOHNSON"	"Olathe City Ward 04 Precinct 07"	"001480"	624	344	602	415	489	496
"KS"	2004	3	"JOHNSON"	"Olathe City Ward 04 Precinct 08"	"001490"	678	305	646	401	496	520
"KS"	2004	3	"JOHNSON"	"Olathe City Ward 04 Precinct 09"	"001500"	778	252	756	322	401	642
"KS"	2004	3	"JOHNSON"	"Olathe City Ward 04 Precinct 10"	"001510"	467	152	445	199	267	366
"KS"	2004	3	"JOHNSON"	"Olathe City Ward 04 Precinct 11"	"001520"	361	194	349	230	253	299
"KS"	2004	3	"JOHNSON"	"Olathe City Ward 04 Precinct 12"	"400150"	722	245	703	320	412	577
"KS"	2004	3	"JOHNSON"	"Olathe City Ward 04 Precinct 13"	"400160"	346	169	326	226	240	293
"KS"	2004	3	"JOHNSON"	"Olathe Township Part 01"	"00153A"	260	109	240	144	192	186
"KS"	2004	3	"JOHNSON"	"Olathe Township Part 02"	"00153D"	111	25	104	33	60	80
"KS"	2004	3	"JOHNSON"	"Olathe Township Part 03"	"00153J"	52	24	53	28	44	36
"KS"	2004	3	"JOHNSON"	"Olathe Township Part 04"	"00153K"			1		1	
"KS"	2004	3	"JOHNSON"	"Olathe Township Part 05"	"00153N"		1		1	1	
"KS"	2004	3	"JOHNSON"	"Olathe Township Part 08"	"00316A"	8	2	7	3	5	4
"KS"	2004	3	"JOHNSON"	"Olathe Township Part 10"	"004190"	18	3	18	3	4	17
"KS"	2004	3	"JOHNSON"	"Olathe Township Part 11"	"004200"	4		4		3	1
"KS"	2004	3	"JOHNSON"	"Olathe Township Part 16"	"004230"	1	1	2		1	1
"KS"	2004	3	"JOHNSON"	"Olathe Township Part 19"	"004250"	2		2			2
"KS"	2004	3	"JOHNSON"	"Olathe Township Part 24"	"200280"	1	2	2	1	2	1
"KS"	2004	3	"JOHNSON"	"Overland Park Ward 01 Precinct 01"	"001540"	360	304	348	397	438	285
"KS"	2004	3	"JOHNSON"	"Overland Park Ward 01 Precinct 02"	"001550"	367	338	364	426	492	281
"KS"	2004	3	"JOHNSON"	"Overland Park Ward 01 Precinct 03"	"001560"	390	255	383	346	427	279
"KS"	2004	3	"JOHNSON"	"Overland Park Ward 01 Precinct 04"	"001570"	393	292	397	343	420	290
"KS"	2004	3	"JOHNSON"	"Overland Park Ward 01 Precinct 05"	"001580"	442	303	447	374	460	352
"KS"	2004	3	"JOHNSON"	"Overland Park Ward 01 Precinct 06"	"001590"	491	347	481	425	521	377
"KS"	2004	3	"JOHNSON"	"Overland Park Ward 01 Precinct 07"	"001600"	561	368	538	468	548	434
"KS"	2004	3	"JOHNSON"	"Overland Park Ward 01 Precinct 08"	"001610"	387	345	369	419	496	271
"KS"	2004	3	"JOHNSON"	"Overland Park Ward 01 Precinct 09"	"001620"	313	265	304	330	380	239
"KS"	2004	3	"JOHNSON"	"Overland Park Ward 01 Precinct 10"	"001710"	410	359	405	441	512	317
"KS"	2004	3	"JOHNSON"	"Overland Park Ward 01 Precinct 11"	"001640"	190	163	195	190	200	176
"KS"	2004	3	"JOHNSON"	"Overland Park Ward 01 Precinct 12"	"001650"	395	291	401	337	386	326
"KS"	2004	3	"JOHNSON"	"Overland Park Ward 01 Precinct 13"	"001660"	280	252	282	291	336	217
"KS"	2004	3	"JOHNSON"	"Overland Park Ward 01 Precinct 14"	"001670"	385	351	367	393	456	299
"KS"	2004	3	"JOHNSON"	"Overland Park Ward 01 Precinct 15"	"001680"	201	158	204	190	230	148
"KS"	2004	3	"JOHNSON"	"Overland Park Ward 01 Precinct 16"	"001720"	482	352	464	435	502	378
"KS"	2004	3	"JOHNSON"	"Overland Park Ward 01 Precinct 17"	"001700"	235	171	219	215	265	161
"KS"	2004	3	"JOHNSON"	"Overland Park Ward 02 Precinct 01"	"001630"	331	296	343	348	395	265
"KS"	2004	3	"JOHNSON"	"Overland Park Ward 02 Precinct 02"	"002280"	360	227	345	278	392	232
"KS"	2004	3	"JOHNSON"	"Overland Park Ward 02 Precinct 03"	"002290"	334	224	338	266	335	253
"KS"	2004	3	"JOHNSON"	"Overland Park Ward 02 Precinct 04"	"001730"	403	226	367	297	426	234
"KS"	2004	3	"JOHNSON"	"Overland Park Ward 02 Precinct 05"	"001740"	425	322	418	369	458	306
"KS"	2004	3	"JOHNSON"	"Overland Park Ward 02 Precinct 06"	"001750"	438	249	423	293	396	306
"KS"	2004	3	"JOHNSON"	"Overland Park Ward 02 Precinct 07"	"001760"	314	195	303	241	316	220
"KS"	2004	3	"JOHNSON"	"Overland Park Ward 02 Precinct 08"	"001770"	191	190	181	234	253	148
"KS"	2004	3	"JOHNSON"	"Overland Park Ward 02 Precinct 09"	"001780"	354	225	349	260	341	252
"KS"	2004	3	"JOHNSON"	"Overland Park Ward 02 Precinct 10"	"001790"	546	242	517	322	422	407
"KS"	2004	3	"JOHNSON"	"Overland Park Ward 02 Precinct 11"	"001800"	402	247	409	287	373	310
"KS"	2004	3	"JOHNSON"	"Overland Park Ward 02 Precinct 12"	"001810"	330	153	325	201	261	252
"KS"	2004	3	"JOHNSON"	"Overland Park Ward 02 Precinct 13"	"001820"	236	198	221	242	270	185
"KS"	2004	3	"JOHNSON"	"Overland Park Ward 02 Precinct 14"	"001830"	280	179	243	231	279	189
"KS"	2004	3	"JOHNSON"	"Overland Park Ward 02 Precinct 15"	"001840"	506	331	485	395	512	356
"KS"	2004	3	"JOHNSON"	"Overland Park Ward 02 Precinct 16"	"001850"	287	191	277	231	299	202
"KS"	2004	3	"JOHNSON"	"Overland Park Ward 02 Precinct 17"	"001860"	535	265	545	297	447	384
"KS"	2004	3	"JOHNSON"	"Overland Park Ward 02 Precinct 18"	"001690"	520	340	485	426	526	373
"KS"	2004	3	"JOHNSON"	"Overland Park Ward 02 Precinct 19"	"002320"	300	204	290	245	330	195
"KS"	2004	3	"JOHNSON"	"Overland Park Ward 02 Precinct 20"	"001890"	342	174	332	201	284	244
"KS"	2004	3	"JOHNSON"	"Overland Park Ward 02 Precinct 21"	"002330"	305	211	314	234	307	233
"KS"	2004	3	"JOHNSON"	"Overland Park Ward 02 Precinct 22"	"002300"	337	258	318	321	389	235
"KS"	2004	3	"JOHNSON"	"Overland Park Ward 02 Precinct 23"	"002310"	354	188	357	220	313	261
"KS"	2004	3	"JOHNSON"	"Overland Park Ward 03 Precinct 01"	"002120"	751	351	718	426	541	582
"KS"	2004	3	"JOHNSON"	"Overland Park Ward 03 Precinct 02"	"001920"	428	281	416	325	409	319
"KS"	2004	3	"JOHNSON"	"Overland Park Ward 03 Precinct 03"	"001930"	450	211	412	271	381	288
"KS"	2004	3	"JOHNSON"	"Overland Park Ward 03 Precinct 04"	"001940"	515	290	502	357	483	354
"KS"	2004	3	"JOHNSON"	"Overland Park Ward 03 Precinct 05"	"001910"	432	289	401	352	447	299
"KS"	2004	3	"JOHNSON"	"Overland Park Ward 03 Precinct 06"	"001960"	629	348	581	441	578	430
"KS"	2004	3	"JOHNSON"	"Overland Park Ward 03 Precinct 07"	"001970"	361	294	351	353	423	265
"KS"	2004	3	"JOHNSON"	"Overland Park Ward 03 Precinct 08"	"001980"	449	216	449	264	396	300
"KS"	2004	3	"JOHNSON"	"Overland Park Ward 03 Precinct 09"	"001990"	639	358	632	425	557	476
"KS"	2004	3	"JOHNSON"	"Overland Park Ward 03 Precinct 10"	"002000"	352	167	342	209	270	270
"KS"	2004	3	"JOHNSON"	"Overland Park Ward 03 Precinct 11"	"002010"	496	217	467	283	390	341
"KS"	2004	3	"JOHNSON"	"Overland Park Ward 03 Precinct 12"	"002020"	225	226	237	285	313	164
"KS"	2004		"JOHNSON"	"Overland Park Ward 03 Precinct 13"	"002130"			762	506		
"KS"	2004	3	"JOHNSON"	"Overland Park Ward 03 Precinct 13"	"400300"	808	418			618	625
"KS"	2004	3	"JOHNSON"	"Overland Park Ward 03 Precinct 14"	"002040"	522	393	506	456	570	375
"KS"	2004	3	"JOHNSON"	"Overland Park Ward 03 Precinct 15"	"002050"	388	164	392	188	260	306
"KS"	2004	3	"JOHNSON"	"Overland Park Ward 03 Precinct 16"	"001870"	459	246	413	336	420	316
"KS"	2004	3	"JOHNSON"	"Overland Park Ward 03 Precinct 17"	"001880"	373	206	360	258	349	268
"KS"	2004	3	"JOHNSON"	"Overland Park Ward 03 Precinct 18"	"002340"	672	346	653	417	557	497
